Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,3.9536559388341552,2.555730253604852,0.0,0.06589426564723593,0.04259550422674753,0.0,0.015635403710419035,0.0,0.38144006941106107,3.506580465712675,0.05,0.0,0.0,0.27611969828633337,2.2650272219851852,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,5001.668015448837,20.000000000000057,2.1737330420573993,2102.982834315335,3.065492965712675,0.4410875,1,6663.563349764172,6663.563349764172,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,37.22501211051819,51.666666666666686,46.10666666666668,0.0,51.75902018250535,0.0,0.0,0.0,37.22501211051819,51.77990052807058,51.79034070085319,51.75902018250535,12.43753247303448,19.784546336202975,0.0,10.043926940860937,0.3883006447280198,2.8,9.236100170605994,3952.4681286734394,-406.23578525994526,-148.70097592922343,-1582.7918276946766,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07150759901444467,0.0,0,0.6772170216102693,197.99884266666666,-38.62491899873645,0.2080339276037875,9.324041206827687,0.0029210801819724097,31.975715755376292,1.2192315602651211,0.2681994562984733,-2531.917826801239,22.69920722595847,0.00320597661016916,10.07630184580241,-158.77727777502585
2025-01-01 00:01:00,3.9556158131605748,2.5569962073579218,0.0,0.06592693021934291,0.042616603455965366,0.0,0.015635403710419035,0.0,0.38144006941106107,3.5085403400390947,0.05,0.0,0.0,0.27611969828633337,2.266293175738255,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,5000.939541290199,20.000000000000057,2.1720068511208983,2102.676542764971,3.0674528400390946,0.4410875,1,6662.5285840551705,6662.5285840551705,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,37.182340928542516,51.666666666666686,46.10666666666668,0.0,51.75349203573549,0.0,0.0,0.0,37.182340928542516,51.77467630948833,51.78526844636475,51.75349203573549,12.43753247303448,19.815988838161598,0.0,10.075480202925966,0.3767635503061064,2.8,9.236100170605994,3942.155320012624,-418.56185439298724,-148.3021110535734,-1587.4334418415049,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07158477780015854,0.0,0,0.6779479479469527,197.99884266666666,-43.56763935408444,0.20824300261949236,9.36202777900962,0.0029211926405743327,31.81135896206954,1.2226617746356108,0.26827064875313195,-2543.621426956642,22.383029798683637,0.00320597661016916,10.12450488801188,-158.42661594158528
2025-01-01 00:02:00,3.9575193745883626,2.558225786571865,0.0,0.06595865624313937,0.04263709644286442,0.0,0.015635403710419035,0.0,0.38144006941106107,3.5104439014668825,0.05,0.0,0.0,0.27611969828633337,2.2675227549521986,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,5000.232250497015,20.000000000000057,2.17033248573137,2102.379157894096,3.069356401466883,0.4410875,1,6661.523908391112,6661.523908391112,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,37.14075759350279,51.666666666666686,46.10666666666668,0.0,51.74797029916206,0.0,0.0,0.0,37.14075759350279,51.76945807944898,51.78020196959244,51.74797029916206,12.43753247303448,19.846502341337672,0.0,10.10498403088465,0.36547600327771596,2.8,9.236100170605994,3932.1421532097957,-430.07065208397125,-147.6287822543362,-1591.9431045345073,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07165963764291572,0.0,0,0.6786569125947517,197.99884266666666,-48.36385267072713,0.2078571554037638,9.37591293164009,0.0029213042072490916,31.65132120417153,1.2225343608218568,0.26833720005796946,-2554.569994060324,22.12018408225702,0.00320597661016916,10.171665298246316,-157.8004475525825
2025-01-01 00:03:00,3.9593693759409203,2.5594207693949387,0.0,0.06598948959901534,0.04265701282324898,0.0,0.015635403710419035,0.0,0.38144006941106107,3.51229390281944,0.05,0.0,0.0,0.27611969828633337,2.268717737775272,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,4999.545097527991,20.000000000000057,2.1687073299638002,2102.090240098284,3.07120640281944,0.4410875,1,6660.547837626275,6660.547837626275,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,37.10020794954523,51.666666666666686,46.10666666666668,0.0,51.74245481100244,0.0,0.0,0.0,37.10020794954523,51.76424568528232,51.77514112242226,51.74245481100244,12.43753247303448,19.87613323955027,0.0,10.132608927522107,0.35456637782768247,2.8,9.236100170605994,3922.305184880897,-440.8504380807926,-146.71861170528166,-1596.3272140905437,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07173229581774483,0.0,0,0.6793450262138856,197.99884266666666,-53.129558474566096,0.20748343065072544,9.390008096542005,0.002921415224219208,31.4953165648837,1.222410655881785,0.2683994981290788,-2564.8258054134526,21.8851272343757,0.00320597661016916,10.217246717347699,-156.93585842262937
2025-01-01 00:04:00,3.9611681150295874,2.5605826400666425,0.0,0.06601946858382646,0.04267637733444404,0.0,0.015635403710419035,0.0,0.38144006941106107,3.5140926419081073,0.05,0.0,0.0,0.27611969828633337,2.269879608446976,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,4998.877207968774,20.000000000000057,2.167129185328395,2101.8094217245107,3.073005141908107,0.4410875,1,6659.599129693285,6659.599129693285,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,37.06064657217849,51.666666666666686,46.10666666666668,0.0,51.736945417525305,0.0,0.0,0.0,37.06064657217849,51.759038981918465,51.77008576411505,51.736945417525305,12.43753247303448,19.904920429606403,0.0,10.158502964229564,0.3441391980501126,2.8,9.236100170605994,3913.9561352305614,-450.9628296120286,-145.6512529394791,-1600.591101764342,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07180285089470886,0.0,0,0.6800132223180705,197.99884266666666,-56.546830891885655,0.20712125924710034,9.402947515198232,0.002921525705182514,31.34316726456644,1.2222904953294906,0.26845787973835994,-2574.442977700914,21.670726364374673,0.00320597661016916,10.260812434031896,-155.91206537351098
2025-01-01 00:05:00,3.962919166190221,2.5617137073798566,0.0,0.06604865276983701,0.04269522845633094,0.0,0.015635403710419035,0.0,0.38144006941106107,3.515843693068741,0.05,0.0,0.0,0.27611969828633337,2.27101067576019,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,4998.227235507285,20.000000000000057,2.16559475096756,2101.536136707379,3.074756193068741,0.4410875,1,6658.675872214663,6658.675872214663,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,37.02200451587611,51.666666666666686,46.10666666666668,0.0,51.73144197175279,0.0,0.0,0.0,37.02200451587611,51.75383783066249,51.76503576011734,51.73144197175279,12.43753247303448,19.932923031006474,0.0,10.182797532434947,0.3342763335415926,2.8,9.236100170605994,3907.243850902645,-460.4550910975204,-144.49940605092942,-1604.7431359456136,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07187145069061553,0.0,0,0.680662900815283,197.99884266666666,-58.457108577040756,0.20676981907802353,9.41615210424083,0.00292163566323699,31.19460685705051,1.2221736305412099,0.2685126435877279,-2583.469571172592,21.47834336769288,0.00320597661016916,10.302020389590227,-154.80142644051966
2025-01-01 00:06:00,3.96462605741754,2.5628162501940452,0.0,0.066077100956959,0.042713604169900755,0.0,0.015635403710419035,0.0,0.38144006941106107,3.51755058429606,0.05,0.0,0.0,0.27611969828633337,2.2721132185743786,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,4997.593853364956,20.000000000000057,2.1641007865637474,2101.2698271944796,3.07646308429606,0.4410875,1,6657.7761805594355,6657.7761805594355,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,36.98421397911912,51.666666666666686,46.10666666666668,0.0,51.72594433695635,0.0,0.0,0.0,36.98421397911912,51.74864210249537,51.759990985264885,51.72594433695635,12.43753247303448,19.960199189549044,0.0,10.205611052859416,0.32504003858604374,2.8,9.236100170605994,3901.524916575905,-469.3724918468488,-143.18293869547128,-1608.7915877778353,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07193824028115554,0.0,0,0.6812954356535866,197.99884266666666,-59.49420892923069,0.2064283082110516,9.42826296605823,0.0029217451105764606,31.049373798885178,1.222059817198472,0.26856405875140743,-2591.9489435869114,21.3066245455831,0.00320597661016916,10.34061047989544,-153.52354917536672
2025-01-01 00:07:00,3.966291416064048,2.563891965611271,0.0,0.0661048569344008,0.042731532760187846,0.0,0.015635403710419035,0.0,0.38144006941106107,3.519215942942568,0.05,0.0,0.0,0.27611969828633337,2.2731889339916043,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,4996.97607099469,20.000000000000057,2.162644857449485,2101.0100767040435,3.078128442942568,0.4410875,1,6656.898647698734,6656.898647698734,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,36.947224152056634,51.666666666666686,46.10666666666668,0.0,51.720452386486635,0.0,0.0,0.0,36.947224152056634,51.743451677913484,51.75495132362691,51.720452386486635,12.43753247303448,19.98679245637053,0.0,10.227050941954507,0.3164843695869262,2.8,9.236100170605994,3895.4214326574697,-477.75610472917606,-141.80651105845925,-1612.7426032426101,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07200332869532208,0.0,0,0.6819118593986252,197.99884266666666,-61.02889501262544,0.2060961182486418,9.440695948666695,0.0029218540585064408,30.907271418739533,1.2219488720508416,0.2686123691717426,-2599.920461957863,21.154280524643703,0.00320597661016916,10.376356852319278,-152.18286791077853
2025-01-01 00:08:00,3.9679161526071947,2.5649414417418672,0.0,0.06613193587678658,0.04274902402903112,0.0,0.015635403710419035,0.0,0.38144006941106107,3.5208406794857146,0.05,0.0,0.0,0.27611969828633337,2.2742384101222006,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,4996.373536122179,20.000000000000057,2.1612260416121347,2100.7567371201176,3.0797531794857145,0.4410875,1,6656.042773242297,6656.042773242297,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,36.911016290277594,51.666666666666686,46.10666666666668,0.0,51.7149660012478,0.0,0.0,0.0,36.911016290277594,51.738266444543925,51.74991666619199,51.7149660012478,12.43753247303448,20.012718829677297,0.0,10.247215225573427,0.3086457742747229,2.8,9.236100170605994,3890.1766244940586,-485.6432731565419,-140.36491173602656,-1616.5982624870078,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07206675731450402,0.0,0,0.6825125639553334,197.99884266666666,-61.81550905912824,0.20577299744698202,9.452764202955866,0.002921962517665457,30.768224838638567,1.221840726857463,0.2686577973477954,-2607.4200868205617,21.020076543902373,0.00320597661016916,10.409107224889636,-150.77401896091618
2025-01-01 00:09:00,3.9695025610292314,2.565966160351987,0.0,0.06615837601715385,0.04276610267253312,0.0,0.015635403710419035,0.0,0.38144006941106107,3.5224270879077513,0.05,0.0,0.0,0.27611969828633337,2.2752631287323206,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003999287280701754,0.0,On,0.01163611642971728,0,On,0.01328047169594978,0,On,0.3265350838590228,0.24490131289426703,On,HP On,4995.785384466674,20.000000000000057,2.1598422178569474,2100.509445050416,3.081339587907751,0.4410875,1,6655.20732951709,6655.20732951709,0.0,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,8864.228826666667,Off,0.0,0.0,36.87554608924917,51.666666666666686,46.10666666666668,0.0,51.70948506493156,0.0,0.0,0.0,36.87554608924917,51.73308629264442,51.74488690650086,51.70948506493156,12.43753247303448,20.038016279028646,0.0,10.266193775341275,0.3015514620878156,2.8,9.236100170605994,3884.4133796052647,-493.06859845710915,-139.12412992597606,-1620.3639345303102,-0.0,-0.0,572.2168599180152,0.0,3.0,0.07212862111022243,0.0,0,0.6830984487572196,197.99884266666666,-63.22493024911435,0.2054584173204751,9.464488368322419,0.0029220704984416227,30.63206263487036,1.2217352219080548,0.268700547164243,-2614.480819059426,20.902775551900643,0.00320597661016916,10.438747914068978,-149.56287784004505
