Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,2.901352407307348,1.8760093209169593,0.0,2.9013524073073476,1.8760093209169593,0.0,0.015635403710419035,0.0,0.38144006941106107,2.454276934185868,0.05,0.0,0.0,0.27611969828633337,1.5853062892972927,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.003999287280701754,0.0,0.01163611642971728,0.0,0.01328047169594978,0.0,0.3265350838590228,0.24490131289426703,3501.2973103415648,20.000000000000057,1.521966896877917,1472.142517004302,2.1455156841858676,0.30876125,0.7,4664.678577345867,6659.642154000972,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,0.0,0.0,37.08657285638563,51.66666666666668,46.10666666666668,0.0,51.596660098024095,0.0,0.0,0.0,37.08657285638563,51.62642989757491,51.64131479735032,51.596660098024095,12.43753247303448,19.749801098719622,-0.038648321017868345,9.785005176367045,0.37598815050244166,2.8,9.236100170605994,2443.5753364270113,-938.3586245803239,-117.89176881160593,-1577.8977021591097,0.0,0.0,572.2168599180152,0.0,3.0,0.07142055732777843,0.0,0.0,0.6763926880763168,197.99884266666666,-52.041131673459105,0.20935173999905252,9.33464892934447,0.0029243242914479333,31.397371953495654,1.2228775805547971,0.2676125301702147,-2436.696887906357,26.195746321730876,0.00320597661016916,10.127744579748674,-128.0195133913546
2025-01-01 01:00:00,2.941693510027595,1.9021525552529648,0.0,2.9416935100275947,1.9021525552529648,0.0,0.015335457164366401,0.0,0.38039945656465884,2.4959585962985695,0.05,0.0,0.0,0.2753392386515317,1.6122299832680997,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.003699340734649122,0.0,0.01163611642971728,0.0,0.01328047169594978,0.0,0.3265350838590228,0.24490131289426703,3526.818566199041,20.000000000000057,1.5431214009800447,1482.873089847735,2.1798458879652363,0.3161127083333334,0.7166666666666667,4693.578947713442,6577.863062484854,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,0.0,0.0,36.69597322713352,51.66666666666668,46.10666666666668,0.0,51.26783964809676,0.0,0.0,0.0,36.69597322713352,51.31546109297904,51.33927181542018,51.26783964809676,12.43753247303448,19.774023745242225,-0.03419820627320161,10.083913731508114,0.9522893499939576,2.5,9.236100170605994,2448.7521458576357,-563.474257003279,-101.26531143842513,-1592.7330901679418,0.0,0.0,570.8763005255604,0.0,3.0,0.07067676267060846,0.0,0.0,0.6693485359951299,197.99884266666666,-56.209630699023776,0.2095253923784424,9.353677117357302,0.00293103947789568,34.648398120137365,1.2228308987196896,0.2140294150956233,-2069.2573274160336,22.909980565019417,0.00320597661016916,6.471306527672343,-107.73661796609748
2025-01-01 02:00:00,2.8956111834663507,1.8722780227210662,0.0,2.8956111834663507,1.8722780227210662,0.0,0.015335457164366401,0.0,0.3793588437182566,2.4509168825837278,0.05,0.0,0.0,0.2745587790167301,1.5831359103710028,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.003699340734649122,0.0,0.01163611642971728,0.0,0.01328047169594978,0.0,0.3265350838590228,0.24490131289426703,3395.1046052047004,20.000000000000057,1.512715662166899,1427.493124972973,2.134804174250394,0.3161127083333334,0.7166666666666667,4506.485021844341,6344.628171402165,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,0.0,0.0,36.37219054462626,51.66666666666668,46.10666666666668,0.0,50.97024805716444,0.0,0.0,0.0,36.37219054462626,51.00759446564246,51.02626766988148,50.97024805716444,12.43753247303448,19.744750410636776,-0.035336482597784526,10.922587253016792,1.4186233715496313,1.6500000000000001,9.236100170605994,2227.7090978762567,-436.0290528599409,-112.95740839331782,-1684.0086558227615,0.0,0.0,569.8356876791581,0.0,3.0,0.07105044713883682,0.0,0.0,0.6728875372493113,197.99884266666666,-53.22253918484093,0.21049812933802536,9.349767396524983,0.002939405474104616,46.965138902336285,1.222946832682471,0.15568713787274677,-1883.5745057942775,20.05232796136358,0.00320597661016916,0.9656064110978484,-113.92301480441567
2025-01-01 03:00:00,2.932565595131053,1.8961690886341693,0.0,2.932565595131053,1.8961690886341693,0.0,0.015135492800331314,0.0,0.37831823087185446,2.4891118714588676,0.05,0.0,0.0,0.2737783193819284,1.6078074359189074,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.003499376370614035,0.0,0.01163611642971728,0.0,0.01328047169594978,0.0,0.3265350838590228,0.24490131289426703,3491.7600829452276,20.000000000000057,1.5312995214492962,1468.1325296481823,2.172999163125534,0.3161127083333334,0.7166666666666667,4643.779904260077,6395.376297535911,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,0.0,0.0,35.996753392363416,51.66666666666668,46.10666666666668,0.0,50.686880913031025,0.0,0.0,0.0,35.996753392363416,50.70306941929712,50.711163672430175,50.686880913031025,12.43753247303448,19.763536875788777,-0.04398688973038129,10.875082492892302,1.5280945067712188,1.6500000000000001,9.236100170605994,2304.376133475116,-722.275863515634,-120.8856962969297,-1702.7532996357465,0.0,0.0,568.5951104687208,0.0,3.0,0.07179664362183415,0.0,0.0,0.6799544359665991,197.99884266666666,-53.22576030308586,0.2109253194195225,9.368695033124736,0.0029486681297168638,18.725312284746273,1.2228618907561533,0.18595379094536596,-2216.329097112793,25.92070394897687,0.00320597661016916,0.50745681544264,-121.39315311237235
2025-01-01 04:00:00,2.7626791818248555,1.7863250161438191,0.0,2.7626791818248555,1.7863250161438191,0.0,0.015135492800331314,0.0,0.37727761802545223,2.320266070999072,0.05,0.0,0.0,0.27299785974712676,1.4987438230633592,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.003499376370614035,0.0,0.01163611642971728,0.0,0.01328047169594978,0.0,0.3265350838590228,0.24490131289426703,3118.996996468729,20.000000000000057,1.4322476099258548,1311.40194103151,2.011504820999072,0.30876125,0.7,4121.63768750024,6098.611972647195,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,0.0,0.0,35.784410057764376,51.66666666666668,46.10666666666668,0.0,50.36717838824437,0.0,0.0,0.0,35.784410057764376,50.40088403009193,50.417736851015725,50.36717838824437,12.43753247303448,19.64334230034042,-0.042509328306687584,10.413270004089755,1.614711638279798,0.55,9.236100170605994,1774.8478863687355,-731.9957894417779,-124.6434799895642,-1864.6326287349887,0.0,0.0,567.5544976223186,0.0,3.0,0.07403363812155396,0.0,0.0,0.7011400270553558,197.99884266666666,-47.07097898732373,0.21251990031232842,9.312240995865828,0.0029505737271035694,50.90780903832505,1.222787898140522,0.17037564491851903,-2072.138489081252,28.740758607963834,0.00320597661016916,-4.517719143766704,-120.12576084579749
2025-01-01 05:00:00,3.3311700882654742,2.1517679976161816,0.0,3.3311700882654742,2.1517679976161816,0.0,0.017134502437353507,0.0,0.38054228005863955,2.883493305769482,0.05,0.0,0.0,0.2746319877246241,1.862552676558224,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0038993050986842106,0.0,0.013235197338669298,0.0,0.01436629642580731,0.0,0.32871392116235254,0.24653544087176435,3828.4316589571326,20.000000000000057,1.7508661238720065,1609.6882152650717,2.501217472436148,0.3822758333333333,0.8666666666666667,5055.844040888871,5876.956542525053,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,0.0,0.0,34.68671539177079,51.66666666666668,46.10666666666668,0.0,50.0025575719713,0.12739009304176838,331.2795300904664,0.0,34.68671539177079,49.77699628161642,50.058718175401424,49.60805503300885,12.43753247303448,19.947912653882714,0.0,11.243637553324406,1.3251108501621682,-0.25000000000000006,9.236100170605994,2315.244355540218,-672.6682017727619,-144.95650817590587,-2028.85002055045,0.0,0.0,572.665650681295,0.0,3.0,0.07625462271502056,0.0,0.0,0.7221739953630587,197.99884266666666,-57.002933547760094,0.20966414085533197,9.467175104030378,0.002968311232830827,54.91764939985371,1.220890452584482,0.1552070306088239,-2305.7112439867365,23.35482694890304,0.00320597661016916,-6.6574463233463685,-138.2990618525595
2025-01-01 06:00:00,4.4169217221185155,2.1609216770761255,0.0,4.416921722118515,2.1609216770761255,0.0,0.03240378425189475,1.0499565626666667,0.4139373779894508,2.8706239972105028,0.05,0.0,0.0,0.2920984193085348,1.8542399244342573,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.004399216008771929,0.0,0.028004568243122824,0.0,0.02447281891140431,0.0,0.34992127091476244,0.26244095318607175,3897.1275480927065,20.000000000000057,1.7576378831086146,1638.5718347284032,2.495699622210503,0.37492437500000003,0.85,5160.77500782111,6084.526572161815,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,1049.9565626666667,0.3,36.56907065511268,51.66666666666668,46.10666666666668,0.0,51.234976198162954,0.18063203304091116,466.4067068378935,1049.9565626666667,36.56907065511268,51.054756054564116,51.24164404712576,50.95797813380191,12.43753247303448,19.66871500590758,-0.04553125221989583,10.36038805240836,1.0488508196493307,0.3,9.236100170605994,2484.7223851560198,-661.1062006313247,-133.03371696951854,-1897.310895667183,0.0,0.0,532.9240240133122,0.0,1.683,0.07452001033411565,0.0,0.0,0.7057462443766575,111.077350736,-48.018291282815994,0.21324278614586942,9.338104828235739,0.002966759123584291,-58.586407093190296,1.2220563434149307,0.17676190611170636,-2330.6080963290824,30.930060969354212,0.00320597661016916,-3.155631715814864,-129.8780852537037
2025-01-01 07:00:00,3.7849465297363154,2.446690158756233,0.0,3.784946529736315,2.4466901587562324,0.0,0.015735385892436577,0.0,0.38144006941106107,3.3377710744328177,0.05,0.0,0.0,0.27611969828633337,2.1559871271365663,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.004099269462719299,0.0,0.01163611642971728,0.0,0.01328047169594978,0.0,0.3265350838590228,0.24490131289426703,4402.932731301961,20.000000000000057,2.0063565439557602,1851.2408112600922,2.8966835744328177,0.4410875,1.0,5813.086042562054,5813.086042562054,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,0.0,0.0,36.652069024545,51.66666666666668,46.10666666666668,0.0,51.59828191297917,0.0,0.0,0.0,36.652069024545,51.62007898459502,51.63097752040294,51.59828191297917,12.43753247303448,20.117139830681563,0.0,10.706322364839876,0.9060224406657633,-0.55,9.236100170605994,2667.5193533833503,-805.5659126759691,-139.4123091163566,-2116.1774042849574,0.0,0.0,440.2516140413661,1.5393464061982394,0.9990000000000001,0.07766084488205748,0.0,0.0,0.735491707058157,65.933614608,-59.487587675019675,0.20631546142717794,9.525447985371134,0.0029516553905274186,-52.093688258719546,1.22019801427015,0.18065537986007704,-2684.694623314514,27.887899378453138,0.00320597661016916,-6.154525533685718,-133.25778358267087
2025-01-01 08:00:00,3.6983395213259143,2.3915016690490476,0.0,3.6983395213259143,2.3915016690490476,0.0,0.01473556407226114,0.0,0.3824806822574633,3.25112327499619,0.05,0.0,0.0,0.27690015792113504,2.100018177794579,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0030994476425438597,0.0,0.01163611642971728,0.0,0.01328047169594978,0.0,0.3265350838590228,0.24490131289426703,4194.099036203541,20.000000000000057,1.9628944678830997,1763.4353682234635,2.8100357749961895,0.4410875,1.0,5516.446904427005,5516.446904427005,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,0.0,0.0,36.34642333499938,51.66666666666668,46.10666666666668,0.0,51.27333682545718,0.0,0.0,0.0,36.34642333499938,51.312871050128585,51.332638162464285,51.27333682545718,12.43753247303448,20.072109183771484,0.0,9.996541253422981,0.64263917064032,-1.4,9.236100170605994,2351.622201913882,-1071.5598750129056,-143.90737325116734,-2263.53660454748,0.0,0.0,440.2924050675929,136.1624296250986,0.9990000000000001,0.07974406942532829,0.0,0.0,0.755221010516581,65.933614608,-19.23263480977198,0.2067193119087167,9.504515318117482,0.0029478038989510388,21.057176461954338,1.2209615125834985,0.19037400316191377,-2867.928772054251,32.933528817882056,0.00320597661016916,-8.65718507916704,-135.2501881720003
2025-01-01 09:00:00,3.4611965441688626,2.2372483362823163,0.0,3.461196544168862,2.2372483362823163,0.0,0.015256797816690502,0.0,0.3854775396818369,3.010462206670335,0.05,0.0,0.0,0.2780985184379664,1.9445664845110167,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0024995545504385964,0.0,0.012757243266251906,0.0,0.014679515097881596,0.0,0.3281328978814646,0.2460996734110984,3900.0203091009603,20.000000000000057,1.841578774901893,1639.7881143225995,2.5987805400036685,0.41168166666666667,0.9333333333333333,5128.126756756893,5501.900547929213,0.0,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8864.228826666667,0.0,0.0,35.927140990677344,51.66666666666668,46.10666666666668,0.0,50.93962879419688,0.02894028018422086,77.37120604086549,0.0,35.927140990677344,50.931989138221276,51.00338725041214,50.86441085401821,12.43753247303448,20.047698875781673,0.0,9.808861886992084,0.8314673743137412,-0.85,9.236100170605994,2240.381517040517,-975.6137093749431,-111.66377485379365,-2162.783235460927,0.0,0.0,443.69864925482494,449.5967019387963,0.9990000000000001,0.07837019410913611,0.0,0.0,0.7422096416198628,65.933614608,59.445794145659484,0.2080219395235035,9.511708945782322,0.0029604785753809567,100.28313708292495,1.2216666352493362,0.18800097296674023,-2646.1180491211176,30.7162254235748,0.00320597661016916,-7.120664823970487,-104.54311002982317
