Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.37137433771674394,0.20721791677857004,0.21147897597420165,0.37137433771674394,0.20721791677857004,0.21147897597420165,0.009491611335275488,0.28136990586864796,0.07051282051282053,0.010000000000000002,0.0,0.21147897597420165,0.0,0.20430125011190337,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.0,0.0,0.003103307748538012,0.0,0.006388303586737477,0.0,0.008968239052776696,0.0,0.22625901866131587,0.1696942639959869,0.0,0.0,5032.011350883191,22.000000000000032,0.5336805784230311,0.0,6.197837846539925,0.07051282051282053,0.6666666666666666,4961.498530370371,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,0.0,0.0,68.70748742061032,51.66666666666668,46.10666666666668,0.0,47.67415539958873,0.0,0.0,0.0,107.35544909470363,47.28056666332925,47.67415539958873,47.083772295199516,12.43753247303448,21.685498594494415,-0.059248492730738116,2.8,4113.5938962455975,-1173.491138229787,0.0,0.0,407.02261434207577,0.0,2.0,0.0476732374904488,0.0,0.0,0.8871241476338511,131.99922844444444,-151.94893074988263,0.19993314409189705,10.450545615628622,0.0031474639965438293,-12.814985244026696,1.2146857299854508
2025-01-01 01:00:00,0.3646995618932782,0.20635274212567215,0.22658957618819822,0.3646995618932781,0.20635274212567215,0.2265895761881982,0.009258863254135137,0.28021633966478404,0.06522435897435898,0.010000000000000002,0.030971523412061684,0.19561805277613653,0.0,0.20343607545900547,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04498908195069148,0.0337418114630186,0.0,0.0,0.0028705596673976605,0.0,0.006388303586737477,0.0,0.008968239052776696,0.0,0.22625901866131587,0.1696942639959869,0.0,0.0,4654.610499566951,22.000000000000032,0.4936545350413038,0.0,5.73300000804943,0.06522435897435898,0.6166666666666667,4589.386140592594,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,703.3706666666666,0.0,70.00529080333197,51.66666666666668,46.10666666666668,0.0,48.0360966357928,0.0,0.0,703.3706666666666,109.38326688020622,47.79000458273568,48.038062703786544,47.66499248821337,12.43753247303448,21.752139218154916,-0.038281788925671974,2.5,3781.3273882527988,-1131.2924340569598,0.0,0.0,405.63630005707154,0.0,2.0,0.04507851479751021,0.0,0.0,0.8388404295880497,131.99922844444444,-147.62697731426434,0.19885005144857906,10.475530105486625,0.003143112295979873,-3.6235864117544043,1.2144732295403975
2025-01-01 02:00:00,0.36530881620223477,0.20548756747277422,0.20090502717549158,0.36530881620223477,0.20548756747277422,0.20090502717549155,0.009258863254135137,0.2790627734609202,0.0669871794871795,0.010000000000000002,0.0,0.20090502717549158,0.0,0.20257090080610754,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.0028705596673976605,0.0,0.006388303586737477,0.0,0.008968239052776696,0.0,0.22625901866131587,0.1696942639959869,0.0,0.0,4780.410783339032,22.000000000000032,0.5069965495018796,0.0,5.887945954212928,0.0669871794871795,0.6333333333333333,4713.423603851852,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,0.0,0.0,79.07408053377449,51.66666666666668,46.10666666666668,0.0,51.06114923840979,0.0,0.0,0.0,123.55325083402265,51.09860947302832,51.117339590337586,51.06114923840979,12.43753247303448,21.62692396595516,-0.08650603656714875,1.6500000000000001,3930.5116832140234,-1116.8075175954725,0.0,0.0,404.48273385320766,0.0,2.0,0.042699226609989545,0.0,0.0,0.7945656096588926,131.99922844444444,-137.5743163827436,0.2005038088244033,10.42228257887176,0.0031449383493348704,10.876302660248598,1.2149880946553688
2025-01-01 03:00:00,0.36400008461094396,0.20462239281987632,0.20090502717549158,0.36400008461094396,0.2046223928198763,0.20090502717549155,0.009103697866708237,0.27790920725705626,0.0669871794871795,0.010000000000000002,0.0,0.20090502717549158,0.0,0.20170572615320964,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042681949542963706,0.03201146215722277,0.0,0.0,0.0027153942799707604,0.0,0.006388303586737477,0.0,0.008968239052776696,0.0,0.22625901866131587,0.1696942639959869,0.0,0.0,4780.410783339032,22.000000000000032,0.5069965495018796,0.0,5.887945954212928,0.0669871794871795,0.6333333333333333,4713.423603851852,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,0.0,0.0,76.30993260325798,51.66666666666668,46.10666666666668,0.0,50.09842495900227,0.0,0.0,0.0,119.23426969259059,50.130378239221734,50.14635487933147,50.09842495900227,12.43753247303448,21.689044713815957,-0.07355384439321136,1.6500000000000001,3888.9283665194985,-1158.3976600407086,0.0,0.0,403.1740022619169,0.0,2.0,0.04418824105328809,0.0,0.0,0.8222738320990062,131.99922844444444,-136.25875904074118,0.19997337819119795,10.453553827899247,0.003148527032562426,-8.877999014825816,1.2147295592307414
2025-01-01 04:00:00,0.3575580568686186,0.2037572181669784,0.18504410397742646,0.3575580568686186,0.2037572181669784,0.18504410397742643,0.009103697866708237,0.2767556410531924,0.06169871794871796,0.010000000000000002,0.0,0.18504410397742646,0.0,0.20084055150031171,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.0027153942799707604,0.0,0.006388303586737477,0.0,0.008968239052776696,0.0,0.22625901866131587,0.1696942639959869,0.0,0.0,4403.009932022792,22.000000000000032,0.4669705061201522,0.0,5.4231081157224335,0.06169871794871796,0.5833333333333334,4341.311214074074,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,0.0,0.0,73.86153781533031,51.66666666666668,46.10666666666668,0.0,49.16516967498301,0.0,0.0,0.0,115.40865283645361,49.19395286242391,49.208344456144374,49.16516967498301,12.43753247303448,21.6652208813029,-0.07260288067590939,0.55,3416.490192898673,-1255.7221766911462,0.0,0.0,402.02043605805295,0.0,2.0,0.04524618046657679,0.0,0.0,0.841960424612259,131.99922844444444,-132.81799849102623,0.19974386631469176,10.431829515532373,0.003141841782018981,10.827330253528475,1.2142625368352058
2025-01-01 05:00:00,0.38108478485733144,0.20911677899603315,0.2501933802392788,0.38108478485733144,0.20911677899603312,0.25019338023927873,0.013356506057920818,0.28721545828659006,0.07051282051282053,0.010000000000000002,0.03871440426507711,0.21147897597420165,0.0,0.20620011232936647,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04152838333909982,0.031146287504324854,0.0,0.0,0.003025725054824562,0.0,0.010330781003096255,0.0,0.012281975180768085,0.0,0.2334050997667222,0.17505382482504162,0.0,0.0,5032.011350883191,22.000000000000032,0.5336805784230311,0.0,6.197837846539925,0.07051282051282053,0.6666666666666666,4961.498530370371,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,879.2133333333333,0.0,72.21591915345215,51.66666666666668,46.10666666666668,0.0,48.69193890868166,0.2635590750985765,682.7109565630104,879.2133333333333,112.83737367726897,48.58884685564252,48.73030944770634,48.49893029009828,12.43753247303448,21.68988066025826,-0.06270966554996124,-0.25000000000000006,4007.525871065809,-1307.907132600497,0.0,0.0,416.2328358052848,0.0,2.0,0.04527002090232837,0.0,0.0,0.8424040577145752,131.99922844444444,-132.81118302216947,0.20022102050014734,10.453599863305802,0.0031557575933500105,16.93461143914718,1.2135413329834652
2025-01-01 06:00:00,0.43953675880495147,0.2340970541518129,0.2213026017888432,0.43953675880495147,0.2340970541518129,0.22130260178884317,0.03069026945662181,0.3353849508867912,0.06346153846153847,0.010000000000000002,0.030971523412061684,0.1903310783767815,0.0,0.23118038748514622,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.003413638523391813,0.0,0.02727663093323,0.0,0.027144434239929464,0.0,0.2644050009000341,0.1983037506750255,0.0,0.0,4528.810215794872,22.000000000000032,0.48031252058072804,0.0,5.578054061885933,0.06346153846153847,0.6,4465.348677333333,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,703.3706666666666,0.0,74.85541916893904,51.66666666666668,46.10666666666668,0.0,51.09954671560918,0.17583367200646918,471.8737493891395,703.3706666666666,116.96159245146724,49.57244739606346,51.09954671560918,48.808897736290604,12.43753247303448,21.735133510193705,-0.05013582555457005,0.3,3597.0264610010627,-1273.6896494236726,0.0,0.0,479.56609872485507,0.0,2.0,0.045216161628605596,0.0,0.0,0.8414018211389057,131.99922844444444,-137.6602040949918,0.1994714526707238,10.470187136737499,0.0031526752648723655,-11.34550329586707,1.2133572969900406
2025-01-01 07:00:00,0.5001560974824529,0.24345156745386973,0.23716352498690832,0.5001560974824529,0.24345156745386975,0.2371635249869083,0.03567312420238174,0.3857329732800712,0.06875000000000002,0.010000000000000002,0.030971523412061684,0.20619200157484663,0.0,0.24053490078720305,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04614264815455537,0.03460698611591652,0.030147987360157672,0.0,0.0031808904422514625,0.0,0.032492233760130274,0.0,0.03487178487030938,0.0,0.2745705528950488,0.20592791467128654,0.0,0.0,4906.211067111111,22.000000000000032,0.5203385639624554,0.0,6.042891900376427,0.06875000000000002,0.65,4837.461067111111,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,703.3706666666666,0.0,76.15341551739074,51.66666666666668,46.10666666666668,0.0,51.372318242331,0.16262735814772616,443.3605270856255,703.3706666666666,118.98971174592302,49.97580275075134,51.37234466433002,49.27751858296249,12.43753247303448,21.652629543865565,-0.07886297532401247,-0.55,3941.848899491685,-1352.2097239493507,0.0,0.0,523.2764207213496,1.7981897324851255,2.0,0.04618009778720153,0.0,0.0,0.8593391605788628,131.99922844444444,-135.4288643914253,0.2004631548060588,10.433436365757,0.003152318743976137,17.902101138667394,1.2136973052772528
2025-01-01 08:00:00,0.5238947398551207,0.2544319695869554,0.27870899719768005,0.5238947398551206,0.2544319695869554,0.27870899719768005,0.042218578252076186,0.39940052057740333,0.07227564102564103,0.010000000000000002,0.06194304682412337,0.2167659503735567,0.0,0.25151530292028873,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.015073993680078836,0.0,0.0024050635051169594,0.0,0.039813514746959225,0.0,0.048972789670272736,0.0,0.2880575228686325,0.21604314215147433,0.0,0.0,5157.811634655271,22.000000000000032,0.5470225928836069,0.0,6.3527837927034225,0.07227564102564103,0.6833333333333333,5085.53599362963,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,1406.7413333333332,0.0,74.59666688570432,51.66666666666668,46.10666666666668,0.0,51.51406813962703,0.577435715373548,1582.2830405048592,1406.7413333333332,116.55729200891301,49.48826367725928,51.51406813962703,48.47536144607542,12.43753247303448,21.735888588289345,-0.04589568293368232,-1.4,4128.305150738716,-1458.7503094076376,0.0,0.0,547.9998174216726,115.80381129443067,2.0,0.04769245583245,0.0,0.0,0.8874817708238046,131.99922844444444,-118.75599193058936,0.20049378853425298,10.490770304021197,0.0031676106757630015,54.98642150812574,1.2139131482186523
2025-01-01 09:00:00,0.5994236335591514,0.2853815462054405,0.25473003165456526,0.5994236335591513,0.28538154620544054,0.25473003165456526,0.06494793689762526,0.4627769787128081,0.06169871794871796,0.010000000000000002,0.0696859276771388,0.18504410397742646,0.0,0.2824648795387739,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04729621435841925,0.035472160768814424,0.0,0.0,0.0019395673428362575,0.0,0.063008369554789,0.0,0.0861571393277761,0.0,0.3293236250266128,0.24699271876995946,0.0,0.0,4403.009932022792,22.000000000000032,0.4669705061201522,0.0,5.4231081157224335,0.06169871794871796,0.5833333333333334,4341.311214074074,7442.247795555556,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1227.0887422222222,1582.5839999999998,0.0,76.73865905368393,51.66666666666668,46.10666666666668,0.0,51.76913532150112,0.5937791803561006,1622.4425085379776,1582.5839999999998,119.90415477138113,50.229804094225436,51.76913532150112,49.46013848058761,12.43753247303448,21.673142960295547,-0.06707827174706942,-0.85,3560.1164617401228,-1395.7429319037874,0.0,0.0,636.6714903030149,301.86705475721254,2.0,0.046924602437613115,0.0,0.0,0.8731932239522208,131.99922844444444,-83.82202868189664,0.20335646926561438,10.501375899598582,0.003199019147704131,98.69630257326496,1.2147579258057732
