Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3008615172039234,0.20721791677857004,0.0,0.00501435862006539,0.003453631946309501,0.0,0.009491611335275488,0.28136990586864796,0.0,0.010000000000000002,0.0,0.0,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,70.464911939817,51.666666666666686,46.10666666666668,0.0,48.13094255258332,0.0,0.0,0.0,110.10142490596405,47.70422032304855,48.13094255258332,47.49085920828117,12.43753247303448,21.45517003584164,-0.04482996415838869,2.8,-878.8237781545439,-1152.496636778218,-0.0,-0.0,407.02261434207577,0.0,2.0,0.04740485286286185,0.0,0,0.8821299308254416,131.99922844444444,-133.34975571840155,0.20231486866948706,10.328064100373648,0.003150107454643637,-12.537778351188418,1.2121502038799599
2025-01-01 00:01:00,0.3008615172039234,0.20721791677857004,0.0,0.00501435862006539,0.003453631946309501,0.0,0.009491611335275488,0.28136990586864796,0.0,0.010000000000000002,0.0,0.0,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,Off,0.0,22.00000000000003,0.0,0.0,0.0,0.0,0,0.0,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,70.87647363933166,51.666666666666686,46.10666666666668,0.0,48.115150306232536,0.0,0.0,0.0,110.74449006145572,47.68958176377482,48.115150306232536,47.47679749254596,12.43753247303448,21.287109402125633,-0.21289059787439513,2.8,-863.3862357032675,-1137.37866604385,-0.0,-0.0,407.02261434207577,0.0,2.0,0.04720830578051866,0.0,0,0.8784724980167602,131.99922844444444,-133.03018400149327,0.20500113338765788,10.278118779441265,0.0031500203067617175,-12.028212369719508,1.2163850151679216
2025-01-01 00:02:00,0.4066307479731542,0.20721791677857004,0.3172184639613025,0.006777179132885903,0.003453631946309501,0.005286974399355041,0.009491611335275488,0.28136990586864796,0.10576923076923078,0.010000000000000002,0.0,0.3172184639613025,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,On,7548.0170263247865,22.00000000000003,0.8005208676345467,0.0,9.296756769809887,0.10576923076923078,1,7442.247795555556,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,71.27491978691005,51.666666666666686,46.10666666666668,0.0,48.099268115496535,0.0,0.0,0.0,111.36706216704695,47.674857705631254,48.099268115496535,47.462652500698624,12.43753247303448,21.123851242095263,-0.3761487579047653,2.8,6699.342602023737,-1122.7686715823386,-0.0,-0.0,407.02261434207577,0.0,2.0,0.0470171041463751,0.0,0,0.8749145356117569,131.99922844444444,-132.92836706078708,0.20705998244705542,10.20538401386285,0.003149936991854833,-11.532828093410185,1.2170599061530334
2025-01-01 00:03:00,0.4066307479731542,0.20721791677857004,0.3172184639613025,0.006777179132885903,0.003453631946309501,0.005286974399355041,0.009491611335275488,0.28136990586864796,0.10576923076923078,0.010000000000000002,0.0,0.3172184639613025,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,On,7548.0170263247865,22.00000000000003,0.8005208676345467,0.0,9.296756769809887,0.10576923076923078,1,7442.247795555556,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,70.93013112773822,51.666666666666686,46.10666666666668,0.0,48.08329887261718,0.0,0.0,0.0,110.82832988709097,47.66005087327585,48.08329887261718,47.44842687360519,12.43753247303448,21.237510434368502,-0.26248956563152603,2.8,6682.304905449005,-1132.93212249906,-0.0,-0.0,407.02261434207577,0.0,2.0,0.0471502456447882,0.0,0,0.8773920899905231,131.99922844444444,-139.802612718798,0.20561522528753476,10.255956107146641,0.003149857152586155,-11.85711034259155,1.2165900736989916
2025-01-01 00:04:00,0.4066307479731542,0.20721791677857004,0.3172184639613025,0.006777179132885903,0.003453631946309501,0.005286974399355041,0.009491611335275488,0.28136990586864796,0.10576923076923078,0.010000000000000002,0.0,0.3172184639613025,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,On,7548.0170263247865,22.00000000000003,0.8005208676345467,0.0,9.296756769809887,0.10576923076923078,1,7442.247795555556,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,70.59629923053305,51.666666666666686,46.10666666666668,0.0,48.06740632002569,0.0,0.0,0.0,110.30671754770789,47.64531566818975,48.06740632002569,47.43427034227179,12.43753247303448,21.347157871315723,-0.15284212868430558,2.8,6667.989807284765,-1142.771253463656,-0.0,-0.0,407.02261434207577,0.0,2.0,0.04727856502128429,0.0,0,0.8797799122466013,131.99922844444444,-144.27857991844107,0.20423186881649744,10.304321858020405,0.0031497750366818347,-12.168806983377461,1.216137172036527
2025-01-01 00:05:00,0.4066307479731542,0.20721791677857004,0.3172184639613025,0.006777179132885903,0.003453631946309501,0.005286974399355041,0.009491611335275488,0.28136990586864796,0.10576923076923078,0.010000000000000002,0.0,0.3172184639613025,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,On,7548.0170263247865,22.00000000000003,0.8005208676345467,0.0,9.296756769809887,0.10576923076923078,1,7442.247795555556,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,70.27268370292016,51.666666666666686,46.10666666666668,0.0,48.05158804068818,0.0,0.0,0.0,109.80106828581275,47.63064981418748,48.05158804068818,47.42018070093713,12.43753247303448,21.453067213386653,-0.0469327866133753,2.8,6655.321343960452,-1152.306987039129,-0.0,-0.0,407.02261434207577,0.0,2.0,0.047402395358061455,0.0,0,0.8820842005170731,131.99922844444444,-147.41130966728159,0.2029052833813544,10.35134496924236,0.0031496907307512387,-12.468772997411588,1.2157000344157913
2025-01-01 00:06:00,0.4066307479731542,0.20721791677857004,0.3172184639613025,0.006777179132885903,0.003453631946309501,0.005286974399355041,0.009491611335275488,0.28136990586864796,0.10576923076923078,0.010000000000000002,0.0,0.3172184639613025,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,On,7548.0170263247865,22.00000000000003,0.8005208676345467,0.0,9.296756769809887,0.10576923076923078,1,7442.247795555556,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,69.9586850030277,51.666666666666686,46.10666666666668,0.0,48.03584178077288,0.0,0.0,0.0,109.31044531723077,47.61605118889453,48.03584178077288,47.40615589295537,12.43753247303448,21.555459780789622,0.0,2.8,6643.463771141934,-1161.5559697150518,-0.0,-0.0,407.02261434207577,0.0,2.0,0.04752200701892959,0.0,0,0.8843099858482241,131.99922844444444,-150.01989980987742,0.2016316411440775,10.396437790743647,0.0031496043155836277,-12.757704131916963,1.2152777144884048
2025-01-01 00:07:00,0.4066307479731542,0.20721791677857004,0.3172184639613025,0.006777179132885903,0.003453631946309501,0.005286974399355041,0.009491611335275488,0.28136990586864796,0.10576923076923078,0.010000000000000002,0.0,0.3172184639613025,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,On,7548.0170263247865,22.00000000000003,0.8005208676345467,0.0,9.296756769809887,0.10576923076923078,1,7442.247795555556,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,69.65381432063766,51.666666666666686,46.10666666666668,0.0,48.020165418613864,0.0,0.0,0.0,108.83408487599635,47.60151779448678,48.020165418613864,47.39219398242324,12.43753247303448,21.65451574928819,0.0,2.8,6632.070044014866,-1170.5314856637244,-0.0,-0.0,407.02261434207577,0.0,2.0,0.0476376210685932,0.0,0,0.8864613819073415,131.99922844444444,-152.43811098827234,0.20040774479983825,10.43969896253352,0.00314951586724508,-13.036170981141549,1.2148694391526775
2025-01-01 00:08:00,0.4066307479731542,0.20721791677857004,0.3172184639613025,0.006777179132885903,0.003453631946309501,0.005286974399355041,0.009491611335275488,0.28136990586864796,0.10576923076923078,0.010000000000000002,0.0,0.3172184639613025,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,On,7548.0170263247865,22.00000000000003,0.8005208676345467,0.0,9.296756769809887,0.10576923076923078,1,7442.247795555556,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,69.35764139869526,51.666666666666686,46.10666666666668,0.0,48.004556940311346,0.0,0.0,0.0,108.37131468546136,47.58704773468673,48.004556940311346,47.37829313187442,12.43753247303448,21.750393573937277,0.0,2.8,6621.061080089893,-1179.2451467582027,-0.0,-0.0,407.02261434207577,0.0,2.0,0.047749432187382215,0.0,0,0.8885420113899011,131.99922844444444,-154.73341381876685,0.1992307651823692,10.481939389762882,0.0031494254579406433,-13.304676985402434,1.2144745277866575
2025-01-01 00:09:00,0.4066307479731542,0.20721791677857004,0.3172184639613025,0.006777179132885903,0.003453631946309501,0.005286974399355041,0.009491611335275488,0.28136990586864796,0.10576923076923078,0.010000000000000002,0.0,0.3172184639613025,0.0,0.20430125011190337,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.04614264815455537,0.03460698611591652,On,0.0,0,Off,0.003103307748538012,0.0,On,0.006388303586737477,0,On,0.008968239052776696,0,On,0.22625901866131587,0.16969426399598686,On,0,0,Off,On,7548.0170263247865,22.00000000000003,0.8005208676345467,0.0,9.296756769809887,0.10576923076923078,1,7442.247795555556,7442.247795555556,Off,0.0,23.00000000000003,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1227.0887422222222,Off,0.0,0,69.0697657079053,51.666666666666686,46.10666666666668,0.0,47.98901442682811,0.0,0.0,0.0,107.92150891860204,47.5726392025996,47.98901442682811,47.36445159048535,12.43753247303448,21.84324071990059,0.0,2.8,6610.423870482776,-1187.7078262181847,-0.0,-0.0,407.02261434207577,0.0,2.0,0.04785762132933627,0.0,0,0.8905552415666529,131.99922844444444,-156.90794396590235,0.19809809575469473,10.522521787255009,0.0031493331564718644,-13.563690453093539,1.214092347628537
