Metric,Value
Total Electric Energy (kWh),780.4185624034462
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.0839146700047866
Peak Electric Power (kW),7.270332878817009
Other Electric Energy (kWh),215.22684103822075
HVAC Heating Electric Energy (kWh),30.182389519814503
Lighting Electric Energy (kWh),130.79548621081045
Water Heating Electric Energy (kWh),347.3606294822222
HVAC Cooling Electric Energy (kWh),56.85321615237822
Average Temperature - Indoor (C),19.844337041707725
Unmet Heating Load (C-hours),11.169583788700477
Unmet Cooling Load (C-hours),8.078621573211827
Total Hot Water Unmet Demand (kWh),0.0
