Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.3074469564627585,0.14842291025990884,0.0,0.3074469564627585,0.14842291025990884,0.0,0.06272302410241426,0.0,0.19472393236034422,0.0,0.05,0.0,0.0,0.1338395769265755,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.01861984649122807,0.0,0.044103177611186185,0.0,0.016271163124910146,0.0,0.14338801875290488,0.10754101406467864,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2144.005181210085,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,0.0,0.0,34.28977172874565,51.66666666666668,46.10666666666668,0.0,50.31433438362258,0.0,0.0,0.0,34.28977172874565,48.55253015580606,50.31433438362258,47.67162804189781,12.43753247303448,19.13265387608242,0.0,5.000989741770478,2.8,9.236100170605994,272.9670601660952,-733.2121120467812,-233.00553516104483,0.0,-25.581954823496105,511.408252038944,0.0,4.0,0.010946801042219978,0.0,0.0012016937266076508,0.22606442595784892,263.9984568888889,20.146298111692094,0.2805004862446196,10.005841500212581,0.0037762939280581672,153.0591280185913,1.2248295876428665,0.26115368923064347,-749.3260014657328,16.113889418951636
2025-01-01 01:00:00,0.806868723923145,0.14499671554427693,0.0,0.806868723923145,0.14499671554427693,0.0,0.049436330602963235,0.5249782813333334,0.1824541119868484,0.0,0.05,0.0,0.0,0.1304133822109436,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.01722335800438596,0.0,0.03221297259857728,0.0,0.008569602372256877,0.0,0.13969637789412556,0.10477228342059414,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2144.005181210085,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,524.9782813333334,0.15,36.69853274720672,51.66666666666668,46.10666666666668,0.0,51.00421884561393,0.0472175899724624,123.76685702845546,524.9782813333334,36.69853274720672,50.37528366358192,51.00946522088075,50.0555696972991,12.43753247303448,18.878912528026003,0.0,5.451553356992024,2.5,9.236100170605994,258.29251446585255,-733.3803256478764,-225.8215622291949,0.0,-19.022869157984676,486.11015302611173,0.0,4.0,0.010572780827242547,0.0,0.0008933029548355998,0.21336582823669778,263.9984568888889,17.026792826920403,0.2897255319979747,9.962235259739595,0.0038394061547693775,154.2865636766586,1.2259067472436758,0.20271667882887823,-748.0430167430014,14.66269109512506
2025-01-01 02:00:00,0.27551148037187356,0.14433925147272955,0.0,0.2755114803718735,0.14433925147272952,0.0,0.0459932773723182,0.0,0.17951820299955534,0.0,0.05,0.0,0.0,0.1297559181393962,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.01722335800438596,0.0,0.028769919367932238,0.0,0.006510312147027045,0.0,0.13969637789412556,0.10477228342059414,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,2144.005181210085,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,0.0,0.0,37.85633403930918,51.66666666666668,46.10666666666668,0.0,51.278681752670344,0.045921232677030126,123.76685702845546,0.0,37.85633403930918,51.196258894698914,51.300129924407685,51.13359929397586,12.43753247303448,18.652870264130023,0.0,5.789895175457157,1.6500000000000001,9.236100170605994,250.3168613384637,-722.2557586537965,-231.14813010057802,0.0,-13.263998645704616,479.7311908081736,0.0,4.0,0.010383977573027668,0.0,0.0005977738449886298,0.20435316288696276,263.9984568888889,14.997799276572724,0.29873387889694547,9.931777410499421,0.003903621877155117,156.47001026923903,1.226808969853934,0.13655007156931198,-734.1665540859159,11.9107954321193
2025-01-01 03:00:00,1.4581321268559122,0.9089810460748214,0.0,1.4581321268559122,0.9089810460748214,0.0,0.04510605267357008,0.0,0.1782352668836351,1.184790807298707,0.05,0.0,0.0,0.12909845406784876,0.7652992586736393,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.01629236567982456,0.0,0.028813686993745525,0.0,0.006103994793170037,0.0,0.13969637789412556,0.10477228342059414,1469.1723843052268,20.0555555555556,1.874007804998623,696.758270144969,1.045157821187596,0.1396329861111111,0.9666666666666667,2026.2976683390846,2098.218241571856,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,0.0,0.0,33.373147381462516,51.66666666666668,46.10666666666668,0.0,50.53340178697504,0.09271569934122435,247.85560445230354,0.0,33.373147381462516,48.16459742306928,50.53340178697504,46.98019524111641,12.43753247303448,19.533527474129826,-0.20654346407599256,6.4052566785620275,1.6500000000000001,9.236100170605994,1690.815590982126,-354.1094899277888,-254.9751589211712,0.0,-0.1987361723390139,477.56102999350526,0.0,4.0,0.010893966860426953,0.0,8.69410235761411e-06,0.20288141361259307,263.9984568888889,-0.7439282230957598,0.28748997206794363,10.392837765446973,0.0039677812844995134,150.72169144606582,1.223073896474276,0.1728437004207304,-1054.5425586391784,3.6747985664206038
2025-01-01 04:00:00,1.1021047962124475,0.26361073628343373,0.0,1.1021047962124477,0.26361073628343373,0.0,0.04542701526286751,0.6416401216296297,0.1732501066201689,0.19178755269978157,0.05,0.0,0.0,0.12514488208667693,0.12388252086342345,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.01629236567982456,0.0,0.029134649583042942,0.0,0.006390263837932929,0.0,0.13530156734795973,0.10147617551096974,223.89283684313816,20.0555555555556,0.30409235801175016,106.18167572653287,0.1677128999220038,0.024074652777777775,0.16666666666666666,305.99985979189324,2104.0141906111794,0.0,0.0,21.0555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,641.6401216296297,0.18333333333333332,36.810269268017564,51.66666666666668,46.10666666666668,0.0,51.54553519979663,0.04671279312183616,123.76685702845546,641.6401216296297,36.810269268017564,51.19625394647435,51.55324781353655,51.01390070607329,12.43753247303448,19.603530878434036,-0.08388012776168167,5.876883348274444,0.55,9.236100170605994,427.17587939789547,-830.110104096865,-283.1653743031014,0.0,0.0,473.20446905756813,0.0,4.0,0.011289931456614036,0.0,0.0,0.21008790985298453,263.9984568888889,13.243947800290604,0.29041797652827245,10.486629586235848,0.004028737477517396,151.84142711833198,1.2221598079742335,0.15292405771165538,-949.2494517520698,12.957671928671935
2025-01-01 05:00:00,0.27944301401972377,0.1373989658305424,0.0,0.27944301401972377,0.1373989658305424,0.0,0.04914182940475268,0.0,0.1803011846149711,0.0,0.05,0.0,0.0,0.12281563249720903,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.010406075217595944,0.0,0.01815435032894737,0.0,0.030987479075805312,0.0,0.006140932734429766,0.0,0.13219590122866917,0.09914692592150186,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1834.6045317773635,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,0.0,0.0,37.767607580245276,51.66666666666668,46.10666666666668,0.0,51.61770895754473,0.0,0.0,0.0,37.767607580245276,51.64081063775871,51.65236147786571,51.61770895754473,12.43753247303448,19.179032370980085,0.0,5.6489654637798985,-0.25000000000000006,9.236100170605994,189.2783069848318,-960.4933772570106,-289.45100704989653,0.0,-18.191008525810158,480.42234805845766,0.0,4.0,0.011303555120566139,0.0,0.0007148825265823344,0.22364426699053627,263.9984568888889,16.497974502080805,0.30270918093283233,10.364595604591363,0.004092567584892954,149.32443594277817,1.2232732685324408,0.13232765011217015,-972.9986731223594,12.50529586534885
2025-01-01 06:00:00,1.090197427925657,0.15119515592474825,0.0,1.090197427925657,0.15119515592474825,0.0,0.1223145071992591,0.6999710417777778,0.21791187894862005,0.0,0.05,0.0,0.0,0.1366118225914149,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.020812150435191887,0.0,0.02048183114035088,0.0,0.10183267605890824,0.0,0.014950631724874873,0.0,0.14883758383015058,0.11162818787261289,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1834.6045317773635,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,699.9710417777777,0.2,36.84398055780738,51.66666666666668,46.10666666666668,0.0,51.28722304002807,0.266702320986178,719.2640885047692,699.9710417777777,36.84398055780738,50.485612116779336,51.301959419239324,50.07007027594373,12.43753247303448,18.840507646490597,0.0,5.101719376728783,0.3,9.236100170605994,314.973507231119,-991.2023812663234,-269.1269372399873,0.0,-16.50729695807214,586.2753926403612,0.0,4.0,0.01104665092436904,0.0,0.0006782770424120327,0.21818251237254163,263.9984568888889,14.332348788817304,0.3136388623175628,10.280089968596203,0.004152499001428855,142.88441895045932,1.2246469166025105,0.16042132025366038,-1008.9482793239414,17.745898057617925
2025-01-01 07:00:00,1.1337059979097646,0.1651671384408008,0.0,1.1337059979097646,0.1651671384408008,0.0,0.19050854375553913,0.6416401216296297,0.25155733252459594,0.0,0.05,0.0,0.0,0.15058380510746747,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.024968539259404374,0.0,0.019085342653508773,0.0,0.17142320110203035,0.0,0.02581038645523488,0.0,0.16571365632742746,0.12428524224557057,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1834.6045317773635,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,641.6401216296297,0.18333333333333332,36.4134914684168,51.66666666666668,46.10666666666668,0.0,51.536476368065,0.2409393299605205,656.8173517986045,641.6401216296297,36.4134914684168,49.97995344691921,51.536476368065,49.20169198634632,12.43753247303448,18.72744846397451,0.0,4.814926061001516,-0.55,9.236100170605994,357.80038026566194,-1134.9376613772572,-287.6824877647781,0.0,-15.560164978575106,649.1297919843031,1.3656020039432832,3.45,0.011318685565070647,0.0,0.000612775328954144,0.22202576608645427,227.69866906666667,11.913241024712125,0.32006976751678795,10.290681136028343,0.004208180920244031,119.13449311183217,1.225080265962548,0.16245340509028164,-1154.7910077404224,19.85334636316514
2025-01-01 08:00:00,1.0655160518189504,0.14815746411676145,0.0,1.0655160518189504,0.14815746411676145,0.0,0.08688039096029176,0.6999710417777778,0.22866461908088084,0.0,0.05,0.0,0.0,0.1335741307834281,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.037452808889106556,0.0,0.014430381030701754,0.0,0.07245000992959001,0.0,0.01311296914720341,0.0,0.14215747179997845,0.10661810384998381,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1834.6045317773635,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,699.9710417777777,0.2,37.200994066348166,51.66666666666668,46.10666666666668,0.0,51.44742321917681,0.24700116014305895,669.0491868235233,699.9710417777777,37.200994066348166,50.37398805406901,51.448267616179514,49.8364260745124,12.43753247303448,18.433495571330102,0.0,4.204923705909919,-1.4,9.236100170605994,117.82642796317911,-1262.9004663863006,-303.2246631888119,0.0,-13.070695042739903,400.94115435247267,88.49279019058443,1.65,0.011565741840677934,0.0,0.0004990492289290993,0.22450683145129272,108.89936346666667,33.18063184225827,0.32884848774243564,10.20195865195128,0.004242818816183347,37.561020709584234,1.2268662254388711,0.1740298964055338,-1289.5401042497315,26.639637863430895
2025-01-01 09:00:00,1.163923788292394,0.15773815110740302,0.0,1.163923788292394,0.157738151107403,0.0,0.13958476351785212,0.758301961925926,0.21603706284861596,0.0,0.05,0.0,0.0,0.1431548177740697,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.011637404057017544,0.0,0.12794735946083458,0.0,0.02516397248318964,0.0,0.1549317211208339,0.11619879084062538,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,1834.6045317773635,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2902.8693555555556,758.301961925926,0.21666666666666667,36.86519549540564,51.66666666666668,46.10666666666668,0.0,51.196180495316575,0.254068970734292,683.8561450115831,758.301961925926,36.86519549540564,49.797965301066284,51.196180495316575,49.098857703941135,12.43753247303448,18.158641979207072,0.0,4.071432817563941,-0.85,9.236100170605994,224.27173332241907,-1088.1444584916453,-282.7709281258184,0.0,-9.955678953660476,447.07600793245416,249.9662486716631,1.55,0.011261038549666999,0.0,0.0003976887329385461,0.2169506215127325,102.29940204444443,69.9223324694438,0.3354258940342404,10.09369717231702,0.004251798582841648,40.483661560182746,1.2286329881517941,0.1715301778905892,-1116.7103195145608,28.56586102291545
