Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,94.3895092249466,51.666666666666686,46.10666666666668,0.0,51.88056356635083,0.0,0.0,0.0,147.48360816397906,51.885590455084696,51.888103899451636,51.88056356635083,12.43753247303448,16.709326470278288,0.0,8.064360086913114,2.8,9.236100170605994,-1262.2637595044027,-3610.403718980651,-1855.8764983502517,-0.0,-0.0,606.8486700754734,0.0,3.0,0.10238240322447714,0.0,0,0.9581979985912024,197.99884266666666,-13.235931229624526,0.2561759924669833,7.939849767678661,0.0029656179810943653,-39.90179380575065,1.2321337150432063,0.5336751404401487,-3661.341285103419,50.937566122768025
2025-01-01 00:01:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,94.57764127816635,51.666666666666686,46.10666666666668,0.0,51.86485122176503,0.0,0.0,0.0,147.77756449713493,51.87088391830379,51.87390026657318,51.86485122176503,12.43753247303448,16.624474376114687,0.0,8.00596546050187,2.8,9.236100170605994,-1259.5689153496237,-3566.7107688384685,-1839.885575119457,-0.0,-0.0,606.8486700754734,0.0,3.0,0.10212322819097039,0.0,0,0.9557723767014086,197.99884266666666,-26.532010305640085,0.2583019873837072,7.922271211210209,0.002965480751603933,-39.354559024901214,1.2360948882446914,0.5334038321895014,-3618.8873616630403,52.17659282457163
2025-01-01 00:02:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,94.76001019946844,51.666666666666686,46.10666666666668,0.0,51.84910804517598,0.0,0.0,0.0,148.06251593666943,51.85614806925098,51.859668081288476,51.84910804517598,12.43753247303448,16.541740661082088,0.0,7.951310696142283,2.8,9.236100170605994,-1257.751498698381,-3525.7885289737196,-1824.345947130292,-0.0,-0.0,606.8486700754734,0.0,3.0,0.10187034950247742,0.0,0,0.9534056823714361,197.99884266666666,-40.25422164356277,0.2596531734521884,7.88244566358043,0.0029653458378855898,-38.82050691809325,1.2364480079803641,0.533149774691807,-3579.1889555915855,53.40042661786567
2025-01-01 00:03:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,94.93693431518614,51.666666666666686,46.10666666666668,0.0,51.833334996820575,0.0,0.0,0.0,148.33895986747834,51.84138380586195,51.84540821038265,51.833334996820575,12.43753247303448,16.461007594763313,0.0,7.900101556727025,2.8,9.236100170605994,-1256.7249176242995,-3487.5209300269717,-1809.2317245200668,-0.0,-0.0,606.8486700754734,0.0,3.0,0.10162342076955867,0.0,0,0.9510946737388429,197.99884266666666,-54.341863179706024,0.2609792317845477,7.843673600254189,0.002965212792990646,-38.29880801219323,1.2367927841846742,0.5329116239502808,-3542.0253845862485,54.50445455927681
2025-01-01 00:04:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,95.10868965019233,51.666666666666686,46.10666666666668,0.0,51.817532983907604,0.0,0.0,0.0,148.60732757842553,51.826591976475015,51.831121472758724,51.817532983907604,12.43753247303448,16.382173161468284,0.0,7.852077160253698,2.8,9.236100170605994,-1246.9316556718677,-3451.6624442904804,-1794.5203158717388,-0.0,-0.0,606.8486700754734,0.0,3.0,0.10138214238245587,0.0,0,0.9488365467527208,197.99884266666666,-59.260009875602265,0.26228134445036033,7.805318655095592,0.0029650815726421794,-37.78885548902448,1.2371296386623227,0.5326881872754259,-3507.201295903041,55.53885161256047
2025-01-01 00:05:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,95.27506642690072,51.666666666666686,46.10666666666668,0.0,51.80170286766215,0.0,0.0,0.0,148.86729129203238,51.81177338642185,51.8168086458017,51.80170286766215,12.43753247303448,16.305316346126133,0.0,7.807007293012519,2.8,9.236100170605994,-1230.5407953458637,-3418.042839398672,-1780.2230659322763,-0.0,-0.0,606.8486700754734,0.0,3.0,0.10114676807388562,0.0,0,0.9466336761002581,197.99884266666666,-57.16639948906088,0.2635576973297225,7.768592251704184,0.0029649521347598646,-37.29111613828845,1.2374582206728528,0.5324784114599053,-3474.5445183696525,56.501678970980166
2025-01-01 00:06:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,95.43596118657028,51.666666666666686,46.10666666666668,0.0,51.785845544207675,0.0,0.0,0.0,149.11868935401606,51.79692887371895,51.80247053847459,51.785845544207675,12.43753247303448,16.230476544666963,0.0,7.764684588412459,2.8,9.236100170605994,-1212.3235442668008,-3386.504975253316,-1766.3438834368264,-0.0,-0.0,606.8486700754734,0.0,3.0,0.10091743047558985,0.0,0,0.9444873030833354,197.99884266666666,-52.828330905447885,0.26480712317411037,7.732356076237966,0.002964824435697312,-36.805821579081105,1.2377783484112468,0.5322813469294198,-3443.900231633253,57.39525637993732
2025-01-01 00:07:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,95.5914970544197,51.666666666666686,46.10666666666668,0.0,51.76996192686406,0.0,0.0,0.0,149.3617141475308,51.78205929250239,51.78810797532156,51.76996192686406,12.43753247303448,16.157608728265497,-0.009057938401188181,7.724920535644694,2.8,9.236100170605994,-1194.464776458626,-3356.904356839271,-1752.8710844954808,-0.0,-0.0,606.8486700754734,0.0,3.0,0.1006940032045858,0.0,0,0.9423962448822754,197.99884266666666,-48.4423620386185,0.2660298820768708,7.697168865099927,0.0029646984310663,-36.33270169054807,1.2380902013545496,0.5320961295887171,-3415.127949037888,58.22359219861693
2025-01-01 00:08:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,95.74188989511342,51.666666666666686,46.10666666666668,0.0,51.75405290842341,0.0,0.0,0.0,149.59670296111472,51.767165477724504,51.77372176237505,51.75405290842341,12.43753247303448,16.08663328765907,-0.08003337900761665,7.687542533628664,2.8,9.236100170605994,-1177.313206415626,-3329.1088985599627,-1739.7868007417262,-0.0,-0.0,606.8486700754734,0.0,3.0,0.10047625307340295,0.0,0,0.9403583190930662,197.99884266666666,-44.37507574937305,0.26722684838044275,7.662988265517921,0.0029645740774903013,-35.87128039950769,1.2383941077571015,0.5319219674507657,-3388.0992821826426,58.99038362268007
2025-01-01 00:09:00,0.42547477551525015,0.22641217597411098,0.0,0.007091246258587502,0.003773536266235183,0.0,0.10083574322168981,0.32463903229356034,0.0,0.0,0.0,0.0,0.22641217597411098,0,1,0,0,Off,0,0,Off,0,0,Off,0.06438364263533634,0.04828773197650224,On,0,0,Off,0.024126206140350874,0.0,On,0.07670953708133894,0,On,0.022756130994745622,0,On,0.23749925866347837,0.17812444399760874,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,23832.249684444443,Off,0.0,0,95.8873580203232,51.666666666666686,46.10666666666668,0.0,51.738119345710594,0.0,0.0,0.0,149.823996906755,51.75224823070438,51.759312673201286,51.738119345710594,12.43753247303448,16.01746966797517,-0.14919699869151515,7.65239165754152,2.8,9.236100170605994,-1160.815736424084,-3302.9969304918664,-1727.0732379312167,-0.0,-0.0,606.8486700754734,0.0,3.0,0.10026394310121484,0.0,0,0.9383713078096373,197.99884266666666,-40.59116856834066,0.26839894799643577,7.629200397030652,0.0029644513333202155,-35.42107551175692,1.2386904009004285,0.5317581305216961,-3362.696239842518,59.69930935065154
