Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.6708539252003737,0.22273950702570666,0.23718041666666664,0.6708539252003736,0.22273950702570666,0.23718041666666667,0.08423194731663809,0.3099114917726245,0.27671048611111104,0.0,0.23718041666666664,0.0,0.22273950702570666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.024126206140350874,0.0,0.06010574117628722,0.0,0.012925482405015514,0.0,0.23260236673227264,0.17445177504920442,0.0,0.0,4252.510263559766,16.666666666666686,0.18666666666666668,1585.0584822550488,6.951072824629629,0.27671048611111104,0.23333333333333334,5560.858259703703,23832.249684444443,0.0,0.0,94.04296003620986,51.66666666666668,46.10666666666668,0.0,51.41695361637424,0.0,0.0,0.0,146.94212505657788,51.45139752904709,51.46861948538352,51.41695361637424,12.43753247303448,16.40327346729443,-0.05412698700221311,8.002874866182282,2.8,9.236100170605994,3006.522816887111,-1978.8144120827626,-1798.9180314824152,0.0,0.0,618.7598653291146,0.0,3.65,0.10144520339869675,0.0,0.0,0.9494267354731267,240.8985919111111,-65.82928051935492,0.26190035333899786,7.813590274395941,0.002964061317473453,-4.386099564964309,1.2369820804101246,0.5333880021789263,-3617.070590293194,53.197695955382656
2025-01-01 01:00:00,0.6569910898653013,0.22030809074349264,0.23718041666666664,0.6569910898653014,0.22030809074349267,0.23718041666666667,0.07688788322109454,0.3033927205330958,0.27671048611111104,0.0,0.23718041666666664,0.0,0.22030809074349264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277405156945293,0.04708053867708968,0.0,0.0,0.022316740679824556,0.0,0.054571142541269976,0.0,0.009648599541772145,0.0,0.23097006942187073,0.173227552066403,0.0,0.0,4252.510263559766,16.666666666666686,0.18666666666666668,1585.0584822550488,6.951072824629629,0.27671048611111104,0.23333333333333334,5560.858259703703,23832.249684444443,0.0,0.0,91.68389924018719,51.66666666666668,46.10666666666668,0.0,50.55337722523398,0.0,0.0,0.0,143.2560925627925,50.5825996353027,50.59721084033706,50.55337722523398,12.43753247303448,16.413804581186827,-0.050378443755178075,8.309792498713515,2.5,9.236100170605994,3100.4604231875223,-1475.8864825775631,-1704.4341128251115,0.0,0.0,628.1111557835483,0.0,4.0,0.09409194904283164,0.0,0.0,0.8806075499000585,263.9984568888889,-75.72688333068044,0.26199126374529086,7.822437874225295,0.002966970674533734,31.140746943132868,1.236994891032319,0.4220101898865866,-3109.9567175922193,49.01175275960712
2025-01-01 02:00:00,1.1099772974105293,0.21910089744408012,0.6268339583333333,1.109977297410529,0.21910089744408012,0.6268339583333333,0.07688788322109454,0.3017831294672124,0.7313062847222221,0.0,0.6268339583333333,0.0,0.21910089744408012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.022316740679824556,0.0,0.054571142541269976,0.0,0.009648599541772145,0.0,0.23097006942187073,0.173227552066403,0.0,0.0,11238.777125122238,20.000000000000057,0.49333333333333335,4189.083131674058,18.370692465092592,0.7313062847222221,0.6166666666666667,14696.553972074073,23832.249684444443,0.0,0.0,81.72014863897809,51.66666666666668,46.10666666666668,0.0,49.738957641808156,0.0,0.0,0.0,127.68773224840326,49.76792119232934,49.78240296758993,49.738957641808156,12.43753247303448,19.312321014843373,-0.3509681960194969,10.361584882606353,1.6500000000000001,9.236100170605994,9404.026883205703,679.4556286366284,-2272.5759056548654,0.0,0.0,626.5015647176649,0.0,4.0,0.09804161964368945,0.0,0.0,0.9175725589801703,263.9984568888889,-188.6759009793353,0.21920453198507778,9.189379601182102,0.002974969793554591,41.991593111345544,1.2247395461248365,0.310527495383515,-3532.30802476201,22.680521724580935
2025-01-01 03:00:00,0.8502159446487391,0.21789370414466758,0.406595,0.8502159446487392,0.21789370414466758,0.406595,0.075681572914077,0.300173538401329,0.47436083333333323,0.0,0.406595,0.0,0.21789370414466758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05955486943768611,0.04466615207826457,0.0,0.0,0.021110430372807017,0.0,0.054571142541269976,0.0,0.009648599541772145,0.0,0.23097006942187073,0.173227552066403,0.0,0.0,7290.017594673885,20.000000000000057,0.32000000000000006,2717.2431124372265,11.91612484222222,0.47436083333333323,0.4,9532.899873777778,23832.249684444443,0.0,0.0,78.56292652898338,51.66666666666668,46.10666666666668,0.0,48.98802620946322,0.0,0.0,0.0,122.75457270153653,49.02237704153946,49.03955245757758,48.98802620946322,12.43753247303448,19.74319259292294,-0.05481683600988211,9.985669566883647,1.6500000000000001,9.236100170605994,5344.39828609301,-1199.4388115563488,-2438.4021733226614,0.0,0.0,623.685663344764,0.0,4.0,0.10302204489220888,0.0,0.0,0.9641844117494505,263.9984568888889,-130.9027986029771,0.2135881796785437,9.397115199682423,0.002982158303942482,-6.251550827674572,1.2229224510352792,0.37043457531412805,-3965.6437215425713,48.96179754899579
2025-01-01 04:00:00,0.8288413188606335,0.21668651084525503,0.3896535416666667,0.8288413188606335,0.21668651084525503,0.38965354166666666,0.075681572914077,0.29856394733544556,0.45459579861111105,0.0,0.3896535416666667,0.0,0.21668651084525503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.021110430372807017,0.0,0.054571142541269976,0.0,0.009648599541772145,0.0,0.23097006942187073,0.173227552066403,0.0,0.0,6986.2668615624725,20.000000000000057,0.3066666666666667,2604.0246494190087,11.419619640462964,0.45459579861111105,0.38333333333333336,9135.695712370369,23832.249684444443,0.0,0.0,76.6690297224827,51.66666666666668,46.10666666666668,0.0,48.254696541936156,0.0,0.0,0.0,119.79535894137922,48.29662975682094,48.31759636426334,48.254696541936156,12.43753247303448,19.722982975462283,-0.05777957796916423,9.589173956623716,0.55,9.236100170605994,4851.5903032932465,-1087.3852038099847,-2666.1028834330837,0.0,0.0,622.0760722788805,0.0,4.0,0.1057791630083747,0.0,0.0,0.9899883094661046,263.9984568888889,-90.64974711502332,0.21341570190180006,9.378787686328728,0.002977443922535593,40.201888397121365,1.2224363451873366,0.33773413584383055,-3753.7092012850535,62.299348056059735
2025-01-01 05:00:00,0.8510189741968909,0.21668651084525503,0.406595,0.8510189741968909,0.21668651084525503,0.406595,0.07809419352811209,0.29856394733544556,0.47436083333333323,0.0,0.406595,0.0,0.21668651084525503,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0579452783718027,0.043458958778852017,0.0,0.0,0.023523050986842105,0.0,0.054571142541269976,0.0,0.009648599541772145,0.0,0.23097006942187073,0.173227552066403,0.0,0.0,7290.017594673885,20.000000000000057,0.32000000000000006,2717.2431124372265,11.91612484222222,0.47436083333333323,0.4,9532.899873777778,23832.249684444443,0.0,0.0,74.76439096946025,51.66666666666668,46.10666666666668,0.0,47.56278485237385,0.0,0.0,0.0,116.81936088978163,47.58862194737845,47.60154049488075,47.56278485237385,12.43753247303448,19.72532770888078,-0.0620510104842845,9.935504280053129,-0.25000000000000006,9.236100170605994,5057.859345746493,-1195.677123456984,-2784.408168542702,0.0,0.0,624.4886928929157,0.0,4.0,0.10585693688704129,0.0,0.0,0.9907161960221332,263.9984568888889,-72.23877327760424,0.21465200018775038,9.397325193303846,0.0029966366475216084,52.228099467725976,1.2217991105059771,0.3031475379234051,-3973.572039565145,60.65180367093446
2025-01-01 06:00:00,0.9212569538176096,0.23057798790784362,0.48256811190285176,0.9212569538176096,0.2305779879078436,0.4825681119028517,0.14262703312387257,0.324034122082626,0.45459579861111105,0.09291457023618506,0.3896535416666667,0.0,0.23057798790784362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06116446050356953,0.045873345377677135,0.0,0.0,0.02653882675438596,0.0,0.1160882063694866,0.0,0.016596804872167806,0.0,0.2462728567068887,0.18470464253016647,0.0,0.0,6986.2668615624725,20.000000000000057,0.3066666666666667,2604.0246494190087,11.419619640462964,0.45459579861111105,0.38333333333333336,9135.695712370369,23832.249684444443,2110.112,0.0,82.22516176119376,51.66666666666668,46.10666666666668,0.0,51.03181154021123,0.5471531566396092,1447.9105385630542,2110.112,128.47681525186525,50.27748922954785,51.035157889975146,49.89698172445223,12.43753247303448,19.692051757286738,-0.07006114073259807,9.37921497608848,0.3,9.236100170605994,4942.735037236154,-1502.4479909917902,-2686.370208101187,0.0,0.0,713.4205121259052,0.0,4.0,0.10540764214755498,0.0,0.0,0.9865112417859113,263.9984568888889,-70.58212835103653,0.21501079494068476,9.380828159222533,0.0029954603221219967,-15.04513046648061,1.2219387441183087,0.3507349561276303,-4178.227245219044,71.75460480824464
2025-01-01 07:00:00,0.9314943149857114,0.2352112786629963,0.41142648759841044,0.9314943149857114,0.2352112786629963,0.41142648759841044,0.16367546002596745,0.33298809107085525,0.4348307638888888,0.03871440426507711,0.37271208333333333,0.0,0.2352112786629963,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.024729361293859647,0.0,0.13894609873210778,0.0,0.019373052853526772,0.0,0.24923139558199214,0.18692354668649405,0.0,0.0,6682.5161284510605,20.000000000000057,0.29333333333333333,2490.806186400791,10.923114438703703,0.4348307638888888,0.36666666666666664,8738.491550962963,23832.249684444443,879.2133333333333,0.0,82.45909120052457,51.66666666666668,46.10666666666668,0.0,51.59655616753174,0.21528957291753506,583.0853372448006,879.2133333333333,128.84233000081963,50.40635693816545,51.59655616753174,49.811257323482316,12.43753247303448,19.73127705430263,-0.06113445215719775,9.226563128451847,-0.55,9.236100170605994,4458.134938427073,-2027.1580579377976,-2896.297814315953,0.0,0.0,733.3158681616388,13.710252553279703,3.85,0.10827376880635048,0.0,0.0,1.013335351610188,254.09851475555556,-61.39924386967338,0.214564883689036,9.399843322442903,0.0029965007790597807,33.51687904545288,1.2217744033089488,0.3553812471162811,-4591.133107952065,73.16886361347703
2025-01-01 08:00:00,0.8542416882982379,0.2227224773423178,0.406595,0.8542416882982379,0.22272247734231776,0.406595,0.0732689523000419,0.30661190266486266,0.47436083333333323,0.0,0.406595,0.0,0.2227224773423178,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.01869780975877193,0.0,0.054571142541269976,0.0,0.009648599541772145,0.0,0.23097006942187073,0.173227552066403,0.0,0.0,7290.017594673885,20.000000000000057,0.32000000000000006,2717.2431124372265,11.91612484222222,0.47436083333333323,0.4,9532.899873777778,23832.249684444443,0.0,0.0,84.05965779266845,51.66666666666668,46.10666666666668,0.0,51.49638401842427,0.0,0.0,0.0,131.3432153010444,51.0419959134157,51.49638401842427,50.81480186091141,12.43753247303448,19.73110091747348,-0.054654567735551454,8.662009515968064,-1.4,9.236100170605994,4890.203838211751,-2212.1721490439845,-3124.7294413147556,0.0,0.0,561.7117927720402,882.5512497196194,3.0,0.11184110462284425,0.0,0.0,1.0467220853848629,197.99884266666666,163.20389208058086,0.21544382281966962,9.416017687072378,0.0030074554374403015,85.16888194128067,1.2223407481632487,0.3765971433790554,-5009.775199005908,80.35993752469729
2025-01-01 09:00:00,0.841031551650402,0.23542379078888268,0.30494625000000003,0.8410315516504019,0.23542379078888268,0.30494625,0.14854572492116003,0.33671520172924196,0.35577062499999995,0.0,0.30494625000000003,0.0,0.23542379078888268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.015078878837719297,0.0,0.13346684608344075,0.0,0.02281681401073161,0.0,0.2479051540172906,0.18592886551296792,0.0,0.0,5467.513196005413,20.000000000000057,0.24000000000000002,2037.93233432792,8.937093631666666,0.35577062499999995,0.3,7149.674905333333,23832.249684444443,0.0,0.0,79.81501937204443,51.66666666666668,46.10666666666668,0.0,50.53043020678705,0.1157950350575637,307.154542533687,0.0,124.71096776881944,49.44338629883282,50.53043020678705,48.899864344855715,12.43753247303448,19.721156561311748,-0.05755064777240773,8.375399152728495,-0.85,9.236100170605994,3681.431300839582,-2402.0433223238138,-2990.182647687358,0.0,0.0,665.9064085358583,2299.5034203994333,3.0,0.11004525429285872,0.0,0.0,1.0299147030831541,197.99884266666666,538.1943439856675,0.21772730622328584,9.447755431974894,0.0030360649593364217,191.45092108702434,1.222974618744747,0.37101416910909085,-4522.521052917103,82.54539626536926
