Metric,Value
Total Electric Energy (kWh),1182.1763215741555
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.6419115577418826
Peak Electric Power (kW),8.357348987897455
Other Electric Energy (kWh),415.10395453297144
HVAC Heating Electric Energy (kWh),370.7434925087465
Lighting Electric Energy (kWh),160.51064435523477
Water Heating Electric Energy (kWh),221.657496562963
HVAC Cooling Electric Energy (kWh),14.16073361423987
Average Temperature - Indoor (C),21.021032404548965
Unmet Heating Load (C-hours),33.972912652028775
Unmet Cooling Load (C-hours),0.31807130103908915
Total Hot Water Unmet Demand (kWh),0.0
