Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.927872284431418,0.12274334291402535,0.0,1.9278722844314178,0.12274334291402536,0.0,0.051844689019806545,0.0,0.25231713808967404,1.6037104573219372,0.020000000000000004,0.0,0.0,0.116910009580692,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.020472697368421052,0.0,0.031371991651385496,0.0,0.004833176885507366,0.0,0.11623761862560035,0.08717821396920024,0.04773023453046663,0.0,0.04387371389944397,0.0,0.0,0.0,1603.7104573219374,20.888888888888914,0.4666666666666667,0.0,1.554351482962963,0.049358974358974364,0.4666666666666667,1554.351482962963,3330.7531777777776,0.0,21.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,0.0,0.0,35.71650966049665,51.66666666666668,46.10666666666668,0.0,51.249314212494404,0.0,0.0,0.0,35.71650966049665,51.29193686514968,51.31324819147733,51.249314212494404,12.43753247303448,20.592491871006423,-0.04760971090437689,2.8,1476.4088608313714,-458.76417935313475,0.0,0.0,336.4204738202224,0.0,2.0,0.019782552565699867,0.0,0.0,0.27625343834895344,131.99922844444444,-4.957890957653502,0.21813128856640426,10.035705093009112,0.003211469826188144,51.06876953245042,1.2191582563497567
2025-01-01 01:00:00,1.4289515669159165,0.12200004802373805,0.0,1.4289515669159165,0.12200004802373805,0.0,0.05030923671717497,0.0,0.2704102341588557,1.088232096039886,0.020000000000000004,0.0,0.0,0.11616671469040471,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.01893724506578947,0.0,0.031371991651385496,0.0,0.004833176885507366,0.0,0.11623761862560035,0.08717821396920024,0.05767403339098051,0.0,0.05301407096182815,0.0,0.0,0.0,1088.232096039886,20.888888888888914,0.31666666666666665,0.0,1.0547385062962962,0.03349358974358974,0.31666666666666665,1054.7385062962962,3330.7531777777776,0.0,21.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,0.0,0.0,35.3299743292442,51.66666666666668,46.10666666666668,0.0,50.93831610497736,0.0,0.0,0.0,35.3299743292442,50.992389055715144,51.01942553108404,50.93831610497736,12.43753247303448,20.6248313293784,-0.04755737470879489,2.5,976.444252215633,-439.84903439624367,0.0,0.0,333.8939616638744,0.0,2.0,0.01862087344835804,0.0,0.0,0.26003117131045794,131.99922844444444,-5.832771091883799,0.21879399246950507,10.068171092981228,0.003227526298574336,54.128336608214866,1.2190716464805462
2025-01-01 02:00:00,1.3516009776635187,0.12125675313345076,0.0,1.3516009776635187,0.12125675313345075,0.0,0.05030923671717497,0.0,0.25033501838224126,1.0309567225641025,0.020000000000000004,0.0,0.0,0.11542341980011742,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01893724506578947,0.0,0.031371991651385496,0.0,0.004833176885507366,0.0,0.11623761862560035,0.08717821396920024,0.04773023453046663,0.0,0.04387371389944397,0.0,0.0,0.0,1030.9567225641026,20.888888888888914,0.3,0.0,0.9992259533333332,0.03173076923076923,0.3,999.2259533333332,3330.7531777777776,0.0,21.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,0.0,0.0,35.0536563781274,51.66666666666668,46.10666666666668,0.0,50.68577423557219,0.0,0.0,0.0,35.0536563781274,50.69578110279008,50.700784536399034,50.68577423557219,12.43753247303448,20.567018953097815,-0.04618283563097965,1.6500000000000001,926.6391171273838,-436.1328087726845,0.0,0.0,332.902901810158,0.0,2.0,0.01760386559033591,0.0,0.0,0.24582916594874096,131.99922844444444,-1.0876984741923204,0.22076947653406323,10.062039574055385,0.0032453559849946727,59.553635486846794,1.219298176886572
2025-01-01 03:00:00,2.3423517879525986,0.12051345824316347,0.0,2.342351787952598,0.12051345824316347,0.0,0.049285601848753906,0.0,0.2684281144514229,2.0046380716524212,0.020000000000000004,0.0,0.0,0.11468012490983012,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.01791361019736842,0.0,0.031371991651385496,0.0,0.004833176885507366,0.0,0.11623761862560035,0.08717821396920024,0.05767403339098051,0.0,0.05301407096182815,0.0,0.0,0.0,2004.6380716524218,21.44444444444449,0.5833333333333334,0.0,1.9429393537037036,0.06169871794871795,0.5833333333333334,1942.9393537037035,3330.7531777777776,0.0,22.44444444444449,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,0.0,0.0,34.143737174689676,51.66666666666668,46.10666666666668,0.0,50.37784887264817,0.0,0.0,0.0,34.143737174689676,50.40479742714776,50.41827170439756,50.37784887264817,12.43753247303448,21.057606540181823,-0.07330719447489885,1.6500000000000001,1859.0146125873064,-469.58831352926586,0.0,0.0,330.8882070880206,0.0,2.0,0.018497070291440727,0.0,0.0,0.25830232223179245,131.99922844444444,-6.92335262386998,0.2153961091016957,10.299837743751384,0.0032633347283888706,49.52797214340432,1.2172521631154014
2025-01-01 04:00:00,2.295512942469748,0.11977016335287617,0.0,2.295512942469748,0.11977016335287616,0.0,0.049285601848753906,0.0,0.3361400159201394,1.8900873247008545,0.020000000000000004,0.0,0.0,0.11393683001954283,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01791361019736842,0.0,0.031371991651385496,0.0,0.004833176885507366,0.0,0.11623761862560035,0.08717821396920024,0.09347170928883047,0.0,0.08591935638641113,0.0,0.0,0.0,1890.0873247008547,21.44444444444449,0.55,0.0,1.8319142477777777,0.058173076923076925,0.55,1831.9142477777777,3330.7531777777776,0.0,22.44444444444449,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,0.0,0.0,33.65505138066999,51.66666666666668,46.10666666666668,0.0,50.07614434693005,0.0,0.0,0.0,33.65505138066999,50.11947704700724,50.141143397045845,50.07614434693005,12.43753247303448,21.191825589578627,-0.04148075511304471,0.55,1704.3074912717993,-516.10378845056,0.0,0.0,329.8971472343042,0.0,2.0,0.019034222052336087,0.0,0.0,0.26580337753644634,131.99922844444444,0.4268077872004684,0.21444630103276088,10.37074722650181,0.003277523003671435,55.96622772147017,1.21611533272454
2025-01-01 05:00:00,1.6293169807129972,0.11977016335287617,0.0,1.6293169807129972,0.11977016335287616,0.0,0.05133287158559601,0.0,0.41247663961173164,1.1455074695156695,0.020000000000000004,0.0,0.0,0.11393683001954283,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.019960879934210526,0.0,0.031371991651385496,0.0,0.004833176885507366,0.0,0.11623761862560035,0.08717821396920024,0.13324690473088602,0.0,0.12248078463594778,0.0,0.0,0.0,1145.5074695156695,21.44444444444449,0.3333333333333333,0.0,1.1102510592592592,0.035256410256410256,0.3333333333333333,1110.2510592592591,3330.7531777777776,0.0,22.44444444444449,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,0.0,0.0,33.338592282875645,51.66666666666668,46.10666666666668,0.0,49.779925868002806,0.0,0.0,0.0,33.338592282875645,49.83702967148618,49.865581573227864,49.779925868002806,12.43753247303448,21.18096671638773,-0.04083494971270962,-0.25000000000000006,947.4895371662341,-536.660381373714,0.0,0.0,331.94441697114627,0.0,2.0,0.019023089659892474,0.0,0.0,0.2656479192517086,131.99922844444444,6.698032053132388,0.21580621153637194,10.383951661023026,0.0032979116543712067,58.12073979999876,1.2155351339514666
2025-01-01 06:00:00,3.1657516652593762,0.19005792388977433,0.0,3.1657516652593762,0.19005792388977433,0.0,0.14883518704035487,1.4582730037037037,0.4504113784754315,1.088232096039886,0.020000000000000004,0.0,0.0,0.184224590556441,0.0,0.005833333333333337,1.0,0.04723860605612665,0.05522805025400148,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.022519967105263158,0.0,0.1263152199350917,0.0,0.013618007828347798,0.0,0.1343351126286965,0.10075133447152232,0.11335930700985825,0.0,0.10420007051117945,0.0,0.0,0.0,1088.232096039886,21.44444444444449,0.31666666666666665,0.0,1.0547385062962962,0.03349358974358974,0.31666666666666665,1054.7385062962962,3330.7531777777776,0.0,22.44444444444449,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,1458.2730037037038,0.4166666666666667,33.0120126549205,51.66666666666668,46.10666666666668,0.0,50.75427704162985,0.5923196155267082,1575.0070830704099,1458.2730037037038,33.0120126549205,49.428820417776436,50.75449836852544,48.765870778954145,12.43753247303448,21.085845800411523,-0.05630159916582903,0.3,1049.0111596737956,-516.995577107936,0.0,0.0,469.79877613421195,0.0,2.0,0.018925922186075132,0.0,0.0,0.26429102414686434,131.99922844444444,7.975864607633798,0.21804544461865658,10.358220025565485,0.003312821977963771,47.0307465178123,1.2159171552546455
2025-01-01 07:00:00,5.207369128730918,0.5626630885032874,0.0,5.207369128730918,0.5626630885032874,0.0,0.17832173459583778,1.7499276044444445,2.2281630671265344,1.0309567225641025,0.020000000000000004,0.0,0.0,0.556829755169954,0.0,0.005833333333333337,1.0,0.14171581816837994,0.16568415076200443,1.796650515364348,0.25600883300985366,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.02098451480263158,0.0,0.1573372197932062,0.0,0.01801042329976801,0.0,0.1405399677154723,0.10540497578660421,0.04773023453046663,0.0,0.04387371389944397,0.0,0.0,0.0,1030.9567225641026,21.44444444444449,0.3,0.0,0.9992259533333332,0.03173076923076923,0.3,999.2259533333332,3330.7531777777776,0.0,22.44444444444449,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,1749.9276044444446,0.5,33.944861882044044,51.66666666666668,46.10666666666668,0.0,51.19000074737115,0.5589514946506084,1505.979606206119,1749.9276044444446,33.944861882044044,50.23740886309178,51.19000074737115,49.761112920952094,12.43753247303448,21.106225769460366,-0.05007004945347902,-0.55,1266.9531729210314,-553.8677876204183,0.0,0.0,779.4870409437448,3.2249489445694803,2.0,0.01939743015383907,0.0,0.0,0.270875396758595,131.99922844444444,10.377197033602284,0.21897998870529226,10.387291112498536,0.003331272762813788,85.43357661763507,1.2158193509998496
2025-01-01 08:00:00,5.805601709922075,0.6748275729364618,0.0,5.805601709922075,0.6748275729364618,0.0,0.31574567242229945,0.6416401216296297,4.312737554588096,0.5154783612820513,0.020000000000000004,0.0,0.0,0.6689942396031284,0.0,0.005833333333333337,1.0,0.0,0.0,3.593301030728696,0.5120176660197073,0.0,0.0,0.040633454002372095,0.030475090501779063,0.380533803690058,0.0,0.015866340460526315,0.0,0.29987933196177313,0.0,0.03799667362820256,0.0,0.168668644108856,0.12650148308164194,0.04773023453046663,0.0,0.04387371389944397,0.0,0.0,0.0,515.4783612820513,21.44444444444449,0.15,0.0,0.4996129766666666,0.015865384615384615,0.15,499.6129766666666,3330.7531777777776,0.0,22.44444444444449,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,641.6401216296297,0.18333333333333332,34.05780495615325,51.66666666666668,46.10666666666668,0.0,51.42420573332786,0.23316539736776296,632.9888121338134,641.6401216296297,34.05780495615325,50.039830896382085,51.42420573332786,49.3476434779092,12.43753247303448,20.808574072732327,-0.15038154835853976,-1.4,1421.4206863931367,-582.6052379352768,0.0,0.0,1442.3168453237706,176.53617178626348,2.0,0.01984409914997279,0.0,0.0,0.27711290557228374,131.99922844444444,46.23071772259183,0.22584377856761179,10.304944479033932,0.0033725373701688688,153.95541940357987,1.217590898541585
2025-01-01 09:00:00,5.309345733856777,0.6752153763793852,0.0,5.309345733856777,0.6752153763793852,0.0,0.32381087033020556,0.758301961925926,3.9208560342217296,0.2863768673789174,0.020000000000000004,0.0,0.0,0.6693820430460519,0.0,0.005833333333333337,1.0,0.0,0.0,3.593301030728696,0.5120176660197073,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.012795435855263158,0.0,0.31101543447494245,0.0,0.04521604161756105,0.0,0.1691857153660873,0.12688928652456544,0.037786435669952746,0.0,0.03473335683705982,0.0,0.0,0.0,286.3768673789174,21.44444444444449,0.08333333333333333,0.0,0.2775627648148148,0.008814102564102564,0.08333333333333333,277.5627648148148,3330.7531777777776,0.0,22.44444444444449,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1198.6608444444444,758.301961925926,0.21666666666666667,34.001281943282414,51.66666666666668,46.10666666666668,0.0,51.430942257208116,0.20968896835883158,567.1919064195316,758.301961925926,34.001281943282414,50.37281231181962,51.430942257208116,49.84374733912537,12.43753247303448,21.192947071008923,-0.0006181450985317009,-0.85,979.4136124121458,-575.2178604520944,0.0,0.0,1184.0979488334185,423.7765458321389,2.0,0.01975183408076017,0.0,0.0,0.2758244700923405,131.99922844444444,84.15665665190446,0.22354584477816972,10.526043025520996,0.0034161380658183824,141.56126544732564,1.2165796718201514
