Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.27684859486954466,0.17243842167129897,0.0,0.0046141432478257445,0.0028739736945216495,0.0,0.009570624391012349,0.2172779704785323,0.0,0.05,0.0,0.0,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,85.38179948649564,51.666666666666686,46.10666666666668,0.0,50.68947988998368,0.0,0.0,0.0,133.40906169764943,50.630874831207464,50.68947988998368,50.60157230181936,12.43753247303448,18.811235989850893,-0.1887640101491641,8.426680855564966,2.8,9.236100170605994,-324.1777818756929,-1438.8994866451355,-677.7769275755464,-0.0,-0.0,412.88926354840714,0.0,3.0,0.032482112803245575,0.0,0,0.8141841397876765,197.99884266666666,-59.290117848553564,0.24197060612434565,9.19301171404969,0.0031991786219017714,70.15544170305168,1.2230909752254557,0.1998912582259734,-1465.7629381378176,26.863451492682056
2025-01-01 00:01:00,0.6103110948695447,0.17243842167129897,0.32959999999999995,0.010171851581159078,0.0028739736945216495,0.005493333333333333,0.009570624391012349,0.2172779704785323,0.3334625,0.05,0.0,0.32959999999999995,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,On,7331.723809322976,19.500000000000057,0.9250000000000002,1936.8907262325781,9.65962382222222,0.3334625,1,8935.152035555555,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,85.68338104658928,51.666666666666686,46.10666666666668,0.0,50.67063283875759,0.0,0.0,0.0,133.88028288529574,50.613137399934594,50.67063283875759,50.5843896805231,12.43753247303448,18.68106691800184,-0.31893308199821746,8.371911922889726,2.8,9.236100170605994,7014.14257882522,513.3899502644558,-669.852163634657,-0.0,-0.0,412.88926354840714,0.0,3.0,0.03236544904061464,0.0,0,0.8112598908080174,197.99884266666666,-60.618330411505696,0.24471087271942818,9.157189977389837,0.003199829596289363,70.40136003970203,1.2272104450130081,0.19979654661953342,-1450.8077674830222,27.30699151489987
2025-01-01 00:02:00,0.6103110948695447,0.17243842167129897,0.32959999999999995,0.010171851581159078,0.0028739736945216495,0.005493333333333333,0.009570624391012349,0.2172779704785323,0.3334625,0.05,0.0,0.32959999999999995,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,On,7331.723809322976,19.500000000000057,0.9250000000000002,1936.8907262325781,9.65962382222222,0.3334625,1,8935.152035555555,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,85.02013210693711,51.666666666666686,46.10666666666668,0.0,50.651720044816294,0.0,0.0,0.0,132.84395641708923,50.595337317344615,50.651720044816294,50.56714595360878,12.43753247303448,18.9104230712664,-0.0895769287336563,8.507525850866314,2.8,9.236100170605994,6990.880966566716,475.1474190969152,-683.8401716455772,-0.0,-0.0,412.88926354840714,0.0,3.0,0.032570918970598634,0.0,0,0.816410121004236,197.99884266666666,-69.8919346590904,0.2412755119269749,9.263251017088736,0.0032004806597258086,69.78244154234046,1.2262462307480022,0.20003098106689168,-1487.8625209985814,26.119213862918553
2025-01-01 00:03:00,0.6103110948695447,0.17243842167129897,0.32959999999999995,0.010171851581159078,0.0028739736945216495,0.005493333333333333,0.009570624391012349,0.2172779704785323,0.3334625,0.05,0.0,0.32959999999999995,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,On,7331.723809322976,19.500000000000057,0.9250000000000002,1936.8907262325781,9.65962382222222,0.3334625,1,8935.152035555555,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,84.3792320738503,51.666666666666686,46.10666666666668,0.0,50.63295406890053,0.0,0.0,0.0,131.8425501153911,50.577675019769174,50.63295406890053,50.5500354952035,12.43753247303448,19.13158794617618,0.0,8.63372813280111,2.8,9.236100170605994,6968.664848483387,439.5976404842181,-697.4365345976319,-0.0,-0.0,412.88926354840714,0.0,3.0,0.03276865589986647,0.0,0,0.8213665187803099,197.99884266666666,-78.51168979036447,0.23801559066041975,9.365188056267591,0.003201126506916837,69.18400416482831,1.2253178724858222,0.20024889914962737,-1522.418228103107,25.12514235474715
2025-01-01 00:04:00,0.6103110948695447,0.17243842167129897,0.32959999999999995,0.010171851581159078,0.0028739736945216495,0.005493333333333333,0.009570624391012349,0.2172779704785323,0.3334625,0.05,0.0,0.32959999999999995,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,On,7331.723809322976,19.500000000000057,0.9250000000000002,1936.8907262325781,9.65962382222222,0.3334625,1,8935.152035555555,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,83.7591668425544,51.666666666666686,46.10666666666668,0.0,50.61432998171209,0.0,0.0,0.0,130.87369819149123,50.560145864389824,50.61432998171209,50.5330538057287,12.43753247303448,19.345121191225644,0.0,8.751374873229933,2.8,9.236100170605994,6948.786716891032,406.37283337739655,-710.6639442324166,-0.0,-0.0,412.88926354840714,0.0,3.0,0.03295920118169905,0.0,0,0.8261426534892553,197.99884266666666,-85.16241174793504,0.23491647156566134,9.463339410693361,0.0032017673006060057,68.60463193470262,1.2244228680085116,0.20045183070693534,-1554.6942271257474,24.176334270565903
2025-01-01 00:05:00,0.6103110948695447,0.17243842167129897,0.32959999999999995,0.010171851581159078,0.0028739736945216495,0.005493333333333333,0.009570624391012349,0.2172779704785323,0.3334625,0.05,0.0,0.32959999999999995,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,On,7331.723809322976,19.500000000000057,0.9250000000000002,1936.8907262325781,9.65962382222222,0.3334625,1,8935.152035555555,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,83.15850419660273,51.666666666666686,46.10666666666668,0.0,50.595843187700595,0.0,0.0,0.0,129.93516280719177,50.54274552293207,50.595843187700595,50.516196690547815,12.43753247303448,19.55155225069291,0.0,8.861182555620912,2.8,9.236100170605994,6930.960058394051,375.30488710737563,-723.5447021729499,-0.0,-0.0,412.88926354840714,0.0,3.0,0.0331430643244444,0.0,0,0.8307512962712552,197.99884266666666,-90.10831230438255,0.23196481696645102,9.557373356588448,0.003202403192525977,68.04299025153855,1.223558860998862,0.20064105530392126,-1584.8742887898497,23.288449664647178
2025-01-01 00:06:00,0.27684859486954466,0.17243842167129897,0.0,0.0046141432478257445,0.0028739736945216495,0.0,0.009570624391012349,0.2172779704785323,0.0,0.05,0.0,0.0,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,82.5760256792703,51.666666666666686,46.10666666666668,0.0,50.577489407010894,0.0,0.0,0.0,129.02504012385984,50.525469964653695,50.577489407010894,50.4994602434751,12.43753247303448,19.751331199588932,0.0,8.963775755436222,2.8,9.236100170605994,-417.59141894544933,-1590.6585813256017,-736.0974521332993,-0.0,-0.0,412.88926354840714,0.0,3.0,0.033320679805518456,0.0,0,0.8352033375700221,197.99884266666666,-94.38323036055714,0.22914917762711184,9.648859373923813,0.0032030343239796265,67.49794265350903,1.2227238441105917,0.20081768652810794,-1613.1191308347138,22.46054950911217
2025-01-01 00:07:00,0.27684859486954466,0.17243842167129897,0.0,0.0046141432478257445,0.0028739736945216495,0.0,0.009570624391012349,0.2172779704785323,0.0,0.05,0.0,0.0,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,82.96558027800899,51.666666666666686,46.10666666666668,0.0,50.55926462837888,0.0,0.0,0.0,129.63371918438904,50.50831541193776,50.55926462837888,50.4828408037172,12.43753247303448,19.58895904339102,0.0,8.87288031142411,2.8,9.236100170605994,-403.55240186235613,-1564.789441767143,-725.8885818793218,-0.0,-0.0,412.88926354840714,0.0,3.0,0.03317634537430177,0.0,0,0.8315855062597952,197.99884266666666,-90.55308353144149,0.2315165800746289,9.57618397433377,0.0032036608274115426,67.8207469349213,1.2234015846207087,0.20066120278563426,-1588.092463951568,23.30302218442521
2025-01-01 00:08:00,0.27684859486954466,0.17243842167129897,0.0,0.0046141432478257445,0.0028739736945216495,0.0,0.009570624391012349,0.2172779704785323,0.0,0.05,0.0,0.0,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,83.33950650059703,51.666666666666686,46.10666666666668,0.0,50.54095470119334,0.0,0.0,0.0,130.21797890718284,50.49107993216285,50.54095470119334,50.46614254764761,12.43753247303448,19.43233045767642,0.0,8.788596880176238,2.8,9.236100170605994,-390.5446425096332,-1540.9408306879914,-716.0944017766104,-0.0,-0.0,412.88926354840714,0.0,3.0,0.03303691770284048,0.0,0,0.828090665901382,197.99884266666666,-87.33950428142992,0.2338280140239244,9.505729238140432,0.003204289978322684,68.13060825590952,1.224056045991634,0.2005159930308135,-1564.9185877719535,23.977757083962167
2025-01-01 00:09:00,0.27684859486954466,0.17243842167129897,0.0,0.0046141432478257445,0.0028739736945216495,0.0,0.009570624391012349,0.2172779704785323,0.0,0.05,0.0,0.0,0.0,0.15785508833796563,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0.0,0,Off,0.002864089912280702,0.0,On,0.0067065344787316464,0,On,0.006804519361244753,0,On,0.17083105696863185,0.12812329272647385,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,8935.152035555555,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,5510.616102222222,Off,0.0,0,83.69900931937966,51.666666666666686,46.10666666666668,0.0,50.52256307114774,0.0,0.0,0.0,130.7797020615307,50.473766772007416,50.52256307114774,50.449368622437255,12.43753247303448,19.280999607404333,0.0,8.710286287837793,2.8,9.236100170605994,-377.9410756524349,-1518.7897819314283,-706.6815809017559,-0.0,-0.0,412.88926354840714,0.0,3.0,0.032902020677324055,0.0,0,0.8247093889707438,197.99884266666666,-84.14875829908621,0.23608756946100318,9.437281681545063,0.0032049216657934606,68.42852791812186,1.2246890194734754,0.20038097941907357,-1543.414816483491,24.625034552062825
