occupants,plug_loads_other,plug_loads_tv,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.568,0.0164,0.0496,0.0,0.0,0.0,0.0,0.0,0.0667,0.0179,0,0,0,0
1.0,0.654,0.0242,0.053,0.0,0.0,0.0,0.0,0.0,0.933,0.195,0,0,0,0
1.0,0.654,0.0242,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.279,0,0,0,0
1.0,0.654,0.0242,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0899,0,0,0,0
1.0,0.654,0.025,0.0573,0.0,0.0,0.0,0.0,0.0,0.0,0.341,0,0,0,0
0.978,0.651,0.0355,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0698,0,0,0,0
0.644,0.605,0.0254,0.0808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.566,0.0172,0.0561,0.0,0.0,0.0,0.0,0.0,0.0,0.0891,0,0,0,0
0.333,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0,0,0,0
0.333,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0698,0,0,0,0
0.333,0.621,0.0355,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0894,0,0,0,0
0.333,0.622,0.0361,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0,0,0,0
0.333,0.64,0.0449,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.64,0.0449,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0892,0,0,0,0
0.333,0.64,0.0449,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0,0,0,0
0.333,0.641,0.0455,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0698,0,0,0,0
0.311,0.641,0.0502,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
