Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.4269067198695447,0.17243842167129897,0.14831999999999998,0.4269067198695447,0.17243842167129897,0.14831999999999998,0.009570624391012349,0.2172779704785323,0.15005812500000001,0.05,0.0,0.14831999999999998,0.0,0.15785508833796563,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.002864089912280702,0.0,0.0067065344787316464,0.0,0.006804519361244753,0.0,0.17083105696863185,0.12812329272647385,3299.2757141953393,19.500000000000057,0.41625000000000006,871.6008268046602,4.34683072,0.15005812500000001,0.45,4020.8184159999996,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,0.0,0.0,82.9691438502999,51.66666666666668,46.10666666666668,0.0,50.146400045769646,0.0,0.0,0.0,129.63928726609362,50.119427691345486,50.146641188614986,50.10570037128808,12.43753247303448,19.1980181306602,-0.06626248926228513,8.734266640796958,2.8,9.236100170605994,2928.07629533269,-653.8555358382412,-701.6717668745025,0.0,0.0,412.88926354840714,0.0,3.0,0.032827492002675616,0.0,0.0,0.822841281892066,197.99884266666666,-82.41691553655423,0.23830750462654646,9.41332793549098,0.0032177544816241643,67.2902476136258,1.2249693557500763,0.2004220620348956,-1550.0768972374801,24.62053459457893
2025-01-01 01:00:00,0.39791231160574053,0.17169512678101168,0.12085333333333331,0.39791231160574053,0.17169512678101168,0.12085333333333331,0.009355817647591295,0.21628691062481592,0.12226958333333333,0.05,0.0,0.12085333333333331,0.0,0.15711179344767834,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.002649283168859649,0.0,0.0067065344787316464,0.0,0.006804519361244753,0.0,0.17083105696863185,0.12812329272647385,2688.2987300850914,19.500000000000057,0.3391666666666667,710.1932662852786,3.5418620681481476,0.12226958333333333,0.36666666666666664,3276.222413037037,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,0.0,0.0,80.18540896062314,51.66666666666668,46.10666666666668,0.0,49.06815241533107,0.0,0.0,0.0,125.28970150097366,49.102546973924476,49.11974425322118,49.06815241533107,12.43753247303448,19.216767087740703,-0.0656080580225252,9.029092163313718,2.5,9.236100170605994,2349.0062779640184,-594.4930411884039,-671.932068274945,0.0,0.0,411.68339695126963,0.0,3.0,0.030839171913282885,0.0,0.0,0.7730028156749601,197.99884266666666,-79.04378079739769,0.24078961229760656,9.464173521883472,0.00325504698920562,70.52131253164502,1.2249229029217124,0.15920513437031636,-1327.5326655582114,22.84635808452882
2025-01-01 02:00:00,0.40803666841869085,0.17095183189072438,0.13183999999999998,0.4080366684186908,0.17095183189072438,0.13183999999999998,0.009355817647591295,0.21529585077109953,0.133385,0.05,0.0,0.13183999999999998,0.0,0.15636849855739104,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002649283168859649,0.0,0.0067065344787316464,0.0,0.006804519361244753,0.0,0.17083105696863185,0.12812329272647385,2932.6895237291906,19.500000000000057,0.37000000000000005,774.7562904930312,3.863849528888888,0.133385,0.4,3574.060814222222,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,0.0,0.0,77.64462732936416,51.66666666666668,46.10666666666668,0.0,48.089558054529824,0.0,0.0,0.0,121.3197302021315,48.11857154525024,48.13307829061045,48.089558054529824,12.43753247303448,19.179892222930604,-0.06126004057953824,9.656537466410478,1.6500000000000001,9.236100170605994,2601.5178666485863,-394.4029904077206,-669.2961693577853,0.0,0.0,410.6923370975533,0.0,3.0,0.029157959301281445,0.0,0.0,0.7308621873053112,197.99884266666666,-72.56782482037254,0.2443972640439541,9.494144053312294,0.0032966306909457893,77.36525577111948,1.225046380404688,0.11382850573928759,-1188.8447460044206,19.685465103668857
2025-01-01 03:00:00,0.42338640868694816,0.1757939830356659,0.15407440426507707,0.42338640868694816,0.1757939830356659,0.1540744042650771,0.009348648334101635,0.24732588535284653,0.11671187499999999,0.05,0.03871440426507711,0.11535999999999998,0.0,0.16121064970233256,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666921458750652,0.027501910940629884,0.024632327231589805,0.0,0.0025060786732456143,0.0,0.006842569660856021,0.0,0.007746025184813209,0.0,0.17827831834893698,0.1337087387617027,2566.1033332630413,19.500000000000057,0.3237500000000001,677.9117541814023,3.3808683377777773,0.11671187499999999,0.35,3127.3032124444444,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,879.2133333333333,0.0,76.93834773311761,51.66666666666668,46.10666666666668,0.0,47.938121337227216,0.12245274435735913,317.1630794738165,879.2133333333333,120.21616833299628,47.86986973556973,47.96260299476577,47.81126227720244,12.43753247303448,19.233500411714978,-0.052335148489394356,9.521218385927382,1.6500000000000001,9.236100170605994,2230.982658105048,-684.3085944343582,-696.2834798607408,0.0,0.0,433.2807540493394,0.0,3.0,0.030272616390926346,0.0,0.0,0.7588017529729758,197.99884266666666,-72.11794934659248,0.24663829589718597,9.564916258408578,0.0033381493279639155,63.53059058620555,1.2247912057144208,0.13708591825000058,-1384.3776536702799,22.157305054519338
2025-01-01 04:00:00,0.43569561342378055,0.19026817887401226,0.18828971349079002,0.4356956134237806,0.19026817887401226,0.18828971349079002,0.011970726469548948,0.24589759528756497,0.12782729166666668,0.05,0.06194304682412337,0.12634666666666666,0.0,0.17568484554067892,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0025060786732456143,0.0,0.009464647796303332,0.0,0.011651134566659647,0.0,0.1985683059871152,0.14892622949033638,2810.494126907141,19.500000000000057,0.35458333333333336,742.474778389155,3.702855798518518,0.12782729166666668,0.38333333333333336,3425.1416136296293,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,1406.7413333333332,0.0,85.2089535466131,51.66666666666668,46.10666666666668,0.0,52.21781385594094,0.42056713422229136,1161.5408786554,1406.7413333333332,133.13898991658294,50.852543608598374,52.21783722473726,50.16988511613078,12.43753247303448,19.152295980069926,-0.08246083266065743,9.18739421334754,0.55,9.236100170605994,2424.074241471269,-554.2639569664005,-759.0398788863071,0.0,0.0,440.8783893700159,0.0,2.9835,0.03103976793230005,0.0,0.0,0.7780308782944583,196.90984903199998,-68.25839591958068,0.25006258437709955,9.558771366233234,0.0033690510016639984,68.29273053463774,1.2245340180349196,0.12484477394233076,-1321.1440741428783,24.40533878732266
2025-01-01 05:00:00,0.42782436866261475,0.17550664292376464,0.16056197589237958,0.4278243686626148,0.17550664292376464,0.16056197589237958,0.014260253517558425,0.22462140681172302,0.13894270833333333,0.05,0.023228642559046265,0.1373333333333333,0.0,0.1609233095904313,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.0027924876644736846,0.0,0.011467765853084741,0.0,0.010056994024481238,0.0,0.17888625805345168,0.1341646935400887,3054.88492055124,19.500000000000057,0.38541666666666674,807.0378025969076,4.024843259259259,0.13894270833333333,0.4166666666666667,3722.9800148148147,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,527.528,0.0,84.86682305129804,51.66666666666668,46.10666666666668,0.0,51.90980924680655,0.18889185096283112,512.6153858475352,527.528,132.60441101765318,50.845907707531076,51.90980924680655,50.313956937893344,12.43753247303448,19.24940546903198,-0.04801391873276195,9.51859718514695,-0.25000000000000006,9.236100170605994,2492.67891971122,-574.7023555935901,-799.8687001684632,0.0,0.0,307.68764689087317,0.0,1.23225,0.03115061899079593,0.0,0.0,0.7808094282691077,81.32802462533333,-70.02494756243064,0.2501524713044346,9.625100359499754,0.0033926556556874115,-19.06773572065075,1.2234953571846745,0.11183499763091512,-1403.8699889951927,22.129830804695022
2025-01-01 06:00:00,0.4635222935939897,0.18554238479907725,0.18154107093174374,0.4635222935939898,0.18554238479907725,0.18154107093174376,0.02481410165681536,0.2442077752705077,0.14450041666666666,0.05,0.03871440426507711,0.14282666666666666,0.0,0.17095905146574392,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0031504989035087724,0.0,0.021663602753306588,0.0,0.016262373316182428,0.0,0.19028512751310236,0.14271384563482672,3177.0803173732897,19.500000000000057,0.40083333333333343,839.3193147007838,4.185836989629629,0.14450041666666666,0.43333333333333335,3871.899215407407,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,879.2133333333333,0.0,85.48795441614826,51.66666666666668,46.10666666666668,0.0,51.88490079155869,0.22743627612841547,620.0247706763852,879.2133333333333,133.57492877523163,51.01245979925041,51.88781272693238,50.57332736772257,12.43753247303448,19.19439173708167,-0.06049195789235912,9.059603990282215,0.3,9.236100170605994,2656.6408190382376,-630.3610192266857,-769.694602114778,0.0,0.0,321.6355326094059,0.0,0.9990000000000001,0.03099691165015804,0.0,0.0,0.7769566592182039,65.933614608,-72.38042882967953,0.24917224723733916,9.572308100781205,0.0033676590110223808,-48.003967737852236,1.2237440226628802,0.1301135029365759,-1495.036890012854,25.356556085384565
2025-01-01 07:00:00,0.4652947034253751,0.19033464672295056,0.16281152341206168,0.4652947034253751,0.19033464672295056,0.16281152341206168,0.027728104102254916,0.25418159932312023,0.133385,0.05,0.030971523412061684,0.13183999999999998,0.0,0.17575131338961722,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.0029356921600877197,0.0,0.024792411942167195,0.0,0.01984651480363053,0.0,0.19469269037083398,0.14601951777812544,2932.6895237291906,19.500000000000057,0.37000000000000005,774.7562904930312,3.863849528888888,0.133385,0.4,3574.060814222222,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,703.3706666666666,0.0,85.54122739525384,51.66666666666668,46.10666666666668,0.0,51.95177781488743,0.23092273896209087,630.1549207018523,703.3706666666666,133.65816780508413,51.09745948127664,51.952192919476985,50.6698852098817,12.43753247303448,19.24699548737093,-0.05778892799274686,8.911269336274264,-0.55,9.236100170605994,2361.315991499893,-847.8200635678311,-832.2355622063554,0.0,0.0,333.12583607275,2.0429624266685997,0.9825,0.03187247888835624,0.0,0.0,0.7989032906758549,64.84462097333333,-72.26380609569212,0.24669116110300088,9.57056749322849,0.0033448147403282048,-30.975926369927155,1.2235409721056638,0.1318697358762209,-1648.4634928702294,25.887138809367137
2025-01-01 08:00:00,0.427253359492998,0.17318171656158626,0.14831999999999998,0.4272533594929979,0.17318171656158626,0.14831999999999998,0.00892620416074919,0.2182690303322487,0.15005812500000001,0.05,0.0,0.14831999999999998,0.0,0.1585983832282529,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002219669682017544,0.0,0.0067065344787316464,0.0,0.006804519361244753,0.0,0.17083105696863185,0.12812329272647385,3299.2757141953393,19.500000000000057,0.41625000000000006,871.6008268046602,4.34683072,0.15005812500000001,0.45,4020.8184159999996,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,0.0,0.0,85.69607814296339,51.66666666666668,46.10666666666668,0.0,51.58679010922363,0.0,0.0,0.0,133.90012209838028,51.100938973357955,51.58679010922363,50.85801340542512,12.43753247303448,19.17708989815821,-0.0740839655841891,8.35591905422911,-1.4,9.236100170605994,2582.8652057682643,-903.3073655363062,-894.5969969472924,0.0,0.0,215.23706050519365,146.22467189913857,0.0,0.032880901388786604,0.0,0.0,0.8241800210113703,0.0,-37.05057198497608,0.24613364081831746,9.516061470625536,0.0033210895757245077,-51.22153990429503,1.2244258893961932,0.13986042078410915,-1803.8446698835676,28.936477542601065
2025-01-01 09:00:00,0.42126603767282245,0.17318171656158626,0.14282666666666666,0.42126603767282245,0.17318171656158626,0.14282666666666666,0.008496590673907085,0.2182690303322487,0.14450041666666666,0.05,0.0,0.14282666666666666,0.0,0.1585983832282529,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.001790056195175439,0.0,0.0067065344787316464,0.0,0.006804519361244753,0.0,0.17083105696863185,0.12812329272647385,3177.0803173732897,19.500000000000057,0.40083333333333343,839.3193147007838,4.185836989629629,0.14450041666666666,0.43333333333333335,3871.899215407407,8935.152035555553,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5510.616102222222,0.0,0.0,82.66861040210644,51.66666666666668,46.10666666666668,0.0,50.457074182076646,0.0,0.0,0.0,129.16970375329132,50.05151808176505,50.457074182076646,49.84874003160927,12.43753247303448,19.253564423961283,-0.0554046139491005,8.292229580087442,-0.85,9.236100170605994,2557.7705446083314,-802.9501546943425,-861.0703348256494,0.0,0.0,214.80744701835155,420.5200719650214,0.0,0.03242300838751498,0.0,0.0,0.8127026512474835,0.0,26.95311504233914,0.2437175515356629,9.534068722549936,0.0033024586544931115,-14.666411367119734,1.224733739644868,0.13832420855064403,-1670.5491591067137,28.279689711587142
