occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.05,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.593,0.0227,0.327,0.0728,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.281,0.0842,0.0,0.0,0.0,0.0884,0,0,0,0
1.0,0.617,0.0323,0.281,0.13,0.0,0.0,0.0,0.354,0,0,0,0
1.0,0.621,0.0355,0.281,0.153,0.0,0.0,0.0,0.442,0,0,0,0
1.0,0.621,0.0355,0.281,0.153,0.0,0.0,0.0,0.177,0,0,0,0
1.0,0.621,0.0355,0.281,0.153,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.687,0.0612,0.187,0.264,0.0,0.0,0.0,0.149,0,0,0,0
1.0,0.719,0.074,0.14,0.319,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.772,0.0934,0.0468,0.409,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.798,0.103,0.0,0.453,0.0,0.0,0.0,0.314,0,0,0,0
0.778,0.754,0.094,0.0936,0.376,0.0,0.0,0.0,0.0884,0,0,0,0
0.667,0.732,0.0895,0.14,0.338,0.0,0.0,0.0,0.064,0,0,0,0
0.667,0.732,0.0895,0.14,0.338,0.0,0.0,0.0,0.149,0,0,0,0
0.667,0.732,0.0895,0.14,0.338,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.0998,0.14,0.344,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.105,0.14,0.347,0.0,0.0,0.0,0.23,0,0,0,0
0.667,0.732,0.105,0.14,0.347,0.0,0.0,0.0,0.023,0,0,0,0
0.667,0.732,0.105,0.14,0.347,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.732,0.113,0.14,0.341,0.0,0.0,0.0,0.0,0,0,0,0
0.444,0.675,0.0833,0.234,0.242,0.0,0.0,0.0,0.0,0,0,0,0
0.333,0.647,0.0664,0.281,0.194,0.0,0.0,0.0,0.0884,0,0,0,0
0.556,0.704,0.1,0.187,0.29,0.0,0.0,0.0,0.157,0,0,0,0
