Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.357674279751557,0.19840692187877712,0.0004034035092506684,0.357674279751557,0.19840692187877712,0.0004034035092506684,0.018441138298743463,0.3392331414528135,0.0,0.0,0.0004034035092506684,0.0,0.0,0.19840692187877712,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004021034356725146,0.0,0.0004884148955991875,0.0,0.013931689046419131,0.0,0.01558360241491654,0.0,0.22947781202250706,0.17210835901688024,0.05910697653286078,0.0,0.0004034035092506684,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0.0,0.0,11340.386644444445,0.0,0.0,86.95464721904504,51.66666666666668,46.10666666666668,0.0,50.14481985699411,0.0,0.0,0.0,135.8666362797579,50.18027477782016,50.198002238233194,50.14481985699411,12.43753247303448,17.624205528845017,-0.0035881402565005162,1.7175548979338875,2.8,9.236100170605994,-1147.0589966411349,1029.431556803747,-1655.2509326253169,0.0,0.0,546.5023132660097,0.0,4.0,0.08550648557611742,0.0,0.0,0.8002561061783636,263.9984568888889,-38.31037728182737,0.24775572573169033,8.457555030477264,0.00302223605485445,28.51204138500889,1.2317617819310307,0.7249112727551998,1022.6061137752108,6.825443028536291
2025-01-01 01:00:00,0.31246441407091147,0.19429828757411005,0.15058140643286824,0.31246441407091147,0.19429828757411005,0.15058140643286827,0.014784221361161469,0.29768019270975,0.0,0.0,0.0001008508773126671,0.1504805555555556,0.0,0.19429828757411005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0037194567799707597,0.0,0.00037476816113680853,0.0,0.0106899964200539,0.0,0.00771898063542595,0.0,0.22487625171168085,0.1686571887837606,0.03089682864217723,0.0,0.0001008508773126671,2646.0902170370373,16.666666666666686,0.14,0.0,4.4101503617283955,0.0,0.23333333333333334,2646.0902170370373,11340.386644444445,0.0,0.0,88.19643737588761,51.66666666666668,46.10666666666668,0.0,49.32531385774179,0.0,0.0,0.0,137.80693339982437,49.35365249070453,49.36782180718591,49.32531385774179,12.43753247303448,16.33291474364753,-0.06510545565813916,2.706941662134632,2.5,9.236100170605994,1779.7121168664753,-190.31502842476218,-1335.2620420474143,0.0,0.0,529.8247046978055,0.0,4.0,0.0741608752846918,0.0,0.0,0.6940724190245862,263.9984568888889,-60.940762820952834,0.2688880115766176,7.858182411934114,0.0030298379631310364,53.90466131158713,1.2372933636697223,0.7249112727551998,-196.64007916443663,6.325050739674446
2025-01-01 02:00:00,0.3062144338058609,0.19364082350256265,0.22582168421064608,0.3062144338058609,0.19364082350256262,0.22582168421064605,0.014784221361161469,0.2914302124446994,0.0,0.0,0.0001008508773126671,0.22572083333333337,0.0,0.19364082350256265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0037194567799707597,0.0,0.00037476816113680853,0.0,0.0106899964200539,0.0,0.00771898063542595,0.0,0.22487625171168085,0.1686571887837606,0.025523467139189886,0.0,0.0001008508773126671,3969.135325555556,16.666666666666686,0.21,0.0,6.615225542592594,0.0,0.35,3969.135325555556,11340.386644444445,0.0,0.0,86.03358537070615,51.66666666666668,46.10666666666668,0.0,48.50863830565752,0.0,0.0,0.0,134.42747714172836,48.53917151118593,48.554438113950134,48.50863830565752,12.43753247303448,16.32810629808574,-0.06450699634417863,2.2622780134530616,1.6500000000000001,9.236100170605994,3135.775237368908,-577.9238904877686,-1268.6475374536933,0.0,0.0,528.9480859357423,0.0,4.0,0.06600153226537117,0.0,0.0,0.6177090410934167,263.9984568888889,-93.66063666869667,0.27025367040921194,7.873129808587177,0.003044406529410637,81.89567780874286,1.2373029534865794,0.7249112727551998,-581.3548142379206,3.4309237501520067
2025-01-01 03:00:00,0.302512864705611,0.19500904630697674,0.2212715336934685,0.302512864705611,0.19500904630697674,0.2212715336934685,0.014583169643325213,0.2879296950622858,0.0,0.049092054161065365,0.0002017017546253342,0.1719777777777778,0.0,0.19500904630697674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003518405062134503,0.0,0.00037476816113680853,0.0,0.0106899964200539,0.0,0.007767527683447497,0.0,0.22757716754629623,0.17068287565972215,0.02015010563620254,0.0,0.0002017017546253342,3024.103105185185,16.666666666666686,0.16,0.0,5.040171841975309,0.0,0.26666666666666666,3024.103105185185,11340.386644444445,1113.6702222222223,0.0,84.49577689113208,51.66666666666668,46.10666666666668,0.0,48.020590879654236,0.14343324125586523,361.4728647839363,1113.6702222222223,132.02465139239388,47.99264787290921,48.064748410811745,47.93451883837919,12.43753247303448,16.395452951781714,-0.048821217763860475,1.9231760550155643,1.6500000000000001,9.236100170605994,2084.1566515287,-262.91769965286267,-1360.5914474405226,0.0,0.0,530.4308142300565,0.0,4.0,0.07063868779546101,0.0,0.0,0.6611082289240255,263.9984568888889,-109.78582044601917,0.2704735226181388,7.923791712390529,0.0030600420647879725,42.842002712221465,1.2370035488043094,0.7249112727551998,-264.7642871692561,1.8465875163933971
2025-01-01 04:00:00,0.30440433472051326,0.1954019383933353,0.22642678947452205,0.30440433472051326,0.19540193839333528,0.22642678947452202,0.014583169643325213,0.2898211650771881,0.0,0.0,0.0007059561411886698,0.22572083333333337,0.0,0.1954019383933353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003518405062134503,0.0,0.00037476816113680853,0.0,0.0106899964200539,0.0,0.00779180120745827,0.0,0.22897764242350419,0.1717332318176281,0.02149344601194938,0.0,0.0007059561411886698,3969.135325555556,16.666666666666686,0.21,0.0,6.615225542592594,0.0,0.35,3969.135325555556,11340.386644444445,0.0,0.0,90.07791798686777,51.66666666666668,46.10666666666668,0.0,51.409659388417325,0.09876255920237839,271.4356676948972,0.0,140.7467468544809,50.01724997145046,51.409659388417325,49.321045262967026,12.43753247303448,16.327669062273944,-0.0598458544948981,1.7601021801398482,0.55,9.236100170605994,2898.2714574690303,-1154.7431857408328,-1491.8216581788665,0.0,0.0,530.8809106278076,0.0,4.0,0.07219593118970184,0.0,0.0,0.6756824863812309,263.9984568888889,-109.9231205354663,0.2720105842110139,7.894379860182734,0.0030656397975129413,71.09405051658655,1.236708382033673,0.7249112727551998,-1156.5612032997067,1.8180175588741143
2025-01-01 05:00:00,0.30331890762382385,0.19232589535946779,0.20543382163886317,0.30331890762382385,0.19232589535946776,0.2054338216388632,0.014985273078997727,0.28833363454482613,0.0,0.0,0.0012102105277520053,0.20422361111111118,0.0,0.19232589535946779,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0039205084978070175,0.0,0.00037476816113680853,0.0,0.0106899964200539,0.0,0.00771898063542595,0.0,0.22487625171168085,0.1686571887837606,0.024180126763443048,0.0,0.0012102105277520053,3591.1224374074077,16.666666666666686,0.19,0.0,5.985204062345679,0.0,0.31666666666666665,3591.1224374074077,11340.386644444445,0.0,0.0,87.12224192182482,51.66666666666668,46.10666666666668,0.0,50.45020263584334,0.0,0.0,0.0,136.1285030028513,48.97436813576816,50.45020263584334,48.23645088573058,12.43753247303448,16.407359108776312,-0.045497124308970766,0.41331285221154895,-0.25000000000000006,9.236100170605994,2442.1651816050703,-640.7013323517243,-1559.0054408670708,0.0,0.0,527.395900129452,0.0,4.0,0.07113262155527542,0.0,0.0,0.6657309602253517,263.9984568888889,-117.34771506471864,0.2724715452602883,7.955151222335597,0.0030881265409282033,81.98184032448954,1.2357307892063933,0.7249112727551998,-641.5760077915921,0.8746754398676597
2025-01-01 06:00:00,0.3455146727219043,0.20286895260416518,0.3018013872429552,0.3455146727219042,0.20286895260416518,0.3018013872429552,0.02738869632729298,0.31812597639461127,0.0,0.04091004513422114,0.0029246754420673465,0.25796666666666673,0.0,0.20286895260416518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00442313779239766,0.0,0.0007778529835359824,0.0,0.022187705551359342,0.0,0.012707189819639888,0.0,0.2371804238471509,0.17788531788536313,0.034926849769417734,0.0,0.0029246754420673465,4536.154657777778,16.666666666666686,0.23999999999999996,0.0,7.560257762962963,0.0,0.4,4536.154657777778,11340.386644444445,928.0585185185186,0.0,88.75240155183232,51.66666666666668,46.10666666666668,0.0,50.53908294915961,0.0932365564737718,244.42450856818544,928.0585185185186,138.67562742473802,49.48087626196114,50.53908294915961,48.95177291836192,12.43753247303448,16.32209351650782,-0.06535161512038128,1.0183654022431132,0.3,9.236100170605994,3469.9799159568825,-681.9621325709837,-1504.5056361496459,0.0,0.0,557.9836501720748,0.0,4.0,0.0714561012654816,0.0,0.0,0.6687584102669849,263.9984568888889,-119.65275584332416,0.2747019317337795,7.9243910916427645,0.0030965923210339668,34.07415181692947,1.2360884790950035,0.7249112727551998,-684.4170537292414,2.454921158257547
2025-01-01 07:00:00,0.37928480529830466,0.21131129753305058,0.26918561951371395,0.3792848052983047,0.21131129753305058,0.2691856195137139,0.03593556385425956,0.3433492414440451,0.0,0.08182009026844228,0.004639140356382687,0.18272638888888892,0.0,0.21131129753305058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004121560215643275,0.0,0.0010775534856215538,0.0,0.030736450152994737,0.0,0.01727061233366529,0.0,0.24668364622820504,0.1850127346711537,0.04433023239964559,0.0,0.004639140356382687,3213.1095492592594,16.666666666666686,0.16999999999999998,0.0,5.355182582098766,0.0,0.2833333333333333,3213.1095492592594,11340.386644444445,1856.117037037037,0.0,90.51920171546637,51.66666666666668,46.10666666666668,0.0,51.61927637880526,0.6788521345956996,1851.0588460364206,1856.117037037037,141.43625268041617,50.19585414323139,51.61927637880526,49.48414302544446,12.43753247303448,16.35503340268467,-0.05738410992758084,0.49426726464986753,-0.55,9.236100170605994,2001.5947586940829,-995.355945181237,-1641.5710453931704,0.0,0.0,551.9853481515736,2.433117532155688,3.55,0.07361206630951425,0.0,0.0,0.688936110000163,234.2986304888889,-121.92909332357974,0.27489341513784527,7.950381520769871,0.003105283961665562,46.61530154327409,1.235941372753792,0.7249112727551998,-997.9676240537833,2.611678872546251
2025-01-01 08:00:00,0.38804828010541503,0.21436957567981169,0.2976987434600679,0.38804828010541503,0.21436957567981169,0.29769874346006786,0.03762355425035797,0.35042472585505713,0.0,0.024546027080532683,0.004437438601757352,0.2687152777777778,0.0,0.21436957567981169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031163016264619883,0.0,0.0011687749447217913,0.0,0.03333847767917419,0.0,0.02026839254899581,0.0,0.2498847316618233,0.1874135487463674,0.04433023239964559,0.0,0.004437438601757352,4725.1611018518515,16.666666666666686,0.25,0.0,7.87526850308642,0.0,0.4166666666666667,4725.1611018518515,11340.386644444445,556.8351111111111,0.0,88.75998667080553,51.66666666666668,46.10666666666668,0.0,51.47914919570424,0.18079094336596435,489.9082782785949,556.8351111111111,138.68747917313365,49.572466986659535,51.47914919570424,48.6191258821372,12.43753247303448,16.41017071005457,-0.0438384048996439,-0.24237993902395116,-1.4,9.236100170605994,3298.16910215533,-1104.978855791166,-1810.943346499359,0.0,0.0,478.02522920055293,145.55717673554244,2.3,0.07689685955526955,0.0,0.0,0.7196785248560408,151.79911271111112,-94.07388239771527,0.2748240045822647,7.990608964546256,0.0031140348501598257,46.27762523748217,1.2362798823488752,0.7249112727551998,-1109.3872984084962,4.408442617330183
2025-01-01 09:00:00,0.45277495580979693,0.23305091020256807,0.6121547179086626,0.4527749558097969,0.23305091020256807,0.6121547179086626,0.06125963996436637,0.39151531584543053,0.0,0.049092054161065365,0.004134885969819351,0.5589277777777778,0.0,0.23305091020256807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0025131464729532165,0.0,0.0019897680766239275,0.0,0.05675672541478923,0.0,0.03779387688477422,0.0,0.2747931776921651,0.20609488326912379,0.04298689202389876,0.0,0.004134885969819351,9828.335091851852,20.000000000000057,0.52,0.0,16.380558486419755,0.0,0.8666666666666667,9828.335091851852,11340.386644444445,1113.6702222222223,0.0,84.26949804152632,51.66666666666668,46.10666666666668,0.0,51.501556270986036,0.4903957651221926,1337.319077236712,1113.6702222222223,131.6710906898849,50.21058440401221,51.501556270986036,49.56509847052529,12.43753247303448,18.694161942510654,-0.8608614683949146,-0.14215117513567457,-0.85,9.236100170605994,8216.217608885965,-682.1255320372288,-2089.195886836237,0.0,0.0,585.2514033030021,430.625882721685,2.95,0.08099470472669325,0.0,0.0,0.7580303013149866,194.69886195555554,-108.17299943265222,0.24007728428136735,9.083442888997428,0.003133389264968885,156.58240261968052,1.2272223968877671,0.7249112727551998,-694.0678858924429,11.942353855214145
