Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,81.73099334719244,51.666666666666686,46.10666666666668,0.0,50.56480791397277,0.0,0.0,0.0,127.70467710498818,50.573666928512694,50.578096435782655,50.56480791397277,12.43753247303448,19.97418734294531,0.0,-1.4485988164790922,2.8,9.236100170605994,-1553.8300898536045,4018.8650944618958,-2020.5325124263065,-0.0,-0.0,582.9082113418357,0.0,4.0,0.09027593498716394,0.0,0,0.8448934338451766,263.9984568888889,-116.20578876913359,0.2125021906137569,9.520962637039194,0.003019587838585224,19.381972188037473,1.2183703657150384,0.7249112727551998,4013.730688435677,5.134406026218651
2025-01-01 00:01:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,82.02490800149914,51.666666666666686,46.10666666666668,0.0,50.55120491805842,0.0,0.0,0.0,128.1639187523424,50.560932675843404,50.565796554735904,50.55120491805842,12.43753247303448,19.851384929173474,0.0,-1.1623343689995598,2.8,9.236100170605994,-1529.9568497599535,3748.3053395495294,-2000.5794683957058,-0.0,-0.0,582.9082113418357,0.0,4.0,0.09002818546016172,0.0,0,0.8425747433920434,263.9984568888889,-112.2855927060834,0.214756196060644,9.489265473896307,0.0030196552497002804,19.88570832544317,1.2224414673180326,0.7249112727551998,3743.291315953605,5.014023595924348
2025-01-01 00:02:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,82.30859562728659,51.666666666666686,46.10666666666668,0.0,50.53755341004571,0.0,0.0,0.0,128.6071806676353,50.548152629243106,50.55345223884181,50.53755341004571,12.43753247303448,19.732365514140554,0.0,-0.8964240963152597,2.8,9.236100170605994,-1507.8302583657398,3497.0961928370025,-1981.3136711950272,-0.0,-0.0,582.9082113418357,0.0,4.0,0.08978792794959879,0.0,0,0.8403261708002948,263.9984568888889,-109.42479851254845,0.21635283338634,9.435105630426108,0.0030197241824913997,20.373296537032097,1.2229381833885844,0.7249112727551998,3492.0809127252382,5.015280111764445
2025-01-01 00:03:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,82.5827340681016,51.666666666666686,46.10666666666668,0.0,50.523855093938586,0.0,0.0,0.0,129.03552198140875,50.535328382153395,50.5410650262608,50.523855093938586,12.43753247303448,19.616876917997118,0.0,-0.6493914830853662,2.8,9.236100170605994,-1486.4832133115276,3263.6922424989384,-1962.687800115231,-0.0,-0.0,582.9082113418357,0.0,4.0,0.08955466742665819,0.0,0,0.8381430830899782,263.9984568888889,-106.7036245381325,0.21791513385135144,9.38206767564392,0.0030197947767974563,20.845740963838487,1.223420547260909,0.7249112727551998,3258.7045871189093,4.98765538002872
2025-01-01 00:04:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,82.84785456867635,51.666666666666686,46.10666666666668,0.0,50.51011156083401,0.0,0.0,0.0,129.4497727635568,50.52246142240318,50.528636353187764,50.51011156083401,12.43753247303448,19.504721739967135,0.0,-0.41987414191373135,2.8,9.236100170605994,-1464.6505090814812,3046.848906715275,-1944.6640923671598,-0.0,-0.0,582.9082113418357,0.0,4.0,0.08932801789165734,0.0,0,0.8360218676859672,263.9984568888889,-102.8946280561572,0.21944474731740388,9.331401587711003,0.0030198669796637836,21.3038708639589,1.2238893500585015,0.7249112727551998,3041.8752663048103,4.973640410465181
2025-01-01 00:05:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,83.10435718475348,51.666666666666686,46.10666666666668,0.0,50.49632431333257,0.0,0.0,0.0,129.8505581011773,50.50955315504976,50.51616757590836,50.49632431333257,12.43753247303448,19.39575161205337,0.0,-0.20658496125793024,2.8,9.236100170605994,-1442.0862573407767,2845.359545699833,-1927.21323267594,-0.0,-0.0,582.9082113418357,0.0,4.0,0.08910769115013696,0.0,0,0.8339598273732578,263.9984568888889,-97.78123600667232,0.22094274826590993,9.281686877525111,0.0030199407410784183,21.748308066104265,1.2243451811366215,0.7249112727551998,2840.376991958693,4.98255374113939
2025-01-01 00:06:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,83.35258121437782,51.666666666666686,46.10666666666668,0.0,50.48249478738275,0.0,0.0,0.0,130.23840814746535,50.49660492281901,50.50365999053715,50.48249478738275,12.43753247303448,19.289840850760555,0.0,-0.008324479099309001,2.8,9.236100170605994,-1419.8167844099275,2658.090048393366,-1910.3099934561799,-0.0,-0.0,582.9082113418357,0.0,4.0,0.08889344382925811,0.0,0,0.8319546844228668,263.9984568888889,-92.41500229558338,0.22240997236824656,9.23286964876979,0.0030200160132545888,22.179579022538796,1.2247885375200245,0.7249112727551998,2653.076609899184,5.013438494181994
2025-01-01 00:07:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,83.59287907796532,51.666666666666686,46.10666666666668,0.0,50.468624362398494,0.0,0.0,0.0,130.6138735593208,50.48361801557182,50.49111484215849,50.468624362398494,12.43753247303448,19.186858806717158,0.0,0.1760172179730001,2.8,9.236100170605994,-1398.2609905860536,2483.988312374247,-1893.9287628766497,-0.0,-0.0,582.9082113418357,0.0,4.0,0.08868502157599752,0.0,0,0.8300040583421496,263.9984568888889,-87.24043905123938,0.22384738869983223,9.185553501125465,0.0030200927502971615,22.598232773652903,1.2252199393322418,0.7249112727551998,2478.9255641879276,5.062748186319432
2025-01-01 00:08:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,83.8255933607776,51.666666666666686,46.10666666666668,0.0,50.45471435907628,0.0,0.0,0.0,130.977489626215,50.47059366825953,50.47853332285117,50.45471435907628,12.43753247303448,19.086678457709077,0.0,0.3474655855298079,2.8,9.236100170605994,-1377.4878371865684,2322.0823574244337,-1878.0449002382315,-0.0,-0.0,582.9082113418357,0.0,4.0,0.08848217649082422,0.0,0,0.8281056290367643,263.9984568888889,-82.35114829017266,0.22525597972983347,9.139673157075723,0.0030201709082712967,23.004804132021512,1.2256398937280892,0.7249112727551998,2316.9550877861943,5.127269638239369
2025-01-01 00:09:00,0.39485043900984745,0.2066597202623241,0.0004034035092506684,0.006580840650164124,0.003444328671038735,6.7233918208444735e-06,0.026262782226826552,0.3685876567830209,0.0,0.0,0.0004034035092506684,0.0,0.0,0.2066597202623241,0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0.0,0,Off,0.004021034356725146,0.0,On,0.0007533372164027934,0.0,On,0.021488410653698612,0,On,0.03393438656706125,0,On,0.2404815432005697,0.1803611574004272,On,0.05910697653286078,0,On,0.0004034035092506684,On,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,11340.386644444445,Off,0.0,0,84.05104522418526,51.666666666666686,46.10666666666668,0.0,50.44076604103438,0.0,0.0,0.0,131.32975816278946,50.45753306245637,50.46591657316737,50.44076604103438,12.43753247303448,18.98918074886745,0.0,0.5069682588515462,2.8,9.236100170605994,-1357.4654876351283,2171.4743061437553,-1862.635394342821,-0.0,-0.0,582.9082113418357,0.0,4.0,0.08828467598981309,0.0,0,0.8262572197512869,263.9984568888889,-77.73830463414299,0.22663667633654253,9.095167450546064,0.003020250445146277,23.39979498847284,1.2260488765285085,0.7249112727551998,2166.269931937674,5.204374206081232
