Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.15542287069431138,0.09656258405563424,0.0,0.15542287069431138,0.09656258405563424,0.0,0.01132835264861215,0.0,0.12409451804569922,0.0,0.020000000000000004,0.0,0.0,0.0907292507223009,0.0,0.005833333333333337,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004278193530701754,0.0,0.007050159117910396,0.0,0.003122183749297994,0.0,0.08590758381387203,0.06443068786040401,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,1596.3583422222223,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,0.0,0.0,37.19675645701299,51.66666666666668,46.10666666666668,0.0,49.878789084778234,0.0,0.0,0.0,37.19675645701299,48.93001194906401,49.878789084778234,48.4556233812069,12.43753247303448,16.98758212946432,0.0,2.8,30.62055835466469,-158.94761885131226,0.0,-3.5947686586126992,195.40895404956257,0.0,1.0,0.008596249489338514,0.0,0.0001935219955436783,0.22421112800320442,65.99961422222222,-2.246008184972921,0.2706772346591861,8.346771788163611,0.003181089956862573,29.965676791656367,1.2343278581876276
2025-01-01 01:00:00,0.15422538741744551,0.09590511998408681,0.0,0.15422538741744551,0.09590511998408681,0.0,0.011007488133809518,0.0,0.12321789928363598,0.0,0.020000000000000004,0.0,0.0,0.09007178665075347,0.0,0.005833333333333337,1.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.003957329015899122,0.0,0.007050159117910396,0.0,0.003122183749297994,0.0,0.08590758381387203,0.06443068786040401,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,1596.3583422222223,0.0,20.000000000000057,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,0.0,0.0,37.36451726380139,51.66666666666668,46.10666666666668,0.0,49.53373588038891,0.0,0.0,0.0,37.36451726380139,48.616020988670826,49.53373588038891,48.157163542811794,12.43753247303448,16.528484057574204,0.0,2.5,45.44997636494195,-143.12204628677657,0.0,-0.07111553605959783,194.21147077269669,0.0,1.0,0.007830253454327273,0.0,3.920971065095228e-06,0.19983558024371334,65.99961422222222,-5.568332584918563,0.28019647031457545,8.150088412524314,0.0031983114782865646,32.39539724158645,1.2363311060672773
2025-01-01 02:00:00,0.15334876865538227,0.09524765591253939,0.0,0.15334876865538227,0.09524765591253939,0.0,0.011007488133809518,0.0,0.12234128052157275,0.0,0.020000000000000004,0.0,0.0,0.08941432257920605,0.0,0.005833333333333337,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.003957329015899122,0.0,0.007050159117910396,0.0,0.003122183749297994,0.0,0.08590758381387203,0.06443068786040401,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,1596.3583422222223,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,0.0,0.0,37.4451269431094,51.66666666666668,46.10666666666668,0.0,49.188042545800066,0.0,0.0,0.0,37.4451269431094,48.301034555634786,49.188042545800066,47.85753056055214,12.43753247303448,16.143307026553796,0.0,1.6500000000000001,50.036053692951015,-135.94331574270655,0.0,0.0,193.33485201063345,0.0,1.0,0.007165485091352195,0.0,0.0,0.1827785281773742,65.99961422222222,-7.355482574975889,0.2888641618603328,7.989215896085869,0.0032174043229511195,35.20659315602266,1.237962931354697
2025-01-01 03:00:00,0.15225824021678397,0.09459019184099197,0.0,0.15225824021678397,0.09459019184099197,0.0,0.010793578457274432,0.0,0.12146466175950953,0.0,0.020000000000000004,0.0,0.0,0.08875685850765863,0.0,0.005833333333333337,1.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003743419339364035,0.0,0.007050159117910396,0.0,0.003122183749297994,0.0,0.08590758381387203,0.06443068786040401,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,1596.3583422222223,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,0.0,0.0,37.50515652375642,51.66666666666668,46.10666666666668,0.0,48.842126360999416,0.0,0.0,0.0,37.50515652375642,47.98545130964592,48.842126360999416,47.557113783969164,12.43753247303448,15.775232733648634,0.0,1.6500000000000001,46.13931246343101,-136.74114417035523,0.0,0.0,192.24432357203514,0.0,1.0,0.007407003578128466,0.0,0.0,0.18893922671736135,65.99961422222222,-9.363866938248911,0.2975133467785094,7.836146914405329,0.0032368084653781604,31.445302629745786,1.2395254979171872
2025-01-01 04:00:00,0.15138162145472073,0.09393272776944454,0.0,0.15138162145472073,0.09393272776944454,0.0,0.010793578457274432,0.0,0.12058804299744628,0.0,0.020000000000000004,0.0,0.0,0.0880993944361112,0.0,0.005833333333333337,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003743419339364035,0.0,0.007050159117910396,0.0,0.003122183749297994,0.0,0.08590758381387203,0.06443068786040401,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,1596.3583422222223,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,0.0,0.0,37.53520537712527,51.66666666666668,46.10666666666668,0.0,48.49625696386705,0.0,0.0,0.0,37.53520537712527,47.66953063699778,48.49625696386705,47.25616747356314,12.43753247303448,15.432600667729341,0.0,0.55,33.64729048525565,-147.4607678696302,0.0,0.0,191.3677048099719,0.0,1.0,0.007546540511808302,0.0,0.0,0.19249856080838681,65.99961422222222,-10.25964645508606,0.30553591276055464,7.687715654707438,0.003253492813040456,34.18130652513671,1.240402186377337
2025-01-01 05:00:00,2.4473801210372907,0.10800544473539575,0.0,2.4473801210372907,0.10800544473539575,0.0,0.02062756851988936,0.6666390874074075,0.14375512288777165,1.5963583422222223,0.020000000000000004,0.0,0.0,0.10217211140206241,0.0,0.005833333333333337,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0041712386924342105,0.0,0.016456329827455148,0.0,0.00752564101835507,0.0,0.10467120643514032,0.07850340482635523,1596.3583422222223,20.000000000000057,1.0,0.0,1.5963583422222223,0.0,1.0,1596.3583422222223,1596.3583422222223,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,666.6390874074075,0.26666666666666666,39.15437962111788,51.66666666666668,46.10666666666668,0.0,50.479030645317124,0.05943078393230314,148.1460441949447,666.6390874074075,39.15437962111788,50.24438868387426,50.484002023460484,50.122096325009466,12.43753247303448,16.63356163389778,-2.795444715085399,-0.25000000000000006,1618.9339291567396,-174.70537659236916,0.0,0.0,223.05532117942343,0.0,1.0,0.007862433670893643,0.0,0.0,0.20055642234083243,65.99961422222222,-25.774357652536946,0.28492108060189186,8.27988987210133,0.003274677119532458,34.56458326958161,1.234632456680636
2025-01-01 06:00:00,1.7657729894633092,0.10109456886784295,0.0,1.7657729894633092,0.10109456886784295,0.0,0.017083117785499004,0.0,0.13233152945558788,1.5963583422222223,0.020000000000000004,0.0,0.0,0.09526123553450962,0.0,0.005833333333333337,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.00470601288377193,0.0,0.012377104901727075,0.0,0.005316548742908376,0.0,0.09370346775427678,0.07027760081570757,1596.3583422222223,20.000000000000057,1.0,0.0,1.5963583422222223,0.0,1.0,1596.3583422222223,1596.3583422222223,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,0.0,0.0,38.68158382966797,51.66666666666668,46.10666666666668,0.0,51.362877291626255,0.0,0.0,0.0,38.68158382966797,51.383892698528875,51.39440040198019,51.362877291626255,12.43753247303448,18.136617401962944,-1.3633825980371141,0.3,1581.3447108601968,-193.91771961141455,0.0,0.0,208.85501872050975,0.0,1.0,0.00827165659671319,0.0,0.0,0.21099495694444304,65.99961422222222,-29.950930471120714,0.26018989867801345,9.002178142141641,0.003291208205522319,27.696131151245897,1.228244046385296
2025-01-01 07:00:00,1.8216160778992543,0.11370206418931822,0.0,1.8216160778992543,0.1137020641893182,0.0,0.04747620711550784,0.0,0.15778152856152422,1.5963583422222223,0.020000000000000004,0.0,0.0,0.10786873085598488,0.0,0.005833333333333337,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004385148368969297,0.0,0.04309105874653854,0.0,0.013956554086877666,0.0,0.10876022399211734,0.08157016799408798,1596.3583422222223,20.000000000000057,1.0,0.0,1.5963583422222223,0.0,1.0,1596.3583422222223,1596.3583422222223,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,0.0,0.0,37.32596834486368,51.66666666666668,46.10666666666668,0.0,51.02441087034252,0.0,0.0,0.0,37.32596834486368,51.06392219602413,51.08367785886494,51.02441087034252,12.43753247303448,18.9812462912406,-0.5187537087594598,-0.55,1609.4738623541493,-224.95043600237415,0.0,0.0,263.64413421980606,0.3614352873853815,1.0,0.008728964534812417,0.0,0.0,0.2226600529964164,65.99961422222222,-25.578178085504792,0.24798106385957355,9.408061515299128,0.0033074608191163125,31.19061356186918,1.2246805279952846
2025-01-01 08:00:00,1.8690813712774454,0.12573807945329463,0.0,1.8690813712774454,0.12573807945329463,0.0,0.06977729268505363,0.0,0.18294573637016945,1.5963583422222223,0.020000000000000004,0.0,0.0,0.11990474611996128,0.0,0.005833333333333337,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0033155999862938598,0.0,0.06646169269875978,0.0,0.02307274154355436,0.0,0.12393162558202267,0.09294871918651698,1596.3583422222223,20.000000000000057,1.0,0.0,1.5963583422222223,0.0,1.0,1596.3583422222223,1596.3583422222223,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,0.0,0.0,36.10531644142407,51.66666666666668,46.10666666666668,0.0,50.69768025697565,0.0,0.0,0.0,36.10531644142407,50.754804368437284,50.7833664241681,50.69768025697565,12.43753247303448,19.720753322121517,-0.010193583058339329,-1.4,1629.21592701913,-257.6143119419905,0.0,0.0,310.0474294867037,14.671490547977635,1.0,0.00922468978566393,0.0,0.0,0.23530510501673962,65.99961422222222,-19.57553274780542,0.23831158850015705,9.768837572028726,0.003326940961058733,38.29866268749276,1.2221470155112801
2025-01-01 09:00:00,1.3447109904758683,0.12656925825576423,0.0,1.3447109904758685,0.12656925825576423,0.0,0.07185266351833473,0.0,0.18861943214271876,1.064238894814815,0.020000000000000004,0.0,0.0,0.12073592492243089,0.0,0.005833333333333337,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0026738709566885965,0.0,0.06917879256164612,0.0,0.02763819891281086,0.0,0.1250398639853155,0.09377989798898659,1064.2388948148148,20.000000000000057,0.6666666666666666,0.0,1.064238894814815,0.0,0.6666666666666666,1064.2388948148148,1596.3583422222223,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,795.1019244444444,0.0,0.0,35.714136237212344,51.66666666666668,46.10666666666668,0.0,50.441484644480056,0.0,0.0,0.0,35.714136237212344,50.45345819305969,50.45944496734952,50.441484644480056,12.43753247303448,19.75695836495671,-0.04167293390524325,-0.85,1128.7605551499753,-247.53318289048758,0.0,0.0,317.7189194043036,47.762847253892524,1.0,0.009088752435268261,0.0,0.0,0.23183758976649663,65.99961422222222,-5.66407617865561,0.23965783816897532,9.815914630585148,0.003351082179520151,47.29621845025439,1.222592676183396
