Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 02:51:00,0.6954235751623025,0.4778414197258225,0.0,0.011590392919371707,0.007964023662097041,0.0,0.022990206638588286,0.007772,0.6546613685237141,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.4749247530591558,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.06287091450942818,0.04715318588207112,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.314052830679278e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.314052830679278e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.52642396954158,0.0,11.607323652149699,3.8999162787404225,0.8177147104155257,1.1,9.236100170605994,-939.8530019239154,-2963.157005880473,-645.7925998474241,-127.00707491504895,-1682.8889327724492,-0.0,-0.0,967.7243000035523,0.0,5.0,0.07366100563006343,0.0,0,0.43711398016726044,329.99807111111113,-224.68836915501856,0.23283242304420562,8.874069150656732,0.0030142737622309477,144.052326671434,1.2279984804553272,0.21609991105312845,-2976.8450736610266,13.68806778055321,0.18122781818879996,-665.2416659393195,19.449066091895467,0.08524010483743835,31.545815354796677,-158.55289026984562
2025-01-01 02:52:00,0.6954235751623025,0.4778414197258225,0.0,0.011590392919371707,0.007964023662097041,0.0,0.022990206638588286,0.007772,0.6546613685237141,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.4749247530591558,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.06287091450942818,0.04715318588207112,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.322176844733349e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.322176844733349e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.445157120643767,0.0,11.448034025715526,3.8912268849116964,0.807440690225616,1.1,9.236100170605994,-921.0839299308345,-2903.302989658146,-643.7242530135342,-126.03547637528106,-1670.012159543365,-0.0,-0.0,967.7243000035523,0.0,5.0,0.07343986335441968,0.0,0,0.43580169316461825,329.99807111111113,-218.79607039102189,0.23404570453379292,8.837080151687754,0.0030145889449755847,144.3507778615123,1.228340487099486,0.2151930050298365,-2919.4129708091486,16.109981151002607,0.18122781818879996,-663.1771231990542,19.452870185520023,0.08542349444525166,32.76429223795321,-158.79976861323428
2025-01-01 02:53:00,0.6954235751623025,0.4778414197258225,0.0,0.011590392919371707,0.007964023662097041,0.0,0.022990206638588286,0.007772,0.6546613685237141,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.4749247530591558,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.06287091450942818,0.04715318588207112,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.330053175432113e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.330053175432113e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.366076404827115,0.0,11.298418394494579,3.8829812851786754,0.7972148471781063,1.1,9.236100170605994,-902.8912031096563,-2847.289520895762,-641.7616723536229,-125.16125243976181,-1657.5192844741614,-0.0,-0.0,967.7243000035523,0.0,5.0,0.07322432831349153,0.0,0,0.43452268022147744,329.99807111111113,-213.09621863904732,0.23523384269073364,8.800588835756429,0.0030149046927855677,144.6400868011279,1.2286734698919588,0.21433768254390895,-2865.7670885842736,18.477567688511673,0.18122781818879996,-661.2180230128403,19.456350659217374,0.08560563399036392,33.981806178530505,-159.14305861829232
2025-01-01 02:54:00,0.6954235751623025,0.4778414197258225,0.0,0.011590392919371707,0.007964023662097041,0.0,0.022990206638588286,0.007772,0.6546613685237141,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.4749247530591558,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.06287091450942818,0.04715318588207112,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.3377808961176925e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3377808961176925e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.289062285784876,0.0,11.157652781257077,3.875154813148588,0.7870375739946515,1.1,9.236100170605994,-885.4570844260497,-2794.836219000079,-639.8989675040156,-124.20055754640754,-1645.3884947942224,-0.0,-0.0,967.7243000035523,0.0,5.0,0.0730140999500013,0.0,0,0.43327515779189285,329.99807111111113,-207.7928896353797,0.2363981045349979,8.765173682972682,0.0030152209876774267,144.92074901983216,1.228997918091204,0.21352982574151838,-2815.5595616582286,20.723342658149893,0.18122781818879996,-659.3585048082226,19.459537304207103,0.08578652446220879,35.19822862532454,-159.39878617173207
2025-01-01 02:55:00,0.6954235751623025,0.4778414197258225,0.0,0.011590392919371707,0.007964023662097041,0.0,0.022990206638588286,0.007772,0.6546613685237141,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.4749247530591558,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.06287091450942818,0.04715318588207112,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.3452609334479653e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3452609334479653e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.214010432266555,0.0,11.025041077651897,3.867724194692102,0.7769185219490304,1.1,9.236100170605994,-868.3225185164601,-2745.650450251658,-638.1305863973403,-123.17290055121018,-1633.6006508834016,-0.0,-0.0,967.7243000035523,0.0,5.0,0.07280891688097775,0.0,0,0.4320575747953445,329.99807111111113,-202.44616763661077,0.23753957710468446,8.730779824810881,0.0030155378126515567,145.19319478759442,1.2293142582295113,0.2127659584148475,-2768.4965833066162,22.84613305495842,0.18122781818879996,-657.5930388053692,19.462452408028994,0.08596600274311848,36.41231820269209,-159.58521875390227
2025-01-01 02:56:00,0.6954235751623025,0.4778414197258225,0.0,0.011590392919371707,0.007964023662097041,0.0,0.022990206638588286,0.007772,0.6546613685237141,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.4749247530591558,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.06287091450942818,0.04715318588207112,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.352592360765053e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.352592360765053e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.1408338076334,0.0,10.899983752208627,3.860667454017203,0.7668658264122197,1.1,9.236100170605994,-851.7880880491566,-2699.480877061959,-636.4512901309259,-122.22712926299656,-1622.1395670898266,-0.0,-0.0,967.7243000035523,0.0,5.0,0.07260856301551087,0.0,0,0.4308686489202899,329.99807111111113,-197.37282096288232,0.2386591285294314,8.696732154863962,0.003015855151563159,145.4577786220222,1.2296228450653548,0.2120430845875165,-2724.325552766145,24.844675704186116,0.18122781818879996,-655.9164037008426,19.46511356991659,0.08614393381394245,37.622999858170736,-159.8501291211673
2025-01-01 02:57:00,0.6954235751623025,0.4778414197258225,0.0,0.011590392919371707,0.007964023662097041,0.0,0.022990206638588286,0.007772,0.6546613685237141,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.4749247530591558,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.06287091450942818,0.04715318588207112,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.359725641397896e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.359725641397896e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,18.069450478530566,0.0,10.781954074910644,3.853963830670491,0.7568795277642173,1.1,9.236100170605994,-835.8050904684628,-2656.1041096945182,-634.8561321304899,-121.23122550983273,-1610.9900626541958,-0.0,-0.0,967.7243000035523,0.0,5.0,0.07241283451562666,0.0,0,0.42970717056570124,329.99807111111113,-192.53932781781953,0.2397575838092274,8.663621677732195,0.0030161729889730147,145.714834951898,1.2299240128381332,0.21135856513959206,-2682.825373839568,26.721264145049815,0.18122781818879996,-654.3236669476556,19.467534817165774,0.0863203265298966,38.83016539485364,-160.06139090468636
2025-01-01 02:58:00,0.6954235751623025,0.4778414197258225,0.0,0.011590392919371707,0.007964023662097041,0.0,0.022990206638588286,0.007772,0.6546613685237141,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.4749247530591558,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.06287091450942818,0.04715318588207112,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.366710312017555e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.366710312017555e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.999785593353835,0.0,10.670481949369442,3.8475937048982654,0.7469662845150913,1.1,9.236100170605994,-820.3563775610337,-2615.319773708793,-633.3404395979093,-120.19136630658711,-1600.1382503484858,-0.0,-0.0,967.7243000035523,0.0,5.0,0.07222154538767564,0.0,0,0.42857203602109123,329.99807111111113,-187.94242721610033,0.24083569187095435,8.63140906059462,0.0030164913101070226,145.96466861485317,1.2302180668131377,0.21071003471325372,-2643.7997797818484,28.480006073055414,0.18122781818879996,-652.8101670215563,19.46972742364701,0.08649507304785256,40.03290335907364,-160.22426966566076
2025-01-01 02:59:00,0.6954235751623025,0.4778414197258225,0.0,0.011590392919371707,0.007964023662097041,0.0,0.022990206638588286,0.007772,0.6546613685237141,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.4749247530591558,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.06287091450942818,0.04715318588207112,On,0,0,Off,0.0047051430007309936,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.373496835952968e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.373496835952968e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.931769629607064,0.0,10.565142596947496,3.8415385296026745,0.7371320576298399,1.1,9.236100170605994,-805.4196634902585,-2576.94654388351,-631.899796627586,-119.13915697040983,-1589.5712424526419,-0.0,-0.0,967.7243000035523,0.0,5.0,0.07203452284534552,0.0,0,0.42746221995002803,329.99807111111113,-183.572721041169,0.24189414867541711,8.600057791823012,0.0030168101007973526,146.20756263521315,1.2305052905812965,0.2100953442444224,-2607.072595953442,30.126052069932232,0.18122781818879996,-651.3714972542567,19.47170062667069,0.08666807856369779,41.230376948193744,-160.36953391860357
2025-01-01 03:00:00,0.6935147453579608,0.47660054641313643,0.0,0.011558579089299345,0.00794334244021894,0.0,0.02273587458449472,0.007772,0.653006870773466,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.47368387974646975,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.061216416759180055,0.04591231256938503,On,0,0,Off,0.004450810946637428,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.3801347498751966e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3801347498751966e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.8653375392437,0.0,10.465548515888921,3.8357807677272344,0.727380830595562,1.1,9.236100170605994,-792.8813379474996,-2540.819244011388,-630.5300288117387,-118.0817724666718,-1579.277001148037,-0.0,-0.0,965.8154701992107,0.0,5.0,0.07185160509891761,0.0,0,0.4263767622712953,329.99807111111113,-179.41980699867318,0.2429336075187758,8.569533723208611,0.003017129347438889,146.44378191705596,1.2307859495878144,0.20951252078227184,-2572.484312686452,31.665068675063992,0.18122781818879996,-650.003490956646,19.47346214490732,0.08683928361271846,42.421982494722364,-160.50375496139415
2025-01-01 03:01:00,0.6935147453579608,0.47660054641313643,0.0,0.011558579089299345,0.00794334244021894,0.0,0.02273587458449472,0.007772,0.653006870773466,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.47368387974646975,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.061216416759180055,0.04591231256938503,On,0,0,Off,0.004450810946637428,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.386624053784241e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.386624053784241e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.800406103679965,-0.03292722965340644,10.371343647872566,3.8303038342425544,0.7177159340507178,1.1,9.236100170605994,-778.795995885067,-2506.7866405286663,-629.2271891189199,-117.01567881765676,-1569.240828057154,-0.0,-0.0,965.8154701992107,0.0,5.0,0.07167257899992438,0.0,0,0.42531439813418653,329.99807111111113,-175.37063802712365,0.2439550247715632,8.539173848980418,0.0030174490369529743,146.67367886253214,1.2310603868739087,0.2089597389146506,-2539.889546626579,33.10290609791266,0.18122781818879996,-648.7022076349796,19.475018516059645,0.08700864051754123,43.60719123643598,-160.62287005409274
2025-01-01 03:02:00,0.6935147453579608,0.47660054641313643,0.0,0.011558579089299345,0.00794334244021894,0.0,0.02273587458449472,0.007772,0.653006870773466,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.47368387974646975,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.061216416759180055,0.04591231256938503,On,0,0,Off,0.004450810946637428,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.3929647476801016e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.3929647476801016e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.73694123416496,-0.09639209916841196,10.282199044694073,3.825092042134693,0.7081406231150693,1.1,9.236100170605994,-765.3711001576344,-2474.7097215666763,-627.9875448136622,-115.94009837994093,-1559.4557570254503,-0.0,-0.0,965.8154701992107,0.0,5.0,0.07149736567348045,0.0,0,0.4242746594848814,329.99807111111113,-171.73081333139476,0.24495862639508445,8.510200531390417,0.0030177691569569067,146.8973788603977,1.231328738333155,0.2084353000231138,-2509.1551119715723,34.44539040489613,0.18122781818879996,-647.4639201580686,19.476375344406367,0.08717610317521497,44.78547970501967,-160.7255780849606
2025-01-01 03:03:00,0.6935147453579608,0.47660054641313643,0.0,0.011558579089299345,0.00794334244021894,0.0,0.02273587458449472,0.007772,0.653006870773466,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.47368387974646975,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.061216416759180055,0.04591231256938503,On,0,0,Off,0.004450810946637428,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.399206368233839e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.399206368233839e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.674885636667177,-0.15844769666619385,10.197809563996017,3.8201305520123072,0.6986579439329936,1.1,9.236100170605994,-752.2448075209027,-2444.4603190303174,-626.807565287598,-114.85704789056794,-1549.911343936905,-0.0,-0.0,965.8154701992107,0.0,5.0,0.0713258213459467,0.0,0,0.4232566931519213,329.99807111111113,-168.14893378320824,0.24594501198774937,8.481347707251274,0.00301808969532102,147.11511760781468,1.2315912385605412,0.20793761684802683,-2480.158516241136,35.69819721081866,0.18122781818879996,-646.2851027842713,19.477537496673282,0.08734162935943753,45.956346535651186,-160.81339442621913
2025-01-01 03:04:00,0.6935147453579608,0.47660054641313643,0.0,0.011558579089299345,0.00794334244021894,0.0,0.02273587458449472,0.007772,0.653006870773466,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.47368387974646975,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.061216416759180055,0.04591231256938503,On,0,0,Off,0.004450810946637428,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.4052498421033306e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.4052498421033306e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.61418877747602,-0.21914455585735126,10.117891279542604,3.8154053247581,0.6892706019384511,1.1,9.236100170605994,-739.450165205931,-2415.919978277346,-625.6839107669538,-113.76852186598225,-1540.598298786892,-0.0,-0.0,965.8154701992107,0.0,5.0,0.07115781994955357,0.0,0,0.4222597510327781,329.99807111111113,-164.66733661824975,0.2469146956013239,8.453207687730753,0.0030184106403828384,147.32710117163344,1.231848094092011,0.20746520168215246,-2452.7867565934607,36.86677831611466,0.18122781818879996,-645.1624199117874,19.478509144833655,0.08750518296727339,47.119329389108216,-160.88785125509045
2025-01-01 03:05:00,0.6935147453579608,0.47660054641313643,0.0,0.011558579089299345,0.00794334244021894,0.0,0.02273587458449472,0.007772,0.653006870773466,0.0,0.010000000000000002,0.0,0.0,0.0,0,0.47368387974646975,0,0.0029166666666666685,1,0.0,0.0,Off,0,0,Off,0,0,Off,0.061216416759180055,0.04591231256938503,On,0,0,Off,0.004450810946637428,0.0,On,0.0004368522767810249,0.0,On,0.01784821136107627,0,On,0.0214283644448395,0,On,0.5703620895694465,0.4277715671770847,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,25716.40385777778,Off,0.0,29.444444444444457,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2077.5811066666665,Off,0.0,0.0,3.4111942426306996e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.4111942426306996e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,17.554802057722302,-0.27853127561106916,10.042179395144501,3.810903077037824,0.6799809786485516,1.1,9.236100170605994,-727.2313800878514,-2388.979010759059,-624.6134215879673,-112.67584782247815,-1531.5077315196913,-0.0,-0.0,965.8154701992107,0.0,5.0,0.07099323988590549,0.0,0,0.42128311154676984,329.99807111111113,-161.53911876737084,0.2478681784293169,8.42575487307846,0.0030187319808887216,147.53352839852974,1.2320995037760858,0.20701665706815106,-2426.9353331231405,37.95632236408173,0.18122781818879996,-644.0927155078916,19.479293919924284,0.08766673366153022,48.274003688641265,-160.94985151111942
