Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3226786867425153,0.16673124953485616,0.06867614255904628,0.3226786867425153,0.16673124953485616,0.06867614255904626,0.02026623799171849,0.22939036541746352,0.053022083333333324,0.020000000000000004,0.023228642559046265,0.04544750000000001,0.0,0.16089791620152283,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.004296134868421053,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,1118.570029111111,18.33333333333337,0.16,0.0,1.3319349322222223,0.053022083333333324,0.2,1065.5479457777776,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,527.528,0.0,91.71960185532807,51.66666666666668,46.10666666666668,0.0,52.367531218580105,0.0,0.0,527.528,143.3118778989501,52.375992634282696,52.414322977324694,52.333431583389405,12.43753247303448,18.226266738414186,-0.04100215846738398,2.8,9.236100170605994,892.6533584564875,-488.45094591575486,0.0,0.0,304.89445633796004,0.0,1.0,0.02428902261946839,0.0,0.0,0.6088192940989762,65.99961422222222,-42.36018107682863,0.23908177830782443,8.759087811042509,0.003036343424869197,1.8865955284268168,1.2291905879817666
2025-01-01 01:00:00,0.34734774059689644,0.16559141626199064,0.06817125000000002,0.3473477405968964,0.16559141626199064,0.06817125,0.01994402787658691,0.2278705877203095,0.07953312499999998,0.020000000000000004,0.0,0.06817125000000002,0.0,0.1597580829286573,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0039739247532894735,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,1677.8550436666665,18.33333333333337,0.23999999999999996,0.0,1.9979023983333335,0.07953312499999998,0.3,1598.3219186666668,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,0.0,0.0,89.4050265243355,51.66666666666668,46.10666666666668,0.0,51.35013578955076,0.0,0.0,0.0,139.69535394427422,51.38308086199583,51.39955339821837,51.35013578955076,12.43753247303448,18.061234979965498,-0.05151405209415181,2.5,9.236100170605994,1481.971530194945,-443.3739391419619,0.0,0.0,303.0524685256744,0.0,1.0,0.02189402520257117,0.0,0.0,0.5487872104878593,65.99961422222222,-55.562042855434115,0.24168929623499494,8.685142407567486,0.0030382615552327886,7.896031449808731,1.22994394979882
2025-01-01 02:00:00,0.34582796289974244,0.16445158298912516,0.06817125000000002,0.34582796289974244,0.16445158298912516,0.06817125,0.01994402787658691,0.22635081002315552,0.07953312499999998,0.020000000000000004,0.0,0.06817125000000002,0.0,0.15861824965579183,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0039739247532894735,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,1677.8550436666665,18.33333333333337,0.23999999999999996,0.0,1.9979023983333335,0.07953312499999998,0.3,1598.3219186666668,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,0.0,0.0,86.51134395066329,51.66666666666668,46.10666666666668,0.0,50.25475221039249,0.0,0.0,0.0,135.17397492291136,50.286726113272806,50.30271306471297,50.25475221039249,12.43753247303448,18.04337202642123,-0.055209249087326204,1.6500000000000001,9.236100170605994,1498.4389800599654,-423.457692758458,0.0,0.0,301.5326908285204,0.0,1.0,0.019726359985939346,0.0,0.0,0.49445334832681453,65.99961422222222,-57.491061676763366,0.24252128791030214,8.684905490403297,0.0030453482857542786,16.220907033350684,1.2300141131956048
2025-01-01 03:00:00,0.3440933784591673,0.16331174971625964,0.06817125000000002,0.3440933784591673,0.16331174971625964,0.06817125,0.019729221133165855,0.2248310323260015,0.07953312499999998,0.020000000000000004,0.0,0.06817125000000002,0.0,0.1574784163829263,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.0037591180098684217,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,1677.8550436666665,18.33333333333337,0.23999999999999996,0.0,1.9979023983333335,0.07953312499999998,0.3,1598.3219186666668,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,0.0,0.0,83.6694436976157,51.66666666666668,46.10666666666668,0.0,49.19479886910251,0.0,0.0,0.0,130.73350577752456,49.22598268744816,49.24157459662099,49.19479886910251,12.43753247303448,18.04181588269289,-0.051356677181150445,1.6500000000000001,9.236100170605994,1470.9230994394156,-447.82342361670214,0.0,0.0,299.7981063879454,0.0,1.0,0.020903610438642858,0.0,0.0,0.5239618551457826,65.99961422222222,-58.90662699849418,0.24319497512913965,8.693696915014849,0.0030535757089875035,5.559316833121097,1.230014523195637
2025-01-01 04:00:00,0.3469921077064578,0.16217191644339415,0.07195854166666667,0.3469921077064578,0.16217191644339413,0.07195854166666668,0.019729221133165855,0.2233112546288475,0.08395163194444444,0.020000000000000004,0.0,0.07195854166666667,0.0,0.1563385831100608,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0037591180098684217,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,1771.0692127592592,18.33333333333337,0.2533333333333333,0.0,2.1088969760185186,0.08395163194444444,0.31666666666666665,1687.1175808148148,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,0.0,0.0,80.94021961115693,51.66666666666668,46.10666666666668,0.0,48.16933776542828,0.0,0.0,0.0,126.46909314243271,48.20052911841999,48.21612479491585,48.16933776542828,12.43753247303448,18.03353157718391,-0.061299164961049195,0.55,9.236100170605994,1576.8096951536463,-489.828076698528,0.0,0.0,353.28900714501356,0.0,1.8335000000000001,0.0213772768624804,0.0,0.0,0.5358345954497921,121.01029267644444,-57.720448052098355,0.2440406135922977,8.698115065456715,0.0030640035152253125,56.31483669316614,1.2294646155836957
2025-01-01 05:00:00,0.3606772420266332,0.16217191644339415,0.08332041666666669,0.3606772420266332,0.16217191644339413,0.08332041666666667,0.020158834620007966,0.2233112546288475,0.09720715277777776,0.020000000000000004,0.0,0.08332041666666669,0.0,0.1563385831100608,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.004188731496710527,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,2050.7117200370367,18.33333333333337,0.2933333333333333,0.0,2.4418807090740744,0.09720715277777776,0.36666666666666664,1953.5045672592594,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,0.0,0.0,78.29358405249609,51.66666666666668,46.10666666666668,0.0,47.17653346597431,0.0,0.0,0.0,122.33372508202514,47.2081935951424,47.22402365972645,47.17653346597431,12.43753247303448,18.027570998067816,-0.05612305438499187,-0.25000000000000006,9.236100170605994,1851.3759245275864,-506.42756221889726,0.0,0.0,364.70755639985566,0.0,2.0,0.02105511852231041,0.0,0.0,0.5277594984677842,131.99922844444444,-57.61578969040874,0.24726773486545875,8.73874987308225,0.003105191037922533,66.79768796698833,1.2288421507130516
2025-01-01 06:00:00,0.35099829344616057,0.16445158298912516,0.11067294593174377,0.35099829344616057,0.16445158298912516,0.11067294593174377,0.0206958514785606,0.22635081002315552,0.08395163194444444,0.020000000000000004,0.03871440426507711,0.07195854166666667,0.0,0.15861824965579183,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.004725748355263158,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,1771.0692127592592,18.33333333333337,0.2533333333333333,0.0,2.1088969760185186,0.08395163194444444,0.31666666666666665,1687.1175808148148,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,879.2133333333333,0.0,81.42301931089538,51.66666666666668,46.10666666666668,0.0,48.31178211060435,0.0,0.0,879.2133333333333,127.22346767327403,48.34187593668366,48.35692284972332,48.31178211060435,12.43753247303448,18.05165993149869,-0.05674905324913819,0.3,9.236100170605994,1583.1666662852003,-494.5834304978807,0.0,0.0,368.2841286527163,0.0,2.0,0.021201921751482316,0.0,0.0,0.5314392117175158,131.99922844444444,-61.603244628894586,0.24926019976606686,8.784224122676031,0.0031350597073386407,50.899848105939554,1.2287185140873396
2025-01-01 07:00:00,0.34929713178089256,0.16673124953485616,0.06817125000000002,0.34929713178089256,0.16673124953485616,0.06817125,0.020373641363429017,0.22939036541746352,0.07953312499999998,0.020000000000000004,0.0,0.06817125000000002,0.0,0.16089791620152283,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.00440353824013158,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,1677.8550436666665,18.33333333333337,0.23999999999999996,0.0,1.9979023983333335,0.07953312499999998,0.3,1598.3219186666668,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,0.0,0.0,91.57423766086724,51.66666666666668,46.10666666666668,0.0,52.115465911345886,0.0,0.0,0.0,143.08474634510506,52.14862936676365,52.16521109447253,52.115465911345886,12.43753247303448,18.018321686743548,-0.05398416075168774,-0.55,9.236100170605994,1455.9501925516386,-532.7161329223203,0.0,0.0,371.00147393189275,2.278732501614011,2.0,0.021744778271603763,0.0,0.0,0.5450462443493047,131.99922844444444,-60.190192124600415,0.2521546167548669,8.803322305162888,0.003165124055495228,60.02212640115904,1.2288366661157974
2025-01-01 08:00:00,0.3718354104831635,0.1678710828077217,0.08710770833333335,0.3718354104831635,0.16787108280772167,0.08710770833333334,0.019299607646323755,0.23091014311461752,0.1016256597222222,0.020000000000000004,0.0,0.08710770833333335,0.0,0.16203774947438834,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0033295045230263163,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,2143.9258891296295,18.33333333333337,0.30666666666666664,0.0,2.5528752867592592,0.1016256597222222,0.38333333333333336,2042.3002294074074,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,0.0,0.0,88.61316341967417,51.66666666666668,46.10666666666668,0.0,50.992074408872746,0.0,0.0,0.0,138.45806784324085,51.0257363429345,51.04256730996539,50.992074408872746,12.43753247303448,17.99899258578758,-0.06458399071272396,-1.4,9.236100170605994,1909.8330093286208,-579.3296998714574,0.0,0.0,371.4472179119415,146.17321714594996,2.0,0.022587236625191614,0.0,0.0,0.5661629812462449,131.99922844444444,-26.210397841492682,0.255550238154242,8.840863987672545,0.0032024598292108583,76.65727752958456,1.2294679688947048
2025-01-01 09:00:00,0.4153760596973448,0.1678710828077217,0.12498062500000003,0.4153760596973448,0.16787108280772167,0.12498062500000001,0.018655187416060596,0.23091014311461752,0.14581072916666665,0.020000000000000004,0.0,0.12498062500000003,0.0,0.16203774947438834,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0026850842927631582,0.0,0.015970103123297438,0.0,0.014859810482099682,0.0,0.1537394470492036,0.11530458528690266,3076.0675800555555,20.000000000000057,0.44,0.0,3.6628210636111116,0.14581072916666665,0.55,2930.2568508888885,5327.739728888889,0.0,23.888888888888914,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,1586.3939244444446,0.0,0.0,81.4065948524522,51.66666666666668,46.10666666666668,0.0,49.928678037492766,0.0,0.0,0.0,127.19780445695658,49.964701410430074,49.98271309689873,49.928678037492766,12.43753247303448,19.6237418018001,-0.09390755510455649,-0.85,9.236100170605994,2822.4572761214745,-629.6590045316613,0.0,0.0,370.8027976816783,375.6569205917093,2.0,0.023284077822163525,0.0,0.0,0.5836297345317177,131.99922844444444,5.245902915902175,0.23444158150476604,9.64333930215361,0.0032502866446460755,96.54883841521998,1.2232242582155046
