occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.8,0.617,0.0477,0.253,0.0789,0.0789,0.0,0.0,0.314,0.0,1.0,0.0,0.0,0,0,0,0
0.8,0.617,0.0477,0.253,0.0789,0.0789,0.0,0.0,0.102,0.0,1.0,0.0,0.0,0,0,0,0
0.8,0.617,0.0359,0.253,0.0671,0.0671,0.0,0.0,0.23,0.0,0.6,0.0,0.0,0,0,0,0
0.8,0.617,0.0281,0.253,0.0592,0.0592,0.0,0.0,0.269,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.634,0.0317,0.202,0.0622,0.0622,0.0,0.0,0.0096,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.645,0.0342,0.168,0.0641,0.0641,0.0,0.0,0.515,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.628,0.025,0.219,0.0553,0.0553,0.0,0.0,0.362,0.0,0.0,0.0,0.217,0,0,0,0
0.8,0.617,0.0188,0.253,0.0493,0.0493,0.0,0.0,0.387,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.617,0.0188,0.253,0.0493,0.0493,0.0,0.0,0.221,0.0,0.0,0.0,0.251,0,0,0,0
0.8,0.617,0.0188,0.253,0.0493,0.0493,0.0,0.0,0.266,0.0,0.0,0.0,0.144,0,0,0,0
0.8,0.617,0.0176,0.253,0.0493,0.0493,0.0,0.0,0.362,0.0,0.0,0.0,0.0722,0,0,0,0
0.8,0.601,0.0165,0.303,0.0493,0.0493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.573,0.016,0.387,0.0493,0.0493,0.0,0.0,0.347,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.92,0.578,0.0174,0.371,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0,0,0,0
1.0,0.589,0.0184,0.337,0.0504,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0,0,0,0
1.0,0.589,0.0184,0.337,0.0504,0.0504,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0,0,0,0
0.88,0.573,0.0169,0.387,0.0498,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.578,0.0195,0.371,0.0615,0.0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.589,0.022,0.337,0.0696,0.0696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.594,0.0254,0.337,0.0939,0.0939,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0,0,0,0
0.68,0.576,0.0206,0.387,0.0737,0.0737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0
0.72,0.604,0.03,0.32,0.122,0.122,0.0,0.0,0.0,0.0,0.0,0.467,0.0722,0,0,0,0
0.8,0.633,0.0394,0.253,0.171,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0,0,0,0
0.8,0.647,0.0462,0.253,0.193,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0232,0,0,0,0
0.8,0.656,0.0508,0.253,0.208,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.656,0.0508,0.253,0.208,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0,0,0,0
0.8,0.656,0.0508,0.253,0.208,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0722,0,0,0,0
0.8,0.722,0.0828,0.152,0.317,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.68,0.736,0.091,0.135,0.339,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0,0,0,0
0.6,0.715,0.0821,0.168,0.305,0.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.48,0.684,0.0689,0.219,0.254,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0722,0,0,0,0
0.4,0.664,0.0656,0.253,0.223,0.223,0.225,0.6,0.0,0.0,0.0,0.0,0.217,0,0,0,0
0.4,0.664,0.0693,0.253,0.225,0.225,0.509,1.0,0.0,0.0,0.0,0.0,0.0722,0,0,0,0
0.4,0.664,0.0693,0.253,0.225,0.225,0.491,0.533,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0693,0.253,0.225,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0736,0.253,0.222,0.222,0.258,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.4,0.664,0.0765,0.253,0.22,0.22,0.285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
