Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.596040404420656,51.666666666666686,46.10666666666668,0.0,50.19795626190076,0.0,0.0,0.0,33.596040404420656,49.48624808074257,50.19795626190076,49.13039399016348,12.43753247303448,20.631616377996426,-0.0350502886702877,2.8,-312.97011403431964,-647.5040293847577,-0.0,-0.0,317.223556318944,0.0,1.0,0.027863400094653747,0.0,0.0,0.5184941564772669,65.99961422222222,17.31035903149418,0.2006775927008874,9.762113625281955,0.0029695679301831213,0.522996909208377,1.2156805529771793
2025-01-01 00:01:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.590426347752235,51.666666666666686,46.10666666666668,0.0,50.1928038017181,0.0,0.0,0.0,33.590426347752235,49.48153315793611,50.1928038017181,49.12589783604512,12.43753247303448,20.631713790090938,-0.03495287657577606,2.8,-314.6895015252029,-647.509165152562,-0.0,-0.0,317.223556318944,0.0,1.0,0.027863468882101977,0.0,0.0,0.5184954365037471,65.99961422222222,15.596107308415123,0.201262833895166,9.786167177896955,0.002969571554885394,0.5225415572667877,1.2192313063688838
2025-01-01 00:02:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.58513944921353,51.666666666666686,46.10666666666668,0.0,50.18765227372708,0.0,0.0,0.0,33.58513944921353,49.476819023015466,50.18765227372708,49.121402397659665,12.43753247303448,20.63153080328027,-0.03513586338644359,2.8,-316.41669459088405,-647.4995177214255,-0.0,-0.0,317.223556318944,0.0,1.0,0.02786333966611071,0.0,0.0,0.5184930319968969,65.99961422222222,13.85926681159746,0.20126534769886806,9.78607606633285,0.0029695751658847993,0.5224739459381631,1.2192320631322073
2025-01-01 00:03:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.580164005809294,51.666666666666686,46.10666666666668,0.0,50.182501629269424,0.0,0.0,0.0,33.580164005809294,49.472105630066736,50.182501629269424,49.116907630465406,12.43753247303448,20.631080868332816,-0.035585798333897856,2.8,-318.1199294613549,-647.4757964920483,-0.0,-0.0,317.223556318944,0.0,1.0,0.027863021944047724,0.0,0.0,0.518487119687829,65.99961422222222,12.132310711749373,0.20127117350253054,9.785842253784534,0.0029695787764147386,0.5227743696423666,1.2192339277691457
2025-01-01 00:04:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.575483946400276,51.666666666666686,46.10666666666668,0.0,50.17735182202143,0.0,0.0,0.0,33.575483946400276,49.46739293537981,50.17735182202143,49.11241349205901,12.43753247303448,20.63037775446302,-0.03628891220369468,2.8,-319.2404545915025,-647.4387279885152,-0.0,-0.0,317.223556318944,0.0,1.0,0.027862525436968873,0.0,0.0,0.5184778804701399,65.99961422222222,10.974717078068727,0.201280140956188,9.785473105456282,0.0029695823890152156,0.5234236329004496,1.2192368431434983
2025-01-01 00:05:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.57106088558326,51.666666666666686,46.10666666666668,0.0,50.17220280804866,0.0,0.0,0.0,33.57106088558326,49.462680897500015,50.17220280804866,49.1079199422257,12.43753247303448,20.629454412196996,-0.03721225446971843,2.8,-319.59521429891356,-647.390050214425,-0.0,-0.0,317.223556318944,0.0,1.0,0.027861873410082356,0.0,0.0,0.5184657472728497,65.99961422222222,10.571279596567264,0.20129184182819757,9.784986239890399,0.002969586006093738,0.5243761111326783,1.2192406725176046
2025-01-01 00:06:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.56685071422156,51.666666666666686,46.10666666666668,0.0,50.16705454912251,0.0,0.0,0.0,33.56685071422156,49.45796948035974,50.16705454912251,49.10342694597837,12.43753247303448,20.62834871716743,-0.0383179494992838,2.8,-319.80714456263513,-647.3317608744507,-0.0,-0.0,317.223556318944,0.0,1.0,0.0278610926063165,0.0,0.0,0.5184512177398933,65.99961422222222,10.301059992871439,0.20130580678005647,9.784401907815248,0.0029695896297429066,0.5255794174911692,1.2192452587148643
2025-01-01 00:07:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.56283733142265,51.666666666666686,46.10666666666668,0.0,50.16190701357088,0.0,0.0,0.0,33.56283733142265,49.45325865408176,50.16190701357088,49.0989344743372,12.43753247303448,20.627074477900234,-0.03959218876648052,2.8,-319.93738244342865,-647.2645889035769,-0.0,-0.0,317.223556318944,0.0,1.0,0.027860192773290455,0.0,0.0,0.5184344732591686,65.99961422222222,10.103650141204206,0.20132186508653097,9.783727493946959,0.0029695932616937426,0.5270143739831887,1.2192505444421482
2025-01-01 00:08:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.559007988541254,51.666666666666686,46.10666666666668,0.0,50.15676017211516,0.0,0.0,0.0,33.559007988541254,49.44854839104842,50.15676017211516,49.09444250051505,12.43753247303448,20.625642624257182,-0.04102404240953206,2.8,-320.0406139007699,-647.1891115306353,-0.0,-0.0,317.223556318944,0.0,1.0,0.027859181625635058,0.0,0.0,0.5184156573878507,65.99961422222222,9.92494131092141,0.20133988175903034,9.783679769008888,0.002969596903544878,0.5286657827262182,1.2192564843542943
2025-01-01 00:09:00,0.3135122725392066,0.17385750765066302,0.0,0.00522520454232011,0.0028976251275110504,0.0,0.04461538839799687,0.0,0.21889688414120978,0.0,0.05,0.0,0.0,0.15927417431732968,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.01861984649122807,0.0,On,0.0259955419067688,0,On,0.006531318384770129,0,On,0.175547577749784,0.13166068331233796,On,0,0,Off,Off,0.0,21.166666666666714,0.0,0.0,0.0,0.0,0,0.0,1226.313102692107,0.0,Off,0.0,22.166666666666714,0,0.0,0.05,0.0,0.0,0,0,0,1386.5855272141694,Off,0.0,0.0,33.555352894370465,51.666666666666686,46.10666666666668,0.0,50.151613997371975,0.0,0.0,0.0,33.555352894370465,49.44383866543127,50.151613997371975,49.089950999460925,12.43753247303448,20.62406154583507,-0.04260512083164514,2.8,-320.1378681987502,-647.10577211565,-0.0,-0.0,317.223556318944,0.0,1.0,0.027858065083966314,0.0,0.0,0.5183948802993138,65.99961422222222,9.744347597955823,0.20135975334740408,9.78284132168205,0.0029696005567900197,0.5305219571082098,1.2192630436496268
