Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,3.9276849886171963,0.23451026033040262,0.0,0.06546141647695328,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,3.5855838386324788,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,On,3585.5838386324785,19.500000000000057,1.0,0.0,3.3750069155555558,0.2105769230769231,1,3375.0069155555557,3375.0069155555557,Off,0.0,0.0,33.18936777765226,51.666666666666686,46.10666666666668,0.0,50.87376833878585,0.0,0.0,0.0,33.18936777765226,47.75571476222624,50.87376833878585,46.19668797394644,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5206.034737022547,19.321687657605565,0.0,2.8,2292.8470987175665,-1933.0337897248378,-0.0,-0.0,587.1256985460284,0.0,4.0,0.08977747489120001,0.0,0.0,1.6706179416812563,263.9984568888889,53.17135126389738,0.21878644753354595,9.184536741763338,0.002985240857910105,30.87914295896571,1.2211138264577868
2025-01-01 00:01:00,3.9276849886171963,0.23451026033040262,0.0,0.06546141647695328,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,3.5855838386324788,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,On,3585.5838386324785,19.500000000000057,1.0,0.0,3.3750069155555558,0.2105769230769231,1,3375.0069155555557,3375.0069155555557,Off,0.0,0.0,33.11839459233043,51.666666666666686,46.10666666666668,0.0,50.86813863725303,0.0,0.0,0.0,33.11839459233043,47.75105691251588,50.86813863725303,46.19251605014731,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5207.167513590444,19.378002251259442,0.0,2.8,2272.091330046552,-1942.5175839079734,-0.0,-0.0,587.1256985460284,0.0,4.0,0.08991147298032155,0.0,0.0,1.6731114358690662,263.9984568888889,41.899376776017995,0.2186731352236428,9.233967168419175,0.0029854539178384696,30.549988835929277,1.2244449373034996
2025-01-01 00:02:00,3.9276849886171963,0.23451026033040262,0.0,0.06546141647695328,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,3.5855838386324788,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,On,3585.5838386324785,19.500000000000057,1.0,0.0,3.3750069155555558,0.2105769230769231,1,3375.0069155555557,3375.0069155555557,Off,0.0,0.0,33.049877739655834,51.666666666666686,46.10666666666668,0.0,50.8625197017323,0.0,0.0,0.0,33.049877739655834,47.746409023297474,50.8625197017323,46.18835368408007,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5207.985404669589,19.43221562186067,0.0,2.8,2251.707510356625,-1951.6648059945624,-0.0,-0.0,587.1256985460284,0.0,4.0,0.09004041170476229,0.0,0.0,1.6755107832186016,263.9984568888889,30.662779172680327,0.21795191566054203,9.259515719644462,0.002985664133216568,30.23160277441287,1.2242179012822725
2025-01-01 00:03:00,3.9276849886171963,0.23451026033040262,0.0,0.06546141647695328,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,3.5855838386324788,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,On,3585.5838386324785,19.500000000000057,1.0,0.0,3.3750069155555558,0.2105769230769231,1,3375.0069155555557,3375.0069155555557,Off,0.0,0.0,32.98369635234273,51.666666666666686,46.10666666666668,0.0,50.856911166955065,0.0,0.0,0.0,32.98369635234273,47.74177074984532,50.856911166955065,46.18420054129045,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5208.788042807474,19.48443130898227,0.0,2.8,2231.667943854953,-1960.4909885992258,-0.0,-0.0,587.1256985460284,0.0,4.0,0.09016454391799189,0.0,0.0,1.6778206889361915,263.9984568888889,19.44939527567185,0.2172602156331329,9.283291431453794,0.002985872196349717,29.923293274035537,1.223999306605753
2025-01-01 00:04:00,3.9276849886171963,0.23451026033040262,0.0,0.06546141647695328,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,3.5855838386324788,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,On,3585.5838386324785,19.500000000000057,1.0,0.0,3.3750069155555558,0.2105769230769231,1,3375.0069155555557,3375.0069155555557,Off,0.0,0.0,32.91973730992648,51.666666666666686,46.10666666666668,0.0,50.851312685622005,0.0,0.0,0.0,32.91973730992648,47.73714176439641,50.851312685622005,46.180056303783616,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5209.534878518077,19.534746210906366,0.0,2.8,2217.7115028655962,-1969.010737835458,-0.0,-0.0,587.1256985460284,0.0,4.0,0.09028410602742332,0.0,0.0,1.6800455521928543,263.9984568888889,14.012703522547152,0.21659643622269592,9.306694387520757,0.0029860781743817795,29.624579248380975,1.223788739074241
2025-01-01 00:05:00,3.9276849886171963,0.23451026033040262,0.0,0.06546141647695328,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,3.5855838386324788,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,On,3585.5838386324785,19.500000000000057,1.0,0.0,3.3750069155555558,0.2105769230769231,1,3375.0069155555557,3375.0069155555557,Off,0.0,0.0,32.85765469224724,51.666666666666686,46.10666666666668,0.0,50.84572392725148,0.0,0.0,0.0,32.85765469224724,47.73252175506326,50.84572392725148,46.175920668969155,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5210.270072385862,19.583457331995852,0.0,2.8,2207.6385056768486,-1977.2728079695537,-0.0,-0.0,587.1256985460284,0.0,4.0,0.09039980904972567,0.0,0.0,1.6821986038931758,263.9984568888889,12.201776467894941,0.21595632340158225,9.329212929371757,0.0029862821312926324,29.33402790580363,1.2235849489616142
2025-01-01 00:06:00,3.9276849886171963,0.23451026033040262,0.0,0.06546141647695328,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,3.5855838386324788,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,On,3585.5838386324785,19.500000000000057,1.0,0.0,3.3750069155555558,0.2105769230769231,1,3375.0069155555557,3375.0069155555557,Off,0.0,0.0,32.797210036564266,51.666666666666686,46.10666666666668,0.0,50.840144612780605,0.0,0.0,0.0,32.797210036564266,47.72791045850538,50.840144612780605,46.17179338136777,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5210.977465696174,19.6307693661825,0.0,2.8,2198.830417992538,-1985.310643675993,-0.0,-0.0,587.1256985460284,0.0,4.0,0.09051214354799036,0.0,0.0,1.684288972646565,263.9984568888889,11.431524490024394,0.21533692045468142,9.350958086426932,0.002986484121475265,29.05064931951481,1.2233870741800035
2025-01-01 00:07:00,3.9276849886171963,0.23451026033040262,0.0,0.06546141647695328,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,3.5855838386324788,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,On,3585.5838386324785,19.500000000000057,1.0,0.0,3.3750069155555558,0.2105769230769231,1,3375.0069155555557,3375.0069155555557,Off,0.0,0.0,32.738284855330605,51.666666666666686,46.10666666666668,0.0,50.834574498593156,0.0,0.0,0.0,32.738284855330605,47.723307644848525,50.834574498593156,46.16767421797621,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5211.660548500992,19.676783922723192,0.0,2.8,2190.383841680734,-1993.140397096596,-0.0,-0.0,587.1256985460284,0.0,4.0,0.0906213545746283,0.0,0.0,1.6863212184938878,263.9984568888889,10.81470159882295,0.21473668774573443,9.371985322241102,0.0029866841927059192,28.773946619430156,1.2231946845488135
2025-01-01 00:08:00,0.3421011499847176,0.23451026033040262,0.0,0.005701685833078627,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,0.0,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3375.0069155555557,Off,0.0,0.0,32.680803851632305,51.666666666666686,46.10666666666668,0.0,50.82901335868694,0.0,0.0,0.0,32.680803851632305,47.71871310084718,50.82901335868694,46.16356297192731,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5212.321064223894,19.721565505343836,0.0,2.8,-1403.4258147035516,-2000.7720316671935,-0.0,-0.0,587.1256985460284,0.0,4.0,0.09072759869081783,0.0,0.0,1.6882982547930196,263.9984568888889,10.2205184176132,0.21415460187044053,9.393011319682063,0.002986882389459095,28.503600694810736,1.2230075055305645
2025-01-01 00:09:00,0.3421011499847176,0.23451026033040262,0.0,0.005701685833078627,0.003908504338840044,0.0,0.01251884662692264,0.0,0.3295823033577949,0.0,0.0,0.0,0.0,0.23451026033040262,0.0,0.0,1,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.003103307748538012,0.0,On,0.009415538878384628,0,On,0.01690195625059133,0,On,0.2710558332511151,0.20329187493833625,On,0,0,Off,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,3375.0069155555557,Off,0.0,0.0,32.77527050181331,51.666666666666686,46.10666666666668,0.0,50.823460978254126,0.0,0.0,0.0,32.77527050181331,47.71412662382315,50.823460978254126,46.15945944660766,12.43753247303448,Off,0.0,20.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5212.981616356629,19.63575682169615,0.0,2.8,-1385.6762105092598,-1986.1587119301378,-0.0,-0.0,587.1256985460284,0.0,4.0,0.090523982824422,0.0,0.0,1.6845092830044492,263.9984568888889,13.356802874849912,0.21531287200436278,9.354052167014892,0.00298707875410119,28.855778803176896,1.223365795642888
