occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.8,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.611,0.0295,0.337,0.116,0.0,0.0,0.0,0.158,0,0,0,0
0.75,0.62,0.0326,0.316,0.132,0.0,0.0,0.0,0.0856,0,0,0,0
0.75,0.728,0.0758,0.147,0.318,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.756,0.0866,0.105,0.365,0.0,0.0,0.0,0.927,0,0,0,0
0.55,0.707,0.0681,0.189,0.282,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.695,0.0634,0.211,0.261,0.0,0.0,0.0,0.0,0,0,0,0
0.3,0.651,0.0498,0.295,0.183,0.0,0.0,0.0,0.0856,0,0,0,0
0.25,0.64,0.0463,0.316,0.164,0.0,0.0,0.0,0.342,0,0,0,0
0.25,0.64,0.0463,0.316,0.164,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0463,0.316,0.164,0.0,0.0,0.0,0.0856,0,0,0,0
0.25,0.64,0.0513,0.316,0.166,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0525,0.316,0.167,0.0,0.0,0.0,0.428,0,0,0,0
0.25,0.64,0.0525,0.316,0.167,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0525,0.316,0.167,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0564,0.316,0.164,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0573,0.316,0.164,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0573,0.316,0.164,0.0,0.0,0.0,0.0856,0,0,0,0
0.25,0.64,0.0573,0.316,0.164,0.0,0.0,0.0,0.0856,0,0,0,0
0.25,0.64,0.0612,0.316,0.16,0.0,0.0,0.0,0.171,0,0,0,0
0.25,0.64,0.0621,0.316,0.159,0.0,0.0,0.0,0.0856,0,0,0,0
0.25,0.64,0.0621,0.316,0.159,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0621,0.316,0.159,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0643,0.316,0.156,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0649,0.316,0.155,0.0,0.0,0.0,0.171,0,0,0,0
0.25,0.64,0.0649,0.316,0.155,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0649,0.316,0.155,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0704,0.316,0.154,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0718,0.316,0.154,0.0,0.0,0.0,0.171,0,0,0,0
0.25,0.64,0.0718,0.316,0.154,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0718,0.316,0.154,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0745,0.316,0.156,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0752,0.316,0.156,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0752,0.316,0.156,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.64,0.0752,0.316,0.156,0.0,0.0,0.0,0.0856,0,0,0,0
0.25,0.648,0.0812,0.316,0.166,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.65,0.0827,0.316,0.169,0.0,0.0,0.0,0.257,0,0,0,0
0.25,0.65,0.0827,0.316,0.169,0.0,0.0,0.0,0.0856,0,0,0,0
0.25,0.65,0.0827,0.316,0.169,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.661,0.0965,0.316,0.194,0.0,0.0,0.0,0.0856,0,0,0,0
0.25,0.664,0.0999,0.316,0.201,0.0,0.0,0.0,0.0,0,0,0,0
0.25,0.664,0.0999,0.316,0.201,0.0,0.0,0.0,0.0856,0,0,0,0
0.25,0.664,0.0999,0.316,0.201,0.0,0.0,0.0,0.0856,0,0,0,0
0.45,0.761,0.198,0.232,0.404,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.785,0.223,0.211,0.455,0.0,0.0,0.0,0.0856,0,0,0,0
0.5,0.785,0.223,0.211,0.455,0.0,0.0,0.8,0.0856,0,0,0,0
0.5,0.785,0.223,0.211,0.455,0.0,0.0,1.0,0.171,0,0,0,0
0.5,0.793,0.282,0.211,0.526,0.0,0.0,0.267,0.171,0,0,0,0
0.5,0.795,0.297,0.211,0.544,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.795,0.297,0.211,0.544,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.795,0.297,0.211,0.544,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.787,0.389,0.211,0.54,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.785,0.412,0.211,0.539,0.0,0.0,0.0,0.0856,0,0,0,0
0.5,0.785,0.412,0.211,0.539,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.785,0.412,0.211,0.539,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.769,0.488,0.211,0.464,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.765,0.507,0.211,0.445,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.765,0.507,0.211,0.445,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.765,0.507,0.211,0.445,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.673,0.301,0.295,0.246,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.65,0.249,0.316,0.197,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.65,0.249,0.316,0.197,0.0,0.0,0.0,0.0856,0,0,0,0
0.5,0.65,0.249,0.316,0.197,0.0,0.0,0.0,0.21,0,0,0,0
0.5,0.634,0.174,0.316,0.18,0.0,0.0,0.0,0.0,0,0,0,0
0.7,0.63,0.156,0.316,0.176,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.63,0.156,0.316,0.176,0.0,0.0,0.0,0.171,0,0,0,0
0.75,0.63,0.156,0.316,0.176,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.618,0.0907,0.316,0.118,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.615,0.0745,0.316,0.104,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.582,0.0284,0.4,0.0623,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.574,0.0169,0.421,0.0518,0.0,0.0,0.0,0.0,0,0,0,0
