Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,3.2627142616960936,0.26307127085384174,0.003227965480815101,0.512101081836407,2.675681122592593,0.024932057267093594,0.0,0.05,0.003227965480815101,0.0,51.16533140277952,17.691838141166958,-0.03917116597422267
2025-01-01 01:00:00,6.6409189517761344,0.26183039754115567,0.0016873455922442576,0.5462155744734035,6.020282525833334,0.024420851469396224,0.0,0.05,0.0016873455922442576,0.0,50.95163956786173,17.53144790429026,-0.059551252654130714
2025-01-01 02:00:00,7.941336024934937,0.2605895242284696,0.0013938941848974302,0.5087920863359109,7.358123087129631,0.024420851469396224,0.0,0.05,0.0013938941848974302,0.0,50.73937805292126,17.514170574007895,-0.05971505565282046
2025-01-01 03:00:00,8.309569854030878,0.25934865091578346,0.0011004427775506028,0.5429065789729073,7.692583227453705,0.024080047604264646,0.0,0.05,0.0011004427775506028,0.0,50.5285068042186,17.572831815403678,-0.04449002281047309
2025-01-01 04:00:00,6.764383020054339,0.2581077776030974,0.0011738056293873096,0.6700204466167397,6.020282525833334,0.024080047604264646,0.0,0.05,0.0011738056293873096,0.0,50.319050063132764,17.552821343173296,-0.048436924002178
2025-01-01 05:00:00,7.5807807003690035,0.2590808127699763,0.001320531333060723,0.8149513582625333,6.6892028064814815,0.026626535624987128,0.0,0.05,0.001320531333060723,0.0,50.08273353632378,17.469157451906604,-0.06648189326999603
2025-01-01 06:00:00,10.62689151746231,0.27969639659627293,0.001907434147754378,0.7806940370488102,8.361503508101853,0.05967758675609162,1.3750163855555557,0.05,0.001907434147754378,0.0,51.0129722739134,17.54279846222944,-0.04973826798681511
2025-01-01 07:00:00,8.145957583619376,0.29120083295088567,0.0024209741106113263,0.5668775340726361,6.354742666157408,0.07432427494488629,1.1000131084444444,0.05,0.0024209741106113263,0.0,51.208406544861,17.541525547901113,-0.04538947481676795
2025-01-01 08:00:00,14.388570462573291,0.31844828254197083,0.0024209741106113263,0.8375653137172396,12.375025191990742,0.11763460745790177,1.0083453494074075,0.05,0.0024209741106113263,0.0,51.41509657018375,18.718595238678013,-0.18811119759280082
2025-01-01 09:00:00,16.704710655775433,0.3169445009204307,0.0023476112587746192,1.4454351246834674,12.709485332314816,0.11642846381418592,2.383361734962963,0.05,0.0023476112587746192,0.0,51.40650239260198,19.59100793964448,-0.1457357133654541
