Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 07:29:00,0.6690336011880704,0.28536262194961237,0.0024209741106113263,0.011150560019801173,0.004756043699160206,4.034956851018877e-05,0.06394341421474325,0.0,0.5550901869733271,0.0,0.05,0.0024209741106113263,0.0,0.0,0.27077928861627903,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.0018266732238342903,0.0,On,0.0551302617557116,0,On,0.02235998162618091,0,On,0.2948591414784478,0.22114435610883576,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Off,0.0,0.0,35.229531860119096,51.666666666666686,46.10666666666668,0.0,50.943978924139856,0.470561362995531,1263.2413151511855,0.0,35.229531860119096,48.26411638359581,50.943978924139856,46.924185113323794,12.43753247303448,18.03274331131568,0.0,4.873632090670769,0.0,9.236100170605994,-955.5155367058808,-3494.0815585146406,-1465.851219901283,-0.0,-0.0,690.700764314694,0.0,4.0,0.06180382459391939,0.0,0.0,0.4507396330616896,263.9984568888889,-180.36508111929172,0.2583477164335133,8.903642972574428,0.003246894293503052,37.84641741341862,1.2287138730928635,0.5436834545663999,-3485.0707475146637,-9.010810999976755
2025-01-01 07:30:00,0.7098250502191613,0.29633138201261067,0.0024209741106113263,0.011830417503652688,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,0.0,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Off,0.0,0.0,35.19357242394017,51.666666666666686,46.10666666666668,0.0,50.92441034324869,0.5216979832586071,1399.807943816178,0.0,35.19357242394017,48.15477868064508,50.92441034324869,46.76996284934327,12.43753247303448,17.952051043595194,0.0,4.662628063020372,-1.1,9.236100170605994,-1079.1431601286217,-4143.929418835303,-1635.887305131769,-0.0,-0.0,730.4684624065717,4.065303806967115,4.0,0.06504791558289202,0.0,0.0,0.47439901646709975,263.9984568888889,-173.72431740342432,0.2596707193013301,8.866580599771531,0.0032469960043664254,84.68311583182877,1.229054392077548,0.5436834545663999,-4135.661337764493,-8.268081070811037
2025-01-01 07:31:00,0.7098250502191613,0.29633138201261067,0.0024209741106113263,0.011830417503652688,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,0.0,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Off,0.0,0.0,35.15063360110048,51.666666666666686,46.10666666666668,0.0,50.90310521919533,0.5219869387962006,1399.807943816178,0.0,35.15063360110048,48.033944416342834,50.90310521919533,46.59936401491659,12.43753247303448,17.87179027588596,0.0,4.421754057636915,-1.1,9.236100170605994,-1062.1202761792335,-3970.371407197207,-1624.955843431073,-0.0,-0.0,730.4684624065717,4.06421986539923,4.0,0.064886595426891,0.0,0.0,0.47322249724035104,263.9984568888889,-167.63289515473213,0.2610042959131193,8.829914612180431,0.003247223524091184,84.94987553368047,1.229393183837398,0.5436834545663999,-3962.7934551868493,-7.577952010357276
2025-01-01 07:32:00,0.7098250502191613,0.29633138201261067,0.0024209741106113263,0.011830417503652688,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,0.0,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Off,0.0,0.0,35.104926700394344,51.666666666666686,46.10666666666668,0.0,50.88178835667449,0.5222763740721927,1399.807943816178,0.0,35.104926700394344,47.913113767703024,50.88178835667449,46.42877647321729,12.43753247303448,17.79391163107653,0.0,4.195699165373511,-1.1,9.236100170605994,-1046.1700747732027,-3807.5143440603565,-1614.376811548571,-0.0,-0.0,730.4684624065717,4.063068660491936,4.0,0.06472987520268844,0.0,0.0,0.4720795256392479,263.9984568888889,-162.26172563120335,0.26230622359902706,8.79388556896495,0.0032474516976276893,85.20776664955798,1.2297220935197417,0.5436834545663999,-3800.560795379151,-6.953548681205096
2025-01-01 07:33:00,0.7098250502191613,0.29633138201261067,0.0024209741106113263,0.011830417503652688,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,0.0,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Off,0.0,0.0,35.05661292496825,51.666666666666686,46.10666666666668,0.0,50.86046000836647,0.5225662867137792,1399.8079438161778,0.0,35.05661292496825,47.79228696781156,50.86046000836647,46.25820044753411,12.43753247303448,17.718276794092127,0.0,3.9835162200354044,-1.1,9.236100170605994,-1030.8864581562475,-3654.656801515491,-1604.1289992483307,-0.0,-0.0,730.4684624065717,4.061849747141455,4.0,0.06457749232335726,0.0,0.0,0.47096818659889056,263.9984568888889,-157.22592131448835,0.263578187002227,8.759018444281205,0.0032476805026400895,85.45729684573661,1.2300416900375253,0.5436834545663999,-3648.283606226695,-6.373195288796209
2025-01-01 07:34:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,35.265328632678575,51.666666666666686,46.10666666666668,0.0,50.83912041237363,0.522856674534605,1399.807943816178,5500.065542222223,35.265328632678575,47.67146423618027,50.83912041237363,46.08763614808359,12.43753247303448,17.644770515114768,0.0,3.7843166280979266,-1.1,9.236100170605994,-1016.1445166646663,-3511.163416837326,-1594.1945656609735,-0.0,-0.0,730.4684624065717,4.060562674920044,4.0,0.06442922911343696,0.0,0.0,0.4698868925968589,263.9984568888889,-152.4184134102644,0.26482154633589267,8.724665373724125,0.003247909918082425,85.69888656409653,1.230352446362946,0.5436834545663999,-3505.3241714228293,-5.839245414496851
2025-01-01 07:35:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,35.73115954539071,51.666666666666686,46.10666666666668,0.0,50.81778267659771,0.5231473599134321,1399.807943816178,5500.065542222223,35.73115954539071,48.013756801556326,50.81778267659771,46.61174386403564,12.43753247303448,17.573291898083337,0.0,3.5972675754169186,-1.1,9.236100170605994,-1001.9152552488222,-3376.4332965547587,-1584.5578158785356,-0.0,-0.0,730.4684624065717,4.05920698805639,4.0,0.06428489553540757,0.0,0.0,0.4688342576761739,263.9984568888889,-147.82590177685822,0.2660374713706752,8.691951675341572,0.003248139923978998,85.93290262978778,1.2306547760805748,0.5436834545663999,-3371.0848058107326,-5.34849074402632
2025-01-01 07:36:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,36.194693826356115,51.666666666666686,46.10666666666668,0.0,50.796459893918744,0.5234381646416798,1399.8079438161778,5500.065542222223,36.194693826356115,48.35601014165283,50.796459893918744,47.135785265519885,12.43753247303448,17.50374993353297,0.0,3.421590782664171,-1.1,9.236100170605994,-988.1889514235554,-3249.9043360988376,-1575.204567970805,-0.0,-0.0,730.4684624065717,4.057782225447805,4.0,0.06414432036623662,0.0,0.0,0.46780903309523536,263.9984568888889,-143.452845859322,0.2672270089233847,8.659656567755984,0.003248370501288752,86.15967541557308,1.2309490520947801,0.5436834545663999,-3245.0069621976227,-4.897373901215083
2025-01-01 07:37:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,36.65602884545797,51.666666666666686,46.10666666666668,0.0,50.77515226347927,0.5237290858577351,1399.807943816178,5500.065542222223,36.65602884545797,48.69822444985761,50.77515226347927,47.65976054304679,12.43753247303448,17.436061128902047,0.0,3.256559334025063,-1.1,9.236100170605994,-974.9526993587988,-3131.051537705091,-1566.1218116665414,-0.0,-0.0,730.4684624065717,4.0562879206550075,4.0,0.06400734655097035,0.0,0.0,0.466810073441236,263.9984568888889,-139.29935009882908,0.26839111742527894,8.628324344041344,0.003248601631812629,86.37950787550447,1.231235616517531,0.5436834545663999,-3126.568955408355,-4.482582296735844
2025-01-01 07:38:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,37.11525485255288,51.666666666666686,46.10666666666668,0.0,50.75385997561743,0.5240201208077039,1399.807943816178,5500.065542222223,37.11525485255288,49.04039991135944,50.75385997561743,48.18366987923045,12.43753247303448,17.370148102557206,0.0,3.1014941955932644,-1.1,9.236100170605994,-962.1894442987248,-3019.384591545901,-1557.2975017396536,-0.0,-0.0,730.4684624065717,4.05472360191773,4.0,0.06387382847135692,0.0,0.0,0.4658363167100389,263.9984568888889,-135.36040496564274,0.26953068651260614,8.597914707654972,0.0032488332981236165,86.59268085126571,1.2315147865083975,0.5436834545663999,-3015.2834636441407,-4.101127901760206
2025-01-01 07:39:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,37.57245610619589,51.666666666666686,46.10666666666668,0.0,50.73258321251077,0.5243112668372365,1399.8079438161778,5500.065542222223,37.57245610619589,49.382536703747625,50.73258321251077,48.707513449366054,12.43753247303448,17.305938614914936,-0.027394718418435104,2.9557609359546557,-1.1,9.236100170605994,-949.880296834973,-2914.445459764346,-1548.7204133576472,-0.0,-0.0,730.4684624065717,4.053088792178099,4.0,0.06374363007763405,0.0,0.0,0.4648867706811732,263.9984568888889,-131.6283458838974,0.27064655002077376,8.567812728328104,0.0032490654835101713,86.79945669971177,1.2317868582842613,0.5436834545663999,-2910.695174946241,-3.7502848181050163
2025-01-01 07:40:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,38.02771170810365,51.666666666666686,46.10666666666668,0.0,50.71132214871804,0.524602521384694,1399.807943816178,5500.065542222223,38.02771170810365,49.72463499751646,50.71132214871804,49.231291421915685,12.43753247303448,17.2433648512824,-0.08996848205097052,2.8187667101661162,-1.1,9.236100170605994,-938.0060414706718,-2815.806167556234,-1540.3800335377512,-0.0,-0.0,730.4684624065717,4.051383007929633,4.0,0.06361662351479558,0.0,0.0,0.4639605028991001,263.9984568888889,-128.09447033949232,0.27173949527379115,8.539139704016488,0.0032492981719288204,87.0000819591623,1.2320521100777304,0.5436834545663999,-2812.3786226901016,-3.4275448661323686
2025-01-01 07:41:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,38.481096237624115,51.666666666666686,46.10666666666668,0.0,50.69007695164553,0.5248938819753022,1399.807943816178,5500.065542222223,38.481096237624115,50.066694956499525,50.69007695164553,49.75500395892653,12.43753247303448,17.18236287697095,-0.15097045636242257,2.6899574693743116,-1.1,9.236100170605994,-926.5478015070148,-2723.06677785236,-1532.266477458816,-0.0,-0.0,730.4684624065717,4.049605763895511,4.0,0.06349268808643074,0.0,0.0,0.46305663311642,263.9984568888889,-124.7497864547704,0.27281026986703744,8.510709555427496,0.003249531347963523,87.19478935945364,1.2323108043770206,0.5436834545663999,-2719.9361830143657,-3.1305948379940522
2025-01-01 07:42:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,38.93268024278541,51.666666666666686,46.10666666666668,0.0,50.668847781956,0.5251853462160537,1399.807943816178,5500.065542222223,38.93268024278541,50.4087167382504,50.668847781956,50.278651216397606,12.43753247303448,17.122872215977786,-0.21046111735558526,2.568815364924013,-1.1,9.236100170605994,-915.487311585764,-2635.853513469901,-1524.3704226923437,-0.0,-0.0,730.4684624065717,4.047756566199839,4.0,0.06337170946018564,0.0,0.0,0.46217432749924636,263.9984568888889,-121.58535129999181,0.2738595866691985,8.48306800721597,0.0032497649967901483,87.3837993622003,1.2325631896510196,0.5436834545663999,-2632.996211829077,-2.857301640824085
2025-01-01 07:43:00,6.2098905924413845,0.29633138201261067,0.0024209741106113263,0.10349817654068974,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,0.0,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,Off,0.0,17.83333333333337,0.0,0.0,0.0,0.0,0,0.0,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,39.38695119931026,51.666666666666686,46.10666666666668,0.0,50.7507004943822,0.5240633339332187,1399.807943816178,5500.065542222223,39.38695119931026,50.750700494382194,50.7507004943822,50.7507004943822,12.43753247303448,17.064835518064577,-0.2684978152687947,2.45485632906301,-1.1,9.236100170605994,-904.8070381502564,-2553.817007825662,-1516.6830563547637,-0.0,-0.0,730.4684624065717,4.045834916952716,4.0,0.06325357904547314,0.0,0.0,0.4613127940888015,263.9984568888889,-118.59244420206417,0.27488812757098896,8.456185091563627,0.003249999104144885,87.56732136613897,1.232809501706754,0.5436834545663999,-2551.2113085618257,-2.605699263836408
2025-01-01 07:44:00,26.277499011885833,0.29633138201261067,0.0024209741106113263,0.4379583168647639,0.004938856366876844,4.034956851018877e-05,0.08341901133678153,5.500065542222223,0.5764060388823797,20.067608419444447,0.05,0.0024209741106113263,0.0,0.0,0.28174804867927733,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.0661799100099244,0.04963493250744329,On,0.0,0,Off,0.006986479235197368,0.0,On,0.002451277616500209,0.0,On,0.07398125448508396,0,On,0.02905082011790256,0,On,0.3094841548957788,0.23211311617183403,On,0.0024209741106113263,On,0.08945967047212915,0,On,0.08223148338664488,0,On,0,0,Off,On,12800.602363653674,17.83333333333337,1.0,7267.006055790772,19.345624044444445,0.721984375,1,19345.624044444445,19345.624044444445,Off,0.0,18.83333333333337,0,0.0,0.05,0.0,0.0,0,0,0,12543.150484444444,Lower On,5500.065542222223,1.0,39.85070658384029,51.666666666666686,46.10666666666668,0.0,51.09264599864024,0.5194274375500341,1399.807943816178,5500.065542222223,39.85070658384029,51.09264599864025,51.09264599864025,51.09264599864024,12.43753247303448,17.008198288992048,-0.325135044341323,2.3476278197693925,-1.1,9.236100170605994,11906.112130398627,4790.375381713989,-1509.196031598739,-0.0,-0.0,730.4684624065717,4.043840313198382,4.0,0.06313819349360553,0.0,0.0,0.46047127915584796,263.9984568888889,-115.76266406288036,0.27589654636101374,8.429464223280085,0.003250233656295739,87.74555467447063,1.2330499647849138,0.5436834545663999,-2474.2566976894896,-2.373976387293653
