occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.625,0.102,0.253,0.129,0.0,0.165,0,0,0,0
1.0,0.622,0.0841,0.253,0.112,0.0,0.0,0,0,0,0
1.0,0.617,0.0477,0.253,0.0789,0.0,0.0832,0,0,0,0
1.0,0.617,0.0477,0.253,0.0789,0.0,0.0,0,0,0,0
1.0,0.617,0.0477,0.253,0.0789,0.0,0.0,0,0,0,0
1.0,0.617,0.0411,0.253,0.0724,0.0,0.0,0,0,0,0
1.0,0.617,0.0281,0.253,0.0592,0.0,0.0,0,0,0,0
1.0,0.617,0.0281,0.253,0.0592,0.0,0.0,0,0,0,0
1.0,0.617,0.0281,0.253,0.0592,0.0,0.0,0,0,0,0
1.0,0.617,0.025,0.253,0.0559,0.0,0.25,0,0,0,0
1.0,0.608,0.0183,0.281,0.0493,0.0,0.166,0,0,0,0
1.0,0.589,0.0173,0.337,0.0493,0.0,0.25,0,0,0,0
1.0,0.589,0.0173,0.337,0.0493,0.0,0.166,0,0,0,0
1.0,0.589,0.017,0.337,0.0493,0.0,0.0,0,0,0,0
1.0,0.589,0.0163,0.337,0.0493,0.0,0.0,0,0,0,0
1.0,0.599,0.0164,0.309,0.0493,0.0,0.352,0,0,0,0
1.0,0.617,0.0167,0.253,0.0493,0.0,0.457,0,0,0,0
1.0,0.599,0.0164,0.309,0.0493,0.0,0.0832,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0,0,0,0
1.0,0.571,0.0179,0.393,0.0561,0.0,0.0832,0,0,0,0
1.0,0.599,0.024,0.309,0.0763,0.0,0.108,0,0,0,0
1.0,0.622,0.0319,0.253,0.117,0.0,0.0863,0,0,0,0
1.0,0.633,0.0394,0.253,0.171,0.0,0.0,0,0,0,0
1.0,0.633,0.0394,0.253,0.171,0.0,0.341,0,0,0,0
1.0,0.633,0.0394,0.253,0.171,0.0,0.0,0,0,0,0
0.933,0.641,0.0432,0.253,0.183,0.0,0.0,0,0,0,0
0.8,0.656,0.0508,0.253,0.208,0.0,0.166,0,0,0,0
0.8,0.656,0.0508,0.253,0.208,0.0,0.166,0,0,0,0
0.733,0.64,0.0449,0.281,0.182,0.0,0.166,0,0,0,0
0.6,0.644,0.0496,0.281,0.188,0.333,0.105,0,0,0,0
0.6,0.715,0.0821,0.168,0.305,1.0,0.125,0,0,0,0
0.6,0.715,0.0821,0.168,0.305,1.0,0.0832,0,0,0,0
0.6,0.715,0.0821,0.168,0.305,1.0,0.367,0,0,0,0
0.6,0.715,0.0868,0.168,0.308,1.0,0.375,0,0,0,0
0.6,0.715,0.096,0.168,0.313,1.0,0.0221,0,0,0,0
0.6,0.715,0.096,0.168,0.313,1.0,0.343,0,0,0,0
0.6,0.698,0.0871,0.196,0.284,1.0,0.0,0,0,0,0
0.6,0.664,0.0717,0.253,0.223,1.0,0.112,0,0,0,0
0.6,0.664,0.0765,0.253,0.22,1.0,0.0224,0,0,0,0
0.6,0.664,0.0765,0.253,0.22,0.0,0.0,0,0,0,0
0.6,0.664,0.0765,0.253,0.22,0.0,0.0,0,0,0,0
0.533,0.664,0.0789,0.253,0.217,0.0,0.115,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.0,0.276,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.0,0.166,0,0,0,0
0.4,0.664,0.0837,0.253,0.212,0.0,0.0,0,0,0,0
0.467,0.681,0.0971,0.225,0.237,0.0,0.109,0,0,0,0
0.6,0.715,0.124,0.168,0.286,0.0,0.193,0,0,0,0
0.6,0.715,0.124,0.168,0.286,0.0,0.0,0,0,0,0
0.6,0.715,0.124,0.168,0.286,0.0,0.0992,0,0,0,0
0.6,0.715,0.129,0.168,0.285,0.0,0.0198,0,0,0,0
0.6,0.715,0.139,0.168,0.284,0.0,0.0,0,0,0,0
0.6,0.715,0.139,0.168,0.284,0.0,0.0,0,0,0,0
0.6,0.715,0.139,0.168,0.284,0.0,0.0,0,0,0,0
0.6,0.715,0.142,0.168,0.285,0.0,0.0,0,0,0,0
0.6,0.715,0.147,0.168,0.288,0.0,0.0832,0,0,0,0
0.6,0.715,0.147,0.168,0.288,0.0,0.0,0,0,0,0
0.6,0.715,0.147,0.168,0.288,0.0,0.166,0,0,0,0
0.6,0.723,0.153,0.168,0.298,0.0,0.0832,0,0,0,0
0.533,0.719,0.148,0.196,0.287,0.0,0.0832,0,0,0,0
0.4,0.68,0.115,0.253,0.228,0.0,0.0832,0,0,0,0
0.4,0.68,0.115,0.253,0.228,0.0,0.0832,0,0,0,0
0.4,0.687,0.123,0.253,0.244,0.0,0.0,0,0,0,0
0.4,0.703,0.14,0.253,0.276,0.0,0.0,0,0,0,0
0.4,0.703,0.14,0.253,0.276,0.0,0.0,0,0,0,0
0.4,0.703,0.14,0.253,0.276,0.0,0.166,0,0,0,0
0.4,0.711,0.15,0.253,0.303,0.0,0.0,0,0,0,0
0.4,0.726,0.17,0.253,0.356,0.0,0.0,0,0,0,0
0.4,0.726,0.17,0.253,0.356,0.0,0.166,0,0,0,0
0.4,0.726,0.17,0.253,0.356,0.0,0.0,0,0,0,0
0.467,0.758,0.224,0.225,0.441,0.0,0.0832,0,0,0,0
0.667,0.849,0.366,0.14,0.674,0.0,0.0832,0,0,0,0
0.733,0.878,0.401,0.112,0.736,0.0,0.0832,0,0,0,0
