Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.582375640031422,0.41376835193271294,0.0,0.582375640031422,0.41376835193271294,0.0,0.012085178327171067,0.0,0.5702904617042509,0.0,0.0,0.0,0.0,0.41376835193271294,0.0,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0035099780701754383,0.0,0.008575200256995628,0.0,0.018599325793966694,0.0,0.5148731479036285,0.3861548609277212,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,7850.788924444446,0.0,0.0,40.35047591662295,51.66666666666668,46.10666666666668,0.0,50.19960685885295,0.0,0.0,0.0,40.35047591662295,48.39350919102593,50.19960685885295,47.49046035711242,12.43753247303448,13.78016062376836,0.0,-2.0677381160894317,2.8,460.4119860185713,-77.23437387644053,-471.01855652816135,0.0,0.0,942.3322050115011,0.0,6.0,0.032915161959643814,0.0,0.0,0.42595650538264523,395.9976853333333,-10.901662464768537,0.3942950144523188,7.513900592656908,0.0037749990242985972,169.65772734820032,1.2476790705649519,0.0031540623634287728,20.008527717464915,-97.24290159390544
2025-01-01 01:00:00,0.5811919419759923,0.41307801465758814,0.0,0.5811919419759923,0.4130780146575881,0.0,0.011821929971907908,0.0,0.5693700120040844,0.0,0.0,0.0,0.0,0.41307801465758814,0.0,1.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.0032467297149122803,0.0,0.008575200256995628,0.0,0.018599325793966694,0.0,0.5148731479036285,0.3861548609277212,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,7850.788924444446,0.0,0.0,40.56142760905987,51.66666666666668,46.10666666666668,0.0,49.96327536340947,0.0,0.0,0.0,40.56142760905987,48.18910713466235,49.96327536340947,47.30202302028879,12.43753247303448,13.393275396495891,0.0,-0.9838966552532462,2.5,505.3956062968853,-43.43132108686303,-416.4853113920556,0.0,0.0,941.1485069560717,0.0,6.0,0.029371657657202406,0.0,0.0,0.3800998660828931,395.9976853333333,-19.267589267130766,0.4095282284253733,7.384496628779508,0.0038234239668707426,182.45011491290614,1.2493878360753414,0.0031540623634287728,14.333098323352726,-57.76441941021575
2025-01-01 02:00:00,0.580271492275826,0.41238767738246335,0.0,0.5802714922758259,0.41238767738246335,0.0,0.011821929971907908,0.0,0.5684495623039181,0.0,0.0,0.0,0.0,0.41238767738246335,0.0,1.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0032467297149122803,0.0,0.008575200256995628,0.0,0.018599325793966694,0.0,0.5148731479036285,0.3861548609277212,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,7850.788924444446,0.0,0.0,40.701494892428165,51.66666666666668,46.10666666666668,0.0,49.72629549849223,0.0,0.0,0.0,40.701494892428165,47.98382219266293,49.72629549849223,47.11258553974828,12.43753247303448,13.066438782471838,0.0,-0.27797896674324846,1.6500000000000001,524.5631623366986,-70.67244189331362,-392.25581503659305,0.0,0.0,940.2280572559052,0.0,6.0,0.026242721856013573,0.0,0.0,0.3396081753211969,395.9976853333333,-23.409079882613646,0.42427382898199,7.290577610004915,0.003877783954119013,197.57917427745275,1.2507736052444054,0.0031540623634287728,7.951860911735822,-78.62430280504944
2025-01-01 03:00:00,0.5791755436721507,0.41169734010733855,0.0,0.5791755436721507,0.41169734010733855,0.0,0.011646431068399136,0.0,0.5675291126037517,0.0,0.0,0.0,0.0,0.41169734010733855,0.0,1.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.003071230811403509,0.0,0.008575200256995628,0.0,0.018599325793966694,0.0,0.5148731479036285,0.3861548609277212,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,7850.788924444446,0.0,0.0,40.8435712016016,51.66666666666668,46.10666666666668,0.0,49.488841375970736,0.0,0.0,0.0,40.8435712016016,47.77781864583764,49.488841375970736,46.92230728077109,12.43753247303448,12.737165878458724,-0.10192903192693649,-0.18960179644885805,1.6500000000000001,514.5216665571617,-89.09490254385999,-397.9469136820809,0.0,0.0,939.13210865223,0.0,6.0,0.027490801490873833,0.0,0.0,0.3557596267512745,395.9976853333333,-26.663528412987596,0.4395378301854428,7.194933110787221,0.003931985828170614,176.86117863118727,1.252173332053189,0.0031540623634287728,7.5894553827654105,-96.68435792662541
2025-01-01 04:00:00,0.9298475939719845,0.41100700283221375,0.31722631578947375,0.9298475939719844,0.41100700283221375,0.31722631578947375,0.011646431068399136,0.0,0.5666086629035852,0.35159250000000003,0.31722631578947375,0.0,0.0,0.41100700283221375,0.0,1.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003071230811403509,0.0,0.008575200256995628,0.0,0.018599325793966694,0.0,0.5148731479036285,0.3861548609277212,0.0,0.0,5071.432687279207,16.666666666666686,0.6839999999999998,2345.8698447207926,9.296986884210527,0.35159250000000003,0.9,7065.710032000001,7850.788924444446,0.0,0.0,37.679041601079625,51.66666666666668,46.10666666666668,0.0,49.257340546327995,0.0,0.0,0.0,37.679041601079625,47.57708580928544,49.257340546327995,46.73695844076418,12.43753247303448,15.255109535506298,-0.9922510278895447,3.304094748840194,0.55,5311.170516406989,2153.0115380584643,-617.7627073132168,0.0,0.0,938.2116589520639,0.0,6.0,0.0316956686352,0.0,0.0,0.4101749906067364,395.9976853333333,-80.71112251106541,0.37869564349921914,8.445981107102488,0.003977481918723717,166.77206231349697,1.240650811456951,0.0031540623634287728,-5.557667924042663,-187.3006387382853
2025-01-01 05:00:00,1.9890397190387537,0.4336815765165817,0.15861315789473687,1.9890397190387537,0.4336815765165817,0.15861315789473687,0.01621110486376798,1.1916808674814816,0.6053514966935041,0.17579625000000002,0.15861315789473687,0.0,0.0,0.4336815765165817,0.0,1.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0034222286184210525,0.0,0.01278887624534693,0.0,0.027109394671394855,0.0,0.5451059128161191,0.40882943461208915,0.0,0.0,2535.7163436396036,16.666666666666686,0.3419999999999999,1172.9349223603963,4.648493442105264,0.17579625000000002,0.45,3532.8550160000004,7850.788924444446,1191.6808674814815,0.21666666666666667,39.07646465065115,51.66666666666668,46.10666666666668,0.0,51.01779051539217,0.3773993631901253,1018.2398785918134,1191.6808674814815,39.07646465065115,49.89928166449926,51.01779051539218,49.3400272390528,12.43753247303448,16.36235390783352,-0.05267705614559093,4.518513667760588,-0.25000000000000006,2740.9353203866976,901.225494130455,-719.552543694157,0.0,0.0,979.4028729934769,0.0,6.0,0.03289500328913035,0.0,0.0,0.4256956311735011,395.9976853333333,-54.6313525522266,0.35582675616470355,9.020520672829386,0.004027501911082443,160.9406870305701,1.235223796678672,0.0031540623634287728,-19.807318937076452,-251.90210929286488
2025-01-01 06:00:00,1.5447763722837733,0.43265737203970134,0.0,1.5447763722837733,0.43265737203970134,0.0,0.02115922467147727,0.9166775903703706,0.6069395572419255,0.0,0.0,0.0,0.0,0.43265737203970134,0.0,1.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.0038609758771929823,0.0,0.017298248794284283,0.0,0.030063061188990197,0.0,0.5418994074466124,0.40642455558495916,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,7850.788924444446,916.6775903703705,0.16666666666666666,38.55283353168328,51.66666666666668,46.10666666666668,0.0,51.17655711964826,0.06302341775212748,169.70664643196886,916.6775903703705,38.55283353168328,48.31440493042755,51.17655711964826,46.883328835817196,12.43753247303448,15.315252354100494,0.0,2.6007000957988766,0.3,284.9939176435412,-194.87206095306925,-622.9299874967961,0.0,0.0,922.3088819654732,0.0,5.0325,0.03156422283986297,0.0,0.0,0.4084739450005307,332.1430585733333,-14.384976825135851,0.38387248542992786,8.572431277215474,0.0040615982305766225,93.85127910228663,1.2396847688764339,0.0031540623634287728,-9.532991432726822,-185.33906952034243
2025-01-01 07:00:00,0.6762583890874213,0.45293352466025755,0.0,0.6762583890874214,0.45293352466025755,0.0,0.02903632868999495,0.0,0.6472220603974265,0.0,0.0,0.0,0.0,0.45293352466025755,0.0,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0035977275219298247,0.0,0.025438601168065126,0.0,0.04331069418374949,0.0,0.5670933782070213,0.4253200336552659,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,7850.788924444446,0.0,0.0,42.17559620506127,51.66666666666668,46.10666666666668,0.0,51.43279190059979,0.12444571079649457,339.4132928639377,0.0,42.17559620506127,50.36338966220512,51.43279190059979,49.82868854300779,12.43753247303448,14.140409724479099,0.0,0.7317076378702881,-0.55,327.73851286261305,-161.66865076594092,-603.629391872342,0.0,0.0,935.7381038822631,1.766669722497664,4.5329999999999995,0.031161743615096722,0.0,0.0,0.40326544430165084,299.1762512693333,-4.370199147308156,0.4166175097691481,8.04999628085213,0.004088520221990739,86.12554281529118,1.2447309435122724,0.0031540623634287728,-5.328289086948596,-156.34036167899234
2025-01-01 08:00:00,1.680833978341868,0.48746394538856797,0.0,1.680833978341868,0.4874639453885679,0.0,0.0421174512236458,0.9166775903703706,0.7220389367478517,0.0,0.0,0.0,0.0,0.48746394538856797,0.0,1.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002720233004385965,0.0,0.03939721821925984,0.0,0.07208700956309419,0.0,0.6122134894779354,0.45916011710845145,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,7850.788924444446,916.6775903703705,0.16666666666666666,41.82791185490894,51.66666666666668,46.10666666666668,0.0,51.10828855379974,0.18970011416869637,509.8930903047083,916.6775903703705,41.82791185490894,49.33467908156042,51.1089196111196,48.4472432881209,12.43753247303448,13.46670139198966,0.0,-0.4062578085147706,-1.4,343.76361625857106,-144.69502024713157,-624.1137800113779,0.0,0.0,954.5440803693753,113.27958539973588,3.5340000000000003,0.031757574934883376,0.0,0.0,0.41097612265362204,233.24263666133336,13.333315900573632,0.4375922873620502,7.755501917117065,0.004108838470270772,60.25092424872146,1.2482274193923046,0.0031540623634287728,-4.143352673001238,-140.55166757413033
2025-01-01 09:00:00,0.8350394205827033,0.5001754488176834,0.0,0.8350394205827033,0.5001754488176833,0.0,0.048113672761341306,0.0,0.7869257478213619,0.0,0.0,0.0,0.0,0.5001754488176834,0.0,1.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.025332355497054187,0.0,0.0021937362938596492,0.0,0.045919936467481666,0.0,0.09469279390072982,0.0,0.6291621607167559,0.47187162053756676,0.0,0.0,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0.0,0.0,7850.788924444446,0.0,0.0,44.10822968883131,51.66666666666668,46.10666666666668,0.0,51.438382873851204,0.125025339737388,339.4132928639377,0.0,44.10822968883131,50.9172964587013,51.440768105144045,50.65436801983351,12.43753247303448,13.013067922781657,0.0,-0.4754762366167972,-0.85,524.2470629595607,-72.73392226948987,-559.5913755606701,0.0,0.0,1041.4081087416373,290.99832982593506,3.933,0.030519925734156888,0.0,0.0,0.39495965191355875,259.576482736,42.43032977859365,0.4530552480268163,7.563791462358302,0.004128195275837847,120.36945680827306,1.250818373266387,0.0031540623634287728,-5.6937708915248235,-67.04015137796506
