Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:10:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.283273030348255,51.666666666666686,46.10666666666668,0.0,50.276256297833825,0.0,0.0,0.0,40.283273030348255,48.4597437527896,50.276256297833825,47.55148748026749,12.43753247303448,13.904537816175857,0.0,-2.2998540327070978,2.8,456.59012743175657,-121.56896679658794,-478.2601967407629,-0.0,-0.0,942.3322050115012,0.0,6.0,0.03304806976938138,0.0,0,0.4276764709791471,395.9976853333333,-7.481880838981727,0.3895166388314181,7.556342959827926,0.0037594517260373136,170.68620429728202,1.247210465057058,0.0031540623634287728,20.962625419631443,-142.5315922162194
2025-01-01 00:11:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.28578868411116,51.666666666666686,46.10666666666668,0.0,50.27232906732139,0.0,0.0,0.0,40.28578868411116,48.456351700861276,50.27232906732139,47.548363017631225,12.43753247303448,13.898963912839475,0.0,-2.3023830028207968,2.8,456.64281540912947,-118.06794627960417,-477.93403066458274,-0.0,-0.0,942.3322050115012,0.0,6.0,0.03304211692842842,0.0,0,0.4275994350121806,395.9976853333333,-7.7553589377890155,0.3897403162911497,7.553858752085221,0.003760253608777146,170.6285416367841,1.2472340813075757,0.0031540623634287728,20.973020590326705,-139.04096686993088
2025-01-01 00:12:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.28839699347506,51.666666666666686,46.10666666666668,0.0,50.26840169335499,0.0,0.0,0.0,40.28839699347506,48.45295943710239,50.26840169335499,47.5452383089761,12.43753247303448,13.89331016581382,0.0,-2.3037105604234713,2.8,456.70643813216043,-114.56612852261874,-477.60327816072584,-0.0,-0.0,942.3322050115012,0.0,6.0,0.03303607863626088,0.0,0,0.427521293217426,395.9976853333333,-8.022488718614959,0.38996610394379183,7.552169085521311,0.003761055205439715,170.57132118976682,1.2472580456275864,0.0031540623634287728,20.97847743135967,-135.54460595397842
2025-01-01 00:13:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.291093498824054,51.666666666666686,46.10666666666668,0.0,50.26447416754663,0.0,0.0,0.0,40.291093498824054,48.4495669537109,50.26447416754663,47.54211334679303,12.43753247303448,13.887580400000816,0.0,-2.303843991464245,2.8,456.7813869679699,-111.0856315025751,-477.2681665696538,-0.0,-0.0,942.3322050115012,0.0,6.0,0.033029958970699845,0.0,0,0.4274420983661388,395.9976853333333,-8.282651473877557,0.39019390883485994,7.5504378087557935,0.0037618565178896704,170.51452516604857,1.2472823414356686,0.0031540623634287728,20.979025891160518,-132.06465739373562
2025-01-01 00:14:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.293873882783075,51.666666666666686,46.10666666666668,0.0,50.26054648191159,0.0,0.0,0.0,40.293873882783075,48.44617424326023,50.26054648191159,47.53898812393456,12.43753247303448,13.881778318630595,0.0,-2.3027980116135085,2.8,456.8666917878123,-107.64490381440402,-476.9289159307453,-0.0,-0.0,942.3322050115012,0.0,6.0,0.03302376188002203,0.0,0,0.4273619015531352,395.9976853333333,-8.53659729294364,0.39042364088159076,7.548666916369562,0.0037626575479188695,170.45813632073293,1.2473069526771101,0.0031540623634287728,20.97472645755578,-128.6196302719598
2025-01-01 00:15:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.296734005461595,51.666666666666686,46.10666666666668,0.0,50.25661862885559,0.0,0.0,0.0,40.296734005461595,48.442781298687414,50.25661862885559,47.53586263360333,12.43753247303448,13.875907472732477,0.0,-2.3005934655503935,2.8,456.9614986810781,-104.25918212267415,-476.5857371999365,-0.0,-0.0,942.3322050115012,0.0,6.0,0.03301749115034586,0.0,0,0.42728075177473407,395.9976853333333,-8.78496913048664,0.39065521365250366,7.54685832098527,0.0037634582972485855,170.40213810163633,1.2473318639565987,0.0031540623634287728,20.965664811272372,-125.22484693394652
2025-01-01 00:16:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.29966989466525,51.666666666666686,46.10666666666668,0.0,50.25269060115874,0.0,0.0,0.0,40.29966989466525,48.43938811327804,50.25269060115874,47.5327368693377,12.43753247303448,13.869971269587229,0.0,-2.2972561999462098,2.8,457.06529520908873,-100.94092885194048,-476.23883274871616,-0.0,-0.0,942.3322050115012,0.0,6.0,0.033011150414648145,0.0,0,0.42719869604544236,395.9976853333333,-9.028077053696347,0.39088854416045304,7.545013857816821,0.003764258767532329,170.34651461070703,1.2473570605015412,0.0031540623634287728,20.951947193407694,-121.89287604534817
2025-01-01 00:17:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.30267772991945,51.666666666666686,46.10666666666668,0.0,50.248762391960355,0.0,0.0,0.0,40.30267772991945,48.4359946806522,50.248762391960355,47.52961082499812,12.43753247303448,13.863972986387274,0.0,-2.292816090779498,2.8,457.1777328055337,-97.70021116614377,-475.8883971672728,-0.0,-0.0,942.3322050115012,0.0,6.0,0.033004743167344135,0.0,0,0.42711577958663577,395.9976853333333,-9.266075038694709,0.39112355252296377,7.543135292018869,0.0037650589603585084,170.29125054039167,1.2473825281027517,0.0031540623634287728,20.933696407270066,-118.63390757341384
2025-01-01 00:18:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.30575383242786,51.666666666666686,46.10666666666668,0.0,50.24483399474527,0.0,0.0,0.0,40.30575383242786,48.43260099475167,50.24483399474527,47.52648449475487,12.43753247303448,13.857915778823973,0.0,-2.287306205348803,2.8,457.2984857057049,-94.54503198079283,-475.53461777072874,-0.0,-0.0,942.3322050115012,0.0,6.0,0.03299827277344973,0.0,0,0.42703204594512767,395.9976853333333,-9.499101535067584,0.39136016175067284,7.541224323308686,0.0037658588772528346,170.23633113409443,1.2474082530771795,0.0031540623634287728,20.91104837388558,-115.45608035467842
2025-01-01 00:19:00,0.582375640031422,0.41376835193271294,0.0,0.009706260667190365,0.006896139198878549,0.0,0.012085178327171067,0.0,0.5702904617042508,0.0,0.0,0.0,0.0,0.41376835193271294,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0035099780701754383,0.0,On,0.008575200256995628,0,On,0.018599325793966698,0,On,0.5148731479036285,0.3861548609277212,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,7850.788924444445,Off,0.0,0.0,40.3088946595875,51.666666666666686,46.10666666666668,0.0,50.240905403330984,0.0,0.0,0.0,40.3088946595875,48.42920704982801,50.240905403330984,47.52335787307652,12.43753247303448,13.85180268586577,0.0,-2.280762081958467,2.8,457.42721438176414,-91.48161886717519,-475.177674882749,-0.0,-0.0,942.3322050115012,0.0,6.0,0.03299174247367516,0.0,0,0.42694753705908645,395.9976853333333,-9.727315746988111,0.3915982976322272,7.53928258853869,0.00376665851968056,170.18174216476382,1.2474342222471881,0.0031540623634287728,20.884149171192394,-112.36576803836758
