occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.582,0.0203,0.36,0.064,0.0,0.0,0.0,0.0878,0,0,0,0
1.0,0.585,0.021,0.351,0.0662,0.0,0.0,0.0,0.176,0,0,0,0
1.0,0.605,0.0254,0.29,0.0808,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.608,0.026,0.281,0.0831,0.0,0.0,0.0,0.263,0,0,0,0
0.856,0.593,0.0257,0.342,0.0978,0.0,0.0,0.0,0.0,0,0,0,0
0.833,0.591,0.0257,0.351,0.1,0.0,0.0,0.0,0.0,0,0,0,0
0.833,0.591,0.0257,0.351,0.1,0.0,0.0,0.0,0.0,0,0,0,0
0.833,0.591,0.0257,0.351,0.1,0.0,0.0,0.0,0.0878,0,0,0,0
0.833,0.6,0.0298,0.351,0.114,0.0,0.0,0.0,0.0878,0,0,0,0
0.833,0.601,0.0304,0.351,0.116,0.0,0.0,0.0,0.0878,0,0,0,0
0.689,0.635,0.043,0.29,0.173,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.64,0.0449,0.281,0.182,0.0,0.0,0.0,0.0,0,0,0,0
0.667,0.683,0.0676,0.22,0.252,0.0,0.0,0.0,0.176,0,0,0,0
0.667,0.69,0.0711,0.211,0.262,0.0,0.0,0.0,0.0,0,0,0,0
0.522,0.653,0.0551,0.271,0.201,0.0,0.0,0.0,0.0878,0,0,0,0
0.5,0.647,0.0527,0.281,0.191,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.647,0.0594,0.281,0.195,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.647,0.0604,0.281,0.196,0.0,0.0,0.0,0.0878,0,0,0,0
0.789,0.721,0.099,0.159,0.323,0.0,0.0,0.867,0.0,0,0,0,0
0.833,0.732,0.105,0.14,0.342,0.0,0.0,1.0,0.0878,0,0,0,0
0.833,0.732,0.115,0.14,0.334,0.0,0.0,1.0,0.0,0,0,0,0
0.833,0.732,0.117,0.14,0.333,0.0,0.0,1.0,0.263,0,0,0,0
0.833,0.769,0.139,0.0795,0.395,0.0,0.0,1.0,0.191,0,0,0,0
0.833,0.775,0.142,0.0702,0.404,0.0,0.0,1.0,0.0878,0,0,0,0
0.544,0.701,0.106,0.192,0.273,0.0,0.0,0.333,0.161,0,0,0,0
0.5,0.69,0.101,0.211,0.253,0.0,0.0,0.0,0.121,0,0,0,0
0.5,0.69,0.101,0.211,0.253,0.0,0.0,0.0,0.176,0,0,0,0
0.5,0.69,0.101,0.211,0.253,0.0,0.0,0.0,0.0878,0,0,0,0
