Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.2516296644406861,0.11018853204646734,0.0,1.251629664440686,0.11018853204646734,0.0,0.04380434615637564,0.0,0.13084267551507966,1.026982642769231,0.05,0.0,0.0,0.09560519871313401,0.0,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.017112774122807015,0.0,0.026691572033568624,0.0,0.003369077230900967,0.0,0.08783120413552299,0.06587340310164222,0.0,0.0,1026.9826427692308,22.222222222222285,0.5666666666666667,0.0,0.9670467453333333,0.05993589743589744,0.5666666666666667,967.0467453333334,1706.5530800000001,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,0.0,0.0,30.70215130882625,51.66666666666668,46.10666666666668,0.0,49.72326839804588,0.0,0.0,0.0,30.70215130882625,48.34660785219132,49.72326839804588,47.65827757926403,12.43753247303448,21.99890067368587,-0.04009807046275255,2.8,1050.6174958119236,-175.38639495686465,0.0,0.0,234.49845160419093,0.0,1.0,0.007008869256525064,0.0,0.0,0.17878354229518714,65.99961422222222,-35.47720360463344,0.17576344839599292,10.23031769469979,0.002818992772096195,42.74627044599895,1.2136363332017772
2025-01-01 01:00:00,1.0077121717585285,0.10944523715618003,0.0,1.0077121717585287,0.10944523715618003,0.0,0.042520888097165116,0.0,0.12985161566136327,0.7853396680000001,0.05,0.0,0.0,0.09486190382284669,0.0,0.01458333333333334,1.0,0.03865133429493931,0.028988500721204475,0.0,0.0,0.01582931606359649,0.0,0.026691572033568624,0.0,0.003369077230900967,0.0,0.08783120413552299,0.06587340310164222,0.0,0.0,785.3396680000001,22.222222222222285,0.43333333333333335,0.0,0.7395063346666667,0.04583333333333333,0.43333333333333335,739.5063346666667,1706.5530800000001,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,0.0,0.0,30.479090093607258,51.66666666666668,46.10666666666668,0.0,49.4319026428204,0.0,0.0,0.0,30.479090093607258,48.088711176594316,49.4319026428204,47.41711544348128,12.43753247303448,21.931735644593825,-0.0391928203611099,2.5,815.4462436738261,-167.39826290705273,0.0,0.0,232.223933691264,0.0,1.0,0.006611788175746368,0.0,0.0,0.1686547241361203,65.99961422222222,-34.71909511038526,0.17800241587334314,10.227746274332807,0.002843376554204187,43.13303487463475,1.213953310115854
2025-01-01 02:00:00,1.1577479711355811,0.10870194226589273,0.0,1.1577479711355814,0.10870194226589273,0.0,0.042520888097165116,0.0,0.12886055580764688,0.9363665272307693,0.05,0.0,0.0,0.0941186089325594,0.0,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01582931606359649,0.0,0.026691572033568624,0.0,0.003369077230900967,0.0,0.08783120413552299,0.06587340310164222,0.0,0.0,936.3665272307693,22.222222222222285,0.5166666666666667,0.0,0.8817190913333335,0.0546474358974359,0.5166666666666667,881.7190913333335,1706.5530800000001,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,0.0,0.0,30.279729942024314,51.66666666666668,46.10666666666668,0.0,49.143460450651546,0.0,0.0,0.0,30.279729942024314,47.833154949734286,49.143460450651546,47.17800219927566,12.43753247303448,21.846557324426172,-0.0771262692969227,1.6500000000000001,970.0256442042179,-165.8499557204854,0.0,0.0,231.2328738375476,0.0,1.0,0.006272276640521322,0.0,0.0,0.15999440066652468,65.99961422222222,-31.723801143613517,0.18050631515937324,10.217235625505403,0.0028683670308986622,44.45830265392471,1.2142858103133003
2025-01-01 03:00:00,1.3673388754988016,0.10795864737560544,0.0,1.3673388754988016,0.10795864737560544,0.0,0.04166524939102476,0.0,0.1278694959539305,1.1478041301538464,0.05,0.0,0.0,0.0933753140422721,0.0,0.01458333333333334,1.0,0.03666921458750652,0.027501910940629884,0.0,0.0,0.01497367735745614,0.0,0.026691572033568624,0.0,0.003369077230900967,0.0,0.08783120413552299,0.06587340310164222,0.0,0.0,1147.8041301538462,22.222222222222285,0.6333333333333333,0.0,1.0808169506666667,0.06698717948717949,0.6333333333333333,1080.8169506666668,1706.5530800000001,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,0.0,0.0,29.89005953279995,51.66666666666668,46.10666666666668,0.0,48.85811977088858,0.0,0.0,0.0,29.89005953279995,47.58011464153262,48.85811977088858,46.94111207685464,12.43753247303448,21.927483064701537,-0.03817981118199866,1.6500000000000001,1172.1461223064591,-172.21703763436847,0.0,0.0,229.38617527769085,0.0,1.0,0.00649257910760261,0.0,0.0,0.1656139170249578,65.99961422222222,-32.82714549070957,0.18117732900345154,10.280740134676115,0.0028934858697377596,41.31667347422857,1.2139341024620163
2025-01-01 04:00:00,1.366347815645085,0.10721535248531815,0.0,1.366347815645085,0.10721535248531815,0.0,0.04166524939102476,0.0,0.1268784361002141,1.1478041301538464,0.05,0.0,0.0,0.09263201915198481,0.0,0.01458333333333334,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.01497367735745614,0.0,0.026691572033568624,0.0,0.003369077230900967,0.0,0.08783120413552299,0.06587340310164222,0.0,0.0,1147.8041301538462,22.222222222222285,0.6333333333333333,0.0,1.0808169506666667,0.06698717948717949,0.6333333333333333,1080.8169506666668,1706.5530800000001,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,0.0,0.0,29.523233301134947,51.66666666666668,46.10666666666668,0.0,48.57601238294549,0.0,0.0,0.0,29.523233301134947,47.329722088856336,48.57601238294549,46.706576941811754,12.43753247303448,21.991439382106776,-0.03887214685498896,0.55,1156.4256373296946,-187.66620455263683,0.0,0.0,228.3951154239745,0.0,1.0,0.006661379045314181,0.0,0.0,0.1699196972726327,65.99961422222222,-32.10740369548925,0.18180696698560211,10.330067303057781,0.0029163222545466236,43.67432838568301,1.2130849554036667
2025-01-01 05:00:00,1.0358000027496734,0.10721535248531815,0.0,1.0358000027496737,0.10721535248531815,0.0,0.04337652680330546,0.0,0.1268784361002141,0.8155450398461539,0.05,0.0,0.0,0.09263201915198481,0.0,0.01458333333333334,1.0,0.03567815473379013,0.02675861605034259,0.0,0.0,0.016684954769736842,0.0,0.026691572033568624,0.0,0.003369077230900967,0.0,0.08783120413552299,0.06587340310164222,0.0,0.0,815.5450398461539,22.222222222222285,0.45,0.0,0.767948886,0.04759615384615385,0.45,767.948886,1706.5530800000001,0.0,25.5555555555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,0.0,0.0,29.27055489545525,51.66666666666668,46.10666666666668,0.0,48.29699205737096,0.0,0.0,0.0,29.27055489545525,47.081846449146056,48.29699205737096,46.474273645033605,12.43753247303448,21.959819887272385,-0.04260317737720491,-0.25000000000000006,821.251080908639,-194.56135482191283,0.0,0.0,230.10639283625517,0.0,1.0,0.006655088134105061,0.0,0.0,0.16975922753791997,65.99961422222222,-29.83899695185731,0.1837281461540648,10.341092990034014,0.0029431207246674853,44.28553655222144,1.2125864843337761
2025-01-01 06:00:00,2.0379870708309076,0.1138885936666893,0.0,2.037987070830908,0.1138885936666893,0.0,0.08671701569349553,0.9166287451851853,0.1388908982599193,0.8457504116923078,0.05,0.0,0.0,0.09930526033335596,0.0,0.01458333333333334,1.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.01882405153508772,0.0,0.06789296415840781,0.0,0.006483884482111295,0.0,0.09474673933658508,0.07106005450243877,0.0,0.0,845.7504116923078,22.222222222222285,0.4666666666666667,0.0,0.7963914373333334,0.049358974358974364,0.4666666666666667,796.3914373333334,1706.5530800000001,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,916.6287451851853,0.36666666666666664,31.844817967282268,51.66666666666668,46.10666666666668,0.0,49.86535767854378,0.17477782462423902,463.44697529452753,916.6287451851853,31.844817967282268,49.184875447485595,49.86535767854379,48.8446343319565,12.43753247303448,21.86520726841776,-0.06595719691730638,0.3,894.0661518352352,-187.651005954486,0.0,0.0,265.17537215540943,0.0,0.7,0.00662137932486233,0.0,0.0,0.16889937695398194,46.199729955555554,-29.208626057995964,0.1861531950361948,10.322981546574121,0.0029648604341396784,24.358423124713728,1.2129595376422089
2025-01-01 07:00:00,1.4634950867168333,0.11018853204646734,0.0,1.4634950867168333,0.11018853204646734,0.0,0.044232165509445816,0.0,0.13084267551507966,1.238420245692308,0.05,0.0,0.0,0.09560519871313401,0.0,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.01754059347587719,0.0,0.026691572033568624,0.0,0.003369077230900967,0.0,0.08783120413552299,0.06587340310164222,0.0,0.0,1238.4202456923078,22.222222222222285,0.6833333333333333,0.0,1.1661446046666668,0.07227564102564103,0.6833333333333333,1166.1446046666667,1706.5530800000001,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,0.0,0.0,33.139522867739814,51.66666666666668,46.10666666666668,0.0,51.30884877220514,0.0,0.0,0.0,33.139522867739814,50.36767710829007,51.30884877220514,49.89709127633253,12.43753247303448,21.912197447502237,-0.04066103973983986,-0.55,1176.77345720492,-200.94305430506108,0.0,0.0,168.92665673503888,0.64725214077895,0.0,0.006786160107803365,0.0,0.0,0.17310263585326105,0.0,-29.63039091736539,0.18571506201355403,10.34559343301308,0.0029664601196536062,-8.106765488029142,1.2127649763299844
2025-01-01 08:00:00,1.4602079530398477,0.11093182693675462,0.0,1.4602079530398477,0.11093182693675462,0.0,0.03995397197874406,0.0,0.13183373536879606,1.238420245692308,0.05,0.0,0.0,0.09634849360342128,0.0,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.013262399945175439,0.0,0.026691572033568624,0.0,0.003369077230900967,0.0,0.08783120413552299,0.06587340310164222,0.0,0.0,1238.4202456923078,22.222222222222285,0.6833333333333333,0.0,1.1661446046666668,0.07227564102564103,0.6833333333333333,1166.1446046666667,1706.5530800000001,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,0.0,0.0,32.74104993458465,51.66666666666668,46.10666666666668,0.0,51.00269168581078,0.0,0.0,0.0,32.74104993458465,50.0903303743696,51.00269168581078,49.63414971864901,12.43753247303448,21.97648557089003,-0.03492548656841497,-1.4,1161.3826518896535,-216.3678396724616,0.0,0.0,165.6395230580535,22.047457312356084,0.0,0.007001944204306425,0.0,0.0,0.17860689677350403,0.0,-26.30927718824611,0.1848906289240863,10.374675951457231,0.002963480985485975,-1.77302961619644,1.2130728122948475
2025-01-01 09:00:00,1.367024921382965,0.11093182693675462,0.0,1.3670249213829653,0.11093182693675462,0.0,0.03738705586032301,0.0,0.13183373536879606,1.1478041301538464,0.05,0.0,0.0,0.09634849360342128,0.0,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.010695483826754386,0.0,0.026691572033568624,0.0,0.003369077230900967,0.0,0.08783120413552299,0.06587340310164222,0.0,0.0,1147.8041301538462,22.222222222222285,0.6333333333333333,0.0,1.0808169506666667,0.06698717948717949,0.6333333333333333,1080.8169506666668,1706.5530800000001,0.0,26.666666666666686,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2493.7420844444446,0.0,0.0,32.390243821893165,51.66666666666668,46.10666666666668,0.0,50.69988344274105,0.0,0.0,0.0,32.390243821893165,49.81578440568954,50.69988344274105,49.373734887163785,12.43753247303448,22.002621220193685,-0.04184333403377991,-0.85,1082.5105489223706,-208.41402964812966,0.0,0.0,163.07260693963246,64.66929445534404,0.0,0.006906353896032805,0.0,0.0,0.17616856138775885,0.0,-19.952158522978564,0.1847608178804686,10.39146789024475,0.002964498030508769,5.482439543858193,1.213573444388586
