Metric,Value
Total Electric Energy (kWh),725.5570208622561
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.0077180845309113
Peak Electric Power (kW),5.2428064414214965
Other Electric Energy (kWh),161.16555365697252
HVAC Heating Electric Energy (kWh),321.8684423926154
Lighting Electric Energy (kWh),111.52700656822364
Water Heating Electric Energy (kWh),96.24601824444447
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),22.101866165824415
Unmet Heating Load (C-hours),32.206718612516255
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
