Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,2.9237544203787866,1.8585914781184172,0.0,2.9237544203787866,1.8585914781184172,0.0,0.02261262122026766,0.0,0.10974780586841065,2.741393993290109,0.05,0.0,0.0,0.07324255657070124,1.7707655882143825,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.003412116228070175,0.0,0.01920050499219749,0.0,0.01209106377414232,0.0,0.059996467653045414,0.044997350739784045,0.0,0.0,3246.0646299011396,18.33333333333337,1.2408161085554767,1113.384535630618,2.472768993290109,0.268625,0.75,4090.824165531757,5185.880119145257,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,0.0,0.0,36.88269675318558,51.66666666666668,46.10666666666668,0.0,49.87346171926323,0.0,0.0,0.0,36.88269675318558,49.84162857029625,49.87346171926323,49.82571199581276,12.43753247303448,18.142049841957594,-0.03681501298515695,8.623675691416654,2.8,9.236100170605994,1490.1984239433684,-1577.4592600131134,-2014.7232290051113,0.0,0.0,260.1599027974096,0.0,2.0,0.10074212810141556,0.0,0.0,1.4068133615305365,131.99922844444444,-1.3028797500695362,0.22314945551621898,8.46849600075664,0.0028186347626607306,-44.598197312040206,1.2297059797509384,0.35940559607359984,-2727.8889631897887,37.045167546057215
2025-01-01 01:00:00,3.0687992784898026,1.9607057041352975,0.0,3.068799278489802,1.9607057041352978,0.0,0.015487083642113727,0.0,0.10229902273150028,2.9010131721161887,0.05,0.0,0.0,0.07225297854625248,1.8738693922557117,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0031562075109649117,0.0,0.012330876131148813,0.0,0.0059617180031636035,0.0,0.059618537148144336,0.04471390286110824,0.0,0.0,3413.7377146063036,18.33333333333337,1.3151618429755452,1170.8955962030311,2.6144798387828554,0.28653333333333336,0.8,4298.099977476001,5386.904357890256,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,0.0,0.0,36.12956545029383,51.66666666666668,46.10666666666668,0.0,49.48336890257488,0.030661456076673095,79.30845422962587,0.0,36.12956545029383,49.12146883635504,49.48336890257488,48.94051880324513,12.43753247303448,18.073526148349124,-0.04240336340355449,8.810509341618932,2.5,9.236100170605994,1672.123409605495,-1075.8633007204412,-1985.035471753203,0.0,0.0,245.61203721768834,0.0,2.0,0.09775629028858729,0.0,0.0,1.3651176319523273,131.99922844444444,-2.190870465294057,0.22313100631496766,8.422349124408928,0.002806231472511597,-31.66374680955466,1.230063794514942,0.28502059123638335,-2280.573714653152,33.814817729679376
2025-01-01 02:00:00,3.004611002091345,1.9226153492604634,0.0,3.004611002091345,1.9226153492604632,0.0,0.01250234834386499,0.0,0.09820358546112028,2.84390506828636,0.05,0.0,0.0,0.0710508146127969,1.836981201314333,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0031562075109649117,0.0,0.009346140832900078,0.0,0.003469165977391046,0.0,0.058957158764567454,0.044217869073425585,0.0,0.0,3292.591191369395,18.33333333333337,1.2935122157773529,1129.3429221512217,2.557371734953027,0.28653333333333336,0.8,4135.400780187283,5197.685142629837,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,0.0,0.0,35.5770593730989,51.66666666666668,46.10666666666668,0.0,49.11964657434707,0.0,0.0,0.0,35.5770593730989,48.564931589094265,49.11964657434707,48.28757409646787,12.43753247303448,18.00298583764695,-0.04514733688436602,9.487763134833662,1.6500000000000001,9.236100170605994,1467.3657841280015,-919.8098765498848,-2065.0711755295715,0.0,0.0,238.57816113590997,0.0,2.0,0.09642000003592449,0.0,0.0,1.346457007864294,131.99922844444444,1.267607152268117,0.22360000888403556,8.38153270113027,0.002799733627355577,-7.4821964156934,1.2303665466478837,0.2034119211946591,-2078.9042067721994,29.75140807109305
2025-01-01 03:00:00,3.145654362565044,2.014417643156111,0.0,3.145654362565044,2.014417643156111,0.0,0.011478961018676128,0.0,0.09025262589087141,2.9939227756554967,0.05,0.0,0.0,0.065951242347549,1.9338830674752288,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.002985601699561403,0.0,0.008493359319114725,0.0,0.002317636094139396,0.0,0.053099235938600824,0.03982442695395061,0.0,0.0,3449.713015001302,18.33333333333337,1.3397729946123649,1183.23495098836,2.6954505534332744,0.29847222222222225,0.8333333333333334,4334.47574376744,5233.746101692842,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,0.0,0.0,34.91887410541993,51.66666666666668,46.10666666666668,0.0,48.797790524240675,0.0,0.0,0.0,34.91887410541993,48.26789397875179,48.797790524240675,48.00294570600737,12.43753247303448,18.270922617781267,-0.0034591134495346528,9.555918934014416,1.6500000000000001,9.236100170605994,1517.903732999469,-1281.9664053796332,-2156.9588024707014,0.0,0.0,230.0138688382899,0.0,2.0,0.09915398075030511,0.0,0.0,1.3846356792070866,131.99922844444444,-4.864348369421674,0.21959862255418744,8.504108194803484,0.002796612505167918,-44.5771782863567,1.2292369302974762,0.24620868857037737,-2498.775218507554,33.573862139561236
2025-01-01 04:00:00,3.590905691335129,2.3019236127585856,0.0,3.5909056913351285,2.301923612758585,0.0,0.011478961018676128,0.0,0.08931111902984085,3.440115611286612,0.05,0.0,0.0,0.06524511220177606,2.2220951672234763,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.002985601699561403,0.0,0.008493359319114725,0.0,0.002317636094139396,0.0,0.053099235938600824,0.03982442695395061,0.0,0.0,3916.686433908354,18.33333333333337,1.5602564915972323,1343.404584818942,3.0879183890643898,0.3521972222222223,0.9833333333333333,4907.893796505074,4997.820832297614,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,0.0,0.0,34.911032157526165,51.66666666666668,46.10666666666668,0.0,48.479292556929565,0.0,0.0,0.0,34.911032157526165,47.973716499347994,48.479292556929565,47.720928470557205,12.43753247303448,17.98276695504504,-0.02770502244725789,9.11602760248729,0.55,9.236100170605994,1811.359524585814,-960.6486337487192,-2337.928396509819,0.0,0.0,229.07236197725933,0.0,2.0,0.10168876252680395,0.0,0.0,1.4200326371525536,131.99922844444444,3.5291252100192962,0.22217744322495797,8.345350754523764,0.0027798285606402203,8.058331640895195,1.2298888095914784,0.22380601824349539,-2341.9224946866993,37.869276119038055
2025-01-01 05:00:00,3.585772211909513,2.2983873116875317,0.0,3.5857722119095126,2.2983873116875313,0.0,0.011820172641483146,0.0,0.08931111902984085,3.4346409202381887,0.05,0.0,0.0,0.06524511220177606,2.218558866152422,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003326813322368421,0.0,0.008493359319114725,0.0,0.002317636094139396,0.0,0.053099235938600824,0.03982442695395061,0.0,0.0,3860.1792033066963,18.33333333333337,1.5677984861034298,1324.0228768505722,3.0764742535715226,0.3581666666666667,1.0,4826.035413490602,4826.035413490602,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,0.0,0.0,34.7679649174591,51.66666666666668,46.10666666666668,0.0,48.16210261113802,0.0,0.0,0.0,34.7679649174591,47.68046857560224,48.16210261113802,47.43965155783435,12.43753247303448,17.811777581804765,-0.04289627911921752,9.422059652498437,-0.25000000000000006,9.236100170605994,1649.831786908671,-1128.9145372044043,-2444.1139779896153,0.0,0.0,229.41357360006637,0.0,2.0,0.1027143166732638,0.0,0.0,1.4343539871518347,131.99922844444444,4.3529879915234435,0.22585228061162368,8.281125419590811,0.0027972280517779466,17.589060180246936,1.229980588882902,0.20014124478075435,-2487.709065101546,34.771651046569495
2025-01-01 06:00:00,3.664790588470519,2.349348593109257,0.0,3.6647905884705194,2.349348593109257,0.0,0.012246687169991917,0.0,0.091194132751902,3.5113497685486257,0.05,0.0,0.0,0.06665737249332193,2.2681078872826017,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.003753327850877193,0.0,0.008493359319114725,0.0,0.002317636094139396,0.0,0.053099235938600824,0.03982442695395061,0.0,0.0,3978.8232774564817,18.33333333333337,1.580981167750127,1364.7172229168139,3.1531831018819587,0.3581666666666667,1.0,4985.373833706629,4985.373833706629,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,0.0,0.0,34.18398119291816,51.66666666666668,46.10666666666668,0.0,47.84838018386119,0.0,0.0,0.0,34.18398119291816,47.39019445471464,47.84838018386119,47.16110159014136,12.43753247303448,18.022742411610803,0.0,9.020916560999444,0.3,9.236100170605994,1827.266003436455,-1266.1629565559056,-2380.4975659849974,0.0,0.0,231.72310185063628,0.0,2.0,0.10221350591086838,0.0,0.0,1.4273604156895867,131.99922844444444,-2.7828098856655896,0.22195351770582258,8.367171011343862,0.0027856762907223806,-45.922200795570426,1.229097928394123,0.2333575293930057,-2669.6399531089996,38.759773636280215
2025-01-01 07:00:00,4.382632420112376,2.3038395516259413,0.0,4.382632420112376,2.3038395516259413,0.0,0.03907305198158514,0.758301961925926,0.10672347981444921,3.428533926390416,0.05,0.0,0.0,0.07464208047166301,2.2146141378209454,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0034974191337719296,0.0,0.035575632847813204,0.0,0.007200705852231834,0.0,0.06186249952099446,0.04639687464074583,0.0,0.0,3822.157587501428,18.33333333333337,1.5548679018477776,1310.9816457341838,3.07036725972375,0.3581666666666667,1.0,4774.972566568945,4774.972566568945,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,758.301961925926,0.21666666666666667,37.67104410912243,51.66666666666668,46.10666666666668,0.0,50.70969011857435,0.17397088192852742,458.9305192680979,758.301961925926,37.67104410912243,50.25372978187775,50.70969011857435,50.02574961352946,12.43753247303448,17.90934100956215,-0.01787397212215147,8.766679048724557,-0.55,9.236100170605994,1547.8286668778032,-1553.4125729083592,-2551.5298819977575,0.0,0.0,273.4653852740092,2.9247746261380767,2.0,0.10484038554658937,0.0,0.0,1.4640434741112287,131.99922844444444,3.735576100123696,0.22296225180713408,8.305124926526185,0.0027783447276625087,13.475844063832401,1.2295823694372574,0.23602799422170703,-2904.637346145094,40.243127502551275
2025-01-01 08:00:00,4.228099938413489,2.2327267643143234,0.0,4.228099938413489,2.232726764314324,0.0,0.05049490835026585,0.6999710417777778,0.11511282819324045,3.3125211600922055,0.05,0.0,0.0,0.0784661372828698,2.1396772936981203,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0026443900767543858,0.0,0.047850518273511465,0.0,0.010491311816080694,0.0,0.06601973507490627,0.04951480130617968,0.0,0.0,3647.09329617107,18.33333333333337,1.5365200106419719,1250.9354368839645,2.9543544934255395,0.3581666666666667,1.0,4539.862066388368,4539.862066388368,0.0,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,699.9710417777777,0.2,37.21977401790893,51.66666666666668,46.10666666666668,0.0,51.312978111567006,0.16654691742556824,449.70860598558323,699.9710417777777,37.21977401790893,49.45984046363598,51.312978111567006,48.533271639670474,12.43753247303448,17.54124045415715,-0.2920928791762221,8.054167091995279,-1.4,9.236100170605994,1331.9243240887765,-1825.4486034782635,-2678.3528027594903,0.0,0.0,292.98558353270727,255.7198153483063,2.0,0.10696793924348064,0.0,0.0,1.4937536958880338,131.99922844444444,70.19824714448991,0.2297466348432768,8.15511263896331,0.002795926855695664,106.55632101082819,1.2317047454450536,0.2497028114016161,-3120.634623589396,44.2505832271681
2025-01-01 09:00:00,5.410651637608291,3.207638143959122,0.0,5.410651637608291,3.207638143959122,0.0,0.07595416429042744,0.0,0.4724207569071404,4.8122767164107225,0.05,0.0,0.0,0.08463112864406856,3.10842368198172,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.341613928236893,0.0,0.0021325726425438594,0.0,0.07382159164788357,0.0,0.017965323811489343,0.0,0.07423972355650461,0.05567979266737844,0.0,0.0,4722.946751775128,19.500000000000057,1.4592153261616294,1619.9479910519944,2.975116918484797,0.3581666666666667,1.0,5984.728076160455,4505.734944901196,1.4789931312592592,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7197.826488888889,0.0,0.0,37.316863564886226,51.66666666666668,46.10666666666668,0.0,51.4331251272971,0.04152120901851797,113.06867589865769,0.0,37.316863564886226,50.49871078017502,51.4331251272971,50.03150360661399,12.43753247303448,18.444890074513697,-0.535665481041913,8.242011309665617,-0.85,9.236100170605994,2727.4929527093173,-1322.6828488776164,-2757.9611451168657,0.0,0.0,563.0255655311714,825.9184700612856,1.75,0.10818624106402984,0.0,0.0,1.5107666706169396,115.49932488888888,199.48178051988296,0.22088337581637252,8.640076090775928,0.002843820737964281,217.32317601087087,1.2284691847440143,0.24804984203392014,-2980.988474909427,38.35763497981635
