Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,2.4808844769293446,1.5833495354305458,0.0002036886699776237,0.041348074615489075,0.02638915892384243,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.3389232010089445,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.510795138517171,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2877.4748188785043,22.00000000000003,1.8774765698868854,1285.0094707159278,2.0781877843422776,0.2607354166666667,1,3901.748872927765,3901.748872927765,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.41189311123633,51.666666666666686,46.10666666666668,0.0,51.21158617464,0.0,0.0,0.0,34.41189311123633,51.2482751355605,51.266619616020755,51.21158617464,12.43753247303448,21.670317694529842,0.0,9.270868101924865,2.8,9.236100170605994,2427.423286369022,-970.7078966221006,-624.5536788013369,-0.0,-0.0,154.88206344890693,0.0,1.0,0.025396443760061137,0.0,0,0.47258796988748775,65.99961422222222,19.6200828429479,0.18185670459256958,10.11431074920174,0.0028678030525291784,10.79199540741353,1.2114718775054265,0.2712129844736105,-2287.129087437959,31.41172009993048
2025-01-01 00:01:00,2.482120889446185,1.5841481790195435,0.0002036886699776237,0.04136868149076975,0.026402469650325725,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.3401596135257847,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.5115937821061687,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2877.0738733783405,22.00000000000003,1.8760813117990511,1284.8304183184678,2.079424196859118,0.2607354166666667,1,3901.168875030142,3901.168875030142,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.37256276126199,51.666666666666686,46.10666666666668,0.0,51.20647967854804,0.0,0.0,0.0,34.37256276126199,51.24344571466177,51.26192873271864,51.20647967854804,12.43753247303448,21.69928435655965,0.0,9.29567709087269,2.8,9.236100170605994,2423.28999029167,-980.3483545127192,-626.0477699332058,-0.0,-0.0,154.88206344890693,0.0,1.0,0.025418180625138,0.0,0,0.4729924588401713,65.99961422222222,17.381823397628466,0.18206991993800972,10.151348755545278,0.0028678781077836933,10.750530044371708,1.2148913233250942,0.2712703366263299,-2296.383330354945,31.204557523757877
2025-01-01 00:02:00,2.4833160467041395,1.584920174343846,0.0002036886699776237,0.041388600778402326,0.0264153362390641,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.3413547707837394,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.512365777430471,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2876.6864053368286,22.00000000000003,1.87473425428551,1284.6573846225078,2.080619354117073,0.2607354166666667,1,3900.6083732926695,3900.6083732926695,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.33438569590147,51.666666666666686,46.10666666666668,0.0,51.201379090099216,0.0,0.0,0.0,34.33438569590147,51.238621813448155,51.257243175122625,51.201379090099216,12.43753247303448,21.727265306572534,0.0,9.318842012600001,2.8,9.236100170605994,2419.2866795344758,-989.5011709476835,-627.4923755043658,-0.0,-0.0,154.88206344890693,0.0,1.0,0.025439169647015585,0.0,0,0.4733830316043254,65.99961422222222,15.210586253105916,0.18176345407816222,10.164162676744738,0.0028679526642187906,10.710312938246155,1.2147759874527306,0.2713238771638894,-2305.027558812709,30.86900324251725
2025-01-01 00:03:00,2.4844725914882346,1.5856672284739408,0.0002036886699776237,0.04140787652480391,0.026427787141232346,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.3425113155678345,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.513112831560566,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2876.3115477382157,22.00000000000003,1.8734322534766001,1284.4899824401405,2.0817758989011677,0.2607354166666667,1,3900.0661135116893,3900.0661135116893,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.29728747384578,51.666666666666686,46.10666666666668,0.0,51.19628423779232,0.0,0.0,0.0,34.29728747384578,51.23380327006582,51.25256278620257,51.19628423779232,12.43753247303448,21.754324364419794,0.0,9.340486991611856,2.8,9.236100170605994,2415.367022840639,-997.8931090680471,-628.8906533355922,-0.0,-0.0,154.88206344890693,0.0,1.0,0.02545945952799615,0.0,0,0.47376059445337854,65.99961422222222,13.064064989108473,0.18146777698989755,10.176478872724552,0.002868026948794827,10.671247000425922,1.2146644707827947,0.2713738951473387,-2313.107445130619,30.724353622431543
2025-01-01 00:04:00,2.4855927223376217,1.5863907615258286,0.0002036886699776237,0.0414265453722937,0.026439846025430477,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.3436314464172217,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.5138363646124537,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2875.948578743221,22.00000000000003,1.8721726844710815,1284.3278894156995,2.0828960297505548,0.2607354166666667,1,3899.5410514922537,3899.5410514922537,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.2612060192333,51.666666666666686,46.10666666666668,0.0,51.19119496119263,0.0,0.0,0.0,34.2612060192333,51.22898993310814,51.2478874190659,51.19119496119263,12.43753247303448,21.78051473235497,0.0,9.360743691928631,2.8,9.236100170605994,2412.2595527632857,-1005.8800034602948,-630.2452282952947,-0.0,-0.0,154.88206344890693,0.0,1.0,0.025479090913326313,0.0,0,0.4741259037315952,65.99961422222222,11.674138866452282,0.181182242805504,10.187567281652026,0.002868100969212466,10.633265922008249,1.2145565521198882,0.2714206966976617,-2320.6715835983655,30.46369072237102
2025-01-01 00:05:00,2.4866794837344863,1.5870927400407293,0.0002036886699776237,0.041444658062241437,0.026451545667345488,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.3447182078140862,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.5145383431273545,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2875.5965035111003,22.00000000000003,1.8709519889919284,1284.170661277781,2.0839827911474194,0.2607354166666667,1,3899.0317481222146,3899.0317481222146,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.22605649982472,51.666666666666686,46.10666666666668,0.0,51.18611110909388,0.0,0.0,0.0,34.22605649982472,51.22418165988033,51.24321693527356,51.18611110909388,12.43753247303448,21.80590918042058,0.0,9.379707877323831,2.8,9.236100170605994,2409.8340216381134,-1013.2871754816676,-631.5597521919557,-0.0,-0.0,154.88206344890693,0.0,1.0,0.02549811902517896,0.0,0,0.47447998703696637,65.99961422222222,10.915206870061581,0.1809059955753134,10.198983674663433,0.0028681747327304295,10.596279629202648,1.2144519299231715,0.27146450467859323,-2327.755255552418,30.297418792969275
2025-01-01 00:06:00,2.487735474957918,1.5877748429870722,0.0002036886699776237,0.0414622579159653,0.026462914049784535,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.345774199037518,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.5152204460736973,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2875.2544725827715,22.00000000000003,1.8697671273826477,1284.0179186788548,2.085038782370851,0.2607354166666667,1,3898.5369745949597,3898.5369745949597,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.191766455376204,51.666666666666686,46.10666666666668,0.0,51.18103254290046,0.0,0.0,0.0,34.191766455376204,51.21937831959309,51.23855120793941,51.18103254290046,12.43753247303448,21.83056985676381,0.0,9.397480469015642,2.8,9.236100170605994,2407.8132892207327,-1020.2411133952776,-632.8373424296104,-0.0,-0.0,154.88206344890693,0.0,1.0,0.025516591033271356,0.0,0,0.4748237221239181,65.99961422222222,10.514095618664406,0.1806383037603054,10.210003504782035,0.00286824824600501,10.560211166029092,1.214350346643386,0.2715055536170415,-2334.395743184032,30.13671110990003
2025-01-01 00:07:00,2.4887627001781243,1.5884383649309222,0.0002036886699776237,0.041479378336302074,0.026473972748848704,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.346801424257724,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.5158839680175473,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2874.921830186858,22.00000000000003,1.8686157427919239,1283.8693687675554,2.0860660075910573,0.2607354166666667,1,3898.0557822877468,3898.0557822877468,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.15827981407829,51.666666666666686,46.10666666666668,0.0,51.17595913478838,0.0,0.0,0.0,34.15827981407829,51.214579791626306,51.23389012004528,51.17595913478838,12.43753247303448,21.854544834139467,0.0,9.41414718075988,2.8,9.236100170605994,2405.6337487547703,-1026.7639023845286,-634.0803997543323,-0.0,-0.0,154.88206344890693,0.0,1.0,0.025534543488227878,0.0,0,0.47515778914222023,65.99961422222222,9.910254873337252,0.18037859686751784,10.221413585714819,0.0028683215151778605,10.525000881558562,1.2142516028863204,0.2715440426923499,-2340.624712904916,29.991441752831893
2025-01-01 00:08:00,2.4897621541582815,1.589083948425815,0.0002036886699776237,0.04149603590263803,0.026484732473763584,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.3478008782378814,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.5165295515124402,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2874.5982480980315,22.00000000000003,1.86749662057253,1283.7248649665255,2.0870654615712145,0.2607354166666667,1,3897.587696397891,3897.587696397891,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.125568071956465,51.666666666666686,46.10666666666668,0.0,51.1708907652693,0.0,0.0,0.0,34.125568071956465,51.209785963229095,51.22923356220899,51.1708907652693,12.43753247303448,21.877858498578178,0.0,9.42978696397441,2.8,9.236100170605994,2403.8167707433645,-1032.8844672768698,-635.290105798203,-0.0,-0.0,154.88206344890693,0.0,1.0,0.025551995149469823,0.0,0,0.4754825371752682,65.99961422222222,9.6265649946289,0.1801265695719257,10.231705910796457,0.0028683945459920942,10.490618127373374,1.214155596908914,0.27158015528131957,-2346.4713590353795,29.862026791984118
2025-01-01 00:09:00,2.4907355696621645,1.5897127127265793,0.0002036886699776237,0.04151225949436941,0.02649521187877632,3.3948111662937283e-06,0.01300135520507769,0.0,0.07895992071532269,2.3487742937417644,0.05,0.0002036886699776237,0.0,0.0,0.05797106358004142,1.5171583158132045,0.01458333333333334,1,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004654961622807018,0.0,On,0.008346393582270671,0,On,0.0016651692752674343,0,On,0.04398323848165254,0.03298742886123939,On,0.0002036886699776237,On,HP On,2874.28315969762,22.00000000000003,1.8664077283502585,1283.5841542378041,2.0880388770750975,0.2607354166666667,1,3897.1318972687573,3897.1318972687573,0.0,Off,0.0,23.00000000000003,0,0.0,0.05,0.0,0.0,0,0,0,5239.818395555556,Off,0.0,0.0,34.09358281969049,51.666666666666686,46.10666666666668,0.0,51.165827319092976,0.0,0.0,0.0,34.09358281969049,51.20499672565082,51.224581428929746,51.165827319092976,12.43753247303448,21.90055234874079,0.0,9.44447230375366,2.8,9.236100170605994,2401.799248810573,-1038.6315962320111,-636.4685373483034,-0.0,-0.0,154.88206344890693,0.0,1.0,0.025568977542455885,0.0,0,0.4757985528623833,65.99961422222222,9.102563012349165,0.17988173145998196,10.241663037077572,0.0028684673439873195,10.457011432933008,1.214062156655528,0.2716140596694955,-2351.9625062281893,29.746755758374235
