Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,1.9380279937740341,1.232698887598336,0.0002036886699776237,0.07895992071532269,1.7960667178536338,0.01300135520507769,0.0,0.05,0.0002036886699776237,0.0,51.061606091245,21.742097474942536,-0.03697365971832056
2025-01-01 01:00:00,1.9278236942763405,1.2262464088086402,5.092216749440592e-05,0.07812713289136261,1.7870443283016109,0.012652233083367163,0.0,0.05,5.092216749440592e-05,0.0,50.76915958297875,21.744875958575083,-0.03747162659797828
2025-01-01 02:00:00,1.8971792939094152,1.2063654185506256,5.092216749440592e-05,0.07729434506740256,1.7572327157586458,0.012652233083367163,0.0,0.05,5.092216749440592e-05,0.0,50.526093014861104,21.743532577769017,-0.03864806726402203
2025-01-01 03:00:00,1.8606363942719084,1.182824714562223,0.00010184433498881185,0.07646155724344247,1.7217553520262392,0.012419485002226812,0.0,0.05,0.00010184433498881185,0.0,50.229343949946426,21.793132955606758,-0.04010733992790953
2025-01-01 04:00:00,1.8728741773553408,1.1906428784525172,0.00035645517246084155,0.0756287694194824,1.7348259229336316,0.012419485002226812,0.0,0.05,0.00035645517246084155,0.0,49.93541531350671,21.68716402256441,-0.0635775421188945
2025-01-01 05:00:00,2.3598969383734083,1.5049278237800243,0.0006110660099328711,0.0756287694194824,2.2213831877894186,0.012884981164507514,0.0,0.05,0.0006110660099328711,0.0,49.64333580149678,21.791891165450576,0.0
2025-01-01 06:00:00,1.8677994649273861,1.1868617323586044,0.0014767428573377718,0.07729434506740256,1.7270382684926253,0.01346685136735839,0.0,0.05,0.0014767428573377718,0.0,49.420606394250015,21.704310214411166,-0.041548475274688815
2025-01-01 07:00:00,2.3655592847162756,1.5087816500875932,0.0023424197047426723,0.07895992071532269,2.223481634755305,0.013117729245647865,0.0,0.05,0.0023424197047426723,0.0,49.13795956932804,22.041145362286727,0.0
2025-01-01 08:00:00,2.30782875660343,1.4723297778942996,0.0022405753697538606,0.07979270853928275,2.1660820592242014,0.01195398883994611,0.0,0.05,0.0022405753697538606,0.0,48.858782795988084,22.0783735191747,0.0
2025-01-01 09:00:00,2.2879252109439205,1.4599243786915097,0.002087808867270643,0.07979270853928275,2.146876757808113,0.011255744596525057,0.0,0.05,0.002087808867270643,0.0,48.58201940504343,22.01627745507103,0.0
2025-01-01 10:00:00,1.7317333085410216,1.1006484081029662,0.0022405753697538606,0.07895992071532269,1.591634017269744,0.011139370555954882,0.0,0.05,0.0022405753697538606,0.0,48.34579391808094,21.84995869975203,-0.046467158551346796
2025-01-01 11:00:00,1.7260273704552864,1.0969627362019432,0.0023424197047426723,0.07895992071532269,1.5859280791840087,0.011139370555954882,0.0,0.05,0.0023424197047426723,0.0,48.10002362768319,21.74669174397705,-0.04019992525247549
2025-01-01 12:00:00,1.6951207675276618,1.0770971988413838,0.002138731034765049,0.08062549636324282,1.5532395265678938,0.011255744596525057,0.0,0.05,0.002138731034765049,0.0,47.827865405306014,21.751899843569742,-0.0377819406720319
2025-01-01 13:00:00,0.8648996026133629,0.5406017930454518,0.001935042364787425,0.08062549636324282,0.7226692395318844,0.011604866718235584,0.0,0.05,0.001935042364787425,0.0,47.55848717415502,21.703487436574033,-0.046792461459835684
2025-01-01 14:00:00,1.3525672193106444,0.8554536144012596,0.0024951862072258905,0.08062549636324282,1.210104108148026,0.011837614799375933,0.0,0.05,0.0024951862072258905,0.0,47.291319716360334,21.681213118145656,-0.06270915067320461
2025-01-01 15:00:00,1.7957358278604068,0.48977472856907517,0.0030044078821699492,0.12556334166019764,0.6200275423236575,0.08351619869136613,0.9166287451851853,0.05,0.0030044078821699492,0.0,49.06359581195566,21.695138896448967,-0.044219277755844645
2025-01-01 16:00:00,1.3167106426346546,0.7203607488540329,0.005601438424384652,0.1443612976435263,0.9661550831367407,0.11452931889142487,0.04166494296296297,0.05,0.005601438424384652,0.0,51.28003842570898,21.597438301402075,-0.07828035914509339
2025-01-01 17:00:00,2.253063896494223,0.9210806481491954,0.008198468966599353,0.16065730434637487,1.2682818991381055,0.14915054856529777,0.6249741444444445,0.05,0.008198468966599353,0.0,51.32880370475704,21.770911883230415,-0.036398114271696376
2025-01-01 18:00:00,1.3926325528703283,0.7429395247121864,0.005856049261856682,0.17918005577681154,0.9892883094069437,0.17416418768657324,0.0,0.05,0.005856049261856682,0.0,51.038521952309424,21.675423118293086,-0.05337747680067828
2025-01-01 19:00:00,2.0282635945335246,1.1423565077393119,0.003564551724608415,0.1978315492284669,1.6116431439833505,0.16878890132170712,0.0,0.05,0.003564551724608415,0.0,50.70545011510823,21.671843410185385,-0.050499270003150146
2025-01-01 20:00:00,1.9566608882269783,1.123155239674639,0.0022405753697538606,0.19144726724797553,1.590971304284281,0.12424231669472187,0.0,0.05,0.0022405753697538606,0.0,50.31615837847621,21.757006030893397,-0.04488447409027915
2025-01-01 21:00:00,2.377070385400569,1.5149329801402613,0.0009675211823937125,0.08395664765908309,2.2272030315221536,0.015910706219332077,0.0,0.05,0.0009675211823937125,0.0,50.01295132175274,21.95595452956917,0.0
2025-01-01 22:00:00,2.336803127070382,1.1395584783765806,0.0006619881774272769,0.08229107201116295,1.6480044566865,0.014863339854200497,0.5416442585185186,0.05,0.0006619881774272769,0.0,50.82774904915802,21.59277446048872,-0.05613622970658684
2025-01-01 23:00:00,2.2719275886033894,1.4479371909924181,0.00035645517246084155,0.07979270853928275,2.128318906575038,0.013815973489068916,0.0,0.05,0.00035645517246084155,0.0,51.524028945129196,21.531235542027535,0.0
2025-01-02 00:00:00,2.2737546695372983,1.4495568970425423,0.0002036886699776237,0.07895992071532269,2.1317933936168982,0.01300135520507769,0.0,0.05,0.0002036886699776237,0.0,51.21451556994229,21.535909626114897,0.0
2025-01-02 01:00:00,2.2710825526660945,1.4479697275924672,5.092216749440592e-05,0.07812713289136261,2.130303186691365,0.012652233083367163,0.0,0.05,5.092216749440592e-05,0.0,50.908497701462096,21.578308086241638,0.0
2025-01-02 02:00:00,2.2826023527136035,1.4553241202568639,5.092216749440592e-05,0.07729434506740256,2.142655774562834,0.012652233083367163,0.0,0.05,5.092216749440592e-05,0.0,50.63834527946854,21.633012110926813,0.0
2025-01-02 03:00:00,2.2887801359914643,1.4593274531948184,0.00010184433498881185,0.07828185784102436,2.1479348898105877,0.012563388339852167,0.0,0.05,0.00010184433498881185,0.0,50.37410571418593,21.774237497408812,0.0
2025-01-02 04:00:00,2.2936768309273683,1.4603849051173825,0.00035645517246084155,0.08809904599072894,2.139793501304643,0.015784283631996174,0.0,0.05,0.00035645517246084155,0.0,49.96252081170898,21.789360450105203,0.0
2025-01-02 05:00:00,2.3284311294007454,1.4690015629812265,0.0006110660099328711,0.0905964775494563,2.1526107937459984,0.03522385810529078,0.0,0.05,0.0006110660099328711,0.0,49.5974577442804,21.895675382756952,0.0
2025-01-02 06:00:00,2.151127735100299,1.3323581394126418,0.0014767428573377718,0.09851546683037891,1.935317103728466,0.06729516454145495,0.0,0.05,0.0014767428573377718,0.0,49.22702038693017,22.04243581249114,0.0
2025-01-02 07:00:00,2.173819120436091,1.33679182440803,0.0023424197047426723,0.10715285940875525,1.9354991828893202,0.08116707813801492,0.0,0.05,0.0023424197047426723,0.0,48.92645463156324,21.66619117385888,-0.052386531815235254
2025-01-02 08:00:00,2.5912541371353104,1.1993398088838656,0.0022405753697538606,0.11172483649542236,1.7201923938233035,0.08436276237214015,0.6249741444444445,0.05,0.0022405753697538606,0.0,50.07509399487123,21.734086638532165,-0.03704490178655924
2025-01-02 09:00:00,1.983573669069382,1.2083627303258402,0.002087808867270643,0.11405502620452301,1.7341611442934886,0.08535749857137034,0.0,0.05,0.002087808867270643,0.0,51.47322466940463,21.80920598019413,-0.03663464590687902
2025-01-02 10:00:00,1.977763715953165,1.2049429874666255,0.0022405753697538606,0.11518588139385003,1.7298338561814253,0.08274397837788958,0.0,0.05,0.0022405753697538606,0.0,51.02655652316021,21.776240780263922,-0.04018758487134218
2025-01-02 11:00:00,2.7679222853998424,1.2047263887516881,0.0023424197047426723,0.1169662510592303,1.7294985309299995,0.07982358711431617,0.7916339162962964,0.05,0.0023424197047426723,0.0,51.058299778237775,21.770002481093375,-0.029988691692840005
2025-01-02 12:00:00,1.3238425896817687,0.7838424541471694,0.002138731034765049,0.11991474014249799,1.0759771404044998,0.07795070913477112,0.0,0.05,0.002138731034765049,0.0,51.72268615078552,21.754581136759562,-0.03646984107932833
2025-01-02 13:00:00,1.834316034926397,1.111945389993687,0.001935042364787425,0.12242820319950543,1.5839265965589404,0.0779612351679514,0.0,0.05,0.001935042364787425,0.0,51.37871735039838,21.689435196483476,-0.060029901728915175
2025-01-02 14:00:00,1.6913911489400892,0.6401888247997297,0.0024951862072258905,0.12450148786736277,0.8530586282335076,0.08052183135773722,0.5833092014814816,0.05,0.0024951862072258905,0.0,51.14859596658021,21.687592371551116,-0.06086933583610522
2025-01-02 15:00:00,2.3517755844633186,1.084829293774598,0.0030044078821699492,0.13046407914807243,1.5385749606244976,0.09109228617223049,0.5416442585185186,0.05,0.0030044078821699492,0.0,51.27108301772846,21.752990467102144,-0.034820865375532445
2025-01-02 16:00:00,1.247093848927769,0.7023056369126662,0.005601438424384652,0.1443612976435263,0.9382032323928179,0.11452931889142487,0.0,0.05,0.005601438424384652,0.0,50.98582326220901,21.67477429004989,-0.057023403809240134
2025-01-02 17:00:00,2.7319720228194333,1.1227731602183562,0.008198468966599353,0.16065730434637487,1.5805302536114643,0.14915054856529777,0.7916339162962964,0.05,0.008198468966599353,0.0,51.19057302775022,21.691486325432354,-0.046715755320745345
2025-01-02 18:00:00,2.0491099420695806,0.8978530829008348,0.005856049261856682,0.17918005577681154,1.2291162689765665,0.17416418768657324,0.41664942962962975,0.05,0.005856049261856682,0.0,51.52125407946531,21.77818624421615,-0.03842177559306066
2025-01-02 19:00:00,2.388596112870847,0.9445020098886195,0.003564551724608415,0.1978315492284669,1.3053365749132655,0.16878890132170712,0.6666390874074075,0.05,0.003564551724608415,0.0,51.09152866044451,21.62751222938563,-0.06862718908252123
2025-01-02 20:00:00,2.2546748016143425,1.163571953432507,0.0022405753697538606,0.20857731568595733,1.6495210412559096,0.138251729857661,0.20832471481481488,0.05,0.0022405753697538606,0.0,51.26093244720982,21.71403591137095,-0.039838411334725696
2025-01-02 21:00:00,2.568790299192318,1.1767231729317935,0.0009675211823937125,0.19182821024040153,1.6778676716799128,0.10745015875348526,0.5416442585185186,0.05,0.0009675211823937125,0.0,51.491143932534236,21.790461095950906,-0.03731564394774356
2025-01-02 22:00:00,1.846773783129312,1.0951981316284571,0.0006619881774272769,0.14829286341865275,1.5604046406140055,0.08807627909665389,0.0,0.05,0.0006619881774272769,0.0,51.416159147457144,21.770482248524264,-0.042589588812557956
2025-01-02 23:00:00,1.9839349543817,1.2408751808850491,0.00035645517246084155,0.10077811442607663,1.7991478422368319,0.03400899771879172,0.0,0.05,0.00035645517246084155,0.0,51.109435375020894,21.72408127924845,-0.04015616888855913
2025-01-03 00:00:00,1.8359479109957229,1.1667616679690742,0.0002036886699776237,0.07895992071532269,1.6939866350753225,0.01300135520507769,0.0,0.05,0.0002036886699776237,0.0,50.80683732068999,21.716252644574407,-0.04336812700861721
2025-01-03 01:00:00,1.8816078572769919,1.1963939271918866,5.092216749440592e-05,0.07812713289136261,1.7408284913022622,0.012652233083367163,0.0,0.05,5.092216749440592e-05,0.0,50.50730347301683,21.972209256888494,-0.007737208483287657
2025-01-03 02:00:00,2.322284211012672,1.4809560685738068,5.092216749440592e-05,0.07729434506740256,2.1823376328619024,0.012652233083367163,0.0,0.05,5.092216749440592e-05,0.0,50.21033736331804,21.704730535079737,-0.041379321111447646
2025-01-03 03:00:00,1.8211278172465635,1.1573046948908317,0.00010184433498881185,0.07646155724344247,1.6822467750008943,0.012419485002226812,0.0,0.05,0.00010184433498881185,0.0,49.91784003334444,21.743881469531686,-0.06418990227638162
2025-01-03 04:00:00,2.301061249873916,1.467224404198171,0.00035645517246084155,0.0756287694194824,2.163012995452207,0.012419485002226812,0.0,0.05,0.00035645517246084155,0.0,49.625873269395576,21.767587587110107,0.0
2025-01-03 05:00:00,2.308983813914493,1.4720411942036158,0.0006110660099328711,0.0756287694194824,2.1704700633305034,0.012884981164507514,0.0,0.05,0.0006110660099328711,0.0,49.33946236275867,21.964256717577307,0.0
2025-01-03 06:00:00,2.324184531070456,1.4816573626398186,0.0014767428573377718,0.07729434506740256,2.183423334635695,0.01346685136735839,0.0,0.05,0.0014767428573377718,0.0,49.05761936223755,22.089805561485583,0.0
2025-01-03 07:00:00,2.1458612522607154,1.3668707403012148,0.0023424197047426723,0.07895992071532269,2.003783602299745,0.013117729245647865,0.0,0.05,0.0023424197047426723,0.0,48.77968910897618,22.14443760066859,0.0
2025-01-03 08:00:00,1.970197037344509,1.2542412319148792,0.0022405753697538606,0.07979270853928275,1.8284503399652803,0.01195398883994611,0.0,0.05,0.0022405753697538606,0.0,48.501466179437486,21.5471024159769,-0.05714877277395078
2025-01-03 09:00:00,2.295131400203648,1.4645791171182074,0.002087808867270643,0.07979270853928275,2.1540829470678404,0.011255744596525057,0.0,0.05,0.002087808867270643,0.0,48.27615578874858,21.852852704640053,0.0
2025-01-03 10:00:00,2.291012194387059,1.4619068801412969,0.0022405753697538606,0.07895992071532269,2.1509129031157816,0.011139370555954882,0.0,0.05,0.0022405753697538606,0.0,48.019283527536416,21.92151469289007,0.0
2025-01-03 11:00:00,2.2950831474271776,1.464536456033096,0.0023424197047426723,0.07895992071532269,2.1549838561559,0.011139370555954882,0.0,0.05,0.0023424197047426723,0.0,47.750177938380965,21.976764570162086,0.0
2025-01-03 12:00:00,2.3100192657071354,1.47428239129675,0.002138731034765049,0.08062549636324282,2.168138024747368,0.011255744596525057,0.0,0.05,0.002138731034765049,0.0,47.48497481108775,22.11864706649095,0.0
2025-01-03 13:00:00,1.7861379372717492,1.1356629719747817,0.001935042364787425,0.08062549636324282,1.6439075741902707,0.011604866718235584,0.0,0.05,0.001935042364787425,0.0,47.23312851810205,21.69447844586223,-0.057799655228450555
2025-01-03 14:00:00,3.5791082105868957,1.475577115117425,0.0024951862072258905,0.10943701065688967,2.154512726979074,0.05687512702500586,1.2082833459259261,0.05,0.0024951862072258905,0.0,47.74479800030728,21.85953993936693,0.0
2025-01-03 15:00:00,3.129487555272311,1.1565752887657166,0.0030044078821699492,0.13046407914807243,1.649647844026082,0.09109228617223049,1.2082833459259261,0.05,0.0030044078821699492,0.0,51.15769760592295,21.745995660097314,-0.04045731091390614
2025-01-03 16:00:00,2.3978458678060877,1.481677416918399,0.005601438424384652,0.11840260550951205,2.158410843427968,0.07103241886860759,0.0,0.05,0.005601438424384652,0.0,51.22760458635185,22.01982974153564,0.0
2025-01-03 17:00:00,2.595466077172327,1.1529141699961964,0.008198468966599353,0.1534165490950095,1.6309184599649238,0.13615692366794943,0.6249741444444445,0.05,0.008198468966599353,0.0,51.293681506506076,21.749330902586014,-0.04021547953743774
2025-01-03 18:00:00,1.9950620375625887,1.1320705301166647,0.005856049261856682,0.17918005577681154,1.591717794099204,0.17416418768657324,0.0,0.05,0.005856049261856682,0.0,51.400824475859686,21.743951968550633,-0.037354979557926174
2025-01-03 19:00:00,1.9962392434203406,1.1216708204302568,0.003564551724608415,0.1978315492284669,1.5796187928701668,0.16878890132170712,0.0,0.05,0.003564551724608415,0.0,51.05716743986769,21.728712716337704,-0.04333100580727625
2025-01-03 20:00:00,1.9762895943096432,1.1183173459233007,0.0022405753697538606,0.20857731568595733,1.579460548766025,0.138251729857661,0.0,0.05,0.0022405753697538606,0.0,50.75295821588546,21.755329955450044,-0.043818951526041455
2025-01-03 21:00:00,1.9354229408999555,1.117475903432619,0.0009675211823937125,0.19182821024040153,1.5861445719060687,0.10745015875348526,0.0,0.05,0.0009675211823937125,0.0,50.451914740454306,21.787400917001513,-0.039391159301056376
2025-01-03 22:00:00,1.9121542195014172,1.1374297215252518,0.0006619881774272769,0.14829286341865275,1.6257850769861106,0.08807627909665389,0.0,0.05,0.0006619881774272769,0.0,50.15398511248125,21.767630909894297,-0.03962057554178665
2025-01-03 23:00:00,2.0073281348544323,1.2453768329328083,0.00035645517246084155,0.11242760642947451,1.8006193718703798,0.04428115655457819,0.0,0.05,0.00035645517246084155,0.0,49.77710617576272,21.911324272590335,0.0
2025-01-04 00:00:00,2.1457349839397444,1.3558544206690617,0.0002036886699776237,0.09739443566559315,1.9740978029298692,0.024242745344282002,0.0,0.05,0.0002036886699776237,0.0,49.47209476457881,21.707952036709564,-0.04693365603793585
2025-01-04 01:00:00,2.430010296496649,1.1170280063420457,5.092216749440592e-05,0.0918358136563222,1.6053279034199845,0.01620749201293479,0.6666390874074075,0.05,5.092216749440592e-05,0.0,50.84294902928601,21.68884087825572,-0.05071566050470076
2025-01-04 02:00:00,1.8676920358745024,1.187860138249339,5.092216749440592e-05,0.08717857119847289,1.7178612315926627,0.012652233083367163,0.0,0.05,5.092216749440592e-05,0.0,51.61561276612885,21.98090150758863,-0.0027813924656995208
2025-01-04 03:00:00,2.203912305807508,1.4045590485900858,0.00010184433498881185,0.07646155724344247,2.0650312635618393,0.012419485002226812,0.0,0.05,0.00010184433498881185,0.0,51.30767191197093,21.71824737600532,-0.03588208347969501
