occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.562,0.0179,0.421,0.0493,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.578,0.0195,0.372,0.05,0.0,0.0,0.0,0.0,0.25,0,0,0,0
1.0,0.596,0.0214,0.316,0.0507,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
1.0,0.596,0.0214,0.316,0.0507,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.596,0.0214,0.316,0.0507,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1.0,0.613,0.0278,0.267,0.0737,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
1.0,0.631,0.0351,0.211,0.0999,0.0,0.0,0.0,0.0,0.25,0,0,0,0
1.0,0.631,0.0351,0.211,0.0999,0.42,0.467,0.0,0.0,0.0833,0,0,0,0
1.0,0.631,0.0351,0.211,0.0999,0.635,1.0,0.0,0.0,0.0833,0,0,0,0
0.883,0.64,0.0426,0.211,0.147,0.491,1.0,0.0,0.467,0.0,0,0,0,0
0.75,0.651,0.0511,0.211,0.201,0.358,0.4,0.6,1.0,0.0,0,0,0,0
0.75,0.651,0.0511,0.211,0.201,0.573,0.0,1.0,1.0,0.0,0,0,0,0
0.75,0.651,0.0511,0.211,0.201,0.362,0.0,0.533,1.0,0.0,0,0,0,0
0.75,0.664,0.0586,0.211,0.223,0.396,0.0,0.0,1.0,0.0,0,0,0,0
0.75,0.68,0.0671,0.211,0.248,0.826,0.0,0.0,0.667,0.0,0,0,0,0
0.75,0.68,0.0671,0.211,0.248,0.256,0.0,0.0,0.0,0.25,0,0,0,0
0.633,0.652,0.0556,0.26,0.202,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.623,0.0455,0.316,0.152,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.049,0.316,0.156,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.049,0.316,0.156,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.049,0.316,0.156,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0521,0.316,0.157,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.5,0.626,0.0556,0.316,0.159,0.0,0.0,0.0,0.0,0.25,0,0,0,0
0.5,0.626,0.0556,0.316,0.159,0.0,0.0,0.0,0.0,0.417,0,0,0,0
0.5,0.626,0.0556,0.316,0.159,0.0,0.0,0.0,0.0,0.167,0,0,0,0
0.5,0.655,0.0779,0.267,0.207,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.617,0.719,0.123,0.161,0.312,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
0.75,0.754,0.146,0.105,0.369,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.146,0.105,0.369,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.153,0.105,0.362,0.0,0.0,0.0,0.0,0.18,0,0,0,0
0.75,0.754,0.161,0.105,0.355,0.0,0.0,0.0,0.0,0.25,0,0,0,0
0.75,0.754,0.161,0.105,0.355,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.161,0.105,0.355,0.0,0.0,0.0,0.0,0.267,0,0,0,0
0.75,0.754,0.166,0.105,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.17,0.105,0.345,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.17,0.105,0.345,0.0,0.0,0.0,0.0,0.0,0,0,0,0
0.75,0.754,0.17,0.105,0.345,0.0,0.0,0.0,0.0,0.0833,0,0,0,0
0.75,0.754,0.18,0.105,0.344,0.0,0.0,0.0,0.467,0.0,0,0,0,0
0.75,0.754,0.192,0.105,0.342,0.0,0.0,0.0,1.0,0.0,0,0,0,0
