Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:00:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.32636389835684,51.666666666666686,46.10666666666668,0.0,50.364151943088075,0.0,0.0,0.0,37.32636389835684,47.57506560564178,50.364151943088075,46.18052243691864,12.43753247303448,15.597079547257996,0.0,2.355407336750209,2.8,9.236100170605994,-305.8458833434949,161.9239203834828,-675.9281444764102,-0.0,-0.0,469.73779370917816,0.0,4.0,0.040529571167801655,0.0,0.0,0.24050774240854966,263.9984568888889,-99.65553257626283,0.2654964162153757,7.281213985680127,0.0028624240144528514,142.49387293104053,1.236956867283626,0.28996450910207994,168.00599853462919,-6.082078151146397
2025-01-01 00:01:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.37249142421022,51.666666666666686,46.10666666666668,0.0,50.36033941437328,0.0,0.0,0.0,37.37249142421022,47.57192254016785,50.36033941437328,46.17771410306514,12.43753247303448,15.554266688618375,0.0,2.381622930922611,2.8,9.236100170605994,-310.101297221869,152.78231232754916,-672.7919341232592,-0.0,-0.0,469.73779370917816,0.0,4.0,0.04047693604199424,0.0,0.0,0.2401953987317089,263.9984568888889,-107.04715680778793,0.2670325858123929,7.282440705572252,0.002862733529394969,142.5388665478613,1.2407539148106836,0.28996450910207994,158.0994538698594,-5.317141542310218
2025-01-01 00:02:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.41758202296265,51.666666666666686,46.10666666666668,0.0,50.356522820194826,0.0,0.0,0.0,37.41758202296265,47.56877559052684,50.356522820194826,46.17490197569285,12.43753247303448,15.512341144428143,0.0,2.4075086264399594,2.8,9.236100170605994,-314.7416893531399,143.75513036462814,-669.726167109694,-0.0,-0.0,469.73779370917816,0.0,4.0,0.040425376825185017,0.0,0.0,0.2398894396386852,263.9984568888889,-114.75331595262406,0.26778030137586173,7.262507601999342,0.0028630421945692237,142.5823370150299,1.2409338917783703,0.28996450910207994,148.31757377456853,-4.562443409940384
2025-01-01 00:03:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.461674409030415,51.666666666666686,46.10666666666668,0.0,50.352702254332975,0.0,0.0,0.0,37.461674409030415,47.56562484403317,50.352702254332975,46.17208613888326,12.43753247303448,15.471269728401527,0.0,2.4330034817275163,2.8,9.236100170605994,-319.68204798895795,134.78151320688815,-666.7280843208042,-0.0,-0.0,469.73779370917816,0.0,4.0,0.04037485368807472,0.0,0.0,0.2395896287772407,263.9984568888889,-122.69175737733185,0.26851563266528156,7.243037065694859,0.0028633509090975,142.6242296446017,1.241110248120153,0.28996450910207994,138.68338730650407,-3.9018740996159256
2025-01-01 00:04:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.504805333670596,51.666666666666686,46.10666666666668,0.0,50.348877807066685,0.0,0.0,0.0,37.504805333670596,47.562470384741296,50.348877807066685,46.169266673578605,12.43753247303448,15.431020938330576,0.0,2.458052916297453,2.8,9.236100170605994,-319.56527405397696,125.9251810206008,-663.795072459217,-0.0,-0.0,469.73779370917816,0.0,4.0,0.04032532880278769,0.0,0.0,0.23929574167184522,263.9984568888889,-125.50799530393816,0.2692389962966074,7.223446419556093,0.0028636596704504293,142.66460284211442,1.2412831162276068,0.28996450910207994,129.21751974834876,-3.2923387277479668
2025-01-01 00:05:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.546939598208134,51.666666666666686,46.10666666666668,0.0,50.34504956535113,0.0,0.0,0.0,37.546939598208134,47.55931229361107,50.34504956535113,46.16644365774105,12.43753247303448,15.391625107434976,0.0,2.482634732577618,2.8,9.236100170605994,-315.47349792853424,117.2100551988695,-660.9290345698477,-0.0,-0.0,469.73779370917816,0.0,4.0,0.04027684039279286,0.0,0.0,0.23900800514553078,263.9984568888889,-124.2822570678648,0.2699497454217064,7.204885206697886,0.0028639684761936155,142.70339221731274,1.241452362655396,0.28996450910207994,119.92835928457474,-2.7183040857052507
2025-01-01 00:06:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.58805826492847,51.666666666666686,46.10666666666668,0.0,50.34121761932298,0.0,0.0,0.0,37.58805826492847,47.55615065456624,50.34121761932298,46.16361717218786,12.43753247303448,15.353098596349586,-0.035790292539328306,2.5067395751803825,2.8,9.236100170605994,-310.19578890967296,108.64382296520817,-658.130851186778,-0.0,-0.0,469.73779370917816,0.0,4.0,0.040229409493252426,0.0,0.0,0.23872654402368354,263.9984568888889,-121.80273143207306,0.2706474717019557,7.186233094488662,0.0028642773237878955,142.74056104097195,1.241617914010104,0.28996450910207994,110.81944119898283,-2.175618233774651
2025-01-01 00:07:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.62818018592603,51.666666666666686,46.10666666666668,0.0,50.33738206083015,0.0,0.0,0.0,37.62818018592603,47.55298555312516,50.33738206083015,46.16078729927267,12.43753247303448,15.315425288018348,-0.07346360087056603,2.530361526869396,2.8,9.236100170605994,-304.98934834308733,100.2298693797015,-655.3990484354133,-0.0,-0.0,469.73779370917816,0.0,4.0,0.040183017136216165,0.0,0.0,0.23845124574802187,263.9984568888889,-119.32809361685219,0.27133233162906234,7.168046924687339,0.002864586210634288,142.77613724622893,1.2417798366968122,0.28996450910207994,101.89300154107113,-1.6631321613696297
2025-01-01 00:08:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.66733984518411,51.666666666666686,46.10666666666668,0.0,50.333542980015075,0.0,0.0,0.0,37.66733984518411,47.549817073218804,50.333542980015075,46.15795411982067,12.43753247303448,15.27857562874987,-0.11031326013904419,2.5534960501739756,2.8,9.236100170605994,-300.0352717837673,91.97100176262816,-652.7311943317237,-0.0,-0.0,469.73779370917816,0.0,4.0,0.04013762775699479,0.0,0.0,0.23818189927305766,263.9984568888889,-117.04187116122176,0.2720047217240228,7.150310525869555,0.00286489513417912,142.81017570852418,1.2419382551131735,0.28996450910207994,93.15075496417522,-1.1797532015470544
2025-01-01 00:09:00,0.22537829521062763,0.13443642667978037,0.0,0.003756304920177127,0.002240607111329673,0.0,0.02905125555589294,0.0,0.18632703965473468,0.0,0.010000000000000002,0.0,0.0,0.0,0.1315197600131137,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.005086641081871345,0.0,On,0.0005725436127813571,0.0,On,0.02339207086124024,0,On,0.010967359637249695,0,On,0.13769940557626206,0.10327455418219651,On,0,0,Off,Off,0.0,15.888888888888914,0.0,0.0,0.0,0.0,0,0.0,19963.124875555557,Off,0.0,16.888888888888914,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1385.3471422222221,Off,0.0,0.0,37.70557236979328,51.666666666666686,46.10666666666668,0.0,50.3297004639014,0.0,0.0,0.0,37.70557236979328,47.546645295874384,50.3297004639014,46.15511771186088,12.43753247303448,15.242519509071988,-0.14636937981692633,2.576139972474455,2.8,9.236100170605994,-295.30242678923025,83.86974090114309,-650.1248362390892,-0.0,-0.0,469.73779370917816,0.0,4.0,0.04009320504757776,0.0,0.0,0.2379182891423379,263.9984568888889,-114.91538425931921,0.27266505585196726,7.13356696850518,0.002865204091957812,142.8427326338774,1.2420932962405156,0.28996450910207994,84.59390036152696,-0.7241594603838686
