Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,1.4266884506005253,0.08015653030807451,0.0,1.4266884506005253,0.08015653030807451,0.0,0.01600229346246016,0.0,0.09205170749703963,1.2686344496410256,0.05,0.0,0.0,0.06557319697474118,0.0,0.01458333333333334,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0037872532894736837,0.0,0.01221504017298648,0.0,0.004620778197384695,0.0,0.04977065485843201,0.037327991143824,0.0,0.0,1268.6344496410259,18.33333333333337,0.40000000000000013,0.0,1.2263267573333332,0.0423076923076923,0.4,1226.3267573333333,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,0.0,0.0,38.379278130136676,51.66666666666668,46.10666666666668,0.0,50.985662381139576,0.0,0.0,0.0,38.379278130136676,51.027956179260315,51.0491030783207,50.985662381139576,12.43753247303448,18.03988287302758,-0.05967938826444706,2.8,9.236100170605994,1082.5128908428235,-259.78398368597584,0.0,0.0,104.57005511940955,0.0,0.0,0.013077491626153345,0.0,0.0,0.6454107647478213,0.0,-30.907630231635878,0.2290341460721277,8.485595187678301,0.0028746689909958404,-20.53772258845868,1.2300957567489106
2025-01-01 01:00:00,1.425462899742784,0.07945040016230158,0.0,1.425462899742784,0.07945040016230158,0.0,0.015718249465749637,0.0,0.09111020063600904,1.2686344496410256,0.05,0.0,0.0,0.06486706682896824,0.0,0.01458333333333334,1.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0035032092927631572,0.0,0.01221504017298648,0.0,0.004620778197384695,0.0,0.04977065485843201,0.037327991143824,0.0,0.0,1268.6344496410259,18.33333333333337,0.40000000000000013,0.0,1.2263267573333332,0.0423076923076923,0.4,1226.3267573333333,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,0.0,0.0,38.032102529183504,51.66666666666668,46.10666666666668,0.0,50.656753413867406,0.0,0.0,0.0,38.032102529183504,50.70624409412043,50.73098943424694,50.656753413867406,12.43753247303448,18.01635416143101,-0.06541502407865174,2.5,9.236100170605994,1097.4808079725476,-245.83394743394624,0.0,0.0,103.34450426166845,0.0,0.0,0.012160184518771247,0.0,0.0,0.600139095026383,0.0,-28.664198496200363,0.22768837213132775,8.45008050504219,0.0028533007331637875,-17.659291604053347,1.230270834522533
2025-01-01 02:00:00,1.1100061223655675,0.08043797779974486,0.0,1.1100061223655675,0.08043797779974486,0.0,0.015718249465749637,0.0,0.09281203566904882,0.9514758372307691,0.05,0.0,0.0,0.06585464446641152,0.0,0.01458333333333334,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0035032092927631572,0.0,0.01221504017298648,0.0,0.0050058430471667525,0.0,0.052028931902720295,0.03902169892704021,0.0,0.0,951.4758372307692,18.33333333333337,0.30000000000000004,0.0,0.9197450679999999,0.03173076923076923,0.3,919.745068,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,0.0,0.0,37.52216218188635,51.66666666666668,46.10666666666668,0.0,50.3618926538159,0.03509486164711439,92.38170542856514,0.0,37.52216218188635,50.297126898366386,50.37355004594477,50.25308662851277,12.43753247303448,18.042583127435687,-0.058861112812307916,1.6500000000000001,9.236100170605994,797.3299265829559,-244.82141060150116,0.0,0.0,116.98268920783025,0.0,0.18325,0.01140360716895805,0.0,0.0,0.5627998880979479,12.09442930622222,-26.307189254142475,0.22606806387527442,8.444167552100714,0.0028376200368463926,-4.053613120180389,1.2301716570352748
2025-01-01 03:00:00,2.1151325662679787,0.08096061604571703,0.0,2.1151325662679787,0.08096061604571703,0.0,0.015528886801275952,0.0,0.09379223627012176,1.955811443196581,0.05,0.0,0.0,0.06637728271238369,0.0,0.01458333333333334,1.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.0033138466282894735,0.0,0.01221504017298648,0.0,0.005289192653610154,0.0,0.05366728975838042,0.04025046731878531,0.0,0.0,1955.8114431965812,20.000000000000057,0.6166666666666668,0.0,1.890587084222222,0.06522435897435898,0.6166666666666667,1890.587084222222,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,0.0,0.0,34.135606176982996,51.66666666666668,46.10666666666668,0.0,49.85624216343967,0.036602524287175094,95.63180807157438,0.0,34.135606176982996,48.810063620072256,49.85624216343967,48.28697434838856,12.43753247303448,19.495013750574895,-0.1986012454573799,1.6500000000000001,9.236100170605994,1802.1191139006385,-291.05474164039913,0.0,0.0,171.5640270105333,0.0,1.0,0.012462785720474077,0.0,0.0,0.6150733101333575,65.99961422222222,-34.20161466607684,0.20805326079065864,9.142635919191092,0.00285849878143477,31.06768906141104,1.2240544431003602
2025-01-01 04:00:00,1.6338880914353895,0.07733200972498279,0.0,1.6338880914353895,0.07733200972498279,0.0,0.015528886801275952,0.0,0.08828568005291733,1.4800735245811965,0.05,0.0,0.0,0.06274867639164945,0.0,0.01458333333333334,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0033138466282894735,0.0,0.01221504017298648,0.0,0.004620778197384695,0.0,0.04977065485843201,0.037327991143824,0.0,0.0,1480.0735245811966,20.000000000000057,0.4666666666666668,0.0,1.430714550222222,0.049358974358974364,0.4666666666666667,1430.7145502222222,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,0.0,0.0,33.20635052659225,51.66666666666668,46.10666666666668,0.0,49.49478952335812,0.0,0.0,0.0,33.20635052659225,48.21950670931001,49.49478952335812,47.58186530228595,12.43753247303448,19.71645691108586,-0.056499884090468674,0.55,9.236100170605994,1294.60164390261,-324.6951795331078,0.0,0.0,166.33023523632528,0.0,1.0,0.01289074482702344,0.0,0.0,0.6361942882333499,65.99961422222222,-27.10693638180413,0.207218364095527,9.276462265659067,0.0028894426721644577,35.20177852131705,1.2225284047190605
2025-01-01 05:00:00,1.0061442714948494,0.08364190146637653,0.0,1.0061442714948494,0.08364190146637653,0.0,0.03313379200906481,0.2916546007407408,0.10275819139461657,0.5285976873504273,0.05,0.0,0.0,0.06905856813304317,0.0,0.01458333333333334,1.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0036925719572368423,0.0,0.029441220051827963,0.0,0.010680100550558964,0.0,0.05818384384695699,0.04363788288521773,0.0,0.0,528.5976873504273,18.33333333333337,0.16666666666666669,0.0,0.5109694822222222,0.017628205128205128,0.16666666666666666,510.96948222222215,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,291.65460074074076,0.08333333333333333,34.45135275029977,51.66666666666668,46.10666666666668,0.0,49.15597309546193,0.05723229933126022,145.76217914101966,291.65460074074076,34.45135275029977,47.87456901278811,49.15597309546193,47.2338669714512,12.43753247303448,18.311515931816345,-0.041264488880138415,-0.25000000000000006,9.236100170605994,409.6996413645531,-301.2114019979051,0.0,0.0,197.8187285566166,0.0,1.0,0.012311304490523848,0.0,0.0,0.607597288028966,65.99961422222222,-15.505372544585843,0.22980209920124992,8.673921966692037,0.002934740745412845,36.657327361187875,1.227775641186867
2025-01-01 06:00:00,1.6522647935118393,0.08973676562916721,0.0,1.652264793511839,0.0897367656291672,0.0,0.07577138652903145,0.3499855208888889,0.11931251139306429,1.0571953747008547,0.05,0.0,0.0,0.07515343229583386,0.0,0.01458333333333334,1.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.004165978618421052,0.0,0.0716054079106104,0.0,0.0191079349986191,0.0,0.06442731567528343,0.04832048675646255,0.0,0.0,1057.1953747008547,18.33333333333337,0.33333333333333337,0.0,1.0219389644444443,0.035256410256410256,0.3333333333333333,1021.9389644444443,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,349.98552088888886,0.1,37.63689943268974,51.66666666666668,46.10666666666668,0.0,51.23313842370548,0.1353471817459375,365.78427927685607,349.98552088888886,37.63689943268974,50.349917878246714,51.23313842370548,49.90830760551732,12.43753247303448,18.026061241914945,-0.059988556294009496,0.3,9.236100170605994,1008.3497840214469,-283.4918014358299,0.0,0.0,256.57360004704816,0.0,1.0,0.01216937108014769,0.0,0.0,0.6005924775077386,65.99961422222222,-21.927389290626056,0.23632522552703478,8.578638023687052,0.002966880300823241,27.702752055013487,1.2289510207253198
2025-01-01 07:00:00,1.408128217100398,0.08389265041811028,0.0,1.408128217100398,0.08389265041811028,0.0,0.03990763119680655,0.0,0.1024459049976087,1.2157746809059828,0.05,0.0,0.0,0.06930931708477694,0.0,0.01458333333333334,1.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.0038819346217105265,0.0,0.03602569657509603,0.0,0.010033482217906075,0.0,0.054752148338479696,0.04106411125385976,0.0,0.0,1215.774680905983,18.33333333333337,0.3833333333333334,0.0,1.175229809111111,0.04054487179487179,0.38333333333333336,1175.229809111111,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,0.0,0.0,34.829154198172276,51.66666666666668,46.10666666666668,0.0,50.69440015904142,0.02727995099662146,73.07806548826797,0.0,34.829154198172276,47.88797850204969,50.69440015904142,46.484767673553826,12.43753247303448,18.030358667296607,-0.058155625686854805,-0.55,9.236100170605994,1044.3398641536405,-306.64056517385706,0.0,0.0,159.42626361561054,0.6843265037539552,0.31675,0.012511626477634697,0.0,0.0,0.617483738014409,20.905377804888886,-24.22051519409591,0.2377887526914151,8.602788533472582,0.0029860867783006242,-1.7138810724758917,1.2289187798523828
2025-01-01 08:00:00,1.9517561068047578,0.08086266045384745,0.0,1.9517561068047575,0.08086266045384745,0.0,0.015150161472328585,0.5249782813333334,0.09299321435807019,1.2686344496410256,0.05,0.0,0.0,0.06627932712051411,0.0,0.01458333333333334,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.002935121299342105,0.0,0.01221504017298648,0.0,0.004620778197384695,0.0,0.04977065485843201,0.037327991143824,0.0,0.0,1268.6344496410259,18.33333333333337,0.40000000000000013,0.0,1.2263267573333332,0.0423076923076923,0.4,1226.3267573333333,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,524.9782813333334,0.15,36.639978593757824,51.66666666666668,46.10666666666668,0.0,50.954535356453654,0.0,0.0,524.9782813333334,36.639978593757824,49.42636636335141,50.95641960543704,48.66039761781691,12.43753247303448,18.01534808622108,-0.061512452823706515,-1.4,9.236100170605994,1023.707616000786,-332.68698705038497,0.0,0.0,104.65942999030854,37.44791293795812,0.0,0.012959348247892511,0.0,0.0,0.6395800588071865,0.0,-16.89927658016324,0.23729024895523873,8.587383544038774,0.002975612138684026,-6.1162094478756694,1.2295670786215698
2025-01-01 09:00:00,1.3204902000079177,0.08086266045384745,0.0,1.3204902000079177,0.08086266045384745,0.0,0.014582073478907533,0.0,0.09299321435807019,1.1629149121709401,0.05,0.0,0.0,0.06627932712051411,0.0,0.01458333333333334,1.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0023670333059210525,0.0,0.01221504017298648,0.0,0.004620778197384695,0.0,0.04977065485843201,0.037327991143824,0.0,0.0,1162.9149121709402,18.33333333333337,0.36666666666666675,0.0,1.1241328608888888,0.03878205128205128,0.36666666666666664,1124.1328608888887,3065.816893333333,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2206.2393244444443,0.0,0.0,39.04124665843673,51.66666666666668,46.10666666666668,0.0,51.591141423817334,0.0,0.0,0.0,39.04124665843673,51.60777196014569,51.61608722830987,51.591141423817334,12.43753247303448,18.051497518991766,-0.05145333857069024,-0.85,9.236100170605994,943.4370191070855,-318.51615688987584,0.0,0.0,104.09134199688748,89.92503926889556,0.0,0.012754318041028442,0.0,0.0,0.6294612450169408,0.0,-5.05307817086629,0.2369143567272469,8.608894715778808,0.0029761336836135466,7.252670961978555,1.2300310998836925
