Metric,Value
Total Electric Energy (kWh),821.5887437707842
Total Gas Energy (therms),0.0
Average Electric Power (kW),1.1410954774594224
Peak Electric Power (kW),7.354318519321872
Other Electric Energy (kWh),84.45718333792114
HVAC Heating Electric Energy (kWh),584.1004445222221
Lighting Electric Energy (kWh),24.659989072863066
Water Heating Electric Energy (kWh),93.62112683777781
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),18.68878955379156
Unmet Heating Load (C-hours),44.11198636270696
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
