Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 05:58:00,0.5481506270214977,0.2768914794780272,0.2194446229978814,0.009135843783691628,0.004614857991300454,0.0036574103832980234,0.024226914226295068,0.3681544820259719,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2623081461446939,0,0.01458333333333334,1,0,0,Off,0.03313618920599007,0.024852141904492545,On,0.0,0,Off,0.005855318667763159,0.0,On,0.01837159555853191,0,On,0.0184102871663799,0,On,0.3166080056536019,0.23745600424020136,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,74.15318159736489,51.666666666666686,46.10666666666668,0.0,48.574776454493644,0.0,0.0,0.0,115.86434624588264,48.608343858059584,48.62512755984256,48.574776454493644,12.43753247303448,20.845065820500118,-0.09937862394436792,0.6,4254.708533506892,-1631.296354227869,-0.0,-0.0,634.2172927454037,0.0,4.0,0.06138926577495635,0.0,0,0.5800081198000959,263.9984568888889,-2.3618446687613073,0.20482488782244967,9.980051225848278,0.003065550518697981,58.11035355634415,1.2170931965641054
2025-01-01 05:59:00,0.5481506270214977,0.2768914794780272,0.2194446229978814,0.009135843783691628,0.004614857991300454,0.0036574103832980234,0.024226914226295068,0.3681544820259719,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2623081461446939,0,0.01458333333333334,1,0,0,Off,0.03313618920599007,0.024852141904492545,On,0.0,0,Off,0.005855318667763159,0.0,On,0.01837159555853191,0,On,0.0184102871663799,0,On,0.3166080056536019,0.23745600424020136,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,73.9963088573349,51.666666666666686,46.10666666666668,0.0,48.56244706424106,0.0,0.0,0.0,115.61923258958576,48.596790280744294,48.61396188899592,48.56244706424106,12.43753247303448,20.892217059988738,-0.05222738445574748,0.6,4246.392105942826,-1637.2549018587479,-0.0,-0.0,634.2172927454037,0.0,4.0,0.061470333146313234,0.0,0,0.5807740474104734,263.9984568888889,-4.719724601948826,0.2042450436239417,10.001196471312351,0.0030657547650222677,57.867511564740894,1.2168978792908836
2025-01-01 06:00:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,73.84298645923349,51.666666666666686,46.10666666666668,0.0,48.550144167854995,0.0,0.0,0.0,115.37966634255233,48.58526114528425,48.602819633998884,48.550144167854995,12.43753247303448,20.93806360310201,-0.006380841342476629,0.6,4269.733192899246,-1643.05690657387,-0.0,-0.0,665.5826703686521,0.0,4.0,0.06154910906364128,0.0,0,0.5815183252759633,263.9984568888889,-6.9420105536547965,0.20368334230100296,10.02234060759401,0.003065958190450703,57.949881026639964,1.2167080230467942
2025-01-01 06:01:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,73.69152254053863,51.666666666666686,46.10666666666668,0.0,48.537867173248,0.0,0.0,0.0,115.1430039695916,48.57375589851168,48.59170026114353,48.537867173248,12.43753247303448,20.983238309864667,0.0,0.6,4261.875120367324,-1648.7819189232448,-0.0,-0.0,665.5826703686521,0.0,4.0,0.061626684129441375,0.0,0,0.582251257450507,263.9984568888889,-9.075070736202846,0.2031317978243458,10.042404765153238,0.003066161937225742,57.71566375790824,1.2165210044293722
2025-01-01 06:02:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,73.5433500748383,51.666666666666686,46.10666666666668,0.0,48.52561577002766,0.0,0.0,0.0,114.91148449193484,48.56227425086268,48.58060349128019,48.52561577002766,12.43753247303448,21.027204400614124,0.0,0.6,4254.283937577203,-1654.361411385332,-0.0,-0.0,665.5826703686521,0.0,4.0,0.06170213953148411,0.0,0,0.582964162961187,263.9984568888889,-11.086761064236072,0.20259693707628615,10.062522616245772,0.0030663648917089704,57.486805820870764,1.2163390410939978
2025-01-01 06:03:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,73.39832797130035,51.666666666666686,46.10666666666668,0.0,48.51338940923762,0.0,0.0,0.0,114.68488745515678,48.55081568950615,48.569528829640426,48.51338940923762,12.43753247303448,21.070014184100412,0.0,0.6,4246.94402475712,-1659.8014081485978,-0.0,-0.0,665.5826703686521,0.0,4.0,0.061775568645284856,0.0,0,0.5836579240234269,263.9984568888889,-12.986677121052693,0.2020779724620314,10.082013209414761,0.0030665670716651986,57.26307469506444,1.2161619123000487
2025-01-01 06:04:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,73.25632250341883,51.666666666666686,46.10666666666668,0.0,48.501187565429085,0.0,0.0,0.0,114.46300391159193,48.53937972359394,48.55847580267638,48.501187565429085,12.43753247303448,21.111717234046623,0.0,0.6,4239.84334179022,-1665.1076370608139,-0.0,-0.0,665.5826703686521,0.0,4.0,0.06184705985078258,0.0,0,0.584333375654254,263.9984568888889,-14.781131175737528,0.20157416210497456,10.100903361940382,0.003066768494095539,57.04425022875228,1.2159894089814427
2025-01-01 06:05:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,73.11720671398741,51.666666666666686,46.10666666666668,0.0,48.48900973543402,0.0,0.0,0.0,114.24563549060532,48.5279658831134,48.547443956953096,48.48900973543402,12.43753247303448,21.152360610623173,0.0,0.6,4232.9712466977035,-1670.2855532799304,-0.0,-0.0,665.5826703686521,0.0,4.0,0.06191669693931898,0.0,0,0.5849913095174544,263.9984568888889,-16.47531004913799,0.20108480602844908,10.119218528568194,0.0030669691752775803,56.830123632107394,1.2158213327989085
2025-01-01 06:06:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,72.98085996720663,51.666666666666686,46.10666666666668,0.0,48.47685543723741,0.0,0.0,0.0,114.03259369876035,48.516573717832685,48.536432858130325,48.47685543723741,12.43753247303448,21.19198902725607,0.0,0.6,4226.317391531593,-1675.3403564352082,-0.0,-0.0,665.5826703686521,0.0,4.0,0.061984559424063126,0.0,0,0.5856324768564759,263.9984568888889,-18.074362059969943,0.20060924312831369,10.136982891796041,0.0030671691308022976,56.620496710941076,1.2156574954215065
2025-01-01 06:07:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,72.84716758525003,51.666666666666686,46.10666666666668,0.0,48.46472420892419,0.0,0.0,0.0,113.82369935195317,48.50520279631584,48.52544209001168,48.46472420892419,12.43753247303448,21.230644985544927,0.0,0.6,4219.871994621523,-1680.2770041142553,-0.0,-0.0,665.5826703686521,0.0,4.0,0.062050722793421435,0.0,0,0.5862575908886559,263.9984568888889,-19.583111290992434,0.2001468486346536,10.154219435127086,0.003067368375608491,56.41518124222572,1.215497717942688
2025-01-01 06:08:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,72.71602049858738,51.666666666666686,46.10666666666668,0.0,48.45261560768662,0.0,0.0,0.0,113.61878202904278,48.49385270499453,48.514471253648495,48.45261560768662,12.43753247303448,21.268368905367232,0.0,0.6,4213.625778950427,-1685.100225077392,-0.0,-0.0,665.5826703686521,0.0,4.0,0.062115258754119856,0.0,0,0.5868673291018706,263.9984568888889,-21.006105998951753,0.19969703171598774,10.170950013649135,0.0030675669240152266,56.21399837460587,1.21534183031867
2025-01-01 06:09:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,72.58731492291027,51.666666666666686,46.10666666666668,0.0,48.440529208890005,0.0,0.0,0.0,113.41767956704729,48.48252304729417,48.50351996649626,48.440529208890005,12.43753247303448,21.305199244815164,0.0,0.6,4207.569935727315,-1689.8145314839874,-0.0,-0.0,665.5826703686521,0.0,4.0,0.0621782354549927,0.0,0,0.5874623353689006,263.9984568888889,-22.347642815468816,0.19925923328374084,10.187915660348342,0.003067764789752349,56.01677807643407,1.2151896708510106
2025-01-01 06:10:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,72.46095206066876,51.666666666666686,46.10666666666668,0.0,48.428464605192175,0.0,0.0,0.0,113.22023759479492,48.471213442810516,48.49258786161969,48.428464605192175,12.43753247303448,21.341172611322467,0.0,0.6,4201.696097670909,-1694.4242302723299,-0.0,-0.0,665.5826703686521,0.0,4.0,0.06223971769399788,0.0,0,0.5880432219033189,263.9984568888889,-23.611782083532418,0.19883292397233102,10.203696755992546,0.0030679619859892183,55.82335862509769,1.2150410857075555
2025-01-01 06:11:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,72.33683782262818,51.666666666666686,46.10666666666668,0.0,48.41642140571273,0.0,0.0,0.0,113.02630909785654,48.45992352653264,48.481674586942596,48.41642140571273,12.43753247303448,21.37632386493558,0.0,0.6,4195.996312443782,-1698.9334337870466,-0.0,-0.0,665.5826703686521,0.0,4.0,0.062299767110264075,0.0,0,0.5886105710739593,263.9984568888889,-24.802363795942938,0.19841760227620386,10.219753649291384,0.0030681585253618054,55.63358613318031,1.214895928477615
2025-01-01 06:12:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,72.21488256953741,51.666666666666686,46.10666666666668,0.0,48.40439923524861,0.0,0.0,0.0,112.8357540149022,48.448652948109384,48.47077980453977,48.40439923524861,12.43753247303448,21.410686214414685,0.0,0.6,4190.4630183011495,-1703.3460697169278,-0.0,-0.0,665.5826703686521,0.0,4.0,0.06235844236249524,0.0,0,0.5891649370904899,263.9984568888889,-25.923022008693763,0.19801279282920925,10.235383973944272,0.003068354419998261,55.447314108199755,1.2147540597583661
2025-01-01 06:13:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,72.09500087076157,51.666666666666686,46.10666666666668,0.0,48.39239773353274,0.0,0.0,0.0,112.64843886056495,48.437401371155985,48.45990318996761,48.39239773353274,12.43753247303448,21.44429130681255,0.0,0.6,4185.089021648993,-1707.6658904039489,-0.0,-0.0,665.5826703686521,0.0,4.0,0.062415799294976745,0.0,0,0.5897068475718442,263.9984568888889,-26.977197973829448,0.19761804481298004,10.250604762556225,0.0030685496815430666,55.26440304285911,1.214615346769644
2025-01-01 06:14:00,0.5805807539876026,0.28968018270173845,0.2194446229978814,0.009676345899793376,0.0048280030450289745,0.0036574103832980234,0.03254237074852596,0.3922691524698457,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.2750968493684051,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.025936370200280345,0,On,0.02547335331197219,0,On,0.3318187105515507,0.24886403291366296,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,71.97711127931746,51.666666666666686,46.10666666666668,0.0,48.38041655453287,0.0,0.0,0.0,112.46423637393352,48.42616847259839,48.44904443163115,48.38041655453287,12.43753247303448,21.477169311105765,0.0,0.6,4179.867476232395,-1711.8964815773038,-0.0,-0.0,665.5826703686521,0.0,4.0,0.06247189109228655,0.0,0,0.5902368050079395,263.9984568888889,-27.96815221707226,0.1972329304823406,10.265432250579426,0.003068744321179863,55.084720033094875,1.214479662994619
2025-01-01 06:15:00,0.6708458650105634,0.31122868130716597,0.2194446229978814,0.011180764416842723,0.0051871446884527665,0.0036574103832980234,0.07219222404320741,0.44288441019812524,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.29664534797383263,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.06558622349496179,0,On,0.0473572795663483,0,On,0.3605500420254541,0.2704125315190905,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,71.54534573198646,51.666666666666686,46.10666666666668,0.0,48.36845536578788,0.9749745199446413,2442.2957428458617,0.0,111.78960270622883,48.41495394205252,48.43820323018485,48.36845536578788,12.43753247303448,21.5093489963887,0.0,0.6,4263.045781641729,-1716.0412705601727,-0.0,-0.0,753.8365881884398,0.0,4.0,0.06252676842369222,0.0,0,0.5907552881239444,263.9984568888889,-28.89897564465626,0.19685704379722643,10.279881918554842,0.003068938349653047,55.51149638246183,1.2143468878441142
2025-01-01 06:16:00,0.6708458650105634,0.31122868130716597,0.2194446229978814,0.011180764416842723,0.0051871446884527665,0.0036574103832980234,0.07219222404320741,0.44288441019812524,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.29664534797383263,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.06558622349496179,0,On,0.0473572795663483,0,On,0.3605500420254541,0.2704125315190905,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,70.79547543119784,51.666666666666686,46.10666666666668,0.0,48.31998566762232,0.9762915068419573,2442.2957428458612,0.0,110.61793036124664,48.16026970599717,48.31998566762232,48.080411725184604,12.43753247303448,21.542476742861865,0.0,0.6,4257.812175091656,-1720.312358820467,-0.0,-0.0,753.8365881884398,0.0,4.0,0.0625832386929437,0.0,0,0.591288821377351,263.9984568888889,-29.861493934436183,0.19647066348700262,10.294099991756122,0.00306913390276737,55.330540968590995,1.2142102343017547
2025-01-01 06:17:00,0.6708458650105634,0.31122868130716597,0.2194446229978814,0.011180764416842723,0.0051871446884527665,0.0036574103832980234,0.07219222404320741,0.44288441019812524,0.10576923076923077,0.05,0.0,0.2194446229978814,0.0,0.29664534797383263,0,0.01458333333333334,1,0,0,Off,0.034977088606322856,0.026232816454742135,On,0.0,0,Off,0.0066060005482456155,0.0,On,0.06558622349496179,0,On,0.0473572795663483,0,On,0.3605500420254541,0.2704125315190905,On,0,0,Off,On,5254.149439658119,21.444444444444485,0.8005208676345467,0.0,6.4312879489347985,0.10576923076923077,1,5148.380208888889,5148.380208888889,Off,0.0,22.444444444444485,0,0.0,0.05,0.0,0.0,0,0,0,3459.411395555556,Off,0.0,0,70.04774927681574,51.666666666666686,46.10666666666668,0.0,48.271540787978594,0.9776113794091138,2442.2957428458617,0.0,109.44960824502459,47.905702304908445,48.271540787978594,47.72278306337337,12.43753247303448,21.574915425468948,0.0,0.6,4252.732390674294,-1724.498722320328,-0.0,-0.0,753.8365881884398,0.0,4.0,0.06263851097664007,0.0,0,0.5918110360176321,263.9984568888889,-30.754914851937002,0.1960933716866136,10.308671586481253,0.003069328840357862,55.15264736736246,1.2140764504221835
