Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.61159464606856,51.666666666666686,46.10666666666668,0.0,48.716151447096834,0.0,0.0,0.0,72.83061663448213,48.704861044796566,48.716151447096834,48.69921584364644,12.43753247303448,17.90190141235484,0.0,6.499381962156604,2.8,9.236100170605994,-61.12468726349033,-913.551250191312,-645.8261674926985,-0.0,-0.0,548.1588898508147,0.0,3.0,0.03281454259787201,0.0,0,0.837039463816811,197.99884266666666,36.542590378393406,0.2835706956472604,9.164750265102033,0.0035432338164509167,35.390823364630464,1.2266579578471104,0.19312109319098347,-931.0575747517568,17.50632456044481
2025-01-01 00:01:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.64303913465842,51.666666666666686,46.10666666666668,0.0,48.705878240919056,0.0,0.0,0.0,72.87974864790378,48.69517783407103,48.705878240919056,48.689827630647024,12.43753247303448,17.871420248120632,0.0,6.52740711607546,2.8,9.236100170605994,-61.11192112740321,-921.0512324659287,-643.8300384725557,-0.0,-0.0,548.1588898508147,0.0,3.0,0.032779279509854084,0.0,0,0.8361399664004135,197.99884266666666,34.559227494337776,0.28497206240057243,9.174857967153816,0.003543567035405272,35.48924646351816,1.2303697913629783,0.1931695127979557,-938.3461282537356,17.294895787806947
2025-01-01 00:02:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.67362384356923,51.666666666666686,46.10666666666668,0.0,48.69559833080611,0.0,0.0,0.0,72.92753725557692,48.685488090987796,48.69559833080611,48.68043297107864,12.43753247303448,17.841500732296318,0.0,6.553476160049966,2.8,9.236100170605994,-61.182624487257556,-928.1023709106969,-641.8730993346276,-0.0,-0.0,548.1588898508147,0.0,3.0,0.03274465008463062,0.0,0,0.8352566325725879,197.99884266666666,32.531584996555324,0.2855362559870888,9.161273013472972,0.0035439001729877817,35.58535881173947,1.2304960501219788,0.19321454190236456,-945.1290745154002,17.026703604703346
2025-01-01 00:03:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.703374469070454,51.666666666666686,46.10666666666668,0.0,48.68531190623975,0.0,0.0,0.0,72.97402260792258,48.67579199415967,48.68531190623975,48.67103203811963,12.43753247303448,17.812126062374997,-0.02120727095837438,6.577746367388591,2.8,9.236100170605994,-61.34049882077517,-934.7370164324599,-639.9541200591128,-0.0,-0.0,548.1588898508147,0.0,3.0,0.03271063573821618,0.0,0,0.8343889882895719,197.99884266666666,30.45473138752297,0.286091938212505,9.148532218809008,0.0035442341785018143,35.67912988158723,1.2306200297822296,0.19325645444227527,-951.4466823757118,16.709665943251988
2025-01-01 00:04:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.73232108590024,51.666666666666686,46.10666666666668,0.0,48.67501915103648,0.0,0.0,0.0,73.01925169671912,48.666089716861244,48.67501915103648,48.66162499977363,12.43753247303448,17.783276537079548,-0.05005679625382342,6.600355162098828,2.8,9.236100170605994,-60.41398040909655,-940.8103237473885,-638.0716891338411,-0.0,-0.0,548.1588898508147,0.0,3.0,0.03267721447863706,0.0,0,0.8335364725760052,197.99884266666666,29.498818873929874,0.2866394024920833,9.135503124035598,0.0035445690304163444,35.770643362782465,1.230741812315566,0.19329548969081264,-957.334164350507,16.523840603118636
2025-01-01 00:05:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.760409427414956,51.666666666666686,46.10666666666668,0.0,48.664720242383105,0.0,0.0,0.0,73.06313973033586,48.656381426119324,48.664720242383105,48.652212017987445,12.43753247303448,17.7549881858796,-0.07834514745377064,6.621442124960958,2.8,9.236100170605994,-58.69494738168379,-946.4982819612208,-636.2280333061242,-0.0,-0.0,548.1588898508147,0.0,3.0,0.032644428865242436,0.0,0,0.8327001710436926,197.99884266666666,29.374196073625704,0.28717793731320684,9.122766437972938,0.0035449047079745563,35.85973886324636,1.2308612439782343,0.1933318903146757,-962.8273889591494,16.329106997928797
2025-01-01 00:06:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.787612157115255,51.666666666666686,46.10666666666668,0.0,48.65441536941798,0.0,0.0,0.0,73.10564399549258,48.646667300234206,48.65441536941798,48.642793265642325,12.43753247303448,17.727279252735958,-0.1060540805974135,6.641119600686441,2.8,9.236100170605994,-56.66035972652202,-951.8046675888662,-634.4242135499392,-0.0,-0.0,548.1588898508147,0.0,3.0,0.03261230088997043,0.0,0,0.831880644667087,197.99884266666666,29.604963972602434,0.28770714903406425,9.110331923225484,0.003545241188967247,35.94633373110173,1.230978246202039,0.1933658516806179,-967.9552110250838,16.15054343621774
2025-01-01 00:07:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.81393874617798,51.666666666666686,46.10666666666668,0.0,48.64410472729782,0.0,0.0,0.0,73.1467792909031,48.63694752318513,48.64410472729782,48.63336892112878,12.43753247303448,17.700143662930063,-0.13318967040330776,6.659491547035645,2.8,9.236100170605994,-54.71756626842506,-956.7562380951916,-632.6597074733824,-0.0,-0.0,548.1588898508147,0.0,3.0,0.03258082435061094,0.0,0,0.8310777352390585,197.99884266666666,29.783251354142596,0.2882270841812957,9.098196489117555,0.0035455784504423364,36.03045194397717,1.2310928433230928,0.19339755444934267,-972.7443658624807,15.98812776728898
2025-01-01 00:08:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.83942840958081,51.666666666666686,46.10666666666668,0.0,48.63378850908851,0.0,0.0,0.0,73.18660688997002,48.627222276983744,48.63378850908851,48.62393916093137,12.43753247303448,17.673555683591385,-0.1597776497419865,6.6766526424597545,2.8,9.236100170605994,-52.83964970442236,-961.3795171752447,-630.932720795169,-0.0,-0.0,548.1588898508147,0.0,3.0,0.03254997020033719,0.0,0,0.8302907018277399,197.99884266666666,29.93418123993192,0.2887381491603313,9.086346646856807,0.0035459164696771735,36.11220391501722,1.2312051429476658,0.19342716307092356,-977.2192265910729,15.83970941582826
2025-01-01 00:09:00,0.4188456657293821,0.24600477456719372,0.0,0.0069807610954897015,0.004100079576119895,0.0,0.019300042198020662,0.3495456235313614,0.0,0.05,0.0,0.0,0.0,0.23142144123386038,0,0.01458333333333334,1,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.004278193530701754,0.0,On,0.015021848667318908,0,On,0.040983701886214176,0,On,0.2669374077890588,0.20020305584179401,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,2241.4078577777777,Off,0.0,26.666666666666686,0,0.0,0.05,0.0,0.0,0,0,0,2168.726222222222,Off,0.0,0,46.864116775108805,51.666666666666686,46.10666666666668,0.0,48.62346689921237,0.0,0.0,0.0,73.22518246110751,48.617491735495136,48.62346689921237,48.61450415363653,12.43753247303448,17.647491944248447,-0.1858413890849242,6.692689331638221,2.8,9.236100170605994,-51.02140265780832,-965.6975785313707,-629.2416221105399,-0.0,-0.0,548.1588898508147,0.0,3.0,0.032519712071577174,0.0,0,0.829518871844194,197.99884266666666,30.06132960191683,0.2892407119704846,9.074770149473494,0.003546255224966031,36.19168991686121,1.2313152427841327,0.19345482762016175,-981.4020677824461,15.704489251075394
