Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.0981490125557,51.666666666666686,46.10666666666668,0.0,46.70433324911682,0.0,0.0,0.0,129.84085783211827,46.748926283079214,46.77122280006041,46.70433324911682,12.43753247303448,15.777272930161807,0.0,2.8,-36.579446706324404,-327.68114474715185,-0.0,-0.0,281.5750426958657,0.0,1.0,0.019375385925549573,0.0,0.0,0.9562294517156888,65.99961422222222,9.526655344961693,0.30592501760185337,7.935431680449574,0.0033391384475776834,-5.865805909742571,1.2358301371601517
2025-01-01 00:01:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.1986078088422,51.666666666666686,46.10666666666668,0.0,46.68605419724583,0.0,0.0,0.0,129.99782470131592,46.73166326313963,46.75446779608653,46.68605419724583,12.43753247303448,15.722538645544605,0.0,2.8,-40.01252141606503,-325.85158159603833,-0.0,-0.0,281.5750426958657,0.0,1.0,0.01934881364248516,0.0,0.0,0.9549180352740678,65.99961422222222,4.264017484107573,0.30788603367593714,7.931602099454187,0.0033390323846543154,-5.776190899677738,1.2396750798787683
2025-01-01 00:02:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.29457397417218,51.666666666666686,46.10666666666668,0.0,46.66775365253594,0.0,0.0,0.0,130.14777183464403,46.714379373635275,46.73769223418494,46.66775365253594,12.43753247303448,15.669457855770924,0.0,2.8,-43.61900087584905,-324.0808656660849,-0.0,-0.0,281.5750426958657,0.0,1.0,0.01932304148633777,0.0,0.0,0.9536461073322429,65.99961422222222,-1.1131779056298932,0.30892503178094793,7.906301491412856,0.003338928266046329,-5.689214687536692,1.2399029918108952
2025-01-01 00:03:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.38636365456028,51.666666666666686,46.10666666666668,0.0,46.64943260513658,0.0,0.0,0.0,130.29119321025044,46.69707554787668,46.72089701924673,46.64943260513658,12.43753247303448,15.61791366969536,0.0,2.8,-47.377132392134115,-322.36478166155086,-0.0,-0.0,281.5750426958657,0.0,1.0,0.019298013013115387,0.0,0.0,0.9524108822214407,65.99961422222222,-6.587393426448962,0.30993759490328454,7.881298344281674,0.0033388257340765414,-5.604677614534518,1.2401243873104972
2025-01-01 00:04:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.47426607749439,51.666666666666686,46.10666666666668,0.0,46.631091975512334,0.0,0.0,0.0,130.428540746085,46.6797526534974,46.70408299248994,46.631091975512334,12.43753247303448,15.56779916276442,0.0,2.8,-47.66072501882229,-320.6994843072496,-0.0,-0.0,281.5750426958657,0.0,1.0,0.01927367657826713,0.0,0.0,0.9512098111387235,65.99961422222222,-8.53628340743844,0.3109255310630409,7.857054138721912,0.0033387247436806075,-5.522414389926846,1.2403397187369471
2025-01-01 00:05:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.55762972624554,51.666666666666686,46.10666666666668,0.0,46.61273262037572,0.0,0.0,0.0,130.55879644725866,46.662411498046154,46.68725093688137,46.61273262037572,12.43753247303448,15.519357961364063,0.0,2.8,-46.051666751824655,-319.09277935098464,-0.0,-0.0,281.5750426958657,0.0,1.0,0.019250150756520448,0.0,0.0,0.9500487460783198,65.99961422222222,-8.533930096705749,0.31188367290111285,7.833701724907861,0.003338625252856745,-5.442792006546933,1.2405479327859952
2025-01-01 00:06:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.63623014623302,51.666666666666686,46.10666666666668,0.0,46.594355539942,0.0,0.0,0.0,130.68160960348908,46.645053024419376,46.67040176665807,46.594355539942,12.43753247303448,15.472674663320786,0.0,2.8,-43.72200418160321,-317.54716212518576,-0.0,-0.0,281.5750426958657,0.0,1.0,0.01922747690014087,0.0,0.0,0.9489297278901178,65.99961422222222,-7.749884752283167,0.31280998538192767,7.811287838627512,0.0033385272129532314,-5.3659356123886415,1.2407486586145928
2025-01-01 00:07:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.71014608621877,51.666666666666686,46.10666666666668,0.0,46.57596178383924,0.0,0.0,0.0,130.79710325971683,46.62767822214228,46.6535364412938,46.57596178383924,12.43753247303448,15.42772091067457,0.0,2.8,-41.64729870389124,-316.06138897693234,-0.0,-0.0,281.5750426958657,0.0,1.0,0.019205641485993883,0.0,0.0,0.9478520891696305,65.99961422222222,-7.160952422824659,0.3137046953272025,7.789797968477284,0.0033384305730850207,-5.291798734140565,1.240942010903343
2025-01-01 00:08:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.7796949221704,51.666666666666686,46.10666666666668,0.0,46.55755238430883,0.0,0.0,0.0,130.90577331589125,46.610288064380605,46.63665590441649,46.55755238430883,12.43753247303448,15.384379393783906,0.0,2.8,-39.67495327511409,-314.63130111897004,-0.0,-0.0,281.5750426958657,0.0,1.0,0.019184587757183756,0.0,0.0,0.9468130288054118,65.99961422222222,-6.618694852009783,0.31456984416109074,7.768660846622744,0.0033383352832627596,-5.220199925868991,1.241128487372578
2025-01-01 00:09:00,0.24721488430845512,0.16514877482223125,0.0,0.004120248071807585,0.0027524795803705207,0.0,0.009103991290180139,0.21811089301827494,0.0,0.020000000000000004,0.0,0.0,0.0,0.15931544148889792,0,0.005833333333333337,1,0.04614264815455537,0.03460698611591652,On,0,0,Off,0.0037872532894736837,0.0,On,0.005316738000706455,0,On,0.0056903043664109825,0,On,0.1662779404973086,0.1247084553729814,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,2081.977173333333,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,1064.7273466666668,Off,0.0,0,83.84513460131713,51.666666666666686,46.10666666666668,0.0,46.53912830363491,0.0,0.0,0.0,131.00802281455802,46.592883458367595,46.619761035733944,46.53912830363491,12.43753247303448,15.34255488577664,0.0,2.8,-37.817574837057435,-313.25350217181546,-0.0,-0.0,281.5750426958657,0.0,1.0,0.019164269653075737,0.0,0.0,0.9458102735763924,65.99961422222222,-6.139115361107713,0.3154070651269627,7.748843714322692,0.0033382412968490315,-5.150991465395416,1.241308491568216
