occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.567,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.639,0.0414,0.239,0.188,0.0,0.203,0,0,0,0
0.5,0.676,0.0576,0.211,0.251,0.0,0.0655,0,0,0,0
0.5,0.68,0.0595,0.211,0.258,0.0,0.196,0,0,0,0
0.5,0.68,0.0595,0.211,0.258,0.0,0.156,0,0,0,0
0.0667,0.577,0.0217,0.393,0.0787,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.433,0.715,0.151,0.239,0.306,0.0,0.51,0,0,0,0
0.5,0.738,0.172,0.211,0.345,0.0,0.0655,0,0,0,0
0.5,0.764,0.204,0.211,0.436,0.0,0.196,0,0,0,0
0.5,0.767,0.209,0.211,0.449,0.0,0.438,0,0,0,0
0.5,0.767,0.209,0.211,0.449,0.0,0.327,0,0,0,0
0.5,0.767,0.209,0.211,0.449,0.0,0.262,0,0,0,0
0.0667,0.589,0.0416,0.393,0.104,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.433,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.933,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.567,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.622,0.0291,0.239,0.0967,0.0,0.346,0,0,0,0
0.5,0.631,0.0311,0.211,0.104,0.0,0.151,0,0,0,0
0.5,0.631,0.0311,0.211,0.104,0.0,0.196,0,0,0,0
0.5,0.631,0.0311,0.211,0.104,0.0,0.673,0,0,0,0
0.5,0.648,0.0434,0.211,0.195,0.0,0.22,0,0,0,0
0.5,0.651,0.0453,0.211,0.209,0.0,0.0655,0,0,0,0
0.0667,0.573,0.0198,0.393,0.0722,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.433,0.673,0.0939,0.239,0.228,0.0,0.0655,0,0,0,0
0.5,0.69,0.117,0.211,0.254,0.0,0.0655,0,0,0,0
0.5,0.69,0.119,0.211,0.254,0.0,0.0655,0,0,0,0
0.5,0.69,0.119,0.211,0.254,0.0,0.0655,0,0,0,0
0.5,0.579,0.0296,0.393,0.0782,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0667,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.433,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.5,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
0.933,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0512,0.0,0.0,0,0,0,0
