Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,4.817883808426785,0.12482897784199828,0.0,4.817883808426785,0.12482897784199828,0.0,0.027181428756094375,0.0,0.18208109397268463,4.608621285698006,0.0,0.0,0.12482897784199828,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004003636695906433,0.0,0.023177792060187944,0.0,0.015642456850020203,0.0,0.13137388664013525,0.0985304149801014,0.0,0.0,4608.621285698006,21.111111111111143,0.6666666666666666,0.0,4.538108465185186,0.07051282051282051,0.6666666666666666,4538.108465185185,6807.162697777778,0.0,0.0,35.11723913697308,51.66666666666668,46.10666666666668,0.0,50.8921406224362,0.0,0.0,0.0,35.11723913697308,50.93879949681234,50.96212893400041,50.8921406224362,12.43753247303448,20.754305725656824,-0.05917681558436817,7.303145319686974,2.8,9.236100170605994,3810.0137917644183,-3001.071120838834,-1138.640167466209,0.0,0.0,332.065579108414,0.0,2.0,0.04865610792819279,0.0,0.0,0.4597047597812178,131.99922844444444,7.9670944242081285,0.17657556087988321,9.453358176688194,0.0026232754615634337,63.79848607312868,1.2189194843893862,0.5251319608355157,-3081.866370613371,80.79524977453725
2025-01-01 01:00:00,4.240629256200278,0.12417151377045085,0.0,4.240629256200278,0.12417151377045085,0.0,0.026881156003901393,0.0,0.1812044752106214,4.032543624985755,0.0,0.0,0.12417151377045085,0.0,1.0,0.034188131720465954,0.025641098790349457,0.0,0.0,0.0037033639437134497,0.0,0.023177792060187944,0.0,0.015642456850020203,0.0,0.13137388664013525,0.0985304149801014,0.0,0.0,4032.543624985755,21.111111111111143,0.5833333333333334,0.0,3.9708449070370366,0.06169871794871795,0.5833333333333334,3970.8449070370366,6807.162697777778,0.0,0.0,34.6460005159552,51.66666666666668,46.10666666666668,0.0,50.601909724968074,0.0,0.0,0.0,34.6460005159552,50.64520108162508,50.6668467599536,50.601909724968074,12.43753247303448,20.865834333869714,-0.04225216342911562,7.627712401446633,2.5,9.236100170605994,3223.0712202409077,-2614.97701615067,-1143.3729325556915,0.0,0.0,330.8886875941578,0.0,2.0,0.047731694155653016,0.0,0.0,0.45097086327081454,131.99922844444444,3.0118402166861524,0.17627001063792896,9.519527300602805,0.002636647918449679,64.89504697388257,1.2185065255613499,0.4135523201196745,-2693.0458762261896,78.06886007551907
2025-01-01 02:00:00,5.507123491005165,0.12351404969890344,0.0,5.507123491005165,0.12351404969890344,0.0,0.026881156003901393,0.0,0.18032785644855817,5.299914478552707,0.0,0.0,0.12351404969890344,0.0,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.0037033639437134497,0.0,0.023177792060187944,0.0,0.015642456850020203,0.0,0.13137388664013525,0.0985304149801014,0.0,0.0,5299.914478552706,21.111111111111143,0.7666666666666667,0.0,5.218824734962963,0.08108974358974358,0.7666666666666667,5218.824734962963,6807.162697777778,0.0,0.0,34.40141249032126,51.66666666666668,46.10666666666668,0.0,50.34073019328436,0.0,0.0,0.0,34.40141249032126,50.354223239797584,50.3609697630542,50.34073019328436,12.43753247303448,20.785958936870525,-0.059354714058162256,8.216055757271459,1.6500000000000001,9.236100170605994,4455.580755625072,-2408.1264533486683,-1183.5910786615025,0.0,0.0,330.01206883209454,0.0,2.0,0.04724298316561511,0.0,0.0,0.4463535032343443,131.99922844444444,9.245286901773998,0.17809575349627027,9.499299868207562,0.002650983115075252,73.12350169987418,1.2188270826341712,0.2901278847615181,-2482.2187948031888,74.09234145452048
2025-01-01 03:00:00,1.934365193992353,0.12285658562735602,0.0,1.9343651939923532,0.12285658562735602,0.0,0.026680974169106073,0.0,0.17945123768649493,1.7282329821367521,0.0,0.0,0.12285658562735602,0.0,1.0,0.03243489419633949,0.024326170647254612,0.0,0.0,0.003503182108918129,0.0,0.023177792060187944,0.0,0.015642456850020203,0.0,0.13137388664013525,0.0985304149801014,0.0,0.0,1728.232982136752,19.444444444444457,0.25,0.0,1.7017906744444444,0.026442307692307692,0.25,1701.7906744444444,6807.162697777778,0.0,0.0,35.44819883477028,51.66666666666668,46.10666666666668,0.0,50.03139695655104,0.0,0.0,0.0,35.44819883477028,50.06186708759354,50.077102153114794,50.03139695655104,12.43753247303448,19.593393015714053,-0.0322660247940244,8.09460877123154,1.6500000000000001,9.236100170605994,1009.2162962516669,-2829.8550493100333,-1083.8880490656177,0.0,0.0,328.9352682352359,0.0,2.0,0.046082460284015324,0.0,0.0,0.4353888388741416,131.99922844444444,35.93609494529662,0.19299062114935894,8.968448090014778,0.002666130360349707,56.02479812592661,1.2237866010240424,0.3534653391750366,-2910.8544111734614,80.99936186342843
2025-01-01 04:00:00,3.316074960939692,0.12219912155580857,0.0,3.316074960939692,0.12219912155580857,0.0,0.026680974169106073,0.0,0.1785746189244317,3.1108193678461538,0.0,0.0,0.12219912155580857,0.0,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.003503182108918129,0.0,0.023177792060187944,0.0,0.015642456850020203,0.0,0.13137388664013525,0.0985304149801014,0.0,0.0,3110.819367846154,19.444444444444457,0.45,0.0,3.0632232139999998,0.04759615384615385,0.45,3063.2232139999996,6807.162697777778,0.0,0.0,35.69304468677911,51.66666666666668,46.10666666666668,0.0,49.713273588128054,0.0,0.0,0.0,35.69304468677911,49.760993809793355,49.784853920626006,49.713273588128054,12.43753247303448,19.08156630313043,-0.062462286303545514,7.774350398414372,0.55,9.236100170605994,2310.417976032149,-2694.05037105221,-1143.913105146698,0.0,0.0,328.05864947317275,0.0,2.0,0.04683072261684474,0.0,0.0,0.442458449877026,131.99922844444444,15.453063859520743,0.19974092910131586,8.740362808066127,0.0026764938280904945,76.56521403808382,1.2253414497629316,0.31911883246288164,-2775.989558148948,81.93918709673842
2025-01-01 05:00:00,3.662121921036633,0.12219912155580857,0.0,3.6621219210366327,0.12219912155580857,0.0,0.027081337838696717,0.0,0.1785746189244317,3.4564659642735043,0.0,0.0,0.12219912155580857,0.0,1.0,0.03155827543427626,0.023668706575707184,0.0,0.0,0.0039035457785087722,0.0,0.023177792060187944,0.0,0.015642456850020203,0.0,0.13137388664013525,0.0985304149801014,0.0,0.0,3456.465964273504,19.444444444444457,0.5,0.0,3.403581348888889,0.052884615384615384,0.5,3403.581348888889,6807.162697777778,0.0,0.0,35.24812638715726,51.66666666666668,46.10666666666668,0.0,49.423344203758944,0.0,0.0,0.0,35.24812638715726,49.462435540440325,49.48198120878102,49.423344203758944,12.43753247303448,19.16566824844551,-0.05293508295445897,7.851646832397617,-0.25000000000000006,9.236100170605994,2502.936697421517,-2832.535283429416,-1219.8583898862114,0.0,0.0,264.6703859969856,0.0,1.0334999999999999,0.047685782147408005,0.0,0.0,0.45053708486929317,68.21060129866666,1.6587370372385692,0.19977254152750182,8.793663840968426,0.002692319600293661,31.828792103851338,1.22436268552613,0.28181698199151056,-2910.2855537154724,77.75027028605619
2025-01-01 06:00:00,5.105562731834871,0.13705759873309,0.0,5.105562731834871,0.13705759873308998,0.0,0.08907989889788291,0.758301961925926,0.22563724602530752,4.032543624985755,0.0,0.0,0.13705759873309,0.0,1.0,0.03331151295840273,0.024983634718802036,0.0,0.0,0.004404000365497076,0.0,0.08467589853238584,0.0,0.04289378104785414,0.0,0.14943195201905063,0.11207396401428794,0.0,0.0,4032.543624985755,19.444444444444457,0.5833333333333334,0.0,3.9708449070370366,0.06169871794871795,0.5833333333333334,3970.8449070370366,6807.162697777778,758.301961925926,0.21666666666666667,35.26058373339519,51.66666666666668,46.10666666666668,0.0,50.12488115021451,0.29613626231487206,781.7531250341158,758.301961925926,35.26058373339519,49.4956061370625,50.12842267835062,49.17742710235039,12.43753247303448,19.206031890358183,-0.029542011564247458,7.379459744748341,0.3,9.236100170605994,3221.7932975348954,-3009.697584887115,-1172.68082874855,0.0,0.0,370.2565225040791,0.0,1.0,0.04719580772460601,0.0,0.0,0.4459077878719758,65.99961422222222,-8.326021206388694,0.19932469628124164,8.813509049093543,0.002693199158279224,-0.6812825145315412,1.2241926862116876,0.3330949047099726,-3092.092789931019,82.39520504390357
2025-01-01 07:00:00,5.621278467133638,0.13065840185994912,0.0,5.621278467133638,0.13065840185994912,0.0,0.05379790971109963,0.6416401216296297,0.20200361795245236,4.723836817840455,0.0,0.0,0.13065840185994912,0.0,1.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.004103727613304094,0.0,0.04969418209779554,0.0,0.02779241547252017,0.0,0.13914645199740303,0.10435983899805223,0.0,0.0,4723.836817840455,19.444444444444457,0.6833333333333333,0.0,4.651561176814814,0.07227564102564103,0.6833333333333333,4651.561176814815,6807.162697777778,641.6401216296297,0.18333333333333332,37.14122943054244,51.66666666666668,46.10666666666668,0.0,51.62953490831296,0.09706748238400033,262.5478740695846,641.6401216296297,37.14122943054244,50.98225534019058,51.636290845240254,50.6518596192021,12.43753247303448,19.104380648813887,-0.06291747007039318,7.117424027442166,-0.55,9.236100170605994,3732.4899174670954,-3334.123574175902,-1253.168630835741,0.0,0.0,264.76226671360047,2.3236995714761646,0.28335000000000005,0.048354702435486854,0.0,0.0,0.4568570692132503,18.700990689866668,-2.9405362512198305,0.20053490010296623,8.765237868018263,0.0026923476603139813,-10.83634768192491,1.2246193010449458,0.3371013193392675,-3417.3034888081606,83.17991463225871
2025-01-01 08:00:00,4.126566416077568,0.1254864419135457,0.0,4.126566416077568,0.1254864419135457,0.0,0.02628061049951543,0.0,0.18295771273474787,3.917328092843305,0.0,0.0,0.1254864419135457,0.0,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0031028184393274857,0.0,0.023177792060187944,0.0,0.015642456850020203,0.0,0.13137388664013525,0.0985304149801014,0.0,0.0,3917.3280928433046,19.444444444444457,0.5666666666666667,0.0,3.8573921954074075,0.05993589743589744,0.5666666666666667,3857.3921954074076,6807.162697777778,0.0,0.0,37.70425287633748,51.66666666666668,46.10666666666668,0.0,51.5180950761778,0.0,0.0,0.0,37.70425287633748,51.540353071543436,51.55148206922626,51.5180950761778,12.43753247303448,19.13305281792253,-0.05164647976432164,6.484489044333105,-1.4,9.236100170605994,2804.9175568080095,-3648.817533208599,-1354.214230929946,0.0,0.0,200.04215116945386,171.43736472832842,0.0,0.04988051441065467,0.0,0.0,0.47127299883406987,0.0,41.76154372519716,0.2002456225453898,8.781878956384906,0.0026919907259301385,20.822799643082924,1.2250745830263594,0.35857386551915715,-3737.356776631524,88.53924342292513
2025-01-01 09:00:00,4.010750338430732,0.1254864419135457,0.0,4.010750338430732,0.1254864419135457,0.0,0.025680064995129464,0.0,0.18295771273474787,3.802112560700855,0.0,0.0,0.1254864419135457,0.0,1.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0025022729349415203,0.0,0.023177792060187944,0.0,0.015642456850020203,0.0,0.13137388664013525,0.0985304149801014,0.0,0.0,3802.112560700855,19.444444444444457,0.55,0.0,3.743939483777778,0.058173076923076925,0.55,3743.939483777778,6807.162697777778,0.0,0.0,37.23931510549021,51.66666666666668,46.10666666666668,0.0,51.18425104248661,0.0,0.0,0.0,37.23931510549021,51.22473358393551,51.24497485465997,51.18425104248661,12.43753247303448,19.21650708018121,-0.0314577756049608,6.32489344195228,-0.85,9.236100170605994,2835.9466593715083,-3268.2491005773686,-1303.1167564900813,0.0,0.0,199.44160566506787,554.4116811505643,0.0,0.04916135235873654,0.0,0.0,0.4644783283929261,0.0,137.5092494956667,0.20000414326364177,8.83567215022615,0.0027015262579189367,70.15809122106018,1.2253323606650866,0.35369380647496196,-3353.629805146136,85.38070456876694
