Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.22342811351722092,0.1239431665383304,0.0,0.003723801891953682,0.0020657194423055066,0.0,0.02266368853755791,0.150764424979663,0.0,0.05,0.0,0.0,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,69.05341328712503,51.666666666666686,46.10666666666668,0.0,49.774049416205095,0.0,0.0,0.0,107.89595826113285,47.633701916076646,49.774049416205095,46.56352816601242,12.43753247303448,18.726899275405085,-0.21754516903937215,11.861805886058486,2.8,9.236100170605994,-4626.9114365842115,-4149.424028519636,-4787.934662108277,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.2306743628973617,0.0,0,1.6823243281828453,132.0652280586667,-136.5950041931101,0.20293899986166067,8.544489136298619,0.0026667407455868083,-123.36032050973175,1.2238373984619355,0.3535625048188021,-4175.405017844733,25.980989325097568
2025-01-01 00:01:00,1.6855385301838879,0.1239431665383304,1.2532375000000002,0.02809230883639813,0.0020657194423055066,0.02088729166666667,0.02266368853755791,0.150764424979663,1.462110416666667,0.05,0.0,1.2532375000000002,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,On,22762.821647400477,19.444444444444457,0.8,8082.305298155079,36.72877066111111,1.462110416666667,1,29383.01652888889,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,69.32076150345725,51.666666666666686,46.10666666666668,0.0,49.76161376846716,0.0,0.0,0.0,108.31368984915194,47.62294291785011,49.76161376846716,46.553607492541595,12.43753247303448,18.6038827321367,-0.3405617123077569,11.652576372051564,2.8,9.236100170605994,18191.084311340353,4039.1392914696257,-4733.081698220617,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.2298066281290086,0.0,0,1.6759958775788217,132.0652280586667,-136.27386755668272,0.20507942023046616,8.509311422975504,0.002666407898242356,-122.25860876320478,1.2279301649153924,0.35295804989284874,-4072.0249031887415,28.858896503287987
2025-01-01 00:02:00,1.6855385301838879,0.1239431665383304,1.2532375000000002,0.02809230883639813,0.0020657194423055066,0.02088729166666667,0.02266368853755791,0.150764424979663,1.462110416666667,0.05,0.0,1.2532375000000002,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,On,22762.821647400477,19.444444444444457,0.8,8082.305298155079,36.72877066111111,1.462110416666667,1,29383.01652888889,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,68.81152214232613,51.666666666666686,46.10666666666668,0.0,49.749134345764595,0.0,0.0,0.0,107.51800334738456,47.6121422649269,49.749134345764595,46.54364622450806,12.43753247303448,18.806740906124613,-0.13770353831984394,11.911050360237487,2.8,9.236100170605994,18079.28178810026,3907.4228994336318,-4823.670900243478,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.23123688097038284,0.0,0,1.6864268119933545,132.0652280586667,-157.48718877391633,0.20246804682078268,8.604026150422154,0.0026660791229982305,-123.43051779450384,1.2270772146838238,0.35370461978270806,-4199.782806938842,24.900408217394776
2025-01-01 00:03:00,1.6855385301838879,0.1239431665383304,1.2532375000000002,0.02809230883639813,0.0020657194423055066,0.02088729166666667,0.02266368853755791,0.150764424979663,1.462110416666667,0.05,0.0,1.2532375000000002,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,On,22762.821647400477,19.444444444444457,0.8,8082.305298155079,36.72877066111111,1.462110416666667,1,29383.01652888889,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,68.31729326605661,51.666666666666686,46.10666666666668,0.0,49.7367404423354,0.0,0.0,0.0,106.74577072821344,47.60142095500967,49.7367404423354,46.53376121134681,12.43753247303448,19.003379069904295,0.0,12.15153984715089,2.8,9.236100170605994,17971.729762892708,3784.9425023919594,-4912.135860169922,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.23262003991022911,0.0,0,1.6965142872767798,132.0652280586667,-176.5742540550237,0.199971284094215,8.6957093380922,0.002665746965556666,-124.55048896649409,1.2262515580431574,0.3543978313073039,-4319.085847180714,21.723051417594696
2025-01-01 00:04:00,1.6855385301838879,0.1239431665383304,1.2532375000000002,0.02809230883639813,0.0020657194423055066,0.02088729166666667,0.02266368853755791,0.150764424979663,1.462110416666667,0.05,0.0,1.2532375000000002,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,On,22762.821647400477,19.444444444444457,0.8,8082.305298155079,36.72877066111111,1.462110416666667,1,29383.01652888889,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,67.83724031794495,51.666666666666686,46.10666666666668,0.0,49.724429556388955,0.0,0.0,0.0,105.99568799678897,47.59077664936131,49.724429556388955,46.52395019584749,12.43753247303448,19.19414512396669,0.0,12.375699988805493,2.8,9.236100170605994,17869.21465004722,3670.3151320064444,-4998.571661339302,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.23395885947135994,0.0,0,1.706278392357411,132.0652280586667,-192.6535657311334,0.19758106568238695,8.783877717784055,0.0026654115685422488,-125.62144664154117,1.2254516287767243,0.3550427547124289,-4430.664213172399,18.674047023764697
2025-01-01 00:05:00,1.6855385301838879,0.1239431665383304,1.2532375000000002,0.02809230883639813,0.0020657194423055066,0.02088729166666667,0.02266368853755791,0.150764424979663,1.462110416666667,0.05,0.0,1.2532375000000002,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,On,22762.821647400477,19.444444444444457,0.8,8082.305298155079,36.72877066111111,1.462110416666667,1,29383.01652888889,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,67.37061112341235,51.666666666666686,46.10666666666668,0.0,49.7121993251507,0.0,0.0,0.0,105.26657988033179,47.58020713927441,49.7121993251507,46.514211046336264,12.43753247303448,19.379352525166215,0.0,12.58489665535358,2.8,9.236100170605994,17772.041648872364,3563.0068016393543,-5083.06420361125,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.2352558205844521,0.0,0,1.715737220836902,132.0652280586667,-205.33402463403905,0.1952901708004892,8.869427937877976,0.0026650730667716477,-126.6460336175005,1.2246760159894128,0.3556435722154893,-4535.120791893085,15.822295377360128
2025-01-01 00:06:00,1.6855385301838879,0.1239431665383304,1.2532375000000002,0.02809230883639813,0.0020657194423055066,0.02088729166666667,0.02266368853755791,0.150764424979663,1.462110416666667,0.05,0.0,1.2532375000000002,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,On,22762.821647400477,19.444444444444457,0.8,8082.305298155079,36.72877066111111,1.462110416666667,1,29383.01652888889,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,66.91671978997762,51.666666666666686,46.10666666666668,0.0,49.70004751114247,0.0,0.0,0.0,104.55737467184002,47.569710333235534,49.70004751114247,46.50454174428207,12.43753247303448,19.55928703074336,0.0,12.780314620108355,2.8,9.236100170605994,17678.220785680056,3462.4874196766796,-5165.6924040165195,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.2365131820731081,0.0,0,1.7249072464744166,132.0652280586667,-216.52668742107915,0.19309208240070394,8.952545329640962,0.0026647315880021435,-127.6266631581783,1.223923434386029,0.35620390149134734,-4632.981394388079,13.163515909679912
2025-01-01 00:07:00,0.22342811351722092,0.1239431665383304,0.0,0.003723801891953682,0.0020657194423055066,0.0,0.02266368853755791,0.150764424979663,0.0,0.05,0.0,0.0,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,66.47500257702045,51.666666666666686,46.10666666666668,0.0,49.68797199114373,0.0,0.0,0.0,103.86719152659444,47.559284246598054,49.68797199114373,46.49494037432522,12.43753247303448,19.73418324063094,0.0,12.962997369433321,2.8,9.236100170605994,-5175.930802783012,-4714.017930823919,-5246.516587822687,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.23773282082539357,0.0,0,1.733802157546426,132.0652280586667,-227.03244467750028,0.19098121576149468,9.033385457018305,0.0026643872535388026,-128.56536317702034,1.2231928210051046,0.35672691863598,-4724.712073939542,10.694143115623291
2025-01-01 00:08:00,0.22342811351722092,0.1239431665383304,0.0,0.003723801891953682,0.0020657194423055066,0.0,0.02266368853755791,0.150764424979663,0.0,0.05,0.0,0.0,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,66.81396369446684,51.666666666666686,46.10666666666668,0.0,49.675970735851365,0.0,0.0,0.0,104.39681827260443,47.54892698254999,49.675970735851365,46.48540510589931,12.43753247303448,19.58151521747914,0.0,12.67962400626468,2.8,9.236100170605994,-5094.028784223522,-4567.494216365299,-5175.936802709452,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.2366683276793097,0.0,0,1.726038734275858,132.0652280586667,-215.7102112312454,0.19277569381005233,8.961932625123799,0.002664040179295753,-127.25897633710468,1.223831008147003,0.35591529767489954,-4582.523740545591,15.02952418029228
2025-01-01 00:09:00,0.22342811351722092,0.1239431665383304,0.0,0.003723801891953682,0.0020657194423055066,0.0,0.02266368853755791,0.150764424979663,0.0,0.05,0.0,0.0,0.0,0.10935983320499706,0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03331151295840272,0.024983634718802033,On,0,0,Off,0.004544051535087718,0.0,On,0.01811963700247019,0,On,0.004951314039666889,0,On,0.1125015979815934,0.08437619848619503,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,29383.01652888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,11313.131031111112,Off,0.0,0,67.14163917632496,51.666666666666686,46.10666666666668,0.0,49.66391376850454,0.0,0.0,0.0,104.90881121300775,47.53851690602116,49.66391376850454,46.47581847477947,12.43753247303448,19.43353061138539,0.0,12.415966708902722,2.8,9.236100170605994,-5016.717171551456,-4432.1962482673225,-5107.8874209759015,-0.0,-0.0,297.61822971717606,0.0,2.0010000000000003,0.2356346876366166,0.0,0,1.7185003248550406,132.0652280586667,-206.44798029273005,0.19453278630187917,8.892893491537016,0.002663696810914975,-125.98794203045787,1.2244502583387504,0.355158480623517,-4450.745817826757,18.549569559434364
