Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.456987891374155,51.666666666666686,46.10666666666668,0.0,51.51193699303314,0.0,0.0,0.0,36.456987891374155,51.550900388003456,51.570382085488625,51.51193699303314,12.43753247303448,20.215863707270017,0.0,4.896174328107744,0.12040568248957192,-2.799999999998873,2.8,9.236100170605994,-727.264414589717,-434.28256908068283,1328.93738608635,1115.1812730108,-1111.043976404636,-0.0,-0.0,368.8136967240757,0.0,0.0,0.04895179031412869,0.0,0,0.4581403251847124,0.0,14.965865090843181,0.18739387821522924,9.273272633860193,0.002701564983170777,-47.4132039346411,1.2176002749826418,0.17138927621821692,-468.1970732350242,33.91450415434133,0.3624556363775999,1265.7314104397492,63.205975646600685,0.1746511458888072,1274.6094038999408,-159.42813088914082
2025-01-01 00:01:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.5224960165901,51.666666666666686,46.10666666666668,0.0,51.508646918394966,0.0,0.0,0.0,36.5224960165901,51.54783052831294,51.56742233327194,51.508646918394966,12.43753247303448,20.15648361768428,0.0,4.9419142002062815,0.26335263594429764,-2.7090502853238814,2.8,9.236100170605994,-729.2884270326581,-445.42082936146727,1258.9288113834311,1088.6794487721495,-1105.0458590096418,-0.0,-0.0,368.8136967240757,0.0,0.0,0.04885408760161231,0.0,0,0.45722592446113436,0.0,6.943735252908127,0.18862138002462125,9.26942642766896,0.0027013999742445576,-47.28009212303175,1.2214043887627264,0.17146147450141225,-478.6149677135419,33.1941383520746,0.3624556363775999,1198.209081469289,60.719729914142064,0.1742793875378982,1251.2394062306657,-162.5599574585162
2025-01-01 00:02:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.58623143782787,51.666666666666686,46.10666666666668,0.0,51.50535095552508,0.0,0.0,0.0,36.58623143782787,51.54475515251251,51.56445725100622,51.50535095552508,12.43753247303448,20.09862158001523,0.0,4.984938111641834,0.39997681256799444,-2.621816980162145,2.8,9.236100170605994,-732.7194646049913,-455.7912090679248,1192.2065258932435,1064.2631434394839,-1099.2135642826402,-0.0,-0.0,368.8136967240757,0.0,0.0,0.04875879102546352,0.0,0,0.45633404279336226,0.0,-2.3195970464269493,0.18928654051190388,9.242652182465985,0.002701235941062447,-47.149878570489236,1.2216455098168457,0.17152935802986463,-488.4220411428621,32.6308320749373,0.3624556363775999,1133.6733752065784,58.533150686665095,0.17392207347840496,1228.9018829773263,-164.6387395378425
2025-01-01 00:03:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.6483239111485,51.666666666666686,46.10666666666668,0.0,51.50204926475758,0.0,0.0,0.0,36.6483239111485,51.54167440987262,51.56148698243014,51.50204926475758,12.43753247303448,20.042166222638294,0.0,5.025517022877435,0.530575695686155,-2.5378402824499338,2.8,9.236100170605994,-736.6378213595917,-465.52202010103434,1128.4013349493384,1041.453058805576,-1093.5349447739904,-0.0,-0.0,368.8136967240757,0.0,0.0,0.04866572372632341,0.0,0,0.4554630249527787,0.0,-11.916573309677041,0.18993783805719722,9.21662212829522,0.0027010723919289365,-47.02228826649717,1.221880863305602,0.17159335920487973,-497.67869410338227,32.15667400234791,0.3624556363775999,1071.9837726235328,56.417562325805626,0.1735774038601158,1207.4701830290103,-166.0171242234345
2025-01-01 00:04:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.708866953389055,51.666666666666686,46.10666666666668,0.0,51.498741994693155,0.0,0.0,0.0,36.708866953389055,51.538588438737676,51.55851166075994,51.498741994693155,12.43753247303448,19.98703730968205,0.0,5.063868372476543,0.6554221871760323,-2.4567427158522803,2.8,9.236100170605994,-735.152941994332,-474.6933361425909,1067.3974315708606,1020.0321065569997,-1088.0010891068268,-0.0,-0.0,368.8136967240757,0.0,0.0,0.04857475943405777,0.0,0,0.45461168917585715,0.0,-15.965549611580798,0.19057603866920567,9.191293341300508,0.002700909316785751,-46.89717710215395,1.2221107770253115,0.1716538251294054,-506.4333644156215,31.740028273030568,0.3624556363775999,1013.0113659688002,54.38606560206051,0.1732439003398795,1186.8404134776433,-166.8083069206437
2025-01-01 00:05:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.76781963962079,51.666666666666686,46.10666666666668,0.0,51.49542928547575,0.0,0.0,0.0,36.76781963962079,51.535497369577485,51.55553141162835,51.49542928547575,12.43753247303448,19.933270145621737,0.0,5.100171977338718,0.7747783440073956,-2.3782011869045547,2.8,9.236100170605994,-727.4965807396736,-483.35429005315456,1009.0669298307927,999.8209086830153,-1082.614732975623,-0.0,-0.0,368.8136967240757,0.0,0.0,0.0484859621877406,0.0,0,0.4537806348049711,0.0,-13.695544488126473,0.19120055652796764,9.165961959133291,0.002700746706130434,-46.774610214804724,1.2223350975505687,0.17171104289886815,-514.72609486814,31.371804814985396,0.3624556363775999,956.6323701843975,52.434559646395236,0.1729202950800409,1166.9239134473278,-167.1030047643125
2025-01-01 00:06:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.82512185700627,51.666666666666686,46.10666666666668,0.0,51.49211128094795,0.0,0.0,0.0,36.82512185700627,51.53240133630791,51.55254636398791,51.49211128094795,12.43753247303448,19.880916529834415,0.0,5.134580749625617,0.8888947237072269,-2.3019388083169816,2.8,9.236100170605994,-718.0947931180954,-491.54893928881245,953.2885326007338,980.6629662356067,-1077.380250181839,-0.0,-0.0,368.8136967240757,0.0,0.0,0.04839942339941883,0.0,0,0.45297071736643796,0.0,-9.528239660332062,0.19181060651767665,9.142106660671924,0.0027005845502259245,-46.65468263133421,1.222553602570306,0.17176525664668812,-522.590938133108,31.04199884429559,0.3624556363775999,902.7284320815792,50.56010051915452,0.17260549978097553,1147.6448893409397,-166.98192310533298
2025-01-01 00:07:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.8808050501269,51.666666666666686,46.10666666666668,0.0,51.48878813038577,0.0,0.0,0.0,36.8808050501269,51.52930047790667,51.54955665166713,51.48878813038577,12.43753247303448,19.829949575917134,0.0,5.167226241107037,0.99801079407,-2.2277188434032316,2.8,9.236100170605994,-708.7897003547832,-499.3138080574775,899.9461939750644,962.4238741125927,-1072.2941495997702,-0.0,-0.0,368.8136967240757,0.0,0.0,0.04831510442361454,0.0,0,0.4521815751768199,0.0,-5.309247479088718,0.19240633710710545,9.118267178099991,0.0027004228389879816,-46.53734656056797,1.2227663980234347,0.17181667639210235,-530.057192742394,30.743384684916506,0.3624556363775999,851.1864368103572,48.759757164707175,0.17229858290010652,1128.9386478270856,-166.51477371449292
2025-01-01 00:08:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.934935220763265,51.666666666666686,46.10666666666668,0.0,51.48545998022059,0.0,0.0,0.0,36.934935220763265,51.52619493070364,51.546562405945174,51.48545998022059,12.43753247303448,19.780312694283086,0.0,5.198223176741232,1.1023553034433338,-2.155339271203446,2.8,9.236100170605994,-699.9074548383383,-506.6800730743147,848.9290122202146,944.988159769366,-1067.3500245675868,-0.0,-0.0,368.8136967240757,0.0,0.0,0.04823291713692485,0.0,0,0.4514123834882537,0.0,-1.371126994827236,0.19298826042112602,9.09513728910809,0.002700261562523709,-46.42250012348701,1.2229737141745494,0.1718654852673277,-537.1504158705687,30.47034279625403,0.3624556363775999,801.8983329516136,47.03067926860105,0.17199874900885398,1110.7500315726315,-165.76187180326556
2025-01-01 00:09:00,0.39027886142406937,0.27423003788361133,0.0,0.006504647690401156,0.0045705006313935224,0.0,0.014606018006461838,0.0,0.37567284341760754,0.0,0.0,0.0,0.27423003788361133,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.0589948405115722,0.04424613038367914,On,0,0,Off,0.004021034356725146,0.0,On,0.0003585177821874737,0.0,On,0.010226465867549219,0,On,0.01003279290612564,0,On,0.3066452099999097,0.2299839074999322,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,7017.294684444444,Off,0.0,0.0,36.98758062581864,51.666666666666686,46.10666666666668,0.0,51.482126970914784,0.0,0.0,0.0,36.98758062581864,51.52308482547104,51.54356375274917,51.482126970914784,12.43753247303448,19.73194735139067,0.0,5.227672819472368,1.2021466692671166,-2.0846280478491606,2.8,9.236100170605994,-691.4156852733709,-513.6746592686859,800.1310480363995,928.2567910441901,-1062.5413357314299,-0.0,-0.0,368.8136967240757,0.0,0.0,0.048152769765467625,0.0,0,0.4506622833880023,0.0,2.3119537339831737,0.1935569244616722,9.072685693287013,0.002700100711334754,-46.310037711627686,1.2231757898765,0.17191184488285105,-543.8931746457164,30.218515377030446,0.3624556363775999,754.760948987015,45.37009904938447,0.1717053206782479,1093.032068132627,-164.77527708843695
