Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Lighting Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5079696563076285,0.32994172242347175,0.004614913446466296,0.5079696563076285,0.32994172242347175,0.004614913446466296,0.02181159838309091,0.0,0.4361580579245376,0.0,0.05,0.004614913446466296,0.0,0.0,0.3153583890901384,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733649795082766,0.055023734631207424,0.0,0.0,0.0060315515350877185,0.0,0.0006093272241913002,0.0,0.015170719623811892,0.0,0.015680205804352882,0.0,0.3471128726119081,0.260334654458931,0.004614913446466296,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,0.0,0.0,39.2096160730561,51.66666666666668,46.10666666666668,0.0,51.30939796952704,0.19387103104481843,526.7509671290209,0.0,39.2096160730561,49.874721956525995,51.309436244083905,49.15734567546862,12.43753247303448,16.206730707724923,0.0,5.419702758466244,3.219649250152839,-1.0362206871892403,2.8,9.236100170605994,667.9936997448608,-555.6962060448697,-62.28075222854909,712.2924916666857,-294.3956598225996,0.0,0.0,961.7346686167948,0.0,8.001,0.01684935453331866,0.0,0.0,0.15769328793719561,528.0629133919999,0.6546909506655807,0.3758356241587339,9.163304977379282,0.004209979197575529,317.84059061564557,1.2368921098878376,0.17221341914282665,-588.0628501866807,32.36664414181105,0.14498225455103997,-89.9290011807648,27.648248952215713,0.16725250289293211,840.4675745020813,-128.17508283539553
2025-01-01 01:00:00,0.496206890914403,0.32502493805803084,0.0024123411197437454,0.496206890914403,0.32502493805803084,0.0024123411197437454,0.02009329542380982,0.0,0.4261135954905933,0.0,0.05,0.0024123411197437454,0.0,0.0,0.3104416047246975,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07153085502056968,0.05364814126542723,0.0,0.0,0.005579185169956139,0.0,0.0005604446297132668,0.0,0.013953665624140415,0.0,0.012191455857663121,0.0,0.34239128461236046,0.2567934634592703,0.0024123411197437454,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,0.0,0.0,38.238237554621186,51.66666666666668,46.10666666666668,0.0,50.93784927575414,0.0,0.0,0.0,38.238237554621186,48.722848536941214,50.93784927575414,47.615348167534755,12.43753247303448,15.939973934777633,0.0,5.79893667486878,4.057729800257181,0.7757493590913835,2.5,9.236100170605994,657.0190755663001,-527.4721679514962,-281.8348275823064,199.29836245224183,-287.27978844795956,0.0,0.0,950.3024143835378,0.0,8.001,0.016389756174790424,0.0,0.0,0.15339190202098504,528.0629133919999,-6.003550369278111,0.38818929258509327,9.114707149633103,0.004275147044687145,317.78010693319345,1.2380450235104106,0.13393416760145627,-555.2245273699613,27.7523594184651,0.14498225455103997,-294.71096868806745,12.876141105761045,0.12317188698577403,298.66117333111015,-99.36281087886833
2025-01-01 02:00:00,0.4943727664266961,0.32364934469225065,0.0019928035337013553,0.4943727664266962,0.32364934469225065,0.0019928035337013553,0.02009329542380982,0.0,0.42427947100288627,0.0,0.05,0.0019928035337013553,0.0,0.0,0.3090660113589173,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06969673053286275,0.05227254789964705,0.0,0.0,0.005579185169956139,0.0,0.0005604446297132668,0.0,0.013953665624140415,0.0,0.012191455857663121,0.0,0.34239128461236046,0.2567934634592703,0.0019928035337013553,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,0.0,0.0,38.30851471472317,51.66666666666668,46.10666666666668,0.0,50.70952616422094,0.0,0.0,0.0,38.30851471472317,48.52947802647204,50.70952616422094,47.43945395759759,12.43753247303448,15.684914014303445,0.0,6.096606354259207,4.120039740025349,0.8630898469278409,1.6500000000000001,9.236100170605994,641.9428572430891,-501.1474708377147,-457.2523589805626,-17.727947871722474,-299.53887016999363,0.0,0.0,948.4682898958308,0.0,8.001,0.016297680383957687,0.0,0.0,0.1525301637171753,528.0629133919999,-6.986562482748194,0.40056897491656984,9.071260736461246,0.004340525427381844,318.1090821814413,1.239089596592817,0.09062182453214664,-523.7408190843241,22.593348246609366,0.14498225455103997,-468.77546164588296,11.523102665320359,0.07515811792379404,84.40042389234036,-102.12837176406283
2025-01-01 03:00:00,0.49223706436223486,0.32227375132647046,0.0015732659476589644,0.4922370643622348,0.32227375132647046,0.0015732659476589644,0.019791717847055437,0.0,0.42244534651517945,0.0,0.05,0.0015732659476589644,0.0,0.0,0.3076904179931371,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06786260604515583,0.050896954533866855,0.0,0.0,0.005277607593201754,0.0,0.0005604446297132668,0.0,0.013953665624140415,0.0,0.012191455857663121,0.0,0.34239128461236046,0.2567934634592703,0.0015732659476589644,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,0.0,0.0,38.36413194147807,51.66666666666668,46.10666666666668,0.0,50.481173743186936,0.0,0.0,0.0,38.36413194147807,48.33577498548435,50.481173743186936,47.26307560663305,12.43753247303448,15.442132478947224,0.0,5.913013492069085,3.9647127784645027,0.5391138758916109,1.6500000000000001,9.236100170605994,641.2655533887828,-580.4302973368575,-425.4357281590157,50.19187632345665,-295.1345424970996,0.0,0.0,946.3325878313696,0.0,8.001,0.016341066133039407,0.0,0.0,0.15293621140338104,528.0629133919999,-9.932491945487149,0.412871485501235,9.032576533997867,0.004405216224984194,308.8545669670654,1.2400837606847661,0.11244882531562386,-604.5673562030953,24.137058866237815,0.14498225455103997,-439.37344166624877,13.937713507233036,0.0974193229887164,163.12242979699639,-112.93055347353972
2025-01-01 04:00:00,0.49040293987452793,0.3208981579606903,0.0016781503441695622,0.49040293987452793,0.3208981579606903,0.0016781503441695622,0.019791717847055437,0.0,0.4206112220274724,0.0,0.05,0.0016781503441695622,0.0,0.0,0.306314824627357,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06602848155744892,0.049521361168086676,0.0,0.0,0.005277607593201754,0.0,0.0005604446297132668,0.0,0.013953665624140415,0.0,0.012191455857663121,0.0,0.34239128461236046,0.2567934634592703,0.0016781503441695622,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,0.0,0.0,38.386181518233904,51.66666666666668,46.10666666666668,0.0,50.25297155321794,0.0,0.0,0.0,38.386181518233904,48.141909319062265,50.25297155321794,47.086378201984424,12.43753247303448,15.22805015908819,0.0,5.728555614548594,3.958980437641594,0.6646300546586492,0.55,9.236100170605994,606.7639231443765,-568.1531182089782,-636.6097552502363,-47.72446501202582,-328.28231096853295,0.0,0.0,944.4984633436626,0.0,8.001,0.016928099862927117,0.0,0.0,0.1584302663129014,528.0629133919999,-9.452229230753296,0.4242872794988385,9.000915971725753,0.00446772720510511,309.7875870762615,1.240375311342554,0.10018846998789142,-594.5382712398638,26.385153030885597,0.14498225455103997,-650.4125562989358,13.802801048699507,0.08753769017299734,64.52542911290477,-112.24989412493059
2025-01-01 05:00:00,3.3743487015547515,0.3418026080554618,0.0018879191371907573,3.3743487015547515,0.3418026080554618,0.0018879191371907573,0.04123866622516544,2.200026216888889,1.0830838184406966,0.0,0.05,0.0018879191371907573,0.0,0.0,0.3272192747221285,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06602848155744892,0.049521361168086676,0.6236353535972659,0.0,0.005880762746710526,0.0,0.0013653022318167005,0.0,0.03399260124663821,0.0,0.023156098547259515,0.0,0.3702638847387225,0.27769791355404183,0.0018879191371907573,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,2200.026216888889,0.4,40.00800844887292,51.66666666666668,46.10666666666668,0.0,50.969376660923686,0.5184001952849313,1406.9426060331123,2200.026216888889,40.00800844887292,49.45626012193626,50.969376660923686,48.69970185244256,12.43753247303448,15.158283846532798,0.0,5.674935084065518,3.2973634065281106,-0.3452767895421783,-0.25000000000000006,9.236100170605994,1086.271845202978,-619.0252254521524,-652.9517617986728,-85.37798503093492,-351.3850708130093,0.0,0.0,1451.8490271189173,0.0,8.001,0.017299627191422324,0.0,0.0,0.16190739452413813,528.0629133919999,-14.192111102930047,0.4325262252179092,9.043204365022188,0.004537031639204972,356.56476606530015,1.240001265758257,0.08692406229482545,-644.7650936782704,25.739868226118084,0.14498225455103997,-677.3536325556448,24.401870756972038,0.0675235944575179,50.399340880393886,-135.7773259113288
2025-01-01 06:00:00,2.331687443680182,0.360888966172554,0.0027269943092755383,2.331687443680182,0.360888966172554,0.0027269943092755383,0.061909031235473345,1.1000131084444444,1.1197653040002642,0.0,0.05,0.0027269943092755383,0.0,0.0,0.3463056328392207,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06969673053286275,0.05227254789964705,0.6236353535972659,0.0,0.00663470668859649,0.0,0.0021343504914536683,0.0,0.05313997405542318,0.0,0.034389106617370505,0.0,0.392044113252765,0.29403308493957364,0.0027269943092755383,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,1100.0131084444445,0.2,39.660321543641906,51.66666666666668,46.10666666666668,0.0,51.44191131775509,0.4864888993173172,1321.4910020738728,1100.0131084444445,39.660321543641906,49.20953917424527,51.44191131775509,48.09335310249036,12.43753247303448,15.195780977311832,0.0,5.3422654215594205,3.362674206809289,-0.5883549517984845,0.3,9.236100170605994,1087.1852728106644,-669.1869540095925,-560.7227915420318,-9.39585720359579,-333.2520659861759,0.0,0.0,1442.7821410088097,0.0,7.017750000000001,0.017023604812658223,0.0,0.0,0.15932409815124235,463.168792708,-22.344802211969448,0.43774035471250106,9.135328226978544,0.00460325229861626,293.56006509878347,1.2397906783865673,0.10600450122372354,-700.0237993191301,30.836845309537832,0.14498225455103997,-583.4769434321413,22.75415189010947,0.08946350233421681,107.67567175656856,-117.07152896016436
2025-01-01 07:00:00,1.2954415003615576,0.38842848990173967,0.003461185084849722,1.2954415003615576,0.38842848990173967,0.003461185084849722,0.0877322092954217,0.36667103614814817,0.7910382549179875,0.0,0.05,0.003461185084849722,0.0,0.0,0.37384515656840633,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0733649795082766,0.055023734631207424,0.2385982667651762,0.0,0.006182340323464912,0.0,0.0031489485280035475,0.0,0.07840092044395325,0.0,0.05397977939493608,0.0,0.4250952292495987,0.3188214219371989,0.003461185084849722,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,366.6710361481482,0.06666666666666667,40.58160241605228,51.66666666666668,46.10666666666668,0.0,51.55714023784159,0.2708351631124507,740.179386407497,366.6710361481482,40.58160241605228,49.864945072347574,51.55714023784159,49.018847489600574,12.43753247303448,15.033433456165968,-0.040139996121191825,5.12026754111389,3.1624882405327934,-0.8466068386030755,-0.55,9.236100170605994,868.5735284316659,-773.8234680198294,-684.0107561573778,-79.11578043438911,-359.9190028004516,0.0,0.0,1244.335582255688,5.497085729644046,7.002000000000001,0.01751334704067527,0.0,0.0,0.163907600861983,462.129298784,-15.843051023570451,0.44770255948139914,9.124140270322163,0.004659429482048693,265.7533538379485,1.2404473089352963,0.10749091041399136,-807.3986338606688,33.57516584083946,0.14498225455103997,-709.3695389914682,25.35878283409043,0.08612505482961928,39.422200133957695,-118.5379805683468
2025-01-01 08:00:00,1.8562624059511006,0.39882840871826825,0.003461185084849722,1.8562624059511006,0.39882840871826825,0.003461185084849722,0.0968228603394131,1.0083453494074075,0.70109419620428,0.0,0.05,0.003461185084849722,0.0,0.0,0.3842450753849349,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751991039959835,0.056399327996987596,0.1192991333825881,0.0,0.0046744524396929825,0.0,0.0035581981561917343,0.0,0.08859020974352841,0.0,0.06946829564177853,0.0,0.43712766318392987,0.3278457473879473,0.003461185084849722,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,1008.3453494074075,0.18333333333333332,40.911136022423726,51.66666666666668,46.10666666666668,0.0,51.446353441858676,0.3699217315289795,1004.5578230701207,1008.3453494074075,40.911136022423726,50.011875293936946,51.44684077065366,49.2941488911811,12.43753247303448,14.902878127321648,-0.15267742823395286,4.5852918787873245,2.7640639370655435,-1.1907914090633205,-1.4,9.236100170605994,876.1078934855209,-870.6435159420437,-766.8965825123573,-48.93226964131028,-389.5565942129688,0.0,0.0,1196.0436615576934,395.97716940603334,7.002000000000001,0.0180745329649245,0.0,0.0,0.16915974588415225,462.129298784,69.62082614079625,0.4570843836451012,9.13103824155845,0.004715436389799383,266.0403153500542,1.2415507589601196,0.1152183439288187,-911.7094959764225,41.06598003437883,0.14498225455103997,-798.027799061954,31.131216549596743,0.09109175781965743,68.54008496733171,-117.472354608642
2025-01-01 09:00:00,2.0315946930893256,0.4529880338901012,0.0033563006883391244,2.0315946930893256,0.4529880338901013,0.0033563006883391244,0.09650693532735903,0.9166775903703706,0.9684101673915962,0.0,0.05,0.0033563006883391244,0.0,0.0,0.4384047005567679,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.37688144447117605,0.053702697300909014,0.0751991039959835,0.056399327996987596,0.0,0.0,0.0037697197094298243,0.0,0.0035809342466466337,0.0,0.08915628137128256,0.0,0.07859271857927484,0.0,0.43773690034516183,0.32830267525887125,0.0033563006883391244,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4837.455719258826,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7506.72344,916.6775903703705,0.16666666666666666,41.05026628436537,51.66666666666668,46.10666666666668,0.0,51.382593192909205,0.24501830932493068,664.6811789159525,916.6775903703705,41.05026628436537,50.15130486606006,51.382593192909205,49.53566070263549,12.43753247303448,14.92538377083871,-0.13017178471689037,4.553222244469082,2.567890275739909,-0.922158578203533,-0.85,9.236100170605994,1056.3759588938458,-769.1872867449525,-620.5533851361856,-29.984284244651075,-369.0149885190466,0.0,0.0,1200.6604939689707,1112.7957529874257,6.51825,0.017699683269406883,0.0,0.0,0.16565152360468507,430.201985404,224.73045344392176,0.462833802321086,9.218078853232049,0.004779904824671429,362.03683497604806,1.2420286566211565,0.11383168199212762,-813.2908146038376,44.10352785888508,0.14498225455103997,-654.1513278634226,33.59794272723684,0.09372747308042587,9.523658833691334,-39.507943078342414
