kva,n_customers,avg_utilization,std_utilization,avg_diversity_factor
25.0,1,0.36919250165668543,0.15960410656771115,22.326332764964057
25.0,2,0.631617101315056,0.21117156807102866,26.90585999019545
25.0,3,1.0176309988138672,0.1790052977854351,26.63725288158404
25.0,4,1.1243273580477904,0.2814178997304531,32.06564254461996
25.0,5,1.0662298653152824,0.3686936009777018,35.243999975758285
25.0,6,1.3964572115351892,0.4491916603121315,35.00857866165757
25.0,7,1.384461327466016,0.26930586657104316,38.959557542984875
25.0,8,1.983511918835924,0.7699518456476784,39.382700729070244
25.0,9,2.6307117435599117,1.1903904039211506,35.158600525349335
25.0,10,2.154512010434786,0.16121001803890642,41.44551983915947
25.0,11,2.405520151953455,0.3333960739745303,41.35701400261641
25.0,12,2.495564968278656,0.5526918863612028,44.100111569059834
25.0,13,2.3626874879334396,0.5729587998826438,46.13572040614658
25.0,14,2.2766134677802796,0.4165951906043321,48.38290999690783
25.0,15,2.6428441629086414,0.401832581270031,46.67419735949464
25.0,16,2.8609574234831046,0.7314005173004768,48.91952017557995
25.0,17,2.5306533622677834,0.5467634884595589,48.40435929752742
25.0,18,3.101690825896868,0.6738167600906997,52.98651724356692
25.0,19,3.524939528050684,0.37089941634196044,50.956448993433355
25.0,20,2.954081378874388,0.6431326279875417,56.21069042248523
25.0,21,3.7478272528757324,0.8073095474832591,49.14392496534179
25.0,22,3.1458105277621065,0.8088510792773373,55.946993220755246
25.0,23,3.9645003447292146,0.5173645842069753,54.36416268946632
25.0,24,4.290040880601013,0.31396013674703305,50.21412609728801
25.0,25,4.66003190281351,0.7467450935322401,52.381721686864694
25.0,26,4.041337602642654,0.9659967249069135,54.38152742584707
25.0,27,3.789656173320263,0.6020684270545077,59.09831043250788
25.0,28,4.4809095747086936,0.6924578166836167,51.63891390664766
25.0,29,4.547892032407493,1.0240863059071732,55.165433830600776
25.0,30,5.013256102931555,0.9980035367605928,53.91819814596928
25.0,31,4.706194167579637,0.5210453333527965,61.80555774838122
25.0,32,4.532179553400811,0.5952796680234985,54.446771876271214
25.0,33,4.7531595896259695,0.3335130771972157,58.277941064472884
25.0,34,5.350766061623473,0.4681038377923444,59.49111753191754
25.0,35,4.58553735912769,0.8901604709933544,59.47332594741282
25.0,36,5.789025925503873,1.1314193180394347,57.17255627643475
25.0,37,4.655795676187737,0.7550880378939918,60.632552995716026
25.0,38,5.521280637824047,0.9575076126102527,55.01390001167289
25.0,39,5.23472215846506,0.6175422621778196,61.941569539135045
25.0,40,5.9948363766889985,0.9192090558357644,56.68030154257069
25.0,41,5.980000578073418,1.0694096256787182,59.05955878161283
25.0,42,6.904426328596119,1.3487548972180563,56.61740723634817
25.0,43,5.927162019025363,0.9279544975344833,59.96077067694002
25.0,44,6.706018677429219,0.8133281642558275,58.56783505497784
25.0,45,6.59105409450334,0.4387615811044212,61.627475457471704
25.0,46,6.410689783255448,1.0647278138418792,59.99554641165471
25.0,47,7.54650869114963,0.44697014628299425,57.220135072049025
25.0,48,6.655167233874529,0.6336090069501507,60.42240322664331
25.0,49,6.187389481029272,0.7891017694181902,62.928730000887086
50.0,1,0.4918492898551416,0.49039721002523873,19.99815607765593
50.0,2,0.33403841662612244,0.0604615303311572,25.18377970722252
50.0,3,0.4903008544733606,0.2207614006333499,30.26063752209269
50.0,4,0.4333491183819088,0.09617446453904994,32.966735900335735
50.0,5,0.7182308930256964,0.23456020315431192,33.12801193617312
50.0,6,0.703243399499647,0.21376104647519084,34.43419561899496
50.0,7,0.7755322142352862,0.38730625411843744,36.20468490390165
50.0,8,0.6479448384301131,0.07962625212537734,41.38292061896932
50.0,9,1.0124858517884276,0.32315147724515336,38.83399212609268
50.0,10,1.2419111264726888,0.4906980488999934,38.56501506191379
50.0,11,1.2198436699742423,0.2969790236075216,43.92833420812056
50.0,12,1.3532265791848679,0.4477249714771718,40.050132554964875
50.0,13,1.1580157297796096,0.3113799066376593,42.681230817877584
50.0,14,1.3722946276477739,0.6060845928335474,42.479905067616315
50.0,15,1.3112458256254222,0.12774299474456338,48.66050682985817
50.0,16,1.609506303846198,0.38299829500473886,48.21825888676962
50.0,17,1.261350565251465,0.21338271072357196,51.42388807725918
50.0,18,1.646391783732118,0.4795243544128353,48.32316718388324
50.0,19,1.417506084869839,0.19307146632215433,52.84389415118839
50.0,20,1.817201240918433,0.6044324906421186,48.52405155782419
50.0,21,1.8788795202530852,0.46884455229587757,54.520941811590134
50.0,22,1.8606540505638793,0.3715261487017062,51.94949731879912
50.0,23,1.8078449636352354,0.156378636170834,52.46642432374065
50.0,24,1.9138019406309301,0.4468370565268104,54.556585505205064
50.0,25,1.8785156709696067,0.24904243863174672,53.21463031367134
50.0,26,2.0755232472062723,0.2972068889685794,55.8677813864777
50.0,27,2.2235958658794672,0.32898440858523526,54.10869837377375
50.0,28,2.5406257068159244,0.27615796245255203,52.04994745713236
50.0,29,2.1596572820223483,0.34113612868694304,55.13422882800429
50.0,30,2.199164096395867,0.3094812499379284,57.28102299376276
50.0,31,2.6426318993952598,0.2801238071773705,53.32964547475022
50.0,32,2.085688157107268,0.23559604740448473,57.826329284131155
50.0,33,2.590817745828434,0.39148061826605185,57.24877736863359
50.0,34,2.339686423015819,0.42139132469377255,58.1859447573428
50.0,35,2.5892778830483314,0.31222466720298003,56.579316502590544
50.0,36,2.635205246980692,0.2173681835944752,59.10439677368513
50.0,37,2.710878077249815,0.5218761128896064,58.101506548281165
50.0,38,2.8626561203318417,0.28177217080337513,55.26663875136192
50.0,39,2.7878944462833366,0.4161714756853094,58.43577197817882
50.0,40,2.8767180593757504,0.3150184241013977,59.65204268667013
50.0,41,3.417066211067655,0.5688534895351585,54.12836446743832
50.0,42,3.1597418050267656,0.5654627265057243,56.722265940188876
