Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),Water Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 10:00:00,1.3578757422508296,0.18211883888794322,0.4159235206072595,0.35834056490427624,0.4017234375,0.5408137398465533,0.006998,0.05,0.008579199398448678,0.3970702702702703,0.01027405093854056,0.0,51.66666666666668,20.9545297845386,-0.003166911185986265
2025-01-01 11:00:00,1.2560529885847036,0.18211883888794322,0.33307408077063094,0.3523508207988912,0.32137875,0.5253254177858125,0.006998,0.05,0.008579199398448678,0.3176562162162162,0.006838665155966061,0.0,51.66666666666668,20.78803841914709,-0.058741784554218475
2025-01-01 12:00:00,1.1891364089574912,0.18336802062388333,0.2642089533888315,0.3554413596691113,0.2588884375,0.51780861178838,0.006998,0.05,0.008319223659101748,0.25588972972972973,0.0,0.0,51.66666666666668,20.732798128778306,-0.058706842141789235
2025-01-01 13:00:00,1.058551560058625,0.18336802062388333,0.13527152921005778,0.3577455555179367,0.12498062500000001,0.5188273795406882,0.006998,0.05,0.008319223659101748,0.12353297297297298,0.0034193325779830305,0.0,51.66666666666668,20.726984479013197,-0.06640371628595787
2025-01-01 14:00:00,1.1825438721897414,0.18402900302343111,0.15633842935560835,0.44524683929448156,0.142835,0.5374640328952599,0.006998,0.05,0.008319223659101748,0.14118054054054055,0.006838665155966061,0.0,51.66666666666668,20.885139269212118,-0.01970554752699248
2025-01-01 15:00:00,1.6206259945967523,0.1865991604199421,0.2707941470838721,0.7203563225263672,0.24103406249999998,0.6022376095703851,0.006998,0.05,0.008579199398448678,0.23824216216216215,0.02397278552326131,0.0,51.66666666666668,20.8525074824658,-0.05496748680550052
2025-01-01 16:00:00,2.27261396030141,0.19271423675428392,0.25677973558874007,1.2366271394973203,0.24103406249999998,0.7379547583040899,0.006998,0.05,0.011698908270611834,0.23824216216216215,0.006838665155966061,0.0,51.66666666666668,20.659322447955063,-0.08203688832164163
2025-01-01 17:00:00,2.626322799725732,0.21383027114676034,0.03390039866050787,1.2655020258746597,0.0089271875,1.2948955863510723,0.006998,0.05,0.014818617142774989,0.008823783783783784,0.010257997733949092,0.0,51.66666666666668,20.746746186176207,-0.05680398988720956
2025-01-01 18:00:00,3.541937035296779,0.24807349099346124,0.22155034191048403,0.977678091357172,0.196398125,2.310862818939607,0.006998,0.05,0.017158398796897355,0.19412324324324323,0.010268699870343404,0.0,51.66666666666668,20.877271400840105,-0.05386246104066051
2025-01-01 19:00:00,2.7509202706147913,0.22104599567515712,0.1609386967309072,0.8992522323923904,0.142835,1.6518350382224012,0.006998,0.05,0.019758156190366652,0.14118054054054055,0.0,0.0,51.66666666666668,20.56068660304704,-0.0957628474775054
2025-01-01 20:00:00,1.7748928793662537,0.19376178135875935,0.15341479164385807,0.7330496338945687,0.1339078125,0.8509374329716852,0.006998,0.05,0.021058034887101302,0.13235675675675676,0.0,0.0,51.66666666666668,20.817717043661034,-0.0538352192206314
2025-01-01 21:00:00,1.373689529683951,0.17826508650096387,0.26942385952978193,0.5964608528958054,0.24996125000000002,0.4702694267881458,0.006998,0.05,0.02235791358383595,0.24706594594594597,0.0,0.0,51.66666666666668,20.852328002098044,-0.02585369661080209
2025-01-01 22:00:00,0.9700786650209469,0.16588936770596924,0.33715439666723596,0.3896084608511898,0.32137875,0.20209345416975702,0.006998,0.05,0.019498180451019722,0.3176562162162162,0.0,0.0,51.66666666666668,20.86101614567938,-0.04454595569734992
2025-01-01 23:00:00,0.9742975096082772,0.1640155951020591,0.35220220684133424,0.38711009737930957,0.33923312499999997,0.19095628722896754,0.006998,0.05,0.016898423057550425,0.33530378378378384,0.0,0.0,51.66666666666668,20.806123248783035,-0.056257669654033886
2025-01-02 00:00:00,0.6255693558303697,0.16339100423408903,0.011438932531264902,0.3862773095553495,0.0,0.18229404627502016,0.006998,0.05,0.011438932531264902,0.0,0.0,0.0,51.66666666666668,20.271495761068987,0.0
2025-01-02 01:00:00,0.6591588584896882,0.162766413366119,0.005979442004979381,0.4235792011949313,0.0,0.178581657294757,0.006998,0.05,0.005979442004979381,0.0,0.0,0.0,51.66666666666668,19.26812711100654,-0.0012147196316217783
2025-01-02 02:00:00,0.855501770771896,0.16451034276319518,0.23435791742597006,0.38781523847713895,0.232106875,0.178581657294757,0.006998,0.05,0.004939539047591663,0.2294183783783784,0.0,0.0,51.66666666666668,19.0627281464831,-0.0906299816511978
2025-01-02 03:00:00,0.8172951067049425,0.16928377482486548,0.17447762288172544,0.43242818789702747,0.1517621875,0.1761067313079149,0.006998,0.05,0.0038996360902039443,0.15000432432432434,0.020573662467197187,0.0,51.66666666666668,18.991339798856064,-0.06981365238302957
2025-01-02 04:00:00,0.9164510400997167,0.16089264076220883,0.12769258480252382,0.5583656837918017,0.12498062500000001,0.1761067313079149,0.006998,0.05,0.004159611829550874,0.12353297297297298,0.0,0.0,51.66666666666668,19.137362268210946,-0.05761358071843734
2025-01-02 05:00:00,1.263869261744269,0.16596017249207526,0.2340979416866231,0.7481856047102315,0.232106875,0.22657878203403745,0.006998,0.05,0.004679563308244733,0.2294183783783784,0.0,0.0,51.66666666666668,19.21843323997893,-0.013006222453023852
2025-01-02 06:00:00,1.158022613810942,0.16214182249814893,0.2714728827365337,0.6459650905622375,0.267815625,0.18724389824870438,0.006998,0.05,0.00675936922302017,0.2647135135135135,0.0,0.0,51.66666666666668,19.153125110538973,-0.06046699828436222
2025-01-02 07:00:00,1.1780404365588586,0.1763352428919,0.30170945543308936,0.41053983707820285,0.2588884375,0.45161416198065574,0.006998,0.05,0.008579199398448678,0.25588972972972973,0.03724052630491099,0.0,51.66666666666668,19.088216248072094,-0.06606013229104844
2025-01-02 08:00:00,1.1970074365905665,0.1827434297559133,0.18364544172786637,0.42378343302716714,0.160689375,0.5555366285633994,0.006998,0.05,0.008579199398448678,0.1588281081081081,0.01623813422130958,0.0,51.66666666666668,19.008463962807692,-0.06904306424573321
2025-01-02 09:00:00,1.1125231618987863,0.164291004435204,0.5377462506861288,0.3495624385165923,0.53563125,0.17033147338219398,0.006998,0.05,0.008319223659101748,0.529427027027027,0.0,0.0,51.66666666666668,20.008214839864927,-0.5816700140491039
2025-01-02 10:00:00,1.1232472707839953,0.16774247169777867,0.5038552710879547,0.3274388675082396,0.4909953125,0.24781509077575575,0.006998,0.05,0.008579199398448678,0.4853081081081081,0.00996796358139796,0.0,51.66666666666668,20.946478086949575,-0.0023109911444101055
2025-01-02 11:00:00,1.043612971572162,0.17303033089416103,0.32911327843244903,0.33170576958153924,0.303524375,0.3513848269906229,0.006998,0.05,0.008579199398448678,0.3000086486486487,0.020525430385351713,0.0,51.66666666666668,20.7352216009477,-0.05750056049359464
2025-01-02 12:00:00,0.7645105026498904,0.16464018597002913,0.23773760203748012,0.3116735262761859,0.232106875,0.1637321013737044,0.006998,0.05,0.008319223659101748,0.2294183783783784,0.0,0.0,51.66666666666668,20.77108569715607,-0.05572677715975149
2025-01-02 13:00:00,0.9083723670341232,0.17367361209718232,0.19164385495683472,0.334071816582222,0.17854374999999997,0.33875880045190115,0.006998,0.05,0.008319223659101748,0.17647567567567568,0.006848955622057309,0.0,51.66666666666668,20.83194851951047,-0.05594983569963284
2025-01-02 14:00:00,1.2809870173600995,0.18402900302343111,0.25880964741607637,0.43656373446483937,0.24996125000000002,0.5374640328952599,0.006998,0.05,0.008319223659101748,0.24706594594594597,0.0034244778110286544,0.0,51.66666666666668,20.884362586972816,-0.014229978542065898
2025-01-02 15:00:00,1.9827591270861415,0.20350929347503985,0.28160739554393677,0.7454409645030978,0.2588884375,0.9214317250830443,0.006998,0.05,0.008579199398448678,0.25588972972972973,0.01713846641575843,0.0,51.66666666666668,20.83746919365721,-0.060682412858130044
2025-01-02 16:00:00,2.8748663531081537,0.21970435140248556,0.24600213234973112,1.305888366187281,0.2231796875,1.2888002994208734,0.006998,0.05,0.011698908270611834,0.2205945945945946,0.013708629484524722,0.0,51.66666666666668,20.662317011252032,-0.07550405524395416
2025-01-02 17:00:00,3.035953345029683,0.22941843940276252,0.027066878737587428,1.3189011637815717,0.0089271875,1.651126993748112,0.006998,0.05,0.014818617142774989,0.008823783783783784,0.0034244778110286544,0.0,51.66666666666668,20.75547415000306,-0.05594450657779752
2025-01-02 18:00:00,2.8799834552238246,0.22515943447580433,0.24803714506498803,0.9030885887579417,0.2231796875,1.6967171789658833,0.006998,0.05,0.017158398796897355,0.2205945945945946,0.010284151673496068,0.0,51.66666666666668,20.883811723419754,-0.0365620212436762
2025-01-02 19:00:00,2.984983917184395,0.2269397554044583,0.2437772285959899,0.9102092663803826,0.2231796875,1.7945969633040126,0.006998,0.05,0.019758156190366652,0.2205945945945946,0.0034244778110286544,0.0,51.66666666666668,20.650424446322514,-0.09790777486326754
2025-01-02 20:00:00,2.4262701909286606,0.2197604224076393,0.056353170022236436,0.8509718300015443,0.03570875,1.4825916109271167,0.006998,0.05,0.021058034887101302,0.03529513513513514,0.0,0.0,51.66666666666668,20.706799933755843,-0.07133120582904239
2025-01-02 21:00:00,1.6545908961233662,0.18939162356001843,0.23412872439464677,0.65670556896461,0.2142525,0.7266348271587563,0.006998,0.05,0.02235791358383595,0.21177081081081084,0.0,0.0,51.66666666666668,20.876220169322266,-0.018055465024681715
2025-01-02 22:00:00,0.9432971025209469,0.16588936770596924,0.3106830453158846,0.3896084608511898,0.2945971875,0.20209345416975702,0.006998,0.05,0.019498180451019722,0.29118486486486483,0.0,0.0,51.66666666666668,20.848299913085985,-0.047812403876845266
2025-01-02 23:00:00,0.9296615721082772,0.1640155951020591,0.3080832879224153,0.38711009737930957,0.2945971875,0.19095628722896754,0.006998,0.05,0.016898423057550425,0.29118486486486483,0.0,0.0,51.66666666666668,20.799079445319514,-0.05615144542784852
2025-01-03 00:00:00,0.6255693558303697,0.16339100423408903,0.011438932531264902,0.3862773095553495,0.0,0.18229404627502016,0.006998,0.05,0.011438932531264902,0.0,0.0,0.0,51.66666666666668,20.290872297643386,0.0
2025-01-03 01:00:00,0.6591588584896882,0.162766413366119,0.005979442004979381,0.4235792011949313,0.0,0.178581657294757,0.006998,0.05,0.005979442004979381,0.0,0.0,0.0,51.66666666666668,19.404627293971814,0.0
2025-01-03 02:00:00,0.7183904537021863,0.16214182249814893,0.10200116066921329,0.38461173390742937,0.0981990625,0.178581657294757,0.006998,0.05,0.004939539047591663,0.09706162162162162,0.0,0.0,51.66666666666668,18.86003046417409,-0.10702913119025895
2025-01-03 03:00:00,0.779998981854926,0.1615172316301789,0.1274326090631769,0.4219136255470112,0.12498062500000001,0.1761067313079149,0.006998,0.05,0.0038996360902039443,0.12353297297297298,0.0,0.0,51.66666666666668,19.241475335897114,-0.011746003917354801
2025-01-03 04:00:00,1.0325044775997168,0.16089264076220883,0.24240177399171303,0.5583656837918017,0.24103406249999998,0.1761067313079149,0.006998,0.05,0.004159611829550874,0.23824216216216215,0.0,0.0,51.66666666666668,19.15553116260903,-0.06688349013026358
2025-01-03 05:00:00,1.1899930474275682,0.16089264076220883,0.24292172547040689,0.7109044016459692,0.24103406249999998,0.18105658328159915,0.006998,0.05,0.004679563308244733,0.23824216216216215,0.0,0.0,51.66666666666668,19.007100567486283,-0.07625101131825195
2025-01-03 06:00:00,1.0516028116009994,0.1661627987620647,0.10307945201987406,0.6437159893777888,0.0803446875,0.2705441347232106,0.006998,0.05,0.00675936922302017,0.07941405405405405,0.016906028742799832,0.0,51.66666666666668,19.05635633994162,-0.07137252067515275
2025-01-03 07:00:00,1.40497211022036,0.18966505461611388,0.17083681619438187,0.4611232295803979,0.160689375,0.7261615056399621,0.006998,0.05,0.008579199398448678,0.1588281081081081,0.0034295086878251085,0.0,51.66666666666668,19.247801107481006,-0.007545656703988908
2025-01-03 08:00:00,1.3785992624059937,0.18714997908623193,0.2726312321079519,0.43277404428513777,0.24103406249999998,0.6477931556208557,0.006998,0.05,0.008579199398448678,0.23824216216216215,0.025809870547341077,0.0,51.66666666666668,19.145750617097843,-0.06863166838876963
2025-01-03 09:00:00,1.966160772233961,0.20147126440976748,0.5547542523007106,0.42676372989375816,0.53563125,0.9467677923402028,0.006998,0.05,0.008319223659101748,0.529427027027027,0.017008001614581793,0.0,51.66666666666668,20.087757722239836,-0.5118123484168015
2025-01-03 10:00:00,1.6788512998450151,0.20084667354179742,0.3177010025884542,0.3990614024707942,0.303524375,0.9192675223742212,0.006998,0.05,0.008579199398448678,0.3000086486486487,0.009113154541356859,0.0,51.66666666666668,20.959777727798805,-0.011187795827032864
2025-01-03 11:00:00,1.512286291703663,0.19208865674778913,0.3738746352286697,0.37455751100966833,0.35708749999999995,0.7236432806939944,0.006998,0.05,0.008579199398448678,0.35295135135135136,0.012344084478869716,0.0,51.66666666666668,20.86353929217476,-0.04298921261271342
2025-01-03 12:00:00,0.9341270651498904,0.16464018597002913,0.405389493929372,0.3116735262761859,0.4017234375,0.1637321013737044,0.006998,0.05,0.008319223659101748,0.3970702702702703,0.0,0.0,51.66666666666668,20.785964992403414,-0.05890289335690634
2025-01-03 13:00:00,0.8039316416301535,0.16464018597002913,0.2730327371726153,0.3116735262761859,0.267815625,0.16744449035396755,0.006998,0.05,0.008319223659101748,0.2647135135135135,0.0,0.0,51.66666666666668,20.74182521793448,-0.054874594171957905
2025-01-03 14:00:00,1.155130921604472,0.17901655316019366,0.2685978132346544,0.4239835457095156,0.232106875,0.4420425008949565,0.006998,0.05,0.008319223659101748,0.2294183783783784,0.030860211197174293,0.0,51.66666666666668,20.79817570325914,-0.05568254495491622
2025-01-03 15:00:00,1.6925740590994747,0.19265816574913022,0.2232955957483976,0.7184209904990727,0.196398125,0.7207569436004019,0.006998,0.05,0.008579199398448678,0.19412324324324323,0.0205931531067057,0.0,51.66666666666668,20.866581816663857,-0.038399032863961284
2025-01-03 16:00:00,2.667995179292529,0.20670503087804562,0.3097535244976303,1.281473493106408,0.2945971875,1.034926498686121,0.006998,0.05,0.011698908270611834,0.29118486486486483,0.006869751362153583,0.0,51.66666666666668,20.89119762322092,-0.027145082618239454
2025-01-03 17:00:00,3.281748825468455,0.22941843940276252,0.26188456308872093,1.3236625817203431,0.24996125000000002,1.651126993748112,0.006998,0.05,0.014818617142774989,0.24706594594594597,0.0,0.0,51.66666666666668,20.779796680511474,-0.06849140001782926
2025-01-03 18:00:00,3.3688288297150875,0.24719218112739752,0.07305742102524156,0.9807475828362217,0.03570875,2.2953744968788667,0.006998,0.05,0.017158398796897355,0.03529513513513514,0.020603887093209063,0.0,51.66666666666668,20.57897091787113,-0.11052520112820563
2025-01-03 19:00:00,3.8607777810877337,0.256959372717254,0.19427979944441215,1.0308064815902538,0.16961656249999998,2.6033567369974806,0.006998,0.05,0.019758156190366652,0.16765189189189192,0.006869751362153583,0.0,51.66666666666668,20.93351770646943,-0.002290270092518831
2025-01-03 20:00:00,3.370578000790652,0.2457590634565192,0.2485223808438495,0.9775013350220824,0.2231796875,2.1128989782685705,0.006998,0.05,0.021058034887101302,0.2205945945945946,0.006869751362153583,0.0,51.66666666666668,20.675713598898053,-0.09546465871727736
2025-01-03 21:00:00,2.142424030334245,0.20977191421274213,0.14393685413517873,0.7636772302837047,0.1160534375,1.2056953625505407,0.006998,0.05,0.02235791358383595,0.1147091891891892,0.006869751362153583,0.0,51.66666666666668,20.68499353672399,-0.06873287953715318
2025-01-03 22:00:00,1.2599512909691495,0.18076147169579462,0.19597385612669538,0.45477147024494236,0.17854374999999997,0.5696380707242074,0.006998,0.05,0.019498180451019722,0.17647567567567568,0.0,0.0,51.66666666666668,20.843374895927354,-0.04554508996947586
2025-01-03 23:00:00,1.0985175251219057,0.17514213216111366,0.2904357203548477,0.42055337752230254,0.2767428125,0.3442233350996032,0.006998,0.05,0.016898423057550425,0.2735372972972973,0.0,0.0,51.66666666666668,20.88262368410036,-0.01709719914019286
2025-01-04 00:00:00,0.7021868064986757,0.1735260676938219,0.037828635908357194,0.40666541709009635,0.0,0.23852338940857937,0.006998,0.05,0.011438932531264902,0.0,0.026389703377092295,0.0,51.66666666666668,19.97251817887753,-0.0020632622181883183
2025-01-04 01:00:00,0.6792950212640251,0.16799919069587238,0.026779472976333193,0.43213279268906196,0.0,0.1901642285749632,0.006998,0.05,0.005979442004979381,0.0,0.02080003097135381,0.0,51.66666666666668,19.22632283246121,-0.00011639926470792261
2025-01-04 02:00:00,0.8433710787021865,0.16214182249814893,0.22553413364218627,0.38461173390742937,0.2231796875,0.178581657294757,0.006998,0.05,0.004939539047591663,0.2205945945945946,0.0,0.0,51.66666666666668,18.94833006925168,-0.11169612176410215
2025-01-04 03:00:00,0.655018356854926,0.1615172316301789,0.0038996360902039443,0.4219136255470112,0.0,0.1761067313079149,0.006998,0.05,0.0038996360902039443,0.0,0.0,0.0,51.66666666666668,19.097263558307553,-0.052901077673024176
2025-01-04 04:00:00,1.0235772900997169,0.16089264076220883,0.23357799020792924,0.5583656837918017,0.232106875,0.1761067313079149,0.006998,0.05,0.004159611829550874,0.2294183783783784,0.0,0.0,51.66666666666668,19.205564928672523,-0.03351771883885514
2025-01-04 05:00:00,1.1899930474275682,0.16089264076220883,0.24292172547040689,0.7109044016459692,0.24103406249999998,0.18105658328159915,0.006998,0.05,0.004679563308244733,0.23824216216216215,0.0,0.0,51.66666666666668,19.06943851512001,-0.08034600253103802
2025-01-04 06:00:00,0.99659595411551,0.16214182249814893,0.12146855841220934,0.6363006183668056,0.1160534375,0.18724389824870438,0.006998,0.05,0.00675936922302017,0.1147091891891892,0.0,0.0,51.66666666666668,18.975046497733313,-0.07731477976155929
2025-01-04 07:00:00,1.0442098436768665,0.17644540662515798,0.13736861430681804,0.411088440411103,0.12498062500000001,0.4511427782657636,0.006998,0.05,0.008579199398448678,0.12353297297297298,0.0052564419353963885,0.0,51.66666666666668,19.242406565959865,-0.006608119838596534
2025-01-04 08:00:00,1.764751683651406,0.20587781374008612,0.23860926416827982,0.4694473799329953,0.2053253125,1.0329809912184107,0.006998,0.05,0.008579199398448678,0.20294702702702702,0.027083037742804093,0.0,51.66666666666668,19.059490948876952,-0.10032408659832423
2025-01-04 09:00:00,2.397815139095406,0.2204194265301376,0.5848876128695253,0.46582280278077237,0.53563125,1.339363086314634,0.006998,0.05,0.008319223659101748,0.529427027027027,0.04714136218339645,0.0,51.66666666666668,20.373634112498806,-0.32181994068204917
2025-01-04 10:00:00,1.7206410949487663,0.20591420527166385,0.24356575144254347,0.4099110909122578,0.232106875,1.0216251290365086,0.006998,0.05,0.008579199398448678,0.2294183783783784,0.00556817366571642,0.0,51.66666666666668,20.78874856819176,-0.05460102950843595
2025-01-04 11:00:00,1.501345349529245,0.20084667354179742,0.17622179091560594,0.39469369096951656,0.160689375,0.8889642835597282,0.006998,0.05,0.008579199398448678,0.1588281081081081,0.008814483409049159,0.0,51.66666666666668,20.83133544447144,-0.05084385094851485
2025-01-04 12:00:00,1.567271161271956,0.20209585527773752,0.2930524111189927,0.3992395114284684,0.24103406249999998,0.8699995873434873,0.006998,0.05,0.008319223659101748,0.23824216216216215,0.0464910252977288,0.0,51.66666666666668,20.880870609929783,-0.014141648606591239
2025-01-04 13:00:00,1.2082289443769143,0.18369851182365723,0.29060795714065846,0.35852729207332756,0.267815625,0.5248880273035869,0.006998,0.05,0.008319223659101748,0.2647135135135135,0.01757521996804314,0.0,51.66666666666668,20.832035540662023,-0.05935953863469905
2025-01-04 14:00:00,1.1838601333303727,0.17896147129356468,0.27452834859942565,0.42397831954514875,0.2588884375,0.4439953762852238,0.006998,0.05,0.008319223659101748,0.25588972972972973,0.010319395210594138,0.0,51.66666666666668,20.698748287891068,-0.06962595644920952
2025-01-04 15:00:00,1.4259781944072711,0.1862135873535392,0.10324268380843309,0.7020591379067735,0.0714175,0.5955035565004977,0.006998,0.05,0.008579199398448678,0.07059027027027028,0.02407321413971414,0.0,51.66666666666668,20.70051632012631,-0.07682679416274976
2025-01-04 16:00:00,2.2011964603014103,0.19271423675428392,0.199989590583692,1.2366271394973203,0.16961656249999998,0.7379547583040899,0.006998,0.05,0.011698908270611834,0.16765189189189192,0.02063879042118827,0.0,51.66666666666668,20.912368292299405,-0.004462216124762541
2025-01-04 17:00:00,2.436489670692582,0.19890308529030598,0.25260145438501547,1.2297690997643467,0.2231796875,0.9265428834282355,0.006998,0.05,0.014818617142774989,0.2205945945945946,0.01718824264764586,0.0,51.66666666666668,20.773172737474614,-0.08380327576320787
2025-01-04 18:00:00,3.323636988247237,0.24664136246110768,0.036238530566485475,0.9854060028151342,0.0,2.2812329854321036,0.006998,0.05,0.017158398796897355,0.0,0.019080131769588116,0.0,51.66666666666668,20.729970309768067,0.0
2025-01-04 19:00:00,3.708527428247018,0.256959372717254,0.02986256400074008,1.0481726912495382,0.0,2.6033567369974806,0.006998,0.05,0.019758156190366652,0.0,0.010104407810373427,0.0,51.66666666666668,20.591420842886613,-0.021072493494314594
2025-01-04 20:00:00,3.1560814181202943,0.2457590634565192,0.02793763169416406,0.9861844398517244,0.0,2.1128989782685705,0.006998,0.05,0.021058034887101302,0.0,0.006879596807062757,0.0,51.66666666666668,20.467654041763193,-0.14345706934794714
2025-01-04 21:00:00,2.3479595131075413,0.21351748114351296,0.22873936432938885,0.7809502579296574,0.2053253125,1.3046859426778845,0.006998,0.05,0.02235791358383595,0.20294702702702702,0.003434423718525861,0.0,51.66666666666668,20.807110106154088,-0.08001267532811554
2025-01-04 22:00:00,1.6215428489941257,0.19563357568562,0.12538358585642512,0.5201012306540704,0.10712625,0.9373173683400554,0.006998,0.05,0.019498180451019722,0.10588540540540542,0.0,0.0,51.66666666666668,20.555682723245035,-0.09782121320261924
2025-01-04 23:00:00,0.9501065492023982,0.17536245962762956,0.1404313960305234,0.42121096787484014,0.12498062500000001,0.34691695632755803,0.006998,0.05,0.016898423057550425,0.12353297297297298,0.0,0.0,51.66666666666668,20.864792884569813,-0.025421002422178773
2025-01-05 00:00:00,0.6931234974120428,0.17115754742877562,0.011438932531264902,0.4027873288672767,0.0,0.2333381685447661,0.006998,0.05,0.011438932531264902,0.0,0.0,0.0,51.66666666666668,20.054519882668536,-0.0036396200134483675
2025-01-05 01:00:00,0.6591588584896882,0.162766413366119,0.005979442004979381,0.4235792011949313,0.0,0.178581657294757,0.006998,0.05,0.005979442004979381,0.0,0.0,0.0,51.66666666666668,19.51875913857176,0.0
2025-01-05 02:00:00,0.6201913912021862,0.16214182249814893,0.004939539047591663,0.38461173390742937,0.0,0.178581657294757,0.006998,0.05,0.004939539047591663,0.0,0.0,0.0,51.66666666666668,19.104127895739857,-0.0007692469822690265
2025-01-05 03:00:00,0.7621446068549261,0.1615172316301789,0.10978504149560936,0.4219136255470112,0.10712625,0.1761067313079149,0.006998,0.05,0.0038996360902039443,0.10588540540540542,0.0,0.0,51.66666666666668,18.811742917003517,-0.14529042227188402
2025-01-05 04:00:00,0.8896694775997168,0.16089264076220883,0.10122123345117248,0.5583656837918017,0.0981990625,0.1761067313079149,0.006998,0.05,0.004159611829550874,0.09706162162162162,0.0,0.0,51.66666666666668,19.26217748185705,-0.0014112035982840017
2025-01-05 05:00:00,1.2324093696497866,0.1639221434268029,0.22301664980929214,0.7163308037963547,0.2142525,0.2448280658534321,0.006998,0.05,0.004679563308244733,0.21177081081081084,0.006566275690236604,0.0,51.66666666666668,18.996415707506397,-0.11007146599589461
2025-01-05 06:00:00,1.6765953076254845,0.22081078940467233,0.030550324747046553,0.9200266518197522,0.0,0.6995706558057323,0.006998,0.05,0.00675936922302017,0.0,0.02379095552402638,0.0,51.66666666666668,19.11757918451557,-0.013847341422241755
2025-01-05 07:00:00,1.7845446734944261,0.22137836846996944,0.24522917092228508,0.6115468012395513,0.2053253125,0.9106745597548749,0.006998,0.05,0.008579199398448678,0.20294702702702702,0.0337029444968094,0.0,51.66666666666668,18.92005165227012,-0.1399921512032466
2025-01-05 08:00:00,1.4588602177345757,0.20147126440976748,0.07525919081348253,0.46046434826663263,0.0,0.9413978694679431,0.006998,0.05,0.008579199398448678,0.0,0.06667999141503386,0.0,51.66666666666668,19.1708309552691,-0.01168822040832366
2025-01-05 09:00:00,1.7592932175016587,0.1924378382826143,0.5482415274041299,0.4077762558113124,0.53563125,0.7588877116903464,0.006998,0.05,0.008319223659101748,0.529427027027027,0.010495276718001134,0.0,51.66666666666668,19.935887954589568,-0.654043267349465
2025-01-05 10:00:00,1.2418223047508297,0.18211883888794322,0.29094028047952974,0.35834056490427624,0.28567,0.5408137398465533,0.006998,0.05,0.008579199398448678,0.2823610810810811,0.0,0.0,51.66666666666668,20.952219046124732,-0.007255688143902776
