Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6255693558303697,0.16339100423408903,0.011438932531264902,0.6255693558303697,0.16339100423408903,0.011438932531264902,0.18229404627502016,0.006998,0.3862773095553495,0.0,0.05,0.0,0.011438932531264902,0.0,0.0,0.0,0.1488076709007557,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.04949851973684211,0.0,0.002466501606177841,0.0,0.13032902493200021,0.0,0.004820620262674254,0.0,0.1650987149092716,0.12382403618195367,0.011438932531264902,0.09537635313255276,0.0,0.08767010829244816,0.0,0.0,0.0,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,0.0,0.0,3.1347432912159296e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.1347432912159296e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,20.3193670900412,0.0,7.019546825942896,0.19993798592352086,2.8,9.236100170605994,-78.98988543411883,-496.4084061301864,1164.388369142399,-809.2950064844307,0.0,-1.1505036389460586,739.5878603715284,0.0,3.0,0.0354382554504464,0.0,4.8609141810666944e-05,0.10093843891708763,197.99884266666666,-8.132235682270501,0.17953080044767594,9.223798662694826,0.0025960904130067977,163.5413253180908,1.2207468944863202,0.10873669091327999,-597.9427095194776,101.53430338929128,0.4994148453064699,1692.8348008877474,-528.4464317453485
2025-01-01 01:00:00,0.6591588584896882,0.162766413366119,0.005979442004979381,0.6591588584896882,0.162766413366119,0.005979442004979381,0.178581657294757,0.006998,0.4235792011949313,0.0,0.05,0.0,0.005979442004979381,0.0,0.0,0.0,0.14818308003278566,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032478725134442644,0.024359043850831975,0.0,0.0,0.045786130756578954,0.0,0.002466501606177841,0.0,0.13032902493200021,0.0,0.004820620262674254,0.0,0.1650987149092716,0.12382403618195367,0.005979442004979381,0.11524642670183459,0.0,0.10593471418670819,0.0,0.0,0.0,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,0.0,0.0,3.2293756707780906e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.2293756707780906e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.373017784647224,0.0,7.481781297812904,0.8247222970385673,2.5,9.236100170605994,-64.35259990331829,-624.2216972524667,528.5154993305398,-728.0340296812017,0.0,0.0,655.041735835351,0.0,3.0,0.03308523734312332,0.0,0.0,0.0941072773542486,197.99884266666666,8.639693942532404,0.19107259934692758,8.798721988604647,0.00260596147942821,149.92081204765964,1.2247468609888224,0.10873669091327999,-706.7607550319418,82.53905777947517,0.38135994028567316,890.6485815367432,-362.1330822062034
2025-01-01 02:00:00,0.7808807662021864,0.16214182249814893,0.16376764715569977,0.7808807662021865,0.1621418224981489,0.1637676471556998,0.178581657294757,0.006998,0.38461173390742937,0.160689375,0.05,0.0,0.004939539047591663,0.1588281081081081,0.0,0.0,0.1475584891648156,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.045786130756578954,0.0,0.002466501606177841,0.0,0.13032902493200021,0.0,0.004820620262674254,0.0,0.1650987149092716,0.12382403618195367,0.004939539047591663,0.09537635313255276,0.0,0.08767010829244816,0.0,0.0,0.0,3272.688816036326,19.444444444444457,0.2775,1193.6840949636742,4.6547930118918925,0.160689375,0.3,4305.6835360000005,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,0.0,0.0,3.2772776316944726e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.2772776316944726e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.893996725421257,-0.10134958698685358,7.534537161919558,1.1314278274504905,1.6500000000000001,9.236100170605994,3163.2065045874015,-761.0950185339904,1028.2753294024528,-715.0093060122538,0.0,0.0,638.9706722529235,0.0,3.0,0.03166750751487398,0.0,0.0,0.09007470256033732,197.99884266666666,-33.44367768959473,0.19757596992850698,8.586267029193042,0.0026154984039404696,153.71925683601702,1.226748513045961,0.10873669091327999,-837.4114568631028,76.31643832911246,0.23178985811444874,190.2121798484686,-355.62094540968985
2025-01-01 03:00:00,0.7175086693549261,0.1615172316301789,0.06566612257669042,0.7175086693549261,0.1615172316301789,0.06566612257669042,0.1761067313079149,0.006998,0.4219136255470112,0.062490312500000006,0.05,0.0,0.0038996360902039443,0.06176648648648649,0.0,0.0,0.14693389829684556,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813149486522508,0.023109862114891876,0.0,0.0,0.04331120476973685,0.0,0.002466501606177841,0.0,0.13032902493200021,0.0,0.004820620262674254,0.0,0.1650987149092716,0.12382403618195367,0.0038996360902039443,0.11524642670183459,0.0,0.10593471418670819,0.0,0.0,0.0,1272.7123173474604,19.444444444444457,0.10791666666666669,464.21048137476214,1.8101972824024024,0.062490312500000006,0.11666666666666667,1674.4324862222225,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,0.0,0.0,3.251561494524127e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.251561494524127e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.151159669357973,-0.04212224619442591,7.4277986273793974,1.7236433014080175,1.6500000000000001,9.236100170605994,1048.5605259725746,-745.2095639987251,67.78802646038811,-750.065291491089,0.0,0.0,620.4246826836539,0.0,3.0,0.0327439731822506,0.0,0.0,0.09313658940949403,197.99884266666666,-94.51118256745063,0.19516197992320228,8.717284823892076,0.002625023958072232,137.62299083333986,1.2256629572296667,0.10873669091327999,-822.3592680941529,77.14970409542771,0.29461303183185233,42.55291791793497,-438.97537283230906
2025-01-01 04:00:00,1.0325044775997168,0.16089264076220883,0.24240177399171303,1.0325044775997168,0.16089264076220883,0.24240177399171303,0.1761067313079149,0.006998,0.5583656837918017,0.24103406249999998,0.05,0.0,0.004159611829550874,0.23824216216216215,0.0,0.0,0.14630930742887546,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.04331120476973685,0.0,0.002466501606177841,0.0,0.13032902493200021,0.0,0.004820620262674254,0.0,0.1650987149092716,0.12382403618195367,0.004159611829550874,0.18677869155124915,0.0,0.1716872954060443,0.0,0.0,0.0,4909.03322405449,19.444444444444457,0.41625000000000006,1790.5261424455114,6.9821895178378375,0.24103406249999998,0.45,6458.525304,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,0.0,0.0,3.247602688895136e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.247602688895136e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.190758277873037,-0.038361656589519434,7.3962560475797385,2.0137593684511956,0.55,9.236100170605994,4583.154833167152,-902.2214959080507,857.6024786293323,-830.6704525448503,0.0,0.0,623.4014637993107,0.0,3.0,0.03383054110955166,0.0,0.0,0.09622721101327118,197.99884266666666,-118.60940214179749,0.19520294827615128,8.74158043877224,0.00263341028558668,153.05155796531278,1.22491579230547,0.10873669091327999,-978.6395424328996,76.41804652484886,0.3085691310481817,-481.03289704949214,-451.8907667666869
2025-01-01 05:00:00,1.3217336628797034,0.16898967515666932,0.2709023334000111,1.3217336628797034,0.1689896751566693,0.2709023334000111,0.29014824301377384,0.006998,0.7246261698659295,0.24996125000000002,0.05,0.019156824145820425,0.004679563308244733,0.24706594594594597,0.0,0.0,0.15440634182333599,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02998036166256244,0.022485271246921824,0.0,0.0,0.048261056743421064,0.0,0.0044927351771758646,0.0,0.2373944510931769,0.0,0.007746342623353911,0.0,0.17589476076855226,0.13192107057641414,0.004679563308244733,0.2662589858283765,0.0,0.24474571898308445,0.0,0.0,0.0,5090.8492693898415,19.444444444444457,0.43166666666666675,1856.8419254990486,7.24078912960961,0.24996125000000002,0.4666666666666667,6697.72994488889,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,423.54367749780283,60.52353208028048,3.255382423337967e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.15486485341849104,423.54367749780283,423.54367749780283,3.255382423337967e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.112962721145813,-0.07048655753332161,6.993078194003791,1.4613148496553128,-0.25000000000000006,9.236100170605994,4866.908755726984,-950.0891049885724,776.9107102232878,-868.3666645232347,0.0,0.0,758.028158394214,0.0,3.0,0.034067789539949975,0.0,0.0,0.09690203778298138,197.99884266666666,-113.60200753383643,0.19686158987475524,8.713671112795618,0.0026441794972412074,158.9111765818683,1.224619238323863,0.10873669091327999,-1036.9256876515503,86.83658266297786,0.2620768523257228,-557.0639543001867,-522.8672609755744
2025-01-01 06:00:00,1.2215929678840876,0.16886181022688482,0.20393820008016714,1.2215929678840876,0.16886181022688482,0.20393820008016714,0.328793693777736,0.006998,0.6483303366063514,0.18747093750000002,0.05,0.011879371397687527,0.00675936922302017,0.18529945945945947,0.0,0.0,0.15427847689355148,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03164593731048258,0.02373445298286193,0.0,0.0,0.05444837171052633,0.0,0.005095602202620955,0.0,0.2692497198645887,0.0,0.0078903548639055,0.0,0.17405869854758615,0.13054402391068956,0.00675936922302017,0.22651883868981282,0.0,0.2082165071945644,0.0,0.0,0.0,3818.136952042381,19.444444444444457,0.3237500000000001,1392.6314441242866,5.430591847207207,0.18747093750000002,0.35,5023.297458666667,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,262.6444033645593,37.531352295592924,3.267333970069014e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.09603351245504194,262.6444033645593,262.6444033645593,3.267333970069014e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.993427383406686,-0.06746344586068045,6.962399308202467,1.0593450096360641,0.3,9.236100170605994,3686.374013253873,-864.8778159736064,634.8435945448568,-826.5576654891889,0.0,0.0,795.374397028751,0.0,2.5170000000000003,0.03364821279811731,0.0,0.0,0.09570859841286164,166.12102899733333,-100.5796703280698,0.1989561910351181,8.668107912515552,0.0026528249793924016,117.49972845588412,1.2251129480446226,0.10873669091327999,-951.9030115458255,87.02519557221912,0.27340026651170546,-272.1739525542531,-485.6138970251766
2025-01-01 07:00:00,1.0173510615588586,0.1763352428919,0.11425068974929517,1.0173510615588586,0.1763352428919,0.11425068974929517,0.45161416198065574,0.006998,0.41053983707820285,0.0981990625,0.05,0.008609868729224878,0.008579199398448678,0.09706162162162162,0.0,0.0,0.1617519095585667,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03331151295840272,0.024983634718802033,0.0,0.0,0.05073598273026317,0.0,0.007445782992685947,0.0,0.3934323962577066,0.0,0.011824162908446283,0.0,0.18235769978635294,0.13676827483976464,0.008579199398448678,0.09537635313255276,0.0,0.08767010829244816,0.0,0.0,0.0,1999.976498688866,19.444444444444457,0.16958333333333336,729.473613588912,2.8445957294894897,0.0981990625,0.18333333333333332,2631.251049777778,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,190.35803829440357,27.201777407031088,3.254889533010896e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.06960266736043355,190.35803829440357,190.35803829440357,3.254889533010896e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.1178978793072,-0.06386421109932972,6.816420235793166,1.0127127147036095,-0.55,9.236100170605994,1912.1943035374306,-966.3350545864217,-393.4022169116823,-900.0015997270453,0.0,0.0,924.123501714836,4.459266247603543,2.0010000000000003,0.03471930608806378,0.0,0.0,0.09875520413201988,132.0652280586667,-111.90409713922648,0.19794576756011273,8.73377671479892,0.002659590700173368,114.74270191127077,1.2245870228489142,0.10873669091327999,-1055.555319541462,89.22026495504042,0.301809970108134,-628.2519753095673,-494.62385519102696
2025-01-01 08:00:00,0.9587717580360421,0.16897296309866755,0.23799757777682704,0.9587717580360421,0.16897296309866755,0.23799757777682706,0.2729757617509271,0.006998,0.396691121285115,0.232106875,0.05,0.0,0.008579199398448678,0.2294183783783784,0.0,0.0,0.1543896297653342,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.03836135279605264,0.0,0.00435765293910933,0.0,0.23025675601576515,0.0,0.007791820173001781,0.0,0.17170853890474955,0.12878140417856213,0.008579199398448678,0.09537635313255276,0.0,0.08767010829244816,0.0,0.0,0.0,4727.217178719137,19.444444444444457,0.40083333333333343,1724.210359391974,6.723589906066066,0.232106875,0.43333333333333335,6219.320663111112,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,0.0,0.0,3.245895324965886e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.245895324965886e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.207869081892117,-0.015458277899058773,6.555805480893066,0.6364162532273497,-1.4,9.236100170605994,4375.306555341128,-1049.0662362032888,313.2947381953972,-978.5944389282242,0.0,0.0,683.9216102110653,309.10359715139714,1.2667500000000003,0.03591988733534644,0.0,0.0,0.10217012394210316,83.605011316,-57.23779466085143,0.1974523894758791,8.787964414041548,0.002666921221020862,109.49100051819825,1.2247793787502552,0.10873669091327999,-1143.496462938541,94.4302267352523,0.3342561519387714,-902.7799632893372,-508.13565790723936
2025-01-01 09:00:00,1.3122655625943336,0.17299393936258328,0.5411655832641118,1.3122655625943336,0.17299393936258328,0.5411655832641118,0.35174686308495856,0.006998,0.36788944950937486,0.53563125,0.05,0.0034193325779830305,0.008319223659101748,0.529427027027027,0.0,0.0,0.15841060602924995,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03414430078236278,0.025608225586772077,0.0,0.0,0.030936574835526323,0.0,0.005958627612490484,0.0,0.3148516606369417,0.0,0.011763526175582456,0.0,0.17706984058997055,0.13280238044247789,0.008319223659101748,0.07550627956327093,0.0,0.06940550239818813,0.0,0.0,0.0,10908.962720121088,21.111111111111143,0.9250000000000002,3978.9469832122472,15.515976706306306,0.53563125,1.0,14352.278453333334,14352.278453333334,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8803.563106666666,75.59899718466367,10.802943295893638,3.192564144861699e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.02764207858503234,75.59899718466367,75.59899718466367,3.192564144861699e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,19.741151769092202,-0.8421815642411611,6.449508724790096,1.033203009841538,-0.85,9.236100170605994,10728.360973711773,-956.9813505662445,2721.4251621013896,-975.5842756670447,0.0,0.0,766.7023658299827,870.534493813546,1.2495,0.03590070358394804,0.0,0.0,0.1021155578951735,82.46651797066667,28.28016342774832,0.1917362120485727,9.047474999160926,0.0026748928584816637,144.64126144335225,1.2231591640383181,0.10873669091327999,-1047.362175091982,90.38082452573752,0.329237219100185,-827.227695609339,-430.294125501519
