Metric,Value
Total Electric Energy (kWh),341.1977736965581
Total Gas Energy (therms),0.0
Average Electric Power (kW),0.47388579680077514
Peak Electric Power (kW),7.760796551703848
Other Electric Energy (kWh),107.00019242378421
HVAC Heating Electric Energy (kWh),87.43084952177776
Lighting Electric Energy (kWh),25.978624532477614
Water Heating Electric Energy (kWh),86.03810721851852
HVAC Cooling Electric Energy (kWh),34.75
Average Temperature - Indoor (C),15.370881977372273
Unmet Heating Load (C-hours),40.52844459031698
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
