Metric,Value
Total Electric Energy (kWh),1929.2148091633414
Total Gas Energy (therms),9.556586543354058
Average Electric Power (kW),2.679465012726863
Peak Electric Power (kW),6.257560840741999
Other Electric Energy (kWh),529.6992737027715
HVAC Heating Electric Energy (kWh),1337.742199494612
Lighting Electric Energy (kWh),61.08333596595818
HVAC Cooling Electric Energy (kWh),0.6900000000000001
Water Heating Gas Energy (therms),9.556586543354058
Average Temperature - Indoor (C),20.010110726458258
Unmet Heating Load (C-hours),0.0
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
