Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C)
2025-01-01 00:00:00,3.4724841798776094,2.2246338770728724,0.04091004513422114,0.522305116493093,2.913168932826885,0.03701013055763135,0.0,0.04091004513422114,0.0,51.176130130127255,20.007521747769086,0.0
2025-01-01 01:00:00,3.3966613515031114,2.2174685532654133,0.0,0.40553654472625716,2.974226118331079,0.016898688445775304,0.0,0.0,0.0,51.59836717109236,20.005644541820967,0.0
2025-01-01 02:00:00,3.437226461937284,2.2435175454017986,0.0,0.40406167371346785,3.016266099778041,0.016898688445775304,0.0,0.0,0.0,50.83094222698292,20.005623588288778,0.0
2025-01-01 03:00:00,3.4238778292394345,2.2348884581383492,0.0,0.40258680270067854,3.004619540669735,0.016671485869020918,0.0,0.0,0.0,50.065807492866604,20.005599553245776,0.0
2025-01-01 04:00:00,3.7120683288091985,2.4182306289836815,0.0,0.4011119316878892,3.2867849112522887,0.016671485869020918,0.007499999999999999,0.0,0.0,49.3174038789073,20.00557862650933,0.0
2025-01-01 05:00:00,3.853795209385608,2.5094836333504498,0.0,0.4011119316878892,3.428057386675189,0.01712589102252969,0.007499999999999999,0.0,0.0,48.59081381898472,20.00558460241968,0.0
2025-01-01 06:00:00,3.7086856573453564,2.415692187817781,0.0,0.40406167371346785,3.279430086167473,0.017693897464415655,0.007499999999999999,0.0,0.0,47.89921970581195,20.0056336648662,0.0
2025-01-01 07:00:00,4.058686201967405,2.6131098323032913,0.049092054161065365,0.46669119834141715,3.5289076127327075,0.048087390893280374,0.014999999999999998,0.049092054161065365,0.0,48.6687004989662,20.006839524933905,0.0
2025-01-01 08:00:00,4.4773596110839256,2.811951550822587,0.04091004513422114,0.6293092534726898,3.708625889187829,0.12442446842340694,0.014999999999999998,0.04091004513422114,0.0,51.43878922857537,20.010174889166663,0.0
2025-01-01 09:00:00,4.284541854745844,2.6755352522372298,0.0,0.646840956505338,3.4946446778517237,0.12805622038878214,0.014999999999999998,0.0,0.0,50.60245796285999,20.010475751531644,0.0
2025-01-01 10:00:00,3.731731493528229,2.314054246521009,0.0,0.6583574267949424,2.940120316732161,0.12575375000112576,0.007499999999999999,0.0,0.0,49.789563273429486,20.01060868815737,0.0
2025-01-01 11:00:00,3.2631983255700856,2.009248458605609,0.04091004513422114,0.6701976365895289,2.4716246771779895,0.12137601180256745,0.0,0.04091004513422114,0.0,51.480089244202844,20.010714324393,0.0
2025-01-01 12:00:00,2.810385126463823,1.7143714623003226,0.0,0.6808764044532404,2.011688683586077,0.11782003842450604,0.0,0.0,0.0,51.64190558521219,20.010815344878363,0.0
2025-01-01 13:00:00,2.274891456190486,1.3595467780340238,0.0,0.6958411140547317,1.462370205413276,0.11668013672247818,0.0,0.0,0.0,50.77197669563911,20.011008613788807,0.0
2025-01-01 14:00:00,2.0520956761217004,1.207987510696187,0.0,0.7060368502667368,1.2277351594914918,0.11832366636347204,0.0,0.0,0.0,49.901377051335075,20.011177484196683,0.0
2025-01-01 15:00:00,2.1229108602182913,1.2378711097339934,0.0572740631879096,0.7396264471447264,1.2540921798010105,0.12919223327255405,0.0,0.0572740631879096,0.0,51.26459496729778,20.011778605160213,0.0
2025-01-01 16:00:00,2.409952048078436,1.3846633673984898,0.016364018053688457,0.8141295889796394,1.4383757074956984,0.15744675160309843,0.0,0.016364018053688457,0.0,50.785481112458925,20.01318664338486,0.0
