Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.962731379243635,51.666666666666686,46.10666666666668,0.0,50.48834378055834,0.0,0.0,0.0,21.962731379243635,49.22902321044006,50.48834378055834,48.59936292538093,12.43753247303448,18.079348181650595,0.0,2.8,-383.14479624180075,-690.995329115859,-0.0,-0.0,290.55735916069887,0.0,2.0,0.034701850318797356,0.0,0,0.48459395903540436,131.99922844444444,17.293173713359437,0.2382425112246649,8.63529181572142,0.003007698602161604,32.729207006192,1.2263062991527032
2025-01-01 00:01:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.962716091055974,51.666666666666686,46.10666666666668,0.0,50.48488144545135,0.0,0.0,0.0,21.962716091055974,49.22594092509257,50.48488144545135,48.59647066491319,12.43753247303448,18.076276380294264,0.0,2.8,-387.4555992997353,-690.7976261573947,-0.0,-0.0,290.55735916069887,0.0,2.0,0.034698897617593316,0.0,0,0.4845527260419712,131.99922844444444,12.784667696960483,0.23899794434387342,8.657383263281321,0.0030078673525650163,32.716714272431204,1.2299013461266755
2025-01-01 00:02:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.962908132292263,51.666666666666686,46.10666666666668,0.0,50.48141917236305,0.0,0.0,0.0,21.962908132292263,49.22285864189065,50.48141917236305,48.59357837665446,12.43753247303448,18.072910177019907,0.0,2.8,-391.77360497757496,-690.58100079282,-0.0,-0.0,290.55735916069887,0.0,2.0,0.03469566184505514,0.0,0,0.48450754009913505,131.99922844444444,8.250036654546157,0.23906183649318186,8.655859936293908,0.003008035545481052,32.7048733993402,1.2299154376146242
2025-01-01 00:03:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.963297719677545,51.666666666666686,46.10666666666668,0.0,50.47795693046824,0.0,0.0,0.0,21.963297719677545,49.21977633173736,50.47795693046824,48.59068603237192,12.43753247303448,18.069263434837747,0.0,2.8,-396.0870257320857,-690.3463519662643,-0.0,-0.0,290.55735916069887,0.0,2.0,0.034692156304578704,0.0,0,0.4844585869821563,131.99922844444444,3.7019670734796577,0.23912995946452315,8.654812483908495,0.003008203675598166,32.69360266231881,1.2299307142973226
2025-01-01 00:04:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.963875448274322,51.666666666666686,46.10666666666668,0.0,50.47449469039614,0.0,0.0,0.0,21.963875448274322,49.216693966908736,50.47449469039614,48.58779360516503,12.43753247303448,18.065349480874445,0.0,2.8,-397.95234900303006,-690.0945442469067,-0.0,-0.0,290.55735916069887,0.0,2.0,0.03468839378408199,0.0,0,0.48440604526790465,131.99922844444444,1.584836083177791,0.2392021169906492,8.65299152869554,0.0030083717456867785,32.68287564544519,1.22994711997431
2025-01-01 00:05:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.964586267520954,51.666666666666686,46.10666666666668,0.0,50.4710324241741,0.0,0.0,0.0,21.964586267520954,49.213611521000736,50.4710324241741,48.584901069414066,12.43753247303448,18.0612464600861,0.0,2.8,-398.2287885226279,-689.8306114192277,-0.0,-0.0,290.55735916069887,0.0,2.0,0.0346844493844332,0.0,0,0.4843509637023897,131.99922844444444,1.0444637359009832,0.2392771375037521,8.651067851932545,0.00300853975838926,32.67253655777486,1.2299643246799752
2025-01-01 00:06:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.965393869207944,51.666666666666686,46.10666666666668,0.0,50.46757011201196,0.0,0.0,0.0,21.965393869207944,49.21052897533522,50.46757011201196,48.582008406996856,12.43753247303448,18.057005910900788,0.0,2.8,-398.2853466797779,-689.5578734774554,-0.0,-0.0,290.55735916069887,0.0,2.0,0.03468037263611086,0.0,0,0.48429403395393644,131.99922844444444,0.715167636978542,0.23935424837368124,8.649697228494302,0.00300870771559223,32.662482628899696,1.2299821107953448
2025-01-01 00:07:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.966289427278706,51.666666666666686,46.10666666666668,0.0,50.46410773951631,0.0,0.0,0.0,21.966289427278706,49.20744631632957,50.46410773951631,48.57911560473621,12.43753247303448,18.05264035277288,0.0,2.8,-398.23516476054664,-689.2771395570169,-0.0,-0.0,290.55735916069887,0.0,2.0,0.03467617556206838,0.0,0,0.4842354239170673,131.99922844444444,0.4846156357713376,0.23943326341621443,8.647630696233007,0.003008875618683746,32.652688943166524,1.230000425489511
2025-01-01 00:08:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.96726664522816,51.666666666666686,46.10666666666668,0.0,50.4606452936057,0.0,0.0,0.0,21.96726664522816,49.204363531639856,50.4606452936057,48.57622265065693,12.43753247303448,18.048158714260072,0.0,2.8,-398.1559986417637,-688.988987535813,-0.0,-0.0,290.55735916069887,0.0,2.0,0.03467186673407219,0.0,0,0.48417525329220745,131.99922844444444,0.27562973335037455,0.2395140503062094,8.645501055322626,0.0030090434689310154,32.64313774270549,1.2300192310947193
2025-01-01 00:09:00,0.1659573582026947,0.11223647175082829,0.0,0.0027659559700449116,0.0018706078625138048,0.0,0.011803665125962494,0.0,0.1541536930767322,0.0,0.0,0.0,0.11223647175082829,0.0,1,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.003412116228070175,0.0,On,0.008391548897892318,0,On,0.0045050640756277875,0,On,0.1057032498062898,0.07927743735471733,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,1443.0821511111112,Off,0.0,0.0,21.9683210172832,51.666666666666686,46.10666666666668,0.0,50.45718276213466,0.0,0.0,0.0,21.9683210172832,49.20128060980578,50.45718276213466,48.57332953364134,12.43753247303448,18.043567382027476,0.0,2.8,-398.07750399049377,-688.6938316228881,-0.0,-0.0,290.55735916069887,0.0,2.0,0.03466745228078927,0.0,0,0.48411360766312145,131.99922844444444,0.058968471695468594,0.23959651486029857,8.6439391059613,0.003009211267515112,32.633816337884866,1.2300385006771672
