Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:06:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,33.001065577146626,51.666666666666686,46.10666666666668,0.0,49.290389421824635,0.0,0.0,0.0,33.001065577146626,47.40221930603627,49.290389421824635,46.458134248142095,12.43753247303448,19.1084763590423,-0.3915236409577574,1.684830850900362,5.081616976377424,0.6,9.236100170605994,10474.009960224594,-625.5688537489782,2351.876853064542,-3104.045464954455,-0.0,-0.0,140.29290262415924,0.0,0.0,0.1277721409407723,0.0,0,1.1958208233960537,0.0,-116.53140309017124,0.1997085090219038,8.756118928823211,0.0026824359915100468,-160.75813241682297,1.224608148828149,0.4530695454719999,-645.1313269742112,19.562473225233177,0.10478067347521867,-616.363844627984,-253.57256360685875
2025-01-01 06:07:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.85585602124358,51.666666666666686,46.10666666666668,0.0,49.28710935199289,0.0,0.0,0.0,32.85585602124358,47.39944045219181,49.28710935199289,46.45560600229128,12.43753247303448,19.230481939134243,-0.2695180608658134,1.6882935913198125,5.2218410483179305,0.6,9.236100170605994,10434.98545373417,-627.6260821573859,2324.389821902545,-3137.0564591951697,-0.0,-0.0,140.29290262415924,0.0,0.0,0.12828533485993415,0.0,0,1.2006238107331637,0.0,-122.54491533988086,0.19815431454497295,8.812212571439204,0.0026818797176156625,-161.1829490573154,1.2240975509621639,0.4530695454719999,-647.1905625867615,19.56448042937576,0.10550608854695757,-640.0497928381373,-257.3736465587021
2025-01-01 06:08:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.71428736752565,51.666666666666686,46.10666666666668,0.0,49.283842489673056,0.0,0.0,0.0,32.71428736752565,47.39667382571413,49.283842489673056,46.45308949373467,12.43753247303448,19.3493705452401,-0.15062945475995804,1.6914357966007862,5.356669742292228,0.6,9.236100170605994,10397.003592116376,-629.4923629373437,2297.8078338099585,-3169.3575546153306,-0.0,-0.0,140.29290262415924,0.0,0.0,0.12878441569882515,0.0,0,1.2052947136022052,0.0,-128.2256815375146,0.19665165124590814,8.866485574594316,0.0026813217410743954,-161.58731960669388,1.2236004192733123,0.4530695454719999,-649.059181146842,19.566818209498287,0.10619891925825428,-663.0470233018186,-260.95840418760747
2025-01-01 06:09:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.57621913843017,51.666666666666686,46.10666666666668,0.0,49.280588505526005,0.0,0.0,0.0,32.57621913843017,47.39391912002115,49.280588505526005,46.45058442726872,12.43753247303448,19.465262605831803,-0.03473739416825339,1.6942871950553267,5.486331356435281,0.6,9.236100170605994,10360.02583422431,-631.1853992498673,2272.106849688841,-3200.9710330168255,-0.0,-0.0,140.29290262415924,0.0,0.0,0.1292699722941497,0.0,0,1.2098390429321453,0.0,-133.58996102808422,0.19519796469610567,8.91972082082832,0.0026807621374329224,-161.97208925563237,1.2231162180206894,0.4530695454719999,-650.7548615998666,19.569462349999256,0.10686096146596706,-685.3670560572292,-264.339355553314
2025-01-01 06:10:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.4415174016367,51.666666666666686,46.10666666666668,0.0,49.27734708291719,0.0,0.0,0.0,32.4415174016367,47.3911760403597,49.27734708291719,46.448090519080964,12.43753247303448,19.57827293586794,0.0,1.6968748043021755,5.611044413646407,0.6,9.236100170605994,10324.015156080379,-632.7212791688551,2247.2624510152837,-3231.9184565075548,-0.0,-0.0,140.29290262415924,0.0,0.0,0.12974256308214197,0.0,0,1.2142620251336274,0.0,-138.6532156812879,0.19379085862635953,8.971279542787617,0.002680200979209791,-162.33806013941108,1.2226444373731444,0.4530695454719999,-652.2936708858718,19.572391717016835,0.10749388980695714,-707.0225474642865,-267.5282628198145
2025-01-01 06:11:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.31005436342772,51.666666666666686,46.10666666666668,0.0,49.27411791732474,0.0,0.0,0.0,32.31005436342772,47.3884443032544,49.27411791732474,46.44560749621924,12.43753247303448,19.688511085535517,0.0,1.6992231806565985,5.73101804046221,0.6,9.236100170605994,10288.936008655815,-634.1146243668495,2223.250008595088,-3262.2206962748623,-0.0,-0.0,140.29290262415924,0.0,0.0,0.13020271816327614,0.0,0,1.2185686214226166,0.0,-143.43012333854233,0.19242808271619388,9.021944961799896,0.002679638336044316,-162.68599419945744,1.2221845917550251,0.4530695454719999,-653.6902122476023,19.5755878807528,0.10809926796581917,-728.0270701256081,-270.5361825786888
2025-01-01 06:12:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.181708009219044,51.666666666666686,46.10666666666668,0.0,49.2709007157843,0.0,0.0,0.0,32.181708009219044,47.38572363599072,49.2709007157843,46.44313509609393,12.43753247303448,19.79608164912104,0.0,1.701354645328625,5.846452336659883,0.6,9.236100170605994,10254.754267417777,-635.3787249613918,2200.044826862836,-3291.8979565569184,-0.0,-0.0,140.29290262415924,0.0,0.0,0.13065094114061848,0.0,0,1.222763545025556,0.0,-147.93460429452566,0.19110752165723416,9.070341761205416,0.002679074274835841,-163.01661574067475,1.221736218376256,0.4530695454719999,-654.9577597469399,19.57903478554823,0.10867855784002746,-748.3949214438738,-273.37351299267436
2025-01-01 06:13:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.05636177922165,51.666666666666686,46.10666666666668,0.0,49.267695196366425,0.0,0.0,0.0,32.05636177922165,47.38301377612836,49.267695196366425,46.44067306600933,12.43753247303448,19.901084542743757,0.0,1.7032894896180164,5.957538735095425,0.6,9.236100170605994,10221.4371780138,-636.5256618311755,2177.6222668808127,-3320.969795497193,-0.0,-0.0,140.29290262415924,0.0,0.0,0.1310877107754788,0.0,0,1.2268512766746262,0.0,-152.17985475822758,0.18982718529036,9.117970412957373,0.002678508859874418,-163.3306137420803,1.2212988759082335,0.4530695454719999,-656.1083802910255,19.58271845984994,0.10923312774843794,-768.1409572484393,-276.05003717013244
2025-01-01 06:14:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,31.933904274171688,51.666666666666686,46.10666666666668,0.0,49.264501087683264,0.0,0.0,0.0,31.933904274171688,47.38031447104194,49.264501087683264,46.43822116272129,12.43753247303448,20.003615257083737,0.0,1.7050461610801422,6.0644603514191235,0.6,9.236100170605994,10188.953300796042,-637.5664175817435,2155.9578507652523,-3349.4551439756865,-0.0,-0.0,140.29290262415924,0.0,0.0,0.13151348249197342,0.0,0,1.2308360786889665,0.0,-156.1783834974924,0.18858519966321657,9.164895886261089,0.0026779421529637268,-163.62864396249387,1.220872143278246,0.4530695454719999,-657.1530443420878,19.58662676034434,0.10976425980634312,-787.2804473989074,-278.5749631352248
2025-01-01 06:15:00,1.0461008295441205,0.10920210922299171,0.596572972972973,0.01743501382573534,0.0018200351537165285,0.009942882882882883,0.017276863566248295,0.0,0.3752599034778721,0.6035640625,0.05,0.596572972972973,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,On,13554.29392564506,20.000000000000057,0.9250000000000002,3221.8132612993845,17.483830404804802,0.6035640625,1,16172.543124444444,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,31.81422898502513,51.666666666666686,46.10666666666668,0.0,49.261318128421856,0.0,0.0,0.0,31.81422898502513,47.377625477486475,49.261318128421856,46.43577915201878,12.43753247303448,20.10376508949249,0.0,1.706641432446283,6.167392323424234,0.6,9.236100170605994,10157.272455820688,-638.510977225877,2135.0273499034656,-3377.3723231223594,-0.0,-0.0,140.29290262415924,0.0,0.0,0.13192868975392302,0.0,0,1.2347220078610757,0.0,-159.94204932617276,0.18737979888743744,9.209714981723298,0.0026773742135369283,-163.9113308722883,1.2204556185626467,0.4530695454719999,-658.1017263716117,19.59074914573471,0.11027315657155641,-805.8289506767612,-280.95696071915796
2025-01-01 06:16:00,0.4425367670441204,0.10920210922299171,0.0,0.007375612784068674,0.0018200351537165285,0.0,0.017276863566248295,0.0,0.3752599034778721,0.0,0.05,0.0,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,31.6972340419761,51.666666666666686,46.10666666666668,0.0,49.2581460669019,0.0,0.0,0.0,31.6972340419761,47.37494656118552,49.2581460669019,46.43334680832733,12.43753247303448,20.201621358693796,0.0,1.7080905549112244,6.266502139878663,0.6,9.236100170605994,-3427.9282563691204,-639.3684195414946,-1107.0064022816296,-3404.7390609638105,-0.0,-0.0,140.29290262415924,0.0,0.0,0.13233374533186965,0.0,0,1.2385129273148385,0.0,-163.48209802946917,0.18620931769850171,9.253940097514302,0.002676805098766033,-164.17926943482558,1.2200489179641727,0.4530695454719999,-658.9634960179854,19.59507647649082,0.11076094705051458,-823.8022066204538,-283.20419566117585
2025-01-01 06:17:00,0.4425367670441204,0.10920210922299171,0.0,0.007375612784068674,0.0018200351537165285,0.0,0.017276863566248295,0.0,0.3752599034778721,0.0,0.05,0.0,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,31.86950712773224,51.666666666666686,46.10666666666668,0.0,49.25498466065619,0.0,0.0,0.0,31.86950712773224,47.37227749644062,49.25498466065619,46.43092391433283,12.43753247303448,20.05087100676944,0.0,1.7094073967870318,6.04743097829968,0.6,9.236100170605994,-3372.862798934948,-640.1470005250713,-1058.3281576432523,-3362.6164011142637,-0.0,-0.0,140.29290262415924,0.0,0.0,0.1317094814340949,0.0,0,1.2326704348688562,0.0,-150.53930044484332,0.18791472694822267,9.184404136267663,0.0026762348636652725,-163.1553513146193,1.2206766309684665,0.4530695454719999,-659.7466005416536,19.599600016582215,0.10967983876807037,-784.2233568067011,-274.1048008365512
2025-01-01 06:18:00,0.4425367670441204,0.10920210922299171,0.0,0.007375612784068674,0.0018200351537165285,0.0,0.017276863566248295,0.0,0.3752599034778721,0.0,0.05,0.0,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.03581156086067,51.666666666666686,46.10666666666668,0.0,49.25180775593543,0.0,0.0,0.0,32.03581156086067,47.36959392544513,49.25180775593543,46.42848701019999,12.43753247303448,19.905235975731607,0.0,1.710604558375145,5.838587177068952,0.6,9.236100170605994,-3321.3330416039807,-640.8542299665287,-1012.9208426873913,-3322.121278065333,-0.0,-0.0,140.29290262415924,0.0,0.0,0.13110496381105105,0.0,0,1.227012748017692,0.0,-139.50466616280653,0.18957795414520012,9.116775171372405,0.0026756684762900126,-162.1600371633584,1.221283668898514,0.4530695454719999,-660.4585331376902,19.60430317116152,0.10863918576662103,-747.00225158436,-265.91859110303136
2025-01-01 06:19:00,0.4425367670441204,0.10920210922299171,0.0,0.007375612784068674,0.0018200351537165285,0.0,0.017276863566248295,0.0,0.3752599034778721,0.0,0.05,0.0,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.19650228107818,51.666666666666686,46.10666666666668,0.0,49.24861589253983,0.0,0.0,0.0,32.19650228107818,47.366896350789304,49.24861589253983,46.42603657991405,12.43753247303448,19.764411710228252,0.0,1.7116934539821695,5.639337207473256,0.6,9.236100170605994,-3271.723246109358,-641.4969258618426,-970.2438888611007,-3283.1495524231887,-0.0,-0.0,140.29290262415924,0.0,0.0,0.13051906091121915,0.0,0,1.221529276558668,0.0,-128.86659631032867,0.1912010118336277,9.051630329747134,0.002675105823913548,-161.19173617447706,1.2218712396251683,0.4530695454719999,-661.1060817092606,19.609155847418034,0.10763695997133817,-711.9607908782575,-258.28309798284323
2025-01-01 06:20:00,0.4425367670441204,0.10920210922299171,0.0,0.007375612784068674,0.0018200351537165285,0.0,0.017276863566248295,0.0,0.3752599034778721,0.0,0.05,0.0,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.35186503789952,51.666666666666686,46.10666666666668,0.0,49.245409578172534,0.0,0.0,0.0,32.35186503789952,47.364185245175676,49.245409578172534,46.42357307867726,12.43753247303448,19.628153091909187,0.0,1.7126843906084297,5.449122243461666,0.6,9.236100170605994,-3224.0779822212103,-642.0812555923544,-930.0427935261787,-3245.6155751574424,-0.0,-0.0,140.29290262415924,0.0,0.0,0.1299508751484007,0.0,0,1.2162116199730246,0.0,-118.75530968792683,0.19278536355426915,8.988124446071986,0.002674546800236431,-160.2491625245094,1.222440309617117,0.4530695454719999,-661.6953756624296,19.61412007007517,0.10667139498055637,-678.9414763794588,-251.1013171467198
2025-01-01 06:21:00,0.4425367670441204,0.10920210922299171,0.0,0.007375612784068674,0.0018200351537165285,0.0,0.017276863566248295,0.0,0.3752599034778721,0.0,0.05,0.0,0.0,0.0,0.09461877588965838,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.03577726071916177,0.02683294553937132,On,0,0,Off,0.00442313779239766,0.0,On,0.00043536101800228396,0.0,On,0.01241836475584835,0,On,0.0031843487043932118,0,On,0.0903811071337161,0.06778583035028705,On,0.12813514273103416,0,On,0.11778204418956686,0,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,16172.543124444444,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,10610.346506666667,Off,0.0,0.0,32.502161020858644,51.666666666666686,46.10666666666668,0.0,49.24218929469569,0.0,0.0,0.0,32.502161020858644,47.36146105724527,49.24218929469569,46.421096938520066,12.43753247303448,19.496236086501884,-0.0037639134981724,1.71358665331361,5.26742761167891,0.6,9.236100170605994,-3178.2967818569214,-642.6127802829817,-892.1516557973259,-3209.441215635742,-0.0,-0.0,140.29290262415924,0.0,0.0,0.12939958571229382,0.0,0,1.211052096288433,0.0,-109.14846884533834,0.1943323492904985,8.926153757821726,0.0026739913041822798,-159.3311366836074,1.222991762728314,0.4530695454719999,-662.2319366717235,19.619156388741747,0.10574084761049299,-647.8009965394623,-244.3506592578637
