Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.5028325899466524,0.11061436951453757,0.19885765765765764,0.5028325899466523,0.11061436951453757,0.19885765765765767,0.01687476013057578,0.0,0.2347698089827432,0.20118802083333337,0.05,0.19885765765765764,0.0,0.0,0.09603103618120423,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004021034356725146,0.0,0.00043536101800228396,0.0,0.01241836475584835,0.0,0.0031843487043932118,0.0,0.0903811071337161,0.06778583035028705,0.05395163904464596,0.0,0.04959243965876499,0.0,4518.09797521502,18.33333333333337,0.3083333333333334,1073.9377537664616,5.827943468268268,0.20118802083333337,0.3333333333333333,5390.847708148149,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,0.0,0.0,37.66077392170438,51.66666666666668,46.10666666666668,0.0,50.73916010689192,0.0,0.0,0.0,37.66077392170438,50.40787799888564,50.73916010689192,50.24223694488251,12.43753247303448,18.05187466972729,-0.05030183736460945,2.408407307262969,2.8262882445296613,2.8,9.236100170605994,2241.765090814603,251.01959474165852,950.0040415983136,-2496.9034017925,0.0,0.0,273.7730413549923,0.0,2.0,0.12559274774315093,0.0,0.0,1.175423859324743,131.99922844444444,-53.20252396290932,0.21839988112210978,8.337752192074287,0.0027427524591890555,-50.25565153713354,1.2301428614660874,0.4530695454719999,230.15160049522268,20.867994246435853,0.1338619350162133,81.245383397998,-205.1790955661458
2025-01-01 01:00:00,0.5332205896137446,0.10990823936876463,0.20880054054054054,0.5332205896137446,0.10990823936876463,0.20880054054054054,0.016573182553821394,0.0,0.25539998518492324,0.211247421875,0.05,0.20880054054054054,0.0,0.0,0.0953249060354313,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03671876758019234,0.027539075685144247,0.0,0.0,0.0037194567799707597,0.0,0.00043536101800228396,0.0,0.01241836475584835,0.0,0.0031843487043932118,0.0,0.0903811071337161,0.06778583035028705,0.06519156384561388,0.0,0.0599241979210077,0.0,4744.002873975771,18.33333333333337,0.3237500000000001,1127.6346414547845,6.1193406416816805,0.211247421875,0.35,5660.390093555556,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,0.0,0.0,37.42806107942872,51.66666666666668,46.10666666666668,0.0,50.532393885117884,0.0,0.0,0.0,37.42806107942872,50.21814100013191,50.532393885117884,50.06101455763893,12.43753247303448,18.061519069307135,-0.053218000117862194,3.155109563130344,4.3254149957402,2.5,9.236100170605994,2516.715997136917,-368.560820797125,706.336804572282,-2438.6055299816016,0.0,0.0,272.52995691720736,0.0,2.0,0.12020214818185118,0.0,0.0,1.1249731808080552,131.99922844444444,-61.21130377445965,0.2175395869904863,8.331770995191023,0.0027333791541362235,-34.38406204481501,1.2301690125772138,0.4530695454719999,-387.3465897444792,18.785768947354242,0.10951569043877175,-244.000972597102,-177.2968642854006
2025-01-01 02:00:00,0.5107073996895034,0.10920210922299171,0.20880054054054054,0.5107073996895034,0.1092021092229917,0.20880054054054054,0.016573182553821394,0.0,0.23288679526068204,0.211247421875,0.05,0.20880054054054054,0.0,0.0,0.09461877588965838,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.0037194567799707597,0.0,0.00043536101800228396,0.0,0.01241836475584835,0.0,0.0031843487043932118,0.0,0.0903811071337161,0.06778583035028705,0.05395163904464596,0.0,0.04959243965876499,0.0,4744.002873975771,18.33333333333337,0.3237500000000001,1127.6346414547845,6.1193406416816805,0.211247421875,0.35,5660.390093555556,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,0.0,0.0,37.21806621274407,51.66666666666668,46.10666666666668,0.0,50.32697417479689,0.0,0.0,0.0,37.21806621274407,50.029509743635884,50.32697417479689,49.88077752805538,12.43753247303448,18.05275272243332,-0.05575413346866428,2.7185012006965126,4.7123142143585275,1.6500000000000001,9.236100170605994,2452.2476846841164,-615.4818830483257,607.3493664643732,-2505.0571425235316,0.0,0.0,271.5884500561768,0.0,2.0,0.11658604820380926,0.0,0.0,1.0911300627278078,131.99922844444444,-58.28649682430012,0.21732790456591508,8.32270138526761,0.0027291965782077978,-3.8069349449567844,1.2302091565480175,0.4530695454719999,-633.8040332417146,18.322150193388893,0.08289169170920332,-333.67616598209054,-186.6091090083209
2025-01-01 03:00:00,0.536582168587159,0.111963670576455,0.20880054054054054,0.5365821685871589,0.11196367057645498,0.20880054054054054,0.01667848231233959,0.0,0.2586562643998193,0.211247421875,0.05,0.20880054054054054,0.0,0.0,0.09738033724312165,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03483575385813119,0.026126815393598384,0.0,0.0,0.003518405062134503,0.0,0.0004457372694455433,0.0,0.012714339980759543,0.0,0.003700052975702175,0.0,0.09500469579936438,0.07125352184952326,0.06519156384561388,0.0,0.0599241979210077,0.0,4744.002873975771,18.33333333333337,0.3237500000000001,1127.6346414547845,6.1193406416816805,0.211247421875,0.35,5660.390093555556,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,0.0,0.0,36.28758617048934,51.66666666666668,46.10666666666668,0.0,50.027063875306375,0.15008951278872287,392.47747947127317,0.0,36.28758617048934,49.205481480764284,50.027063875306375,48.79469028349323,12.43753247303448,18.03175586090946,-0.058541240559100476,2.461908961399548,4.5197760070205595,1.6500000000000001,9.236100170605994,2371.4640955141263,-463.521251490648,574.3599736476697,-2562.8980466163175,0.0,0.0,248.07904536047073,0.0,1.5835000000000001,0.11955685681357922,0.0,0.0,1.1189338920424778,104.51038912088889,-57.71977720579881,0.2174330242136448,8.310157348840061,0.002726916413975116,-69.60349150003152,1.230299490417139,0.4530695454719999,-481.7398881050771,18.218636614429133,0.09772454150160614,-357.2147839317599,-196.05988387535498
2025-01-01 04:00:00,0.6190025130320634,0.10848338723129308,0.2187434234234234,0.6190025130320634,0.10848338723129308,0.21874342342342343,0.016437312001166934,0.0,0.3312583781142298,0.22130682291666667,0.05,0.2187434234234234,0.0,0.0,0.09390005389795975,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.003518405062134503,0.0,0.00043756873107531785,0.0,0.012481338207957115,0.0,0.00328448545610369,0.0,0.09130582486684574,0.06847936865013429,0.10565529312909833,0.0,0.09711852766508144,0.0,4969.907772736522,18.33333333333337,0.3391666666666667,1181.3315291431077,6.410737815095094,0.22130682291666667,0.36666666666666664,5929.932478962963,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,0.0,0.0,34.59488373959483,51.66666666666668,46.10666666666668,0.0,49.619520347337286,0.0,0.0,0.0,34.59488373959483,47.68175400063675,49.619520347337286,46.71287082728648,12.43753247303448,18.020004240870243,-0.05998877392650949,2.2201066597694,4.52450101504122,0.55,9.236100170605994,2217.9287359607783,-977.8325034538163,523.0976715440388,-2844.093962732165,0.0,0.0,144.04142936809336,0.0,0.0835,0.1235658661805677,0.0,0.0,1.1564542532647017,5.510967787555556,-51.926503411672876,0.21545511067576498,8.270967693383527,0.0027012643065919156,-80.09249845516861,1.2297909627200363,0.4530695454719999,-996.2943037611411,18.461800307324815,0.09663040602325701,-465.5096107674563,-192.7242468316126
2025-01-01 05:00:00,0.7448389172372232,0.10778984893144584,0.25851495495495497,0.7448389172372232,0.10778984893144584,0.25851495495495497,0.01677423427165765,0.0,0.4165202558822322,0.26154442708333336,0.05,0.25851495495495497,0.0,0.0,0.09320651559811251,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03389424699710062,0.025420685247825456,0.0,0.0,0.0039205084978070175,0.0,0.00043536101800228396,0.0,0.01241836475584835,0.0,0.0031843487043932118,0.0,0.0903811071337161,0.06778583035028705,0.15061499233297,0.0,0.13844556071405228,0.0,5873.527367779526,18.33333333333337,0.40083333333333343,1396.1190798964,7.576326508748748,0.26154442708333336,0.43333333333333335,7008.102020592592,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,0.0,0.0,34.42421455795803,51.66666666666668,46.10666666666668,0.0,49.4143212551039,0.0,0.0,0.0,34.42421455795803,47.50750553769679,49.4143212551039,46.55409767899323,12.43753247303448,17.991299470880513,-0.06174863637945164,0.9849600531116683,3.942696694093108,-0.25000000000000006,9.236100170605994,2969.6551197990743,-731.5821145290954,710.7855704040526,-2995.871090274481,0.0,0.0,137.90725960750746,0.0,0.0,0.12465342890346183,0.0,0.0,1.1666327643330023,0.0,-45.90841731347859,0.21541014538628114,8.248886255622581,0.0026972893527226704,-62.79646853912489,1.2292975836504187,0.4530695454719999,-751.8887030082136,20.30658847911828,0.08653719114889148,-463.47039434485333,-221.8631151474939
2025-01-01 06:00:00,0.7946158035024539,0.10920210922299171,0.3480009009009009,0.7946158035024538,0.1092021092229917,0.3480009009009009,0.017276863566248295,0.0,0.3752599034778721,0.3520790364583333,0.05,0.3480009009009009,0.0,0.0,0.09461877588965838,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03577726071916177,0.02683294553937132,0.0,0.0,0.00442313779239766,0.0,0.00043536101800228396,0.0,0.01241836475584835,0.0,0.0031843487043932118,0.0,0.0903811071337161,0.06778583035028705,0.12813514273103416,0.0,0.11778204418956686,0.0,7906.671456626285,20.000000000000057,0.5395833333333334,1879.3910690913076,10.198901069469468,0.3520790364583333,0.5833333333333334,9433.983489259259,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,0.0,0.0,32.36977654906952,51.66666666666668,46.10666666666668,0.0,49.214885751509755,0.0,0.0,0.0,32.36977654906952,47.33835581627945,49.214885751509755,46.400090848664306,12.43753247303448,19.586756248382795,-0.11950389583054388,1.5716745261904805,5.326924190896382,0.3,9.236100170605994,4635.392382002162,-737.2527787001678,948.5430201252923,-3304.2029360165516,0.0,0.0,140.29290262415924,0.0,0.0,0.13031677310575931,0.0,0.0,1.2196360628400365,0.0,-107.36904123173153,0.19306790561802437,8.96325249493159,0.002670306477268121,-140.4282877769734,1.2226191165481783,0.4530695454719999,-757.1264471788945,19.8736684787267,0.10321344533407295,-682.3373244393849,-248.51072452663044
2025-01-01 07:00:00,0.6337053293472371,0.11061436951453757,0.3281151351351351,0.6337053293472371,0.11061436951453757,0.3281151351351351,0.016975285989493907,0.0,0.2347698089827432,0.331960234375,0.05,0.3281151351351351,0.0,0.0,0.09603103618120423,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.004121560215643275,0.0,0.00043536101800228396,0.0,0.01241836475584835,0.0,0.0031843487043932118,0.0,0.0903811071337161,0.06778583035028705,0.05395163904464596,0.0,0.04959243965876499,0.0,7454.861659104784,20.000000000000057,0.5087500000000001,1771.9972937146615,9.616106722642643,0.331960234375,0.55,8894.898718444445,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,0.0,0.0,32.08050041583858,51.66666666666668,46.10666666666668,0.0,49.022939021804426,0.0,0.0,0.0,32.08050041583858,47.17591891512489,49.022939021804426,46.252408861785135,12.43753247303448,19.671854986369297,-0.07314005464391288,1.0294977200234567,4.784685152110006,-0.55,9.236100170605994,3958.9166589719885,-922.2721233450114,796.3914748121169,-3577.8105587448804,0.0,0.0,141.87433876946605,8.385620809302097,0.0,0.13417635434730135,0.0,0.0,1.2557579246499924,0.0,-60.008780157381366,0.19038624094818213,8.976976841204738,0.0026476478258328144,-57.224103949659,1.2222794084754616,0.4530695454719999,-943.2365165684856,20.964393223474232,0.10470415604415077,-739.6579270111124,-235.94789189143214
2025-01-01 08:00:00,1.641986927026494,0.1113204996603105,0.3281151351351351,1.6419869270264937,0.1113204996603105,0.3281151351351351,0.01597002740031262,1.0083453494074075,0.23571131584377375,0.331960234375,0.05,0.3281151351351351,0.0,0.0,0.09673716632697717,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0031163016264619883,0.0,0.00043536101800228396,0.0,0.01241836475584835,0.0,0.0031843487043932118,0.0,0.0903811071337161,0.06778583035028705,0.05395163904464596,0.0,0.04959243965876499,0.0,7454.861659104784,20.000000000000057,0.5087500000000001,1771.9972937146615,9.616106722642643,0.331960234375,0.55,8894.898718444445,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,1008.3453494074075,0.18333333333333332,34.19047542675701,51.66666666666668,46.10666666666668,0.0,50.035958059017084,0.0,0.0,1008.3453494074075,34.19047542675701,49.0498550625274,50.037862770942226,48.55489885235741,12.43753247303448,19.741489220733534,-0.047457158253464964,0.3113851750562941,4.1103874107996825,-1.4,9.236100170605994,3803.417388804898,-1002.6971337126902,740.0452614115534,-3874.733055489084,0.0,0.0,141.8105870413153,560.4639737706179,0.0,0.13862145164936726,0.0,0.0,1.2973596374857819,0.0,81.47819814788386,0.1896928245855713,9.013687168043491,0.002648274548639111,71.46903412364597,1.2225621708699101,0.4530695454719999,-1024.9811505155333,22.284016802843073,0.10997118922519299,-802.1975046416541,-229.75452766145392
2025-01-01 09:00:00,0.520932130027367,0.1113204996603105,0.23862918918918918,0.520932130027367,0.1113204996603105,0.23862918918918918,0.01536687224680385,0.0,0.2141396327805631,0.24142562500000003,0.05,0.23862918918918918,0.0,0.0,0.09673716632697717,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.0025131464729532165,0.0,0.00043536101800228396,0.0,0.01241836475584835,0.0,0.0031843487043932118,0.0,0.0903811071337161,0.06778583035028705,0.042711714243678055,0.0,0.039260681396522286,0.0,5421.717570258024,20.000000000000057,0.37000000000000005,1288.7253045197538,6.99353216192192,0.24142562500000003,0.4,6469.017249777778,16172.543124444444,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10610.346506666667,0.0,0.0,37.47466513052983,51.66666666666668,46.10666666666668,0.0,51.91078466839478,0.0,0.0,0.0,37.47466513052983,51.92204177956678,51.92767033515278,51.91078466839478,12.43753247303448,19.71336581525637,-0.051305962571696166,0.36139119084133847,4.0591878584656005,-0.85,9.236100170605994,2181.8858302049753,-716.5119694935245,424.4211979328874,-3700.618519605933,0.0,0.0,141.20743188780654,1500.4349167064456,0.0,0.1362589743672838,0.0,0.0,1.27524918752451,0.0,319.57934766507816,0.19214384988331468,9.037108818506805,0.0026766456225681256,199.85648288243095,1.2232721318589823,0.4530695454719999,-737.9929640198444,21.48099452631991,0.10691232252576532,-696.2515453949304,-168.05256119193592
