Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:00:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.554675042561932,51.666666666666686,46.10666666666668,0.0,51.800129458970055,0.0,0.0,0.0,23.554675042561932,51.80110651113605,51.80159503721905,51.800129458970055,12.43753247303448,18.353662555866762,0.0,2.8,272.12301380722346,-206.93372100008554,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010208946848266625,0.0,0,0.2604117174731417,65.99961422222222,2.68884677276925,0.20775262337366684,8.369649928057246,0.002666901374174545,43.068342262774934,1.2254042618604333
2025-01-01 00:01:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.551433829316647,51.666666666666686,46.10666666666668,0.0,51.79662863752488,0.0,0.0,0.0,23.551433829316647,51.79780080983256,51.798386895986404,51.79662863752488,12.43753247303448,18.354953583628355,0.0,2.8,271.4685952797146,-206.9582260586918,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010209308369126032,0.0,0,0.26042093921455145,65.99961422222222,2.058933303866665,0.2083741955448025,8.393346299816322,0.002667307294950957,43.05480995553732,1.2289780822922376
2025-01-01 00:02:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.54815493347323,51.666666666666686,46.10666666666668,0.0,51.793128328501446,0.0,0.0,0.0,23.54815493347323,51.794495563406194,51.795179180858575,51.793128328501446,12.43753247303448,18.35629857684416,0.0,2.8,270.7879298244973,-206.9837566500342,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010209684997653986,0.0,0,0.26043054632518403,65.99961422222222,1.4037984399917933,0.20838808453801203,8.394205956503892,0.002667711908153924,43.041304160599466,1.228972111687458
2025-01-01 00:03:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.544842477725048,51.666666666666686,46.10666666666668,0.0,51.78962853749152,0.0,0.0,0.0,23.544842477725048,51.79119077714539,51.791971896972335,51.78962853749152,12.43753247303448,18.35769168666461,0.0,2.8,270.09890389475424,-207.01020189212136,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010210075095571283,0.0,0,0.2604404970155085,65.99961422222222,0.741217752335884,0.20840133102657335,8.395772144391294,0.0026681163963994978,43.02778806697356,1.2289659383762586
2025-01-01 00:04:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.54149967076784,51.666666666666686,46.10666666666668,0.0,51.78612926947408,0.0,0.0,0.0,23.54149967076784,51.78788645576,51.78876504890297,51.78612926947408,12.43753247303448,18.3591283614988,0.0,2.8,269.6987012128235,-207.03747551343372,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010210477387907218,0.0,0,0.2604507587633346,65.99961422222222,0.3682886917174706,0.20841399442442612,8.396681831684331,0.0026685207596563753,43.01426289286521,1.2289595815534629
2025-01-01 00:05:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.538119222813073,51.666666666666686,46.10666666666668,0.0,51.78263052895115,0.0,0.0,0.0,23.538119222813073,51.78458260350956,51.78555864078877,51.78263052895115,12.43753247303448,18.3606189570612,0.0,2.8,269.63420426713776,-207.06577424924464,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010210894773950055,0.0,0,0.26046140552424735,65.99961422222222,0.3320904818426662,0.20842593923935224,8.398301233708757,0.002668924997898327,43.00072570385864,1.2289529975669402
2025-01-01 00:06:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.534692449111116,51.666666666666686,46.10666666666668,0.0,51.779132321508214,0.0,0.0,0.0,23.534692449111116,51.78127922567667,51.782352677760905,51.779132321508214,12.43753247303448,18.362175810885446,0.0,2.8,269.6657114891693,-207.09533250996301,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010211330707754259,0.0,0,0.26047252540491134,65.99961422222222,0.3931559645926095,0.2084370040458749,8.39927670007819,0.002669329111085843,42.98717299764302,1.2289461344117425
2025-01-01 00:07:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.531219236758172,51.666666666666686,46.10666666666668,0.0,51.77563465402152,0.0,0.0,0.0,23.531219236758172,51.77797632876276,51.779147166133384,51.77563465402152,12.43753247303448,18.36379908987025,0.0,2.8,269.722119204671,-207.12615367608998,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010211785235346259,0.0,0,0.2604841195793772,65.99961422222222,0.4803848462212592,0.2084471865542651,8.400288556399957,0.002669733099163525,42.97360465907561,1.228938991393466
2025-01-01 00:08:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.527701843864072,51.666666666666686,46.10666666666668,0.0,51.77213753338406,0.0,0.0,0.0,23.527701843864072,51.77467391928511,51.77594211223563,51.77213753338406,12.43753247303448,18.365485593998873,0.0,2.8,269.77170520499516,-207.15817720458026,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010212257459983047,0.0,0,0.2604961651733574,65.99961422222222,0.5619943750356935,0.20845652851666077,8.402015243494624,0.002670136962075035,42.96002151581756,1.2289315820119073
2025-01-01 00:09:00,0.4168535041054036,0.09578317314496246,0.0,0.006947558401756727,0.0015963862190827077,0.0,0.020395622998646935,0.0,0.13679687666231224,0.25966100444444445,0.0,0.0,0.09578317314496246,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.004278193530701754,0.0,On,0.01611742946794518,0,On,0.009085979135695591,0,On,0.09264614704408745,0.06948461028306557,On,0,0,Off,On,259.6610044444445,18.33333333333337,1.0000000000000002,0.0,0.25966100444444445,0.0,1,259.6610044444445,259.6610044444445,Off,0.0,0.0,23.524143423938387,51.666666666666686,46.10666666666668,0.0,51.76864096615312,0.0,0.0,0.0,23.524143423938387,51.77137200344407,51.77273752208956,51.76864096615312,12.43753247303448,18.367230851455737,0.0,2.8,269.8102911839833,-207.19131839479383,-0.0,-0.0,216.7068835900953,0.0,1.0,0.010212746128843698,0.0,0,0.2605086302296623,65.99961422222222,0.6337215442373596,0.20846508833452698,8.403093849105243,0.002670540699767291,42.946424756681765,1.2289239251279955
