Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,0.413661363931282,0.17943344007999168,0.07218,0.41366136393128206,0.17943344007999168,0.07218,0.013572407782748637,0.0,0.2658789561485334,0.08420999999999998,0.05,0.07218,0.0,0.0,0.16485010674665837,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.0031326663011695902,0.0,0.010439741481579046,0.0,0.008708700913864888,0.0,0.1590090344427176,0.11925677583203817,0.03737011290579067,0.0,0.0,0.0,1406.528407096839,13.333333333333371,0.10666666666666667,369.9914169031611,2.1153872799999998,0.08420999999999998,0.13333333333333333,1692.309824,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,0.0,0.0,27.3818236370579,51.66666666666668,46.10666666666668,0.0,51.98436934883026,0.0,0.0,0.0,27.3818236370579,51.99056878214901,51.99366849880838,51.98436934883026,12.43753247303448,13.109179254484525,-0.048471898807162364,6.907100535486095,2.8,9.236100170605994,1027.0677153131198,-1073.9253898799823,-685.6381580965775,0.0,0.0,362.9498470589455,0.0,2.0,0.05100365724197,0.0,0.0,0.9200110336943745,131.99922844444444,-56.772380746087336,0.303883986312785,5.963112764037209,0.002779733666323774,37.012171698736665,1.251355840604982,0.2740914138187521,-1467.1933220162064,23.276515233063
2025-01-01 01:00:00,0.3940709005565039,0.17829360680712616,0.07218,0.3940709005565039,0.17829360680712616,0.07218,0.013337457810160918,0.0,0.24652344274634294,0.08420999999999998,0.05,0.07218,0.0,0.0,0.16371027347379283,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05927133018900624,0.044453497641754665,0.0,0.0,0.0028977163285818707,0.0,0.010439741481579046,0.0,0.008708700913864888,0.0,0.1590090344427176,0.11925677583203817,0.019534377200754214,0.0,0.0,0.0,1406.528407096839,13.333333333333371,0.10666666666666667,369.9914169031611,2.1153872799999998,0.08420999999999998,0.13333333333333333,1692.309824,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,0.0,0.0,27.33720625653496,51.66666666666668,46.10666666666668,0.0,51.83601859980933,0.0,0.0,0.0,27.33720625653496,51.85233152770106,51.860487991646934,51.83601859980933,12.43753247303448,13.033924180499543,-0.054797356944731014,7.158573295057354,2.5,9.236100170605994,1041.4241656155214,-879.9100652932705,-667.3225192561201,0.0,0.0,361.19511938920385,0.0,2.0,0.04859147748592007,0.0,0.0,0.8764998011509566,131.99922844444444,-58.97684161440148,0.30698658572623166,5.943663572920306,0.002794336447951055,40.31770583797892,1.2517343704546688,0.21500935987636532,-1270.8174595393257,20.915977342894127
2025-01-01 02:00:00,0.43125883986791436,0.17715377353426068,0.10827,0.4312588398679143,0.17715377353426068,0.10826999999999999,0.013337457810160918,0.0,0.24160638205775342,0.12631499999999998,0.05,0.10827,0.0,0.0,0.16257044020092734,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0028977163285818707,0.0,0.010439741481579046,0.0,0.008708700913864888,0.0,0.1590090344427176,0.11925677583203817,0.0161370942093187,0.0,0.0,0.0,2109.7926106452587,13.333333333333371,0.16000000000000003,554.9871253547416,3.17308092,0.12631499999999998,0.2,2538.464736,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,0.0,0.0,27.1967705396142,51.66666666666668,46.10666666666668,0.0,51.6882237386354,0.0,0.0,0.0,27.1967705396142,51.71454623178989,51.72770747836714,51.6882237386354,12.43753247303448,13.095183334645752,-0.05776353099612681,7.690276275216422,1.6500000000000001,9.236100170605994,1693.035293550796,-605.0113421506794,-716.0874943254038,0.0,0.0,359.67534169204987,0.0,2.0,0.04769758245512448,0.0,0.0,0.860375598774744,131.99922844444444,-60.34516446110849,0.3076740681632621,5.99644571325157,0.0028117504118744326,49.032453535600574,1.251453723868652,0.14963703921859436,-1177.106290159642,17.107822654220744
2025-01-01 03:00:00,0.38408014586426636,0.17601394026139516,0.07218,0.3840801458642663,0.17601394026139516,0.07218,0.013180824495102439,0.0,0.2366893213691639,0.08420999999999998,0.05,0.07218,0.0,0.0,0.16143060692806183,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05623177479469822,0.042173831096023656,0.0,0.0,0.0027410830135233917,0.0,0.010439741481579046,0.0,0.008708700913864888,0.0,0.1590090344427176,0.11925677583203817,0.012739811217883182,0.0,0.0,0.0,1406.528407096839,13.333333333333371,0.10666666666666667,369.9914169031611,2.1153872799999998,0.08420999999999998,0.13333333333333333,1692.309824,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,0.0,0.0,27.136206529270964,51.66666666666668,46.10666666666668,0.0,51.541123424662416,0.0,0.0,0.0,27.136206529270964,51.57734273598934,51.595452391652806,51.541123424662416,12.43753247303448,13.043613622186559,-0.05233573396645284,7.5364335390477475,1.6500000000000001,9.236100170605994,975.7686986139129,-982.1145120830234,-729.95835295796,0.0,0.0,357.9989306798374,0.0,2.0,0.04892725530860688,0.0,0.0,0.8825566080241614,131.99922844444444,-58.80028620480358,0.3106652615485674,5.993017541682582,0.002829792358420716,27.521563128482384,1.251665161592323,0.18301513398826305,-1372.4215204565605,20.315591470376205
2025-01-01 04:00:00,0.8255121889149711,0.17487410698852965,0.451125,0.8255121889149712,0.17487410698852965,0.45112499999999994,0.013180824495102439,0.0,0.23601886441986877,0.5263125,0.05,0.451125,0.0,0.0,0.1602907736551963,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.0027410830135233917,0.0,0.010439741481579046,0.0,0.008708700913864888,0.0,0.1590090344427176,0.11925677583203817,0.013589131965742064,0.0,0.0,0.0,8790.802544355243,20.000000000000057,0.6666666666666666,2312.446355644757,13.2211705,0.5263125,0.8333333333333334,10576.9364,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,0.0,0.0,23.615805081180028,51.66666666666668,46.10666666666668,0.0,51.40138612103572,0.0,0.0,0.0,23.615805081180028,51.44693307570553,51.46970655304044,51.40138612103572,12.43753247303448,17.91169792331092,-1.5957039130948176,9.097041635072712,0.55,9.236100170605994,7511.085510076794,526.3728921404088,-1464.4092241064532,0.0,0.0,356.47915298268333,0.0,2.0,0.06269102989610492,0.0,0.0,1.1308294804126227,131.99922844444444,-171.78696315467923,0.2302306942951142,8.359166291972112,0.0028355485336562913,39.34792645754929,1.2302225086423277,0.17363991410926383,-1793.5594233671875,7.485959862839239
2025-01-01 05:00:00,0.6380515970408058,0.17487410698852965,0.28872,0.6380515970408058,0.17487410698852965,0.28872,0.013494091125219397,0.0,0.23771750591558652,0.3368399999999999,0.05,0.28872,0.0,0.0,0.1602907736551963,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.054711997097544214,0.04103399782315815,0.0,0.0,0.003054349643640351,0.0,0.010439741481579046,0.0,0.008708700913864888,0.0,0.1590090344427176,0.11925677583203817,0.01528777346145982,0.0,0.0,0.0,5626.113628387356,20.000000000000057,0.4266666666666667,1479.9656676126444,8.461549119999999,0.3368399999999999,0.5333333333333333,6769.239296,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,0.0,0.0,22.272833312551292,51.66666666666668,46.10666666666668,0.0,51.27936877607098,0.0,0.0,0.0,22.272833312551292,51.3329703061353,51.359771071167465,51.27936877607098,12.43753247303448,19.70440769381978,-0.06297570900824745,9.328022992964152,-0.25000000000000006,9.236100170605994,4066.520204819784,-400.7445147330241,-1781.8035533291452,0.0,0.0,356.7924196128003,0.0,2.0,0.06777625949197764,0.0,0.0,1.2225575562028868,131.99922844444444,-134.5822898512267,0.20523145696436726,9.234484233038064,0.002860862099372224,35.150956663106385,1.2219862437293478,0.15459575564334005,-1899.2173347024093,18.507152356740463
2025-01-01 06:00:00,0.6272248017056312,0.17715377353426068,0.270675,0.6272248017056311,0.17715377353426068,0.270675,0.013885674412865597,0.0,0.24755162729276556,0.31578749999999994,0.05,0.270675,0.0,0.0,0.16257044020092734,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.05775155249185224,0.043313664368889164,0.0,0.0,0.0034459329312865493,0.0,0.010439741481579046,0.0,0.008708700913864888,0.0,0.1590090344427176,0.11925677583203817,0.02208233944433085,0.0,0.0,0.0,5274.481526613146,20.000000000000057,0.4,1387.4678133868542,7.9327023,0.31578749999999994,0.5,6346.16184,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,0.0,0.0,22.194936769459876,51.66666666666668,46.10666666666668,0.0,51.15915570974404,0.0,0.0,0.0,22.194936769459876,51.22063604526581,51.2513762130267,51.15915570974404,12.43753247303448,19.702393153740086,-0.06935935305174734,8.754440367785959,0.3,9.236100170605994,3825.6648530640846,-573.8754880174512,-1708.7148096698647,0.0,0.0,360.2235582947545,0.0,2.0,0.06700186225152029,0.0,0.0,1.2085888715200759,131.99922844444444,-100.32542217395189,0.20521322068828513,9.232757261808851,0.002860173197090766,-8.193753222593081,1.2219953326833888,0.1796732543387279,-1992.336197553099,30.992896148793456
2025-01-01 07:00:00,0.6149221523623637,0.17943344007999168,0.25263,0.6149221523623636,0.17943344007999168,0.25262999999999997,0.013650724440277876,0.0,0.25653642792208575,0.29473499999999997,0.05,0.25263,0.0,0.0,0.16485010674665837,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.06079110788616025,0.04559333091462018,0.0,0.0,0.00321098295869883,0.0,0.010439741481579046,0.0,0.008708700913864888,0.0,0.1590090344427176,0.11925677583203817,0.028027584679343007,0.0,0.0,0.0,4922.849424838936,20.000000000000057,0.37333333333333335,1294.9699591610638,7.40385548,0.29473499999999997,0.4666666666666667,5923.084384,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,0.0,0.0,22.15278377844913,51.66666666666668,46.10666666666668,0.0,51.09482724631402,0.0,0.0,0.0,22.15278377844913,51.10863259901767,51.1155352753695,51.09482724631402,12.43753247303448,19.65200286192115,-0.07837116018518474,8.582017061992978,-0.55,9.236100170605994,3322.3154220503843,-866.3093377996624,-1830.6057780639635,0.0,0.0,311.31746597336377,2.3096424101757953,1.2165,0.06871716430217471,0.0,0.0,1.2395297274911274,80.28853070133333,-81.24569069795241,0.2055597347709422,9.20504634172779,0.0028561021060766263,-10.679335733800063,1.2222084805790783,0.18203580141379483,-2196.772890841851,35.493593881124646
2025-01-01 08:00:00,0.6284016423486002,0.18826554759469236,0.234585,0.6284016423486003,0.18826554759469238,0.234585,0.02604102611792663,0.0,0.2786781162306736,0.27368249999999994,0.05,0.234585,0.0,0.0,0.17368221426135905,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.0024278163834064326,0.0,0.023613209734520198,0.0,0.019074245869518537,0.0,0.16926540009849786,0.12694905007387336,0.028027584679343007,0.0,0.0,0.0,4571.217323064727,20.000000000000057,0.3466666666666667,1202.4721049352736,6.875008660000001,0.27368249999999994,0.43333333333333335,5500.006928,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,0.0,0.0,21.783854615313285,51.66666666666668,46.10666666666668,0.0,50.93755985149549,0.1121837511400134,300.36978392300875,0.0,21.783854615313285,50.673577774453115,50.94444513120458,50.53470145622284,12.43753247303448,19.73880378318828,-0.059169846641798786,8.090188296119205,-1.4,9.236100170605994,2882.8422616761122,-1183.6427137902467,-1983.0294013985608,0.0,0.0,330.8425938845847,168.05498498230824,1.0,0.07095101703617972,0.0,0.0,1.2798242725113576,65.99961422222222,-36.18825387463839,0.20481962477484122,9.252795269524494,0.0028598042526910964,42.00139778902408,1.22241767562596,0.1934343823197136,-2426.813794967355,40.69897624183456
2025-01-01 09:00:00,1.840653067863855,0.193252263310089,0.234585,1.8406530678638553,0.193252263310089,0.234585,0.03410241688941707,1.1916808674814816,0.2911872834929565,0.27368249999999994,0.05,0.234585,0.0,0.0,0.17866892997675565,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.062310885583314254,0.04673316418748568,0.0,0.0,0.001957916438230994,0.0,0.03214450045118608,0.0,0.025783779592464754,0.0,0.17591435438569336,0.13193576578926997,0.027178263931484127,0.0,0.0,0.0,4571.217323064727,20.000000000000057,0.3466666666666667,1202.4721049352736,6.875008660000001,0.27368249999999994,0.43333333333333335,5500.006928,12692.32368,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,7433.1625911111105,1191.6808674814815,0.21666666666666667,21.71594453500898,51.66666666666668,46.10666666666668,0.0,51.29352167754516,0.2695565145491089,718.0154197362759,1191.6808674814815,21.71594453500898,50.48050070049981,51.294878921934504,50.07263296758779,12.43753247303448,19.693686749069325,-0.06370060514646407,7.944241984410813,-0.85,9.236100170605994,3044.911454572161,-974.8721924788981,-1890.8581031787294,0.0,0.0,316.5862516785576,484.89441624533475,0.46649999999999997,0.06968377378322903,0.0,0.0,1.2569655631925678,30.788820034666667,47.96598300760565,0.20744061984642206,9.267195285675323,0.0028871085663983867,81.58938393292199,1.223199129513939,0.1910034445137094,-2218.839196930333,41.49489951616093
