Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 03:08:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.353882771974437,51.666666666666686,46.10666666666668,0.0,51.593781502340136,0.0,0.0,0.0,27.353882771974437,51.626468209898704,51.642811563677995,51.593781502340136,12.43753247303448,12.783777234234407,-0.04955609909896452,7.520148809402256,1.1,9.236100170605994,-426.7173411458338,-1167.9417740330018,-736.4071017628963,-0.0,-0.0,357.9989306798374,0.0,2.0,0.04807565004210271,0.0,0.0,0.8671952342736656,131.99922844444444,-48.30917006277481,0.315352200331668,5.85475384565091,0.0028247939775769876,53.95385806298253,1.2528045926105196,0.14116326462035583,-1188.1638176294953,20.222043596493357
2025-01-01 03:09:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.39037573864772,51.666666666666686,46.10666666666668,0.0,51.59131217211347,0.0,0.0,0.0,27.39037573864772,51.62416487693135,51.640591229340295,51.59131217211347,12.43753247303448,12.729649140055788,-0.1036841932775836,7.495660722290459,1.1,9.236100170605994,-419.56600726024425,-1162.0668830701507,-730.8492597322814,-0.0,-0.0,357.9989306798374,0.0,2.0,0.04793488214837204,0.0,0.0,0.8646560435092128,131.99922844444444,-46.71567820780034,0.31651231424234144,5.827563360634517,0.0028251457111452155,54.051736709174584,1.25304153111789,0.1410474550423598,-1182.6608122330947,20.59392916294401
2025-01-01 03:10:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.425803588581648,51.666666666666686,46.10666666666668,0.0,51.58883956185377,0.0,0.0,0.0,27.425803588581648,51.62185847107471,51.63836792568519,51.58883956185377,12.43753247303448,12.677030391058373,-0.15630294227499775,7.472440135977058,1.1,9.236100170605994,-412.6709706499342,-1156.6762316402924,-725.4623856117057,-0.0,-0.0,357.9989306798374,0.0,2.0,0.04779783122152739,0.0,0.0,0.8621838999082758,131.99922844444444,-45.20751571806591,0.3176457884041745,5.801211553513043,0.0028254980161693125,54.145828090996595,1.2532719408403807,0.14093755185505452,-1177.4487760781585,20.772544437866117
2025-01-01 03:11:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.460211076292875,51.666666666666686,46.10666666666668,0.0,51.586363767885906,0.0,0.0,0.0,27.460211076292875,51.61954908201692,51.636141739082426,51.586363767885906,12.43753247303448,12.625857527682086,-0.20747580565128487,7.450401793060604,1.1,9.236100170605994,-406.01969126479395,-1151.4900107717267,-720.2386779140584,-0.0,-0.0,357.9989306798374,0.0,2.0,0.047664348152370195,0.0,0.0,0.8597761138184784,131.99922844444444,-43.77994403057285,0.3187535920855915,5.775663121173997,0.0028258508695909196,54.2362852088996,1.2534960928903447,0.14083316490625622,-1172.507632085825,21.01762131409823
2025-01-01 03:12:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.493640645173475,51.666666666666686,46.10666666666668,0.0,51.583884882487595,0.0,0.0,0.0,27.493640645173475,51.61723679567754,51.633912752272515,51.583884882487595,12.43753247303448,12.576070367731296,-0.2572629656020755,7.429483221113331,1.1,9.236100170605994,-399.5766198752502,-1146.4893114288245,-715.1707753555053,-0.0,-0.0,357.9989306798374,0.0,2.0,0.04753429112727759,0.0,0.0,0.8574301271860492,131.99922844444444,-42.40477519958242,0.31983665324147964,5.750884580231674,0.002826204249293415,54.32325361505078,1.2537142445879397,0.14073401024546178,-1167.822533980775,21.333222551950477
2025-01-01 03:13:00,0.9314451458642663,0.17601394026139516,0.54135,0.015524085764404437,0.0029335656710232525,0.0090225,0.013180824495102439,0.0,0.2366893213691639,0.6315749999999999,0.05,0.54135,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,On,10548.963053226293,13.333333333333371,0.8,2774.9356267737085,15.8654046,0.6315749999999999,1,12692.32368,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.526131988758173,51.666666666666686,46.10666666666668,0.0,51.58140299409835,0.0,0.0,0.0,27.526131988758173,51.61492169440221,51.63168104455414,51.58140299409835,12.43753247303448,12.527612630663485,-0.3057207026698858,7.409626837600522,1.1,9.236100170605994,10155.558602443261,1633.0279437369359,-710.2518109842413,-0.0,-0.0,357.9989306798374,0.0,2.0,0.04740752736630836,0.0,0.0,0.8551435449080175,131.99922844444444,-41.151570478627306,0.32089584310276453,5.726844625198027,0.002826558134055475,54.40686950202102,1.253926636670066,0.14063982571765454,-1163.3798288455564,21.472145808783864
2025-01-01 03:14:00,0.9314451458642663,0.17601394026139516,0.54135,0.015524085764404437,0.0029335656710232525,0.0090225,0.013180824495102439,0.0,0.2366893213691639,0.6315749999999999,0.05,0.54135,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,On,10548.963053226293,13.333333333333371,0.8,2774.9356267737085,15.8654046,0.6315749999999999,1,12692.32368,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.29798017005606,51.666666666666686,46.10666666666668,0.0,51.57891818756814,0.0,0.0,0.0,27.29798017005606,51.61260385719416,51.62944669200717,51.57891818756814,12.43753247303448,12.849255650488123,0.0,7.5835410901485245,1.1,9.236100170605994,10110.964901309388,1591.9678359919105,-743.1526443462323,-0.0,-0.0,357.9989306798374,0.0,2.0,0.04824564744151285,0.0,0.0,0.8702616709100561,131.99922844444444,-52.84443825051038,0.31423664097278475,5.890861603351724,0.0028269125034931343,53.44366695802477,1.2525161667509248,0.14146262034370802,-1202.4402379596152,19.47244717781728
2025-01-01 03:15:00,0.9314451458642663,0.17601394026139516,0.54135,0.015524085764404437,0.0029335656710232525,0.0090225,0.013180824495102439,0.0,0.2366893213691639,0.6315749999999999,0.05,0.54135,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,On,10548.963053226293,13.333333333333371,0.8,2774.9356267737085,15.8654046,0.6315749999999999,1,12692.32368,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.07721779237173,51.666666666666686,46.10666666666668,0.0,51.57645402851048,0.0,0.0,0.0,27.07721779237173,51.6103052315039,51.62723083300062,51.57645402851048,12.43753247303448,13.16042520618097,0.0,7.7476429024602185,1.1,9.236100170605994,10068.257750039747,1553.0332500464046,-775.5407865340841,-0.0,-0.0,357.9989306798374,0.0,2.0,0.0490492632203178,0.0,0.0,0.8847574036345531,131.99922844444444,-63.163447332299086,0.3079421121392035,6.049403819119638,0.0028272609912767255,52.51696837703826,1.2511546367809416,0.14223462759269836,-1239.6028239884135,17.700447261109684
2025-01-01 03:16:00,0.9314451458642663,0.17601394026139516,0.54135,0.015524085764404437,0.0029335656710232525,0.0090225,0.013180824495102439,0.0,0.2366893213691639,0.6315749999999999,0.05,0.54135,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,On,10548.963053226293,13.333333333333371,0.8,2774.9356267737085,15.8654046,0.6315749999999999,1,12692.32368,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,26.863386879847383,51.666666666666686,46.10666666666668,0.0,51.57400984865414,0.0,0.0,0.0,26.863386879847383,51.60802519510376,51.62503286832857,51.57400984865414,12.43753247303448,13.461770982151359,0.0,7.902673372472935,1.1,9.236100170605994,10026.35913649376,1515.9615862952749,-807.4253523898944,-0.0,-0.0,357.9989306798374,0.0,2.0,0.04982096706909284,0.0,0.0,0.8986775045451448,131.99922844444444,-73.177495022476,0.30198143618000817,6.2019259370616435,0.002827603809032566,51.62408194702461,1.249838904829454,0.14296012965268604,-1274.982099189655,16.00805871122133
2025-01-01 03:17:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,26.656125152359454,51.666666666666686,46.10666666666668,0.0,51.57158502114036,0.0,0.0,0.0,26.656125152359454,51.60576316432988,51.62285223592465,51.57158502114036,12.43753247303448,13.753806817552897,0.0,8.049259422679066,1.1,9.236100170605994,-563.5555842094325,-1294.2630512838828,-838.8079063432497,-0.0,-0.0,357.9989306798374,0.0,2.0,0.050562877395043865,0.0,0.0,0.9120601857644254,131.99922844444444,-82.74660854602023,0.2963287403080698,6.349543557794323,0.00282794115300275,50.76281714350529,1.2485664551210396,0.14364274370823368,-1308.6748357096965,14.411784425813703
2025-01-01 03:18:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,26.71485784074724,51.666666666666686,46.10666666666668,0.0,51.569178951870335,0.0,0.0,0.0,26.71485784074724,51.60351858602422,51.62068840310118,51.569178951870335,12.43753247303448,13.668158074751064,0.0,7.995172996566137,1.1,9.236100170605994,-550.421581131501,-1281.2911157200112,-829.5549376061132,-0.0,-0.0,357.9989306798374,0.0,2.0,0.050345885449364684,0.0,0.0,0.9081460549933601,131.99922844444444,-78.86557420522512,0.29801937560538605,6.306960280020461,0.0028282732069923595,50.94553349976494,1.248939047898172,0.14339125524471857,-1296.2159715858704,14.92485586585914
2025-01-01 03:19:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,26.771238668582917,51.666666666666686,46.10666666666668,0.0,51.566767591275,0.0,0.0,0.0,26.771238668582917,51.60126906213412,51.61851979756368,51.566767591275,12.43753247303448,13.585843927321902,0.0,7.944517080779765,1.1,9.236100170605994,-538.6563873884893,-1268.7960574684803,-820.7005324678121,-0.0,-0.0,357.9989306798374,0.0,2.0,0.0501368769775084,0.0,0.0,0.9043759312288794,131.99922844444444,-75.95478560051453,0.2996558143852014,6.265696574243586,0.0028286063567641226,51.11982862781088,1.2492973335648658,0.14315531714507015,-1284.5760776866853,15.7800202182049
2025-01-01 03:20:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,26.825505569720136,51.666666666666686,46.10666666666668,0.0,51.564351152034114,0.0,0.0,0.0,26.825505569720136,51.59901479069791,51.61634661002981,51.564351152034114,12.43753247303448,13.506526716559586,0.0,7.896961344374943,1.1,9.236100170605994,-527.3954103735275,-1257.397174844929,-812.204111651884,-0.0,-0.0,357.9989306798374,0.0,2.0,0.04993504362903883,0.0,0.0,0.9007352333338532,131.99922844444444,-73.19022940148096,0.3012435563702504,6.226594221628584,0.0028289405504388285,51.28656990696917,1.2496427593103459,0.14293346419545694,-1273.6739151092638,16.27674026433499
2025-01-01 03:21:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,26.877823156836424,51.666666666666686,46.10666666666668,0.0,51.561929825313356,0.0,0.0,0.0,26.877823156836424,51.59675594971874,51.61416901192143,51.561929825313356,12.43753247303448,13.42997287722806,0.0,7.852198179591804,1.1,9.236100170605994,-516.3951903151524,-1246.6302831561666,-804.0369181250429,-0.0,-0.0,357.9989306798374,0.0,2.0,0.049739834288284226,0.0,0.0,0.8972140202074607,131.99922844444444,-70.35720286994685,0.3027862301470919,6.187989960076439,0.0028292757414984594,51.44634595448112,1.2499763223959974,0.1427243238415164,-1263.4344356144363,16.804152458269822
2025-01-01 03:22:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,26.92831699111301,51.666666666666686,46.10666666666668,0.0,51.5595037873937,0.0,0.0,0.0,26.92831699111301,51.594492703338545,51.61198716131097,51.5595037873937,12.43753247303448,13.356004281796366,0.0,7.810000865791985,1.1,9.236100170605994,-505.82191610241597,-1236.4900839698246,-796.1765926663259,-0.0,-0.0,357.9989306798374,0.0,2.0,0.049550833747273516,0.0,0.0,0.8938048022708108,131.99922844444444,-67.64425411592764,0.3042864917432258,6.15131871429763,0.002829611887072134,51.59959827228598,1.250298781033137,0.14252689053119366,-1253.8018938735415,17.311809903717
2025-01-01 03:23:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,26.977095389376768,51.666666666666686,46.10666666666668,0.0,51.557073203202314,0.0,0.0,0.0,26.977095389376768,51.59222520512639,51.60980120608843,51.557073203202314,12.43753247303448,13.284467278320692,0.0,7.770175169610464,1.1,9.236100170605994,-495.6564783141426,-1226.937426941857,-788.6037601001644,-0.0,-0.0,357.9989306798374,0.0,2.0,0.049367685027398765,0.0,0.0,0.8905011402943299,131.99922844444444,-65.05164889381551,0.3057466065414072,6.115480094241704,0.002829948947030041,51.74670574091653,1.2506107887824562,0.14234030237890735,-1244.7285712231371,17.79114428128015
2025-01-01 03:24:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.02425168009485,51.666666666666686,46.10666666666668,0.0,51.554638227871756,0.0,0.0,0.0,27.02425168009485,51.5899535995305,51.60761128535989,51.554638227871756,12.43753247303448,13.215229488884715,0.0,7.732552874528181,1.1,9.236100170605994,-485.8881358490485,-1217.9283739261439,-781.3016223445097,-0.0,-0.0,357.9989306798374,0.0,2.0,0.049190081954909474,0.0,0.0,0.8872975114734987,131.99922844444444,-62.585444184376165,0.30716849624783993,6.0809096301561905,0.002830286883595477,51.887992531021865,1.2509129081509116,0.14216381247888116,-1236.1731815060357,18.244807579891706
2025-01-01 03:25:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.069868760424256,51.666666666666686,46.10666666666668,0.0,51.552199008095215,0.0,0.0,0.0,27.069868760424256,51.58767802314043,51.60541753066304,51.552199008095215,12.43753247303448,13.148173339456749,0.0,7.696985959124639,1.1,9.236100170605994,-476.50163590322614,-1209.4267941647583,-774.2552214351069,-0.0,-0.0,357.9989306798374,0.0,2.0,0.049017753184968156,0.0,0.0,0.8841890212525556,131.99922844444444,-60.24534514795663,0.30855385488495746,6.047542316775198,0.002830625661006155,52.02374543104262,1.2512056385447734,0.14199676285492605,-1228.0994544022715,18.672660237513128
2025-01-01 03:26:00,0.29987014586426636,0.17601394026139516,0.0,0.004997835764404439,0.0029335656710232525,0.0,0.013180824495102439,0.0,0.2366893213691639,0.0,0.05,0.0,0.0,0.0,0.16143060692806183,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.05623177479469822,0.042173831096023656,On,0,0,Off,0.0027410830135233917,0.0,On,0.010439741481579046,0,On,0.008708700913864888,0,On,0.1590090344427176,0.11925677583203817,On,0.012739811217883182,0,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,12692.32368,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,7433.162591111111,Off,0.0,0.0,27.114021709988336,51.666666666666686,46.10666666666668,0.0,51.549755683069684,0.0,0.0,0.0,27.114021709988336,51.58539860556532,51.603220066813144,51.549755683069684,12.43753247303448,13.083192349781731,0.0,7.6633418174144,1.1,9.236100170605994,-467.4802331639692,-1201.399702221458,-767.451009769909,-0.0,-0.0,357.9989306798374,0.0,2.0,0.04885045311577615,0.0,0.0,0.8811712394322389,131.99922844444444,-58.02815407389758,0.30990421365156545,6.015070325955895,0.002830965245282094,52.15422369184366,1.2514894322580177,0.14183856298172953,-1220.474979021825,19.07527680036705
