Metric,Value
Total Electric Energy (kWh),830.4870155912625
Total Gas Energy (therms),163.73480888888892
Average Electric Power (kW),1.153454188321198
Peak Electric Power (kW),11.874771039887428
Other Electric Energy (kWh),426.00016180780574
HVAC Heating Electric Energy (kWh),0.0
Lighting Electric Energy (kWh),201.35109975738266
Water Heating Electric Energy (kWh),203.1357540260741
HVAC Heating Gas Energy (therms),163.73480888888892
Average Temperature - Indoor (C),19.632579964703183
Unmet Heating Load (C-hours),53.02605077497365
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
