Metric,Value
Total Electric Energy (kWh),3353.4994396668753
Total Gas Energy (therms),0.0
Average Electric Power (kW),4.6576381106484375
Peak Electric Power (kW),19.871111403844296
Other Electric Energy (kWh),353.29884308509816
HVAC Heating Electric Energy (kWh),2789.921581027778
Lighting Electric Energy (kWh),62.252334395999696
Water Heating Electric Energy (kWh),141.076681158
HVAC Cooling Electric Energy (kWh),6.950000000000004
Average Temperature - Indoor (C),18.019791937870114
Unmet Heating Load (C-hours),40.08751401413906
Unmet Cooling Load (C-hours),0.0
Total Hot Water Unmet Demand (kWh),0.0
