Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.85436967336242,0.17590719666979357,0.0,1.85436967336242,0.1759071966697936,0.0,0.01939339400434937,0.0,0.25837242170529284,1.5766038576527779,0.0,0.0,0.17590719666979357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004278193530701754,0.0,0.015115200473647616,0.0,0.023829492812234652,0.0,0.19772494088640258,0.14829370566480188,1017.0111323974457,26.666666666666686,0.9499999999999998,559.592725255332,1.519881435777778,0.056722421875000005,0.95,1519.8814357777778,1599.8751955555556,0.0,0.0,17.25364762376569,51.66666666666668,46.10666666666668,0.0,51.169717673977786,0.0,0.0,0.0,17.25364762376569,51.20696331478714,51.225586135191826,51.169717673977786,12.43753247303448,26.705847290886123,0.0,7.15335691072936,2.8,9.236100170605994,681.35065401912,-557.7904138815823,-660.3613554922093,0.0,-17.21166580147956,329.9246840698163,0.0,1.0,0.021195922512389043,0.0,0.0005523726209446634,0.5547595625640667,65.99961422222222,11.987858845546898,0.1338801440249848,12.27923400063234,0.0028474580045266414,21.36764135028014,1.1945637078567743,0.19424765181549164,-1102.0943113672404,-15.288827769673905
2025-01-01 01:00:00,0.23127732231017575,0.15889633280131374,0.0,0.23127732231017573,0.15889633280131374,0.0,0.012607118723976053,0.0,0.2186702035861997,0.0,0.0,0.0,0.15889633280131374,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03589753830648924,0.026923153729866926,0.0,0.0,0.003957329015899122,0.0,0.00864978970807693,0.0,0.0068084265177813285,0.0,0.17596423876192915,0.13197317907144682,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1599.8751955555556,0.0,0.0,17.73582804328723,51.66666666666668,46.10666666666668,0.0,51.01507976054925,0.0,0.0,0.0,17.73582804328723,51.060582882490685,51.0833344434614,51.01507976054925,12.43753247303448,25.87453134515797,0.0,6.690597549675578,2.5,9.236100170605994,-327.94765592035986,-817.261213024197,-622.8383856505233,0.0,-11.980647736449471,284.95943981906294,0.0,1.0,0.020423110741584705,0.0,0.0003925527589834109,0.5309698211864333,65.99961422222222,21.91193764754997,0.14127442168752988,11.94555404503862,0.0028597871143760693,22.551768429072023,1.1979359966128758,0.15078909410102723,-809.8188536912215,-7.442359332975449
2025-01-01 02:00:00,0.23035687261000934,0.15820599552618894,0.0,0.23035687261000937,0.15820599552618894,0.0,0.012607118723976053,0.0,0.21774975388603332,0.0,0.0,0.0,0.15820599552618894,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.003957329015899122,0.0,0.00864978970807693,0.0,0.0068084265177813285,0.0,0.17596423876192915,0.13197317907144682,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1599.8751955555556,0.0,0.0,18.30629658108247,51.66666666666668,46.10666666666668,0.0,50.85452756990355,0.0,0.0,0.0,18.30629658108247,50.90854340986238,50.93555132984179,50.85452756990355,12.43753247303448,24.91218053009385,0.0,6.803614591040235,1.6500000000000001,9.236100170605994,-305.8293104650147,-701.0218117724334,-603.4426956641622,0.0,-6.784333988860092,284.03899011889655,0.0,1.0,0.01982117368747955,0.0,0.00022330378061983852,0.5112982642480624,65.99961422222222,20.358729069111007,0.15029056405489374,11.55471205539737,0.0028739519038049185,27.024012841956303,1.2017918551660978,0.10296212550247498,-690.4831851792364,-10.538626593196973
2025-01-01 03:00:00,0.2292225132333079,0.15751565825106414,0.0,0.2292225132333079,0.15751565825106414,0.0,0.012393209047440965,0.0,0.2168293041858669,0.0,0.0,0.0,0.15751565825106414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03405663890615646,0.025542479179617338,0.0,0.0,0.003743419339364035,0.0,0.00864978970807693,0.0,0.0068084265177813285,0.0,0.17596423876192915,0.13197317907144682,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1599.8751955555556,0.0,0.0,18.64803006973568,51.66666666666668,46.10666666666668,0.0,50.6924517593034,0.0,0.0,0.0,18.64803006973568,50.75288682998579,50.78310436532699,50.6924517593034,12.43753247303448,24.271076040587833,0.0,6.591851555266087,1.6500000000000001,9.236100170605994,-289.68031464973825,-802.0154577697468,-583.4802099277925,0.0,-5.098578572341956,282.9046307421951,0.0,1.0,0.019704550587140143,0.0,0.00017240843635587803,0.5070251725652509,65.99961422222222,15.9938431082012,0.15698146965966572,11.297398378762388,0.0028891990182102183,19.414177269647123,1.2043710287862979,0.12680630751411623,-793.9957803951294,-8.019677374617416
2025-01-01 04:00:00,0.22830206353314147,0.15682532097593935,0.0,0.22830206353314147,0.15682532097593938,0.0,0.012393209047440965,0.0,0.21590885448570052,0.0,0.0,0.0,0.15682532097593935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.003743419339364035,0.0,0.00864978970807693,0.0,0.0068084265177813285,0.0,0.17596423876192915,0.13197317907144682,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1599.8751955555556,0.0,0.0,18.908352991301555,51.66666666666668,46.10666666666668,0.0,50.5899081127008,0.0,0.0,0.0,18.908352991301555,50.594815135382355,50.597268646723144,50.5899081127008,12.43753247303448,23.74498833804156,0.0,6.283757933016576,0.55,9.236100170605994,-317.99631873640305,-764.4622548435433,-609.089819369616,0.0,-3.2899704527644995,281.9841810420287,0.0,1.0,0.01995815942815449,0.0,0.0001106274597448009,0.5119183534555934,65.99961422222222,12.399290043948671,0.16247898401353003,11.077262795106616,0.0028987190685798225,28.129973727620715,1.2059318374948367,0.11319767067268874,-757.5466331808037,-6.915621662739569
2025-01-01 05:00:00,0.22872988288621166,0.15682532097593935,0.0,0.22872988288621166,0.15682532097593938,0.0,0.01282102840051114,0.0,0.21590885448570052,0.0,0.0,0.0,0.15682532097593935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03313618920599007,0.024852141904492545,0.0,0.0,0.0041712386924342105,0.0,0.00864978970807693,0.0,0.0068084265177813285,0.0,0.17596423876192915,0.13197317907144682,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1599.8751955555556,0.0,0.0,19.2151393632706,51.66666666666668,46.10666666666668,0.0,50.41996655759861,0.0,0.0,0.0,19.2151393632706,50.43426761547697,50.44141814441615,50.41996655759861,12.43753247303448,23.14852961911962,0.0,6.2715772743484415,-0.25000000000000006,9.236100170605994,-322.29003375851437,-818.5455864344342,-613.2913178244121,0.0,-1.1301515179094481,282.4120003950988,0.0,1.0,0.0198960481611511,0.0,3.633944736164007e-05,0.5084390552346235,65.99961422222222,9.719435188708248,0.16959748710654624,10.837841668135288,0.002920405315484535,30.378320206022252,1.2077373512946137,0.09876891791023287,-811.4969374899707,-7.048648944463333
2025-01-01 06:00:00,0.2982033503699469,0.17910566267451414,0.0,0.2982033503699469,0.17910566267451414,0.0,0.039998207605469176,0.0,0.2582051427644777,0.0,0.0,0.0,0.17910566267451414,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034977088606322856,0.026232816454742135,0.0,0.0,0.00470601288377193,0.0,0.03529219472169725,0.0,0.019397592531792084,0.0,0.20383046162636276,0.152872846219772,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1599.8751955555556,0.0,0.0,19.383122992781157,51.66666666666668,46.10666666666668,0.0,50.24795144426548,0.0,0.0,0.0,19.383122992781157,50.27167833424394,50.28354177923317,50.24795144426548,12.43753247303448,22.747126777188193,0.0,5.821008594757064,0.3,9.236100170605994,-219.1025147719528,-865.0903458607404,-574.5252623339862,0.0,-0.08962043409878226,349.9348322783237,0.0,1.0,0.019478689493717585,0.0,3.065043129822245e-06,0.4969442229187426,65.99961422222222,5.577535717808534,0.17442964694853222,10.674960358127553,0.002931638865731787,17.889593480033213,1.2093673603444124,0.11906924419108808,-861.4774223805648,-3.61292348017569
2025-01-01 07:00:00,0.3683502718375594,0.20115117665232124,0.0,0.3683502718375594,0.20115117665232127,0.0,0.06536792033215061,0.0,0.3029823515054088,0.0,0.0,0.0,0.20115117665232124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.004385148368969297,0.0,0.06098277196318132,0.0,0.034780782635647066,0.0,0.23138358086310612,0.17353768564732955,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1599.8751955555556,0.0,0.0,18.427038323865403,51.66666666666668,46.10666666666668,0.0,49.85223292494561,0.0904754024659856,236.76151642896576,0.0,18.427038323865403,48.63287639314936,49.852945694850796,48.02248535734605,12.43753247303448,22.48647467885107,0.0,5.5140887018748455,-0.55,9.236100170605994,-196.79978176901906,-968.9396680930654,-601.199939710958,0.0,0.0,401.6531318438087,0.06286422437828863,0.75,0.019798863825595193,0.0,0.0,0.5050331057131042,49.499710666666665,2.7470260981302754,0.17792205868059086,10.573533607949114,0.002943407213432118,15.68768862974471,1.2104250944080772,0.12047677363322547,-967.0842214516554,-1.8554466414100355
2025-01-01 08:00:00,0.23247649268090329,0.16027700735156333,0.0,0.23247649268090329,0.16027700735156333,0.0,0.011965389694370792,0.0,0.22051110298653248,0.0,0.0,0.0,0.16027700735156333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0033155999862938598,0.0,0.00864978970807693,0.0,0.0068084265177813285,0.0,0.17596423876192915,0.13197317907144682,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1599.8751955555556,0.0,0.0,18.42056556450082,51.66666666666668,46.10666666666668,0.0,49.59701938822734,0.0,0.0,0.0,18.42056556450082,47.96381230305722,49.59701938822734,47.147208760472154,12.43753247303448,21.855022202212897,0.0,4.841909238332788,-1.4,9.236100170605994,-389.72505240407855,-1059.2693633781244,-614.0957194418116,0.0,0.0,220.15899596756825,2.5518036173058802,0.0,0.019977556217477554,0.0,0.0,0.5095912245240931,0.0,4.211671070164836,0.18498637325422465,10.299039280311572,0.0029432835568712285,-5.321994421037071,1.2135864920091217,0.1286198050519715,-1061.3218704121464,2.0525070340219385
2025-01-01 09:00:00,0.23183476365129801,0.16027700735156333,0.0,0.23183476365129801,0.16027700735156333,0.0,0.011323660664765527,0.0,0.22051110298653248,0.0,0.0,0.0,0.16027700735156333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0026738709566885965,0.0,0.00864978970807693,0.0,0.0068084265177813285,0.0,0.17596423876192915,0.13197317907144682,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1599.8751955555556,0.0,0.0,18.703348884688932,51.66666666666668,46.10666666666668,0.0,49.416097319179514,0.0,0.0,0.0,18.703348884688932,47.807419853411524,49.416097319179514,47.00308112052753,12.43753247303448,21.296355616233434,0.0,4.604149987884753,-0.85,9.236100170605994,-344.06141499289186,-912.0502021063306,-566.6393855611218,0.0,0.0,219.51726693796297,8.307363590409816,0.0,0.01936974212441109,0.0,0.0,0.4940869894416376,0.0,3.0607036302668766,0.19168451742021955,10.057864815354481,0.0029459915697553026,14.99764069732621,1.2164967084542042,0.1265446755006521,-912.8668282315892,0.8166261252586741
