Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:00:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.513221751301657,51.666666666666686,46.10666666666668,0.0,51.245503922328936,0.0,0.0,0.0,17.513221751301657,51.27867942822917,51.2952671811793,51.245503922328936,12.43753247303448,26.409090820908787,0.0,6.755550324683852,2.8,9.236100170605994,796.4369509566105,-421.83637924159177,-647.4548788829018,-0.0,-15.87025820527841,373.6486141056006,0.0,1.0,0.021043239257868624,0.0,0.0005158068174171969,0.5499321623465023,65.99961422222222,15.575439836615582,0.13555246524378198,12.124139352682818,0.0028412364908871556,22.547893667074515,1.19232652212846,0.19356322964868775,-997.8090208817823,-13.072332312790376
2025-01-01 00:01:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.499796313361028,51.666666666666686,46.10666666666668,0.0,51.24290611510496,0.0,0.0,0.0,17.499796313361028,51.276221594280415,51.29287933386815,51.24290611510496,12.43753247303448,26.425692847235197,0.0,6.785334272093479,2.8,9.236100170605994,794.9986604051469,-429.93923465329976,-648.1736936150488,-0.0,-15.94509569442391,373.6486141056006,0.0,1.0,0.021051798071936554,0.0,0.0005178749741054343,0.5502032370956691,65.99961422222222,14.930801506444475,0.13582577904942994,12.157078311873878,0.0028414549012723777,22.516507635553655,1.1957430347998539,0.19361457004410415,-1005.5888331548268,-13.395375451453994
2025-01-01 00:02:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.486750256808094,51.666666666666686,46.10666666666668,0.0,51.24031032533346,0.0,0.0,0.0,17.486750256808094,51.2737656444794,51.29049330405237,51.24031032533346,12.43753247303448,26.441758043668028,0.0,6.813422232690705,2.8,9.236100170605994,793.6130075052305,-437.82845436627827,-648.8695687881404,-0.0,-16.01753274492586,373.6486141056006,0.0,1.0,0.02106007854050667,0.0,0.0005198741224115201,0.550465451477376,65.99961422222222,14.31346083012166,0.13570750469970963,12.16403051028696,0.0028416723844564983,22.485707300309866,1.195678757819706,0.19366297449428765,-1012.9292260820257,-13.944202237233556
2025-01-01 00:03:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.474058595524706,51.666666666666686,46.10666666666668,0.0,51.23771649660532,0.0,0.0,0.0,17.474058595524706,51.271311525583116,51.288109040072015,51.23771649660532,12.43753247303448,26.457321836928607,0.0,6.839917300610239,2.8,9.236100170605994,792.2622941438901,-445.050097500992,-649.5440099168721,-0.0,-16.087727234573585,373.6486141056006,0.0,1.0,0.02106809907667996,0.0,0.0005218088784160686,0.5507193929242764,65.99961422222222,13.707383087160716,0.13559334294041614,12.170720472139084,0.002841889581820739,22.455413843579056,1.1956164888410445,0.1937086228000224,-1019.8565284953454,-14.238542958627713
2025-01-01 00:04:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.46170038398192,51.666666666666686,46.10666666666668,0.0,51.235124576225665,0.0,0.0,0.0,17.46170038398192,51.26885918785516,51.28572649366992,51.235124576225665,12.43753247303448,26.472413919638004,0.0,6.864955066472904,2.8,9.236100170605994,791.0923910105513,-451.8790053140908,-650.1982773596073,-0.0,-16.155811392728797,373.6486141056006,0.0,1.0,0.02107587512099481,0.0,0.0005236831213614198,0.550965554248935,65.99961422222222,13.259831554712445,0.13548304520656532,12.177163680443197,0.0028421064978664443,22.425597769391363,1.1955561087553146,0.19375175043883344,-1026.4056548018928,-14.51832446517921
2025-01-01 00:05:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.449652125547985,51.666666666666686,46.10666666666668,0.0,51.232534514613235,0.0,0.0,0.0,17.449652125547985,51.26640858449867,51.28334561944139,51.232534514613235,12.43753247303448,26.48706760995938,0.0,6.888632907986299,2.8,9.236100170605994,790.182530514941,-458.3253368064545,-650.8337916289233,-0.0,-16.22193399545041,373.6486141056006,0.0,1.0,0.021083423966252766,0.0,0.0005255011592478144,0.5512044864486265,65.99961422222222,13.051607931139705,0.13537633526111248,12.18337748843689,0.002842323136833722,22.396226014109264,1.195497484055439,0.1937925267731662,-1032.6016080945647,-14.768702664870837
2025-01-01 00:06:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.437889588130027,51.666666666666686,46.10666666666668,0.0,51.22994626567957,0.0,0.0,0.0,17.437889588130027,51.2639596720143,51.28096637518168,51.22994626567957,12.43753247303448,26.50131727359737,0.0,6.9110400673509345,2.8,9.236100170605994,789.2666604181095,-464.41036936409773,-651.4520216620176,-0.0,-16.2862487374937,373.6486141056006,0.0,1.0,0.021090763429086765,0.0,0.000527267408570496,0.5514367566501254,65.99961422222222,12.818282609445621,0.1352729297975771,12.190285802719384,0.002842539502669377,22.367264493678892,1.195440477123859,0.19383110692698244,-1038.4673279625335,-14.988015354545361
2025-01-01 00:07:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.42639956059909,51.666666666666686,46.10666666666668,0.0,51.22735978693829,0.0,0.0,0.0,17.42639956059909,51.261512410303524,51.27858872198615,51.22735978693829,12.43753247303448,26.51518163008156,0.0,6.93225803171859,2.8,9.236100170605994,788.409964867137,-470.1601440864904,-652.0537600688851,-0.0,-16.34883885544549,373.6486141056006,0.0,1.0,0.021097903254221992,0.0,0.0005289843286151976,0.5516626761556147,65.99961422222222,12.625915583292421,0.1351726713801246,12.196086755372786,0.002842755599017578,22.338694616590434,1.1953850128230852,0.1938676324738609,-1044.023780642065,-15.1813373974065
2025-01-01 00:08:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.415167721875513,51.666666666666686,46.10666666666668,0.0,51.224775037866955,0.0,0.0,0.0,17.415167721875513,51.259066761121844,51.27621262274929,51.224775037866955,12.43753247303448,26.528680976839023,0.0,6.952361146016127,2.8,9.236100170605994,787.6044169546064,-475.5964837624924,-652.6398697186372,-0.0,-16.409794823002084,373.6486141056006,0.0,1.0,0.021104853989577902,0.0,0.0005306545612784838,0.551882581413378,65.99961422222222,12.467433288070712,0.1350753907681418,12.201696546674254,0.0028429714293580505,22.310496239736,1.1953310097620335,0.19390223252069974,-1049.2901112710886,-15.35134644438502
2025-01-01 00:09:00,1.9825960029496952,0.19222772326314866,0.0,0.03304326671582825,0.0032037953877191443,0.0,0.025858804769920057,0.0,0.2971541901242196,1.6595830080555556,0.0,0.0,0.19222772326314866,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.004278193530701754,0.0,On,0.021580611239218304,0,On,0.04085055910668797,0,On,0.219485643010876,0.16461423225815694,On,On,1070.5380341025746,26.666666666666686,0.9999999999999999,589.0449739529811,1.5998751955555557,0.059707812500000006,1,1599.8751955555556,1599.8751955555556,Off,0.0,0.0,17.404180910869176,51.666666666666686,46.10666666666668,0.0,51.222191980072076,0.0,0.0,0.0,17.404180910869176,51.25662268823463,51.27383804231591,51.222191980072076,12.43753247303448,26.541833966319057,0.0,6.971417841810542,2.8,9.236100170605994,786.8305168734928,-480.73924687099225,-653.2111437732988,-0.0,-16.46919979581558,373.6486141056006,0.0,1.0,0.021111625327031643,0.0,0.000532280532626604,0.5520967815301723,65.99961422222222,12.324212234432043,0.1349809325584299,12.207124907770824,0.002843186996992086,22.282650856245102,1.1952783931508881,0.1939350258472347,-1054.2839588014986,-15.500262022474772
