Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,4.00908541323361,0.09812522213416086,0.0,4.00908541323361,0.09812522213416085,0.0,0.05498943797543591,0.0,0.14345211599891453,3.8006438592592593,0.010000000000000002,0.0,0.0,0.09520855546749418,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002105986842105263,0.0,0.052883451133330636,0.0,0.01650737537558892,0.0,0.0892844661821027,0.066963349636577,3800.6438592592594,17.83333333333337,0.4166666666666667,0.0,3.8006438592592593,0.0,0.4166666666666667,3800.6438592592594,9121.54526222222,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,38.881772913807616,51.66666666666668,46.10666666666668,0.0,51.548915048276584,0.02778875827625905,75.84128104649808,0.0,38.881772913807616,50.94474694240917,51.548915048276584,50.64266288947546,12.43753247303448,17.546300890048528,-0.047853890333660644,0.6206125588807752,1.497562305896044,0.85,9.236100170605994,3385.7978892144847,-3194.405978615977,-81.76207543793915,-981.7716541207213,0.0,0.0,233.98589704782546,1434.49370260932,0.63325,0.04476925425958958,0.0,0.0,0.5793608160392064,41.79425570622222,332.9397870281215,0.23068947776323614,8.173510351022877,0.002806474954628752,106.0748457179713,1.2322947340618744,0.0,0.0,110.52089035537134,0.08981721169600702,-89.72993331573129,7.967857877792129
2025-01-01 11:00:00,3.6261909419458247,0.08314171019890468,0.0,3.626190941945825,0.08314171019890468,0.0,0.010238730009455183,0.0,0.10935986141785098,3.4965923505185184,0.010000000000000002,0.0,0.0,0.08022504353223801,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.002105986842105263,0.0,0.00813274316734992,0.0,0.0023931367082002625,0.0,0.0693064502684278,0.051979837701320836,3496.5923505185183,17.83333333333337,0.38333333333333336,0.0,3.4965923505185184,0.0,0.38333333333333336,3496.5923505185183,9121.54526222222,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,38.500821139129926,51.66666666666668,46.10666666666668,0.0,51.31068387772564,0.0,0.0,0.0,38.500821139129926,50.602596994977105,51.31068387772564,50.24855355360285,12.43753247303448,17.53849054287768,-0.05908993951531046,1.922018961097721,4.320791187761434,1.95,9.236100170605994,3146.7794003696695,-3168.145401739205,-254.9718135390913,-865.4151791435181,0.0,0.0,114.7471399085162,1622.1943301863464,0.0,0.04253513483092395,0.0,0.0,0.5504489818635564,0.0,400.8550890861528,0.23253470476724689,8.19231115725332,0.002828858741665218,57.825324059822485,1.2317333042005347,0.0,0.0,98.5982030895798,0.10165193748693832,-318.34548229776084,63.37366875866951
2025-01-01 12:00:00,3.020058687638158,0.08455397049045053,0.0,3.020058687638158,0.08455397049045053,0.0,0.01032647946120957,0.0,0.11124287513991211,2.888489333037037,0.010000000000000002,0.0,0.0,0.08163730382378387,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.0021937362938596492,0.0,0.00813274316734992,0.0,0.0023931367082002625,0.0,0.0693064502684278,0.051979837701320836,2888.489333037037,17.83333333333337,0.31666666666666665,0.0,2.888489333037037,0.0,0.31666666666666665,2888.489333037037,9121.54526222222,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,38.31338500693726,51.66666666666668,46.10666666666668,0.0,51.095885912651084,0.0,0.0,0.0,38.31338500693726,50.408667795347164,51.095885912651084,50.06505873669521,12.43753247303448,17.504887337583945,-0.056970116082136535,2.724666748525833,6.519575648221942,3.05,9.236100170605994,2663.8683060498884,-1901.5185903651325,-467.8672941709711,-786.1656363283658,0.0,0.0,116.71790308233173,1706.6428276067847,0.0,0.041831691805703806,0.0,0.0,0.5413456958725611,0.0,444.82670625888574,0.2340137632312634,8.18832274391116,0.0028423618036918456,36.85310550260828,1.2312471135557295,0.0,0.0,93.00382558909295,0.12279730361412118,-550.7682289834909,82.90093481251978
2025-01-01 13:00:00,2.1081674097711995,0.08455397049045053,0.0,2.1081674097711995,0.08455397049045053,0.0,0.010589727816472726,0.0,0.11124287513991211,1.9763348068148148,0.010000000000000002,0.0,0.0,0.08163730382378387,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.0024569846491228073,0.0,0.00813274316734992,0.0,0.0023931367082002625,0.0,0.0693064502684278,0.051979837701320836,1976.3348068148148,17.83333333333337,0.21666666666666667,0.0,1.9763348068148148,0.0,0.21666666666666667,1976.3348068148148,9121.54526222222,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,38.03653980096851,51.66666666666668,46.10666666666668,0.0,50.88239089716621,0.0,0.0,0.0,38.03653980096851,50.215770253157096,50.88239089716621,49.88245993115255,12.43753247303448,17.54916999366177,-0.052578175919944785,4.2511700592399055,8.209126440415032,4.45,9.236100170605994,1890.471539439123,-1304.4637092359678,-523.5193140396881,-671.2192340709736,0.0,0.0,116.98115143759489,1745.2792405890286,0.0,0.03953828312367868,0.0,0.0,0.5116665969573749,0.0,468.3748152576871,0.23394306690577202,8.215512616412639,0.0028508319634794805,27.327294386229234,1.2304749737775356,0.0,0.0,77.35150060053454,0.12481383543621424,-609.5273132084711,86.00799916878294
2025-01-01 14:00:00,1.971486239460277,0.0873055722193016,0.0,1.971486239460277,0.08730557221930159,0.0,0.01842369733953971,0.0,0.11875348967629289,1.8243090524444445,0.010000000000000002,0.0,0.0,0.08438890555263494,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.0026324835526315787,0.0,0.015791213786908134,0.0,0.00623494893944628,0.0,0.07297525257356255,0.05473143943017189,1824.3090524444444,17.83333333333337,0.2,0.0,1.8243090524444445,0.0,0.2,1824.3090524444444,9121.54526222222,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,37.84249852135011,51.66666666666668,46.10666666666668,0.0,50.670248096327875,0.0,0.0,0.0,37.84249852135011,50.023952584975966,50.670248096327875,49.70080482930002,12.43753247303448,17.523375270172032,-0.05798251126314569,4.708985487917997,9.252755009806098,4.7,9.236100170605994,1784.1584988330455,-2309.4294214671686,-686.5382345487006,-636.5970281927113,0.0,0.0,139.77437429612766,1624.419279821896,0.11675,0.038423821026170125,0.0,0.0,0.49724429573892165,7.7054549604444444,456.67210028518474,0.2347740734304989,8.207462418225116,0.002857709197299636,16.56739776914686,1.2299611109447521,0.0,0.0,78.52808950184512,0.1259183884470455,-743.5956152002459,57.0573806515454
2025-01-01 15:00:00,1.1886364989210345,0.11064705382147069,0.0,1.1886364989210345,0.11064705382147068,0.0,0.0838212872093302,0.0,0.182660685489482,0.9121545262222223,0.010000000000000002,0.0,0.0,0.10773038715480403,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.003071230811403509,0.0,0.08075005639792668,0.0,0.039020169283076604,0.0,0.10503873490415191,0.0787790511781139,912.1545262222222,17.83333333333337,0.1,0.0,0.9121545262222223,0.0,0.1,912.1545262222222,9121.54526222222,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,37.12948403623675,51.66666666666668,46.10666666666668,0.0,50.3895658878762,0.11489728480674742,303.3651241859923,0.0,37.12948403623675,49.367682983398446,50.3895658878762,48.856741531159564,12.43753247303448,17.481391493517368,-0.06021510509596748,4.157206403107504,8.79547955901927,4.15,9.236100170605994,934.5168374282664,-2766.0725596266684,-741.3810165337333,-670.8708053408265,0.0,0.0,325.12887547774375,1196.7668140468923,1.0,0.03890824348471489,0.0,0.0,0.5035132272976843,65.99961422222222,368.10424106912694,0.23611300677731129,8.197918256455573,0.0028665380791268787,53.955330825994835,1.230131952524039,0.0,0.0,89.79549778355961,0.12266889292219743,-736.7651615346301,-4.6158549991030595
2025-01-01 16:00:00,3.846512120008688,0.11789868445883095,0.0,3.846512120008688,0.11789868445883095,0.0,0.10283959454676607,1.1000131084444444,0.2012473470915514,2.4324120699259257,0.010000000000000002,0.0,0.0,0.11498201779216428,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.0038609758771929823,0.0,0.09897861866957308,0.0,0.0479379900353323,0.0,0.11188305517087388,0.08391229137815538,2432.412069925926,17.83333333333337,0.26666666666666666,0.0,2.4324120699259257,0.0,0.26666666666666666,2432.412069925926,9121.54526222222,0.0,18.83333333333337,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,1100.0131084444445,0.2,37.16875530030033,51.66666666666668,46.10666666666668,0.0,50.68785402083636,0.2550773198088613,682.5715294184827,1100.0131084444445,37.16875530030033,49.39597941284582,50.68785402083636,48.75004210885056,12.43753247303448,17.515029520566557,-0.05661086027315954,3.0770207965949368,7.340320611154757,3.05,9.236100170605994,2189.8189925536835,-4370.88690943549,-783.1186812611551,-781.1437716433901,0.0,0.0,362.25474199857854,417.46564147082574,1.0,0.041383583367556556,0.0,0.0,0.5355467055902193,65.99961422222222,176.295952272569,0.23674663913087304,8.229999505889676,0.0028803632742704084,14.017662168562367,1.229979444541373,0.0,0.0,104.86463869288673,0.12459100415351078,-702.2111164854181,-80.90756477573687
2025-01-01 17:00:00,2.1928147213509295,0.12608767227800205,0.0,2.19281472135093,0.12608767227800202,0.0,0.13527705830429582,0.0,0.22322861060218951,1.8243090524444445,0.010000000000000002,0.0,0.0,0.12317100561133536,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.004913969298245615,0.0,0.1303630890060502,0.0,0.05900060312040899,0.0,0.11903567815231304,0.08927675861423474,1824.3090524444444,17.277777777777796,0.2,0.0,1.8243090524444445,0.0,0.2,1824.3090524444444,9121.54526222222,0.0,18.277777777777796,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,38.28992596762457,51.66666666666668,46.10666666666668,0.0,51.337002943033774,0.08420791145820625,227.5238431394942,0.0,38.28992596762457,49.89843436996208,51.337002943033774,49.17915008342625,12.43753247303448,17.0332341194925,-0.045446123982281365,1.9568960520742744,4.804124954670012,1.95,9.236100170605994,1471.1204426911997,-4226.440823485699,-583.97452232648,-842.4444660280839,0.0,0.0,416.17278565804565,29.214239079751895,1.0,0.04283058064668708,0.0,0.0,0.5542723586820172,65.99961422222222,73.0830706167935,0.24356968264765727,7.99201684719381,0.0028756578266848857,-15.423031775333573,1.231446052768164,0.0,0.0,114.40694515945857,0.1171141102777216,-442.3875329664272,-141.58698936005277
2025-01-01 18:00:00,3.9838689739469535,0.12981220292992693,0.0,3.983868973946953,0.12981220292992693,0.0,0.1645591300591701,0.8250098313333335,0.24783643388778337,2.7364635786666667,0.010000000000000002,0.0,0.0,0.12689553626326025,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04707534305152864,0.03530650728864647,0.0,0.0,0.005615964912280701,0.0,0.15894316514688941,0.0,0.07864238553676964,0.0,0.12211870529948511,0.0915890289746138,2736.4635786666668,17.277777777777796,0.3,0.0,2.7364635786666667,0.0,0.3,2736.4635786666668,9121.54526222222,0.0,18.277777777777796,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,825.0098313333333,0.15,39.15959392650619,51.66666666666668,46.10666666666668,0.0,51.38707439643619,0.08470640255409585,227.5238431394942,825.0098313333333,39.15959392650619,50.54185849576372,51.391248305387855,50.115076636475834,12.43753247303448,16.94078891990094,-0.05891909330422719,1.1668420979115846,3.083948856381624,1.15,9.236100170605994,2370.5024743689382,-5042.994692185206,-365.57173633859327,-872.0102422883715,0.0,0.0,469.8468687982118,0.0,1.0,0.04222752118016407,0.0,0.0,0.5464681405769078,65.99961422222222,36.20226919243162,0.24471316082697195,7.94197003149424,0.002873807960628572,-12.238604348693839,1.2312202122546212,0.0,0.0,118.87585301304065,0.08682621776563343,-217.80932440197,-147.7624119366233
2025-01-01 19:00:00,3.6451301332980273,0.12705882582936123,0.0,3.6451301332980273,0.12705882582936123,0.0,0.16734335224181465,0.0,0.27524593927843505,3.192540841777778,0.010000000000000002,0.0,0.0,0.12414215916269455,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.005966962719298246,0.0,0.1613763895225164,0.0,0.10972306039484221,0.0,0.12033054955412531,0.09024791216559395,3192.540841777778,17.277777777777796,0.35,0.0,3.192540841777778,0.0,0.35,3192.540841777778,9121.54526222222,0.0,18.277777777777796,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,40.181740441071106,51.66666666666668,46.10666666666668,0.0,51.489495361420296,0.0,0.0,0.0,40.181740441071106,51.50605198942342,51.51433030342498,51.489495361420296,12.43753247303448,16.970537112062683,-0.06051621777676341,-0.22332233753136943,1.8143677606670578,-0.25000000000000006,9.236100170605994,2714.2696613446087,-6327.710932144811,-354.7640528571002,-992.7762128785449,0.0,0.0,500.1657672736831,0.0,1.0,0.04380214576002554,0.0,0.0,0.5668454239744423,65.99961422222222,14.339265171692869,0.2437351165378262,7.948877065845378,0.0028676443587139023,-23.744752321740748,1.2310986832206516,0.0,0.0,132.11232897623196,0.07389930031092407,-203.8134506763537,-150.95060218074644
2025-01-01 20:00:00,4.55382302682402,0.12297678095743492,0.0,4.553823026824019,0.12297678095743492,0.0,0.14174316920012214,0.0,0.2973844896238979,4.104695368,0.010000000000000002,0.0,0.0,0.12006011429076824,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04425082246843692,0.033188116851327686,0.0,0.0,0.006142461622807018,0.0,0.1356007075773151,0.0,0.13730433723620689,0.0,0.11582932991925411,0.08687199743944056,4104.695368,17.277777777777796,0.45,0.0,4.104695368,0.0,0.45,4104.695368,9121.54526222222,0.0,18.277777777777796,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,39.117975390644986,51.66666666666668,46.10666666666668,0.0,51.16563170550457,0.08415299017260215,227.5238431394942,0.0,39.117975390644986,50.59602568877521,51.17599272251853,50.30086166339659,12.43753247303448,16.9871109810606,-0.0464659514840274,-0.6344719962031794,0.5317311275205499,-0.55,9.236100170605994,3577.7683418557176,-4496.085343185455,-249.61397258050044,-1020.4773625069472,0.0,0.0,497.0192199518945,0.0,1.0,0.04419165601617146,0.0,0.0,0.5718860927009712,65.99961422222222,-3.4688835892297543,0.24299781506462778,7.95027417396978,0.0028620414914399,-9.981214719712783,1.2310322962976334,0.0,0.0,128.47258731024192,0.052563133238164056,-91.06044068663667,-158.55353189386375
2025-01-01 21:00:00,4.660805468103918,0.11561131217377033,0.0,4.660805468103918,0.11561131217377033,0.0,0.10934257632930056,0.0,0.28474176940424734,4.2567211223703705,0.010000000000000002,0.0,0.0,0.11269464550710366,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04330931560740634,0.032481986705554744,0.0,0.0,0.005703714364035088,0.0,0.10363886196526546,0.0,0.1344822420614424,0.0,0.10695021173539859,0.0802126588015489,4256.72112237037,17.277777777777796,0.4666666666666667,0.0,4.2567211223703705,0.0,0.4666666666666667,4256.72112237037,9121.54526222222,0.0,18.277777777777796,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,0.0,0.0,38.4013344437004,51.66666666666668,46.10666666666668,0.0,50.88191704280368,0.0,0.0,0.0,38.4013344437004,49.96023572724268,50.88191704280368,49.4993950694622,12.43753247303448,16.989508655766176,-0.05448781127011066,-0.2915623692349332,-0.017120426618999905,-0.3,9.236100170605994,3677.7354108785266,-5244.500937109693,-170.47997864161806,-1012.0194801079057,0.0,0.0,452.5974451342923,0.0,1.0,0.04452447309104136,0.0,0.0,0.5761930925667799,65.99961422222222,-19.563676518230256,0.2429572293326851,7.95119204116999,0.0028619136085352493,4.510844499498484,1.2310223999021614,0.0,0.0,120.564709295079,0.056261535260596254,-27.883925322440955,-142.5960533191771
2025-01-01 22:00:00,5.531837589055558,0.10698476835784186,0.0,5.531837589055558,0.10698476835784186,0.0,0.092922457731941,0.6416743132592593,0.22646818695324641,4.560772631111111,0.010000000000000002,0.0,0.0,0.10406810169117518,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.004913969298245615,0.0,0.08800848843369538,0.0,0.08771071803167943,0.0,0.09733116703622177,0.07299837527716631,4560.77263111111,17.277777777777796,0.5,0.0,4.560772631111111,0.0,0.5,4560.77263111111,9121.54526222222,0.0,18.277777777777796,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,641.6743132592594,0.11666666666666667,36.57457171630061,51.66666666666668,46.10666666666668,0.0,50.42652723700489,0.18484429605678418,490.6930883708426,641.6743132592594,36.57457171630061,48.34606774860197,50.42652723700489,47.305838004400506,12.43753247303448,16.99410863402229,-0.054292871623740226,-1.9067794579130022,-0.5568505506012619,-1.95,9.236100170605994,3712.8010214458177,-7821.462870046902,-331.03761388548,-1202.2521930936234,0.0,0.0,378.5770772148742,0.0,1.0,0.04782999501522496,0.0,0.0,0.6189699918272872,65.99961422222222,-24.296493786543667,0.24299619270932207,7.954888834837209,0.0028631938593924855,-0.6739500434348545,1.2310019747009726,0.0,0.0,142.25739886255997,0.09086659579940838,-186.30573406195455,-144.7318798235255
2025-01-01 23:00:00,5.561711497649303,0.09016033842851238,0.0,5.561711497649303,0.0901603384285124,0.0,0.03091443701902058,0.36667103614814817,0.13727613025991234,5.016849894222222,0.010000000000000002,0.0,0.0,0.08724367176184572,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.00412422423245614,0.0,0.026790212786564443,0.0,0.020951234577451353,0.0,0.07772311438020751,0.058292335785155615,5016.849894222222,17.277777777777796,0.55,0.0,5.016849894222222,0.0,0.55,5016.849894222222,9121.54526222222,0.0,18.277777777777796,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,1320.2853555555555,366.6710361481482,0.06666666666666667,40.04556810598834,51.66666666666668,46.10666666666668,0.0,51.80640496228478,0.06257265858913369,171.40129516508566,366.6710361481482,40.04556810598834,51.364742179243464,51.80640496228478,51.14391078772281,12.43753247303448,16.971032969915903,-0.06238086770524257,-3.0680923979147257,-1.7720229145464435,-3.05,9.236100170605994,3919.950431018864,-6292.844008753527,-303.48122231290836,-1300.816624027809,0.0,0.0,228.74956349454067,0.0,1.0,0.04893420758272656,0.0,0.0,0.6332596534436953,65.99961422222222,-24.832402670089724,0.2432177528986064,7.941996111719044,0.00286160649422882,-5.593572779783642,1.231101065768877,0.0,0.0,149.96459945751405,0.0771773511725209,-143.4181310971226,-160.0630912157858
