Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:00:00,0.6964098205295671,0.3605837614057491,0.15689833333333336,0.6964098205295671,0.3605837614057491,0.15689833333333336,0.009278775072313478,0.0,0.494082989901698,0.18304805555555556,0.010000000000000002,0.15689833333333336,0.0,0.0,0.3576670947390824,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.002864089912280702,0.0,0.006414685160032776,0.0,0.017193530249587995,0.0,0.43526494579602154,0.3264487093470161,0.0,0.0,3064.653251085837,21.16666666666671,0.3066666666666667,796.984314988237,4.598236888148148,0.18304805555555556,0.38333333333333336,3678.5895105185186,9596.320462222222,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,0.0,0.0,35.529586329777906,51.66666666666668,46.10666666666668,0.0,51.43800501099341,0.0,0.0,0.0,35.529586329777906,51.45463208336792,51.46294561955519,51.43800501099341,12.43753247303448,20.91661466393945,-0.055503966107361316,9.032195783325731,-0.9025096851984992,2.8,9.236100170605994,2649.1462225686305,-806.8263617762344,327.60798621901387,-1160.6913833782116,0.0,0.0,802.8912898794011,0.0,5.0,0.04915030689200403,0.0,0.0,1.2319826785765031,329.99807111111113,-57.70693501839585,0.24756548227565137,10.733397959903755,0.0037210199674385233,51.92347121877937,1.2174412689789935,0.20093513452618045,-1632.0590386445624,28.248361880090947,0.08420664599012916,408.70591764422477,-81.09793142521086
2025-01-01 01:00:00,0.6633199564952993,0.35980330177094744,0.12961166666666668,0.6633199564952993,0.35980330177094744,0.12961166666666668,0.009063968328892424,0.0,0.4930423770552958,0.15121361111111115,0.010000000000000002,0.12961166666666668,0.0,0.0,0.35688663510428076,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.04058390100968627,0.030437925757264693,0.0,0.0,0.002649283168859649,0.0,0.006414685160032776,0.0,0.017193530249587995,0.0,0.43526494579602154,0.3264487093470161,0.0,0.0,2531.670076983952,21.16666666666671,0.25333333333333335,658.3783471641958,3.7985435162962964,0.15121361111111115,0.31666666666666665,3038.834813037037,9596.320462222222,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,0.0,0.0,35.20470197652087,51.66666666666668,46.10666666666668,0.0,51.122871109630786,0.0,0.0,0.0,35.20470197652087,51.15675651981904,51.17369922491318,51.122871109630786,12.43753247303448,20.897466078271485,-0.05561927325984506,9.290840297468312,0.867994439770796,2.5,9.236100170605994,2123.7661141041594,-702.0161319588583,76.15019403728238,-1152.4501489223628,0.0,0.0,801.6358702895778,0.0,5.0,0.0480226258528779,0.0,0.0,1.2037166596030069,329.99807111111113,-57.08968424700729,0.24977425474144815,10.756447118585674,0.003749834353326723,54.60255775459507,1.2175585851027493,0.15981693791812235,-1387.0668539424069,26.672374819352893,0.06188390515904084,142.13440846728747,-65.9842144300051
2025-01-01 02:00:00,0.6941137880933417,0.3590228421361458,0.15689833333333336,0.6941137880933417,0.3590228421361458,0.15689833333333336,0.009063968328892424,0.0,0.4920017642088936,0.18304805555555556,0.010000000000000002,0.15689833333333336,0.0,0.0,0.35610617546947915,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.0,0.0,0.002649283168859649,0.0,0.006414685160032776,0.0,0.017193530249587995,0.0,0.43526494579602154,0.3264487093470161,0.0,0.0,3064.653251085837,21.16666666666671,0.3066666666666667,796.984314988237,4.598236888148148,0.18304805555555556,0.38333333333333336,3678.5895105185186,9596.320462222222,0.0,22.16666666666671,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,0.0,0.0,34.82772545721379,51.66666666666668,46.10666666666668,0.0,50.810996417615,0.0,0.0,0.0,34.82772545721379,50.86174239280246,50.88711538039619,50.810996417615,12.43753247303448,20.925963669566734,-0.05297015358083511,10.02228984643604,0.9128372132496518,1.6500000000000001,9.236100170605994,2606.0471429289105,-435.6516804585394,-26.039291813492024,-1204.2910163653285,0.0,0.0,800.5952574431757,0.0,5.0,0.04770537973555277,0.0,0.0,1.1957646905085109,329.99807111111113,-54.910349234773285,0.2514978810410123,10.803919345652753,0.0037825052552728365,60.58991202880433,1.217416756065332,0.11493992610506328,-1255.425325262503,22.789329815726838,0.03771057039212857,39.941882789742415,-65.98117460323445
2025-01-01 03:00:00,0.7088471929735475,0.35824238250134416,0.1705416666666667,0.7088471929735475,0.35824238250134416,0.1705416666666667,0.008920763833278389,0.0,0.49096115136249147,0.1989652777777778,0.010000000000000002,0.1705416666666667,0.0,0.0,0.3553257158346775,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03850267531688185,0.028877006487661377,0.0,0.0,0.0025060786732456143,0.0,0.006414685160032776,0.0,0.017193530249587995,0.0,0.43526494579602154,0.3264487093470161,0.0,0.0,3331.144838136779,22.000000000000032,0.3333333333333333,866.2872989002575,4.998083574074074,0.1989652777777778,0.4166666666666667,3998.466859259259,9596.320462222222,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,0.0,0.0,33.56834296300677,51.66666666666668,46.10666666666668,0.0,50.541296119248656,0.0,0.0,0.0,33.56834296300677,50.57383654569217,50.59010675891391,50.541296119248656,12.43753247303448,21.721029348568656,-0.05605133527029237,10.152134976188837,0.5841444520365869,1.6500000000000001,9.236100170605994,2762.8365606147986,-625.0657256438114,7.852974869576012,-1304.193426513251,0.0,0.0,799.4114401011594,0.0,5.0,0.04963723849969667,0.0,0.0,1.244187918874328,329.99807111111113,-63.526291109889044,0.2413801830378981,11.179426729233436,0.0038119425876682054,30.29046190280231,1.2141125414523812,0.13875159618751168,-1515.3884824392635,24.035457895194494,0.04897955694125787,79.0403857721487,-71.18741090257268
2025-01-01 04:00:00,0.7078065801271454,0.3574619228665425,0.1705416666666667,0.7078065801271454,0.3574619228665425,0.1705416666666667,0.008920763833278389,0.0,0.4899205385160892,0.1989652777777778,0.010000000000000002,0.1705416666666667,0.0,0.0,0.3545452561998758,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0025060786732456143,0.0,0.006414685160032776,0.0,0.017193530249587995,0.0,0.43526494579602154,0.3264487093470161,0.0,0.0,3331.144838136779,22.000000000000032,0.3333333333333333,866.2872989002575,4.998083574074074,0.1989652777777778,0.4166666666666667,3998.466859259259,9596.320462222222,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,0.0,0.0,33.27256205310838,51.66666666666668,46.10666666666668,0.0,50.27569051181652,0.0,0.0,0.0,33.27256205310838,50.29232900469374,50.30064825113235,50.27569051181652,12.43753247303448,21.6942138873927,-0.07018123602357888,9.77802555355094,0.7172810131841302,0.55,9.236100170605994,2650.5967510729292,-545.5941111582222,-43.25275398262052,-1423.5114333532151,0.0,0.0,798.3708272547572,0.0,5.0,0.05110480174891688,0.0,0.0,1.2809732945328647,329.99807111111113,-55.407480965392196,0.24242536495245676,11.176624813148914,0.00382402553363354,46.011643934344384,1.2136445150331825,0.12669311660151295,-1439.4919068728475,27.61049681436776,0.0445431309335405,27.93712807285361,-71.18988205547411
2025-01-01 05:00:00,0.7183250678441383,0.3628349665702078,0.1705416666666667,0.7183250678441383,0.3628349665702078,0.1705416666666667,0.010085451218628593,0.0,0.4992743388477319,0.1989652777777778,0.010000000000000002,0.1705416666666667,0.0,0.0,0.35991829990354113,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03746206247047963,0.028096546852859717,0.0,0.0,0.0027924876644736846,0.0,0.00729296355415491,0.0,0.01938327230967703,0.0,0.4424290040675753,0.33182175305068135,0.0,0.0,3331.144838136779,22.000000000000032,0.3333333333333333,866.2872989002575,4.998083574074074,0.1989652777777778,0.4166666666666667,3998.466859259259,9596.320462222222,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,0.0,0.0,32.584315184501,51.66666666666668,46.10666666666668,0.0,49.93372748764283,0.12295145196850557,319.2512922734158,0.0,32.584315184501,49.70019009082409,49.96928239204562,49.54786648801193,12.43753247303448,21.6791688186187,-0.07083958321436559,10.081591185556817,-0.31346523499521006,-0.25000000000000006,9.236100170605994,2591.0998199583973,-619.1146633905769,-59.840473980067706,-1496.4130099145864,0.0,0.0,808.3878308927414,0.0,5.0,0.0518004962421364,0.0,0.0,1.2984113049833539,329.99807111111113,-52.01983915653654,0.24482842800940555,11.204556363491328,0.0038605969407662184,45.1496589756795,1.213070423255121,0.11366606671674259,-1511.6500744373748,26.24811214654043,0.034364600635107045,23.2304335275812,-83.0709075076489
2025-01-01 06:00:00,3.0927277648422082,0.41594806191551875,0.12279000000000001,3.0927277648422082,0.4159480619155187,0.12279000000000002,0.029134527837759182,1.8332574903703707,1.0770807466340784,0.143255,0.010000000000000002,0.12279000000000001,0.0,0.0,0.41303139524885196,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.03954328816328407,0.029657466122463037,0.47617035536912333,0.0,0.0031504989035087724,0.0,0.02598402893425041,0.0,0.0502018642664857,0.0,0.5111652388351854,0.38337392912638896,0.0,0.0,2398.4242834584807,22.000000000000032,0.24000000000000002,623.7268552081855,3.598620173333333,0.143255,0.3,2878.8961386666665,9596.320462222222,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,1833.2574903703705,0.7333333333333333,31.95607412238449,51.66666666666668,46.10666666666668,0.0,50.58499184458401,0.47321025731875405,1266.8390664905432,1833.2574903703705,31.95607412238449,49.08899031671652,50.585013150701585,48.340968246665206,12.43753247303448,21.705245910298064,-0.05953708901798957,9.49315572785012,-0.5003218345323255,0.3,9.236100170605994,2141.4433239632062,-929.4175894096331,-25.912844344521194,-1443.0096822459682,0.0,0.0,1239.6317399411314,0.0,4.583749999999999,0.05129560040446814,0.0,0.0,1.2857557802099397,302.5257316911111,-53.603017190437726,0.24525580947111827,11.229470860086298,0.003873604480663564,29.735430467302745,1.2129536120663746,0.13124793081954977,-1583.732677899428,30.58823328160917,0.04476455623730266,48.80832960029151,-74.7211739448127
2025-01-01 07:00:00,2.071376239540089,0.4263672424262999,0.1500766666666667,2.071376239540089,0.42636724242629986,0.1500766666666667,0.03426095488377719,0.7499689733333335,1.1020568668785338,0.17508944444444446,0.010000000000000002,0.1500766666666667,0.0,0.0,0.42345057575963324,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.47617035536912333,0.0,0.0029356921600877197,0.0,0.03132526272368947,0.0,0.06128574382989935,0.0,0.5229762538234226,0.39223219036756685,0.0,0.0,2931.407457560366,22.000000000000032,0.29333333333333333,762.3328230322267,4.398313545185186,0.17508944444444446,0.36666666666666664,3518.650836148148,9596.320462222222,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,749.9689733333333,0.3,32.86644088474165,51.66666666666668,46.10666666666668,0.0,51.39146586137136,0.44436171368494354,1207.2692722898055,749.9689733333333,32.86644088474165,49.92086379738441,51.391869915951204,49.18515871081111,12.43753247303448,21.68421608199639,-0.06622793334895168,9.186575062798514,-0.7426322459332609,-0.55,9.236100170605994,2542.4882925804386,-912.2101027787392,-66.6314762726596,-1540.2501758623114,0.0,0.0,1202.907901960206,1.6098737590824799,3.58375,0.05253445414702027,0.0,0.0,1.3168084113861285,236.52611746888888,-51.576891077821664,0.24644039465024278,11.235066923342366,0.003887436168778104,0.14553758651137833,1.2130299648854046,0.13257846608653215,-1706.4218146895162,31.878888878550374,0.043339175744595906,9.440687445637286,-76.07216371829689
2025-01-01 08:00:00,1.3055542952844805,0.39244074408337165,0.18418500000000002,1.3055542952844805,0.39244074408337165,0.18418500000000002,0.02037075649387499,0.49997931555555564,0.5603217232350499,0.2148825,0.010000000000000002,0.18418500000000002,0.0,0.0,0.389524077416705,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.002219669682017544,0.0,0.01815108681185745,0.0,0.040956286679443094,0.0,0.47670030985311607,0.35752523238983697,0.0,0.0,3597.6364251877217,22.000000000000032,0.36000000000000004,935.5902828122781,5.39793026,0.2148825,0.45,4318.3442079999995,9596.320462222222,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,499.9793155555556,0.2,33.43396956254321,51.66666666666668,46.10666666666668,0.0,51.36792662684583,0.09355841314424539,254.33091775524636,499.9793155555556,33.43396956254321,50.39058832156605,51.368580022450324,49.901265773321676,12.43753247303448,21.699750785359004,-0.07169840582277445,8.888583721321428,-1.157549343902178,-1.4,9.236100170605994,2604.3838937780074,-951.6710036397811,-59.558929123855805,-1648.8129808302178,0.0,0.0,684.8501541747623,97.51982789442685,2.08375,0.05398368874529995,0.0,0.0,1.3531343681334058,137.52669613555554,-29.28970475425908,0.2448108903083264,11.220194640719244,0.0038632444965010135,-67.55228176439918,1.2135536534780178,0.14117000386287445,-1920.215482240033,32.95419578797366,0.04592903309978392,13.919990014576253,-73.47891913843206
2025-01-01 09:00:00,1.6848119734609692,0.4107381361553129,0.17736333333333337,1.6848119734609692,0.41073813615531285,0.17736333333333337,0.02716254313648155,0.8332988592592595,0.6074266821763393,0.2069238888888889,0.010000000000000002,0.17736333333333337,0.0,0.0,0.4078214694886462,0.0,0.0029166666666666685,1.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.001790056195175439,0.0,0.02537248694130611,0.0,0.06366472285814423,0.0,0.5010968326157045,0.3758226244617782,0.0,0.0,3464.39063166225,22.000000000000032,0.3466666666666667,900.9387908562678,5.198006917037037,0.2069238888888889,0.43333333333333335,4158.40553362963,9596.320462222222,0.0,23.000000000000032,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,906.1758755555555,833.2988592592593,0.3333333333333333,32.62311495751884,51.66666666666668,46.10666666666668,0.0,51.06014039791509,0.2342160172704203,628.3364819437116,833.2988592592593,32.62311495751884,49.65563512266278,51.0611883444488,48.95233453850292,12.43753247303448,21.67145297111408,-0.07698961475148429,8.80664783887371,-0.639284569432574,-0.85,9.236100170605994,2632.7329999480144,-846.9888657363614,-47.85685480534826,-1580.1127469100359,0.0,0.0,731.5116754741662,286.41897282037775,2.0,0.05312343742767104,0.0,0.0,1.3315716396468855,131.99922844444444,16.9434397216336,0.24388592837377035,11.187820404571587,0.0038399826609364063,-8.759491458187629,1.2142962728407387,0.13960390179439544,-1780.6774022134375,32.749745620808326,0.04712785067575858,-16.03720429057837,-31.819650514769894
